sample_id,question,chain_q_orig,chain_q_extended,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu1,bleu2,bleu3,bleu4,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
49,"My senior citizen father (79) and mother are second floor of a Delhi house. There is a court lawsuit related to probate currently going on. However the opposite party, who live on ground floor and first  floor of the same house, are building unauthorized construction on the property, despite the ongoing court case. On Monday when my father protested against the construction, my relative (40) pushed him violently and verbally threatened to kill my mother and father. I am quite scared of their safety, since I live and work in a different city and am unable to come to their aid immediately when such incidents happen. How can I protect my parents against such violence and threatening incidents?( South Delhi, Delhi )",IPC_320 -> IPC_323 -> IPC_324 -> IPC_325,IPC_320 -> IPC_323 -> IPC_324 -> IPC_325 -> assault -> Indian Penal Code 1860 -> IPC_191 -> perjury,"police.Have to give complaint to local police station for voluntarily causing hurt and further threat of life which are non-bailable crimes.  Also, report the unauthorized construction in the ongoing case in court and take injunction order.Hope this clarifies,Advocate Ankur Goel","Your parents can report the incident to the local police, as pushing and threatening can be considered assault under the Indian Penal Code. They may also seek a restraining order to prevent further harassment. It's important to document any incidents for legal purposes.",2.9949,46.1825,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
50,"Whatâs gonna be my fate in future? Iâm a google employee and my girlfriend has pressed charges . I was in jail for 3 months now got released and filed for dismissal. Yet Iâm confused and sacred abt my future. What is usually happens in this kinda of cases?? Itâs gonna be marriage or aqquaital? Pls guide me pls( Bangalore, Karnataka )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> Code of Criminal Procedure 1973 -> PROC_KIDNAPPING -> PROC_SCST_COMPLAINT -> PROC_FIR_FILING,"Dear Sir,If your lawyer is intelligent and having face value in the High Court then he can easily get all the proceedings against you quashed by filing application under Section 482 of Cr.P.C. Further in many such cases the Supreme Courts and High Courts held that it is consensual sex as such it do not attract any of the Section of IPC. Consequently, the alleged charges will be quashed.Please take PAID phone call with me through VIDHIKARYA and get more legal guidance.",The fact-rule-chain does not provide specific outcomes for personal situations like marriage or acquittal. Legal outcomes depend on the specifics of the case and court decisions. It is best to consult with a legal professional for guidance on your situation.,0.8312,38.1466,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
51,"Can resident of Gujarat play International lottery online?
Is it prohibited under FOREIGN EXCHANGE MANAGEMENT ACT.?",PROC_CHEATING_FRAUD -> PROC_CORRUPTION_COMPLAINT -> PROC_DEFAMATION -> PROC_MAINTENANCE,PROC_CHEATING_FRAUD -> PROC_CORRUPTION_COMPLAINT -> PROC_DEFAMATION -> PROC_MAINTENANCE -> CRPC_154 -> PROC_KIDNAPPING -> PROC_SCST_COMPLAINT -> PROC_FIR_FILING,dear client honesly yes .it is.,"The fact-rule-chain does not provide specific information about playing international lotteries online or the Foreign Exchange Management Act. It mainly lists procedures related to complaints and legal processes. Without more details, it's unclear if playing international lotteries online is prohibited for a resident of Gujarat.",0.9799,21.6587,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
52,"Hi - I am tenant staying in One of the apartment in gottigere , Bangalore . Last night I had a beer bottle in my car and I kept the empty bottle in the parking basement . There was no dustbin . So I kept it in one corner of the basement . CCTV captured this and they are imposing penalty on me . Which I am ready to pay because I made the mistake . But they are asking me to pay 10,000 for this . Should I pay such high amount ? Also they made this video Viral in the society what's app group where there are 200 members the the group . Now every one in the society are calling me and saying this is shameful act . People are making comments like I am a criminal . I think the society association should have talked to me personally and ask for penalty . But they put the video in what's app group . Isn't it a defamation ? Now I need to leave this society because of this . Please advice",IPC_499 -> IPC_500,IPC_499 -> IPC_500 -> Indian Penal Code 1860 -> PROC_DEFAMATION -> defamation -> IPC_191,"You appear to a reasonable sound person to agree to your mistake & ready to pay the nominal penalty,but the society is indifferent & not only damaged your self respect & self esteem but also rendering you to financial loss. You have two options 1.to set the matter right by the damaging society & accept the nominal penalty. 2.take advice , guidance and help from a property lawyer and take action against society causing all damage & loss.","If the video sharing harmed your reputation, it might be considered defamation under IPC_499 and IPC_500. Defamation involves damaging someone's reputation, and legal action could be possible. You may want to discuss this with a legal professional to explore your options.",1.1881,26.7847,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
53,"If fIR is registered under sec 420,467,471,120b
For forging of wasiyat(will) and using it in nagar nigam office and civil suit is also pending regarding that wasiya(will).. i have following questions 
1) if the accused refused to give the ORIGINAL WILL FOR FSL investigation then what should police do??
2)If the accused said the he has lost the original will?but not FIR has loged for finding the original will
3)powers of I.O in the case( Barabanki, Uttar Pradesh )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> charge_sheet -> PROC_FIR_FILING -> PROC_KIDNAPPING -> PROC_SCST_COMPLAINT,"Dear Client,An FIR was lodged under Sections 420,467,471,120b of the Indian Penal Code pertaining to cognizable offenses related to forgery and cheating and grave in nature. In such cases, the scope of oral evidence is almost insignificant and the predominant role is played by documentary evidence. A case based mostly on documentary evidence is rather easier to establish since documents are matters of records and unless it's forged, can be disowned. Prosecution will succeed only if it establishes the involvement of the accused, or the guilt of the accused beyond the shadow of all reasonable doubt. Section 156 of Cr.PC confers upon the police officer the power to investigate a cognizable offense. A magistrate can also order the investigation of cognizable offenses under the power given to him by Section 190 of CrPC. For the purpose of valid attestation of a Will under Sec.63 of the Indian Succession Act, the attesting witness must either sign or affix a thumb impression or mark himself, as the Section does not permit an attesting witness to delegate that function to another. The party who sees the Will executed is a witness to it; if he subscribes as a witness, he is then an attesting witness. If the accused refuses to adduce the original documents for forensic test, the Court may issue summons to the attesting witnesses to prove the document. As per Sec.62 of the Indian Evidence Act, secondary evidence of the contents of private documents is admissible only if the original document is not in existence or not available. Secondary evidence can be accepted by the Court for the existence, condition or contents of a document if the original has been lost or destroyed. In this regard, the decision of the Supreme Court reported in AIR 1979 SC 1567 âAher Rama Gova vs. the State of Gujaratâ may be relied upon. So, considering the complexity of the individual cases an investigating officer can take the recourse of well-defined provisions of the relevant law to collect and adduce the documents to prove the allegation framed against the accused.","1) If the accused refuses to give the original will, the police may proceed with their investigation using available evidence and follow procedures under CRPC_156. 2) If the accused claims the original will is lost, the police can investigate the claim and circumstances around the loss. 3) The Investigating Officer (I.O) has powers to investigate the case under CRPC provisions, including collecting evidence and questioning involved parties.",0.2452,58.0461,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
54,"whether defamation case can be filed both under civil and criminal law( Chennai, Tamil Nadu )",IPC_499 -> IPC_500,IPC_499 -> IPC_500 -> PROC_DEFAMATION -> Indian Penal Code 1860 -> defamation -> IPC_191,"Dear Client,A person aggrieved by defamation has a right to proceed both in the civil Court as well as in the criminal Court. He can take either one or the other or both courses. Law does not debar him from enforcing civil and criminal rights at the same time. In India, defamation is categorized as either criminal or civil, and both types are covered by the Indian Penal Code (IPC) and the Code of Civil Procedure (CPC). In Civil Defamation, a person who is defamed can move the competent Court having pecuniary jurisdiction and seek damages in the form of monetary compensation. Under Section 19 of the Civil Procedure Code (CPC), a civil suit can be filed either where the Defendant resides or where the Defamatory statement was made/published. A defamation of a criminal nature has been codified under Sections 499 and 500 of the Indian Penal Code 1860 and to file a criminal suit under this Section, a person must have made an imputation about another person with either an intention, knowledge, or reason to believe that such an imputation will harm the reputation of the said person. Under criminal defamation, individuals can be charged with an offense punishable by imprisonment for two years or a fine. As per the Limitation Act, there is a limitation period of one year for filing a civil defamation suit and the limitation to file a criminal defamation complaint is 3 years from the period of knowledge of offense.","Yes, a defamation case can be filed under both civil and criminal law in India. The fact-rule-chain mentions IPC_499 and IPC_500, which relate to criminal defamation under the Indian Penal Code. Civil defamation can be pursued separately for damages.",0.1215,75.6286,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
55,"Is there any written Rule/Procedure, etc. exists in Allahabad High Courts that have made it mandatory for respondents in Application under 482 of Cr.P.C. to file their counter affidavits within a certain time frame after receipt of court notice? If yes, please mention it.( Allahabad, Uttar Pradesh )",PROC_FIR_FILING -> PROC_CHEQUE_BOUNCE -> PROC_ANTICIPATORY_BAIL -> PROC_DEFAMATION,PROC_FIR_FILING -> PROC_CHEQUE_BOUNCE -> PROC_ANTICIPATORY_BAIL -> PROC_DEFAMATION -> CRPC_154 -> PROC_KIDNAPPING -> PROC_SEXUAL_ASSAULT_COMPLAINT -> PROC_SCST_COMPLAINT,"Dear Client,Allahabad High Court's rules and procedures regarding the time frame for filing counter affidavits in applications under Section 482 of the Cr.P.C. (Criminal Procedure Code). Legal procedures can be subject to changes, amendments, or updates, and it's crucial to refer to the most recent court rules or consult with a legal professional for the latest information. To obtain accurate and current details on any specific rules governing the filing of counter affidavits in Allahabad High Court, I recommend checking the official website of the court or contacting the court registry directly. You may also seek guidance from a local legal expert who can provide insights based on the latest rules and practices. It's essential to have the most recent and accurate information to navigate legal processes effectively.","The fact-rule-chain provided does not mention any specific rule or procedure about filing counter affidavits in the Allahabad High Court under Section 482 of Cr.P.C. It focuses on other procedures like FIR filing, cheque bounce, and anticipatory bail. Therefore, based on the chain, no such rule is specified.",5.1908,78.0176,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
56,"Hi Team,
I have to ask some question I found one person who did two marriage both girls he took money and first wife not divorce. First marriage he did told anything about marriage single person got married and second girls also he found from matrimony site and got married. For second marriage he involved parents. afer marriage also he took new number and registered matrimony site and talking to dovorced girls. all thing we found and have proof about his first marriage and matrimony regirsted ID. He is trapping girls and taking money in the name of business. Paying interest to them. How many years punishment he will get, If we complaint aggainst him.( Nagpur, Maharashtra )",IPC_494,IPC_494 -> bigamy -> Indian Penal Code 1860 -> IPC_191 -> perjury,"Dearlegal consequences for the offense of bigamy (marrying someone while already legally married to another person) can include imprisonment and/or a fine, as per the Indian Penal Code (IPC) under Section 494 and Section 495. The severity of the punishment can vary based on the specific circumstances of the case and the evidence presented.Section 494 of the Indian Penal Code deals with the offense of bigamy and prescribes punishment for individuals who marry again during the lifetime of their spouse. The punishment can extend to imprisonment for up to 7 years and a fine. Additionally, Section 495 deals with the offense of marrying again during the lifetime of the former husband or wife, which can result in a punishment of up to 7 years of imprisonment and a fine.","If a person is found guilty of bigamy under IPC Section 494, they may face legal consequences. The punishment for bigamy can include imprisonment. For specific details on the duration of punishment, consulting a legal expert is advisable.",0.8823,76.6854,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
57,"Is it sufficient only oral complaint of a complainant for proceed to appoint Witness 1 and 2 and to action of raid also? If yes, please specify rule.( Kolhapur, Maharashtra )",CRPC_200 -> PROC_DEFAMATION -> JOGINDER_KUMAR_1994 -> PROC_CHEATING_FRAUD,CRPC_200 -> PROC_DEFAMATION -> JOGINDER_KUMAR_1994 -> PROC_CHEATING_FRAUD -> PROC_FIR_FILING -> Code of Criminal Procedure 1973 -> fir -> ART_21,"Hi,Please state complete facts of the case or consult a lawyer in this regard.","The fact-rule-chain does not specify if an oral complaint alone is sufficient for appointing witnesses or conducting a raid. Generally, procedures like FIR filing are involved in such actions. It is advisable to refer to the Code of Criminal Procedure 1973 for specific rules.",1.2371,40.9675,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
58,Hello sir case is little different like others. I am a astrologer and I gave numbers according to ASTROLOGY to my friend for  playing. He plays online and goes in loss due to his own fault. Now he is saying that he played on borrowed money and the owner wants there money Back.and he is making pressure on me. What should I do :(,CRPC_210 -> IPC_489A -> ART_21 -> DP_3,CRPC_210 -> IPC_489A -> ART_21 -> DP_3 -> dowry_harassment -> Indian Penal Code 1860 -> CRPC_482 -> PROC_SCST_COMPLAINT,Loss in his game is entirely his mistake,"It seems your situation is not directly covered by the fact-rule-chain provided. You might consider discussing the issue with your friend to clarify your role and responsibilities. If needed, seek legal advice to understand your position better.",0.8954,2.1667,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
59,"A wife and her two children were abandoned by a husband . The wife and her two children created his death certificate and got some property to her name. The guy filed a complaint against her.how can the wife and kids get a clean chit here ?( Davanagere, Karnataka )",IPC_415 -> IPC_417 -> IPC_419 -> IPC_420,IPC_415 -> IPC_417 -> IPC_419 -> IPC_420 -> cheating -> Indian Penal Code 1860 -> PROC_CHEATING_FRAUD -> IPC_191,"Dear Client,Since the wife has made a fake death certificate to obtain property unlawfully and has performed a fraud, the husband is well within his rights to file a complaint against the wife.Thank you so much I hope this answer helped you.","The creation of a false death certificate may involve charges related to cheating or fraud under the Indian Penal Code, such as IPC 415 or IPC 420. To get a clean chit, the wife and kids would need to prove their innocence or lack of intent to deceive. Legal advice from a lawyer would be necessary to navigate the specific circumstances and charges.",2.3898,57.2518,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
60,"What is police station bail and what will effect in future ?( Bangalore, Karnataka )",CRPC_167 -> CRPC_397 -> CRPC_439 -> CRPC_482,CRPC_167 -> CRPC_397 -> CRPC_439 -> CRPC_482 -> Code of Criminal Procedure 1973 -> PROC_ANTICIPATORY_BAIL -> PROC_SCST_COMPLAINT -> PROC_FIR_FILING,"Dear Client,Police station bail is mostly about obtaining the bail at the police station on furnishing a bail bond of reasonable amount when a person is arrested for a bailable offence.Thanks.",Police station bail allows a person to be released from custody at the police station before being presented in court. It is subject to conditions and future legal proceedings. The effect in the future depends on compliance with bail conditions and the outcome of the case.,8.6751,68.3139,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
61,"How much time it takes for the police to expunge/dispose the case in police station if complainant is ready to give her statement/consent and affidavit mentioning she does not want this case to go any further investigation etc.

Already, FIR lodged, NBW issued, accused in HC for Anticipatory Bail.
But now complainant ready to finish the case.( Kochi, Kerala )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> fir -> PROC_FIR_FILING -> PROC_KIDNAPPING -> PROC_SCST_COMPLAINT,Quash such FIR u/s 482 CrPC in the High Court.,"The time it takes to expunge or dispose of a case can vary. If the complainant is ready to give a statement and affidavit, the police may expedite the process. However, the exact duration depends on the procedures followed by the police and court in Kochi, Kerala.",0.9037,20.4321,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
62,"I was cheated by a guy for a online game big money payment..He told he will refund money but didnt return..So I complained to cyber crime and they took action and freezed/blocked his all bank accounts(around 3) to which I paid money.. Even after complaint he was threatening me like do wtever u want etc..Later after few days he started pleading that pls take back compliant , I'm poor,u did mistake and gave all reasons..He told he will give back my money somehow. I didn't want to go ahead with full investigation since it would take long time if at all my money is recovered and police said they recovered very little amount..Also I dint want to go to courts and spending lot again...So I decided to take back complaint and complaint was closed..When closing complaint police told this is like a false complaint but we are letting you go dont do it next time and case was closed..I asked that fraud guy to pay my money in installments at least but he says I will die ,i have no option etc..So now I stopped messaging completely and all blocked his number from 10 days.. The most important things is still his bank accounts are not unblocked by police..I'm expecting he will come back to me one day, so I have decided that let him pay my full money first, then he will have to contact the police to unblock his bank accounts..I don't want to involve in this.. My queries are
1) Case is closed from my end. But account unblocking not yet done..In case if I get my money back should I ask the culprit to approach police and unblock his account? I don't want to run behind police helping culprits again.Let culprits do it themselves? Is this better option?
2) I guess the culprit is locked/struck from all sides.If at all he commits suicide or anything will I be in trouble ?
3) I have not harassed him in anyway .. I even took back complaint which nobody will do and given time to pay in installments also..Still in anyway i will be in trouble?( Bangalore, Karnataka )",IPC_107 -> IPC_415 -> IPC_417 -> IPC_419,IPC_107 -> IPC_415 -> IPC_417 -> IPC_419 -> Indian Penal Code 1860 -> cheating -> PROC_CHEATING_FRAUD -> abetment,"Why yo have to go to police/ Let him take take the pain of doing all this.No you will not as he has committed the crime and you might be called as a witness, that's itNo you will not be in trouble but if police calls you for anything then you need to get in touch with a good criminal lawyer.","1) It is reasonable to let the culprit handle the unblocking of his accounts with the police. 2) If he commits suicide, it is unlikely you would be in trouble if you have not harassed him. 3) Since you have not harassed him and withdrew the complaint, you should not be in trouble.",5.4198,49.1565,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
63,"I am a new resident of mira road and have been booked under ipc 279 and 184. The situation - i was trying to take a u turn which passed few blocks when the police caught. They told me you have to pay fine at the police station and over there file a fir directly. Till date I have already paid 2500 rupees to the sub inspector they have not given a single piece of paper / receipt of anything. And have take my driving license. This happened on 12th April and about 2 months now. I keep visiting the police station but they say Kal ao hojayga.( Thane, Maharashtra )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> fir -> Code of Criminal Procedure 1973 -> PROC_KIDNAPPING -> PROC_SCST_COMPLAINT,"See for the Sections there is either a fine of Rs. 1000 or punishment of 6 months. So, hire  a lawyer, pay a fine of Rs 1000 and get rid of this.Section 279 in The Indian Penal Code279. Rash driving or riding on a public way.âWhoever drives any vehicle, or rides, on any public way in a manner so rash or negligent as to endanger human life, or to be likely to cause hurt or injury to any other person, shall be punished with imÂ­prisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.Section 184 in The Motor Vehicles Act, 1988184. Driving dangerously.âWhoever drives a motor vehicle at a speed or in a manner which is dangerous to the public, having regard to all the circumstances of the case including the nature, condition and use of the place where the vehicle is driven and the amount of traffic which actually is at the time or which might reasonably be expected to be in the place, shall be punishable for the first offence with imprisonment for a term which may extend to six months or with fine which may extend to one thousand rupees, and for any second or subsequent offence if committed within three years of the commission of a previous similar offence with imprisonment for a term which may extend to two years, or with fine which may extend to two thousand rupees, or with both.","It seems you have been asked to pay a fine without receiving a receipt, and your driving license has been retained. You may consider filing a formal complaint or seeking legal advice to address the situation. It might also be helpful to inquire about the status of any FIR related to your case.",0.0867,25.3444,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
64,"What to do if a witness refuses to give a statement in a case( Chhindwara, Madhya Pradesh )",CRPC_41 -> CRPC_73 -> CRPC_160 -> CRPC_167,CRPC_41 -> CRPC_73 -> CRPC_160 -> CRPC_167 -> bail -> Code of Criminal Procedure 1973 -> PROC_REGULAR_BAIL -> arrest,"Hi client,Once a person receives a summon to be a witness in any of the matter before the court he/ she cannot deny the same. Once denied the person will be charged with contempt of court and  a warrant can be issued for  arrest.There are specific vital grounds where a witness may not attend a case-1.Death2.Hospitalized3.Somebody in the family is dead/ illetc.Thanks and RegardsSimi Paul","If a witness refuses to give a statement, the police may issue a notice under CRPC_160 to compel attendance. If the witness still refuses, further legal action may be considered under the Code of Criminal Procedure 1973. It's advisable to consult legal authorities for specific guidance.",1.4292,59.469,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
65,"I have a friend she and I are friends since 2 months in new year I visited her home to wish her and she invited me for dinner with her parents, I ate dinner her father and her mother was also there and then I came back home nothing happened I just talked with her parents wished them new year and came back home I have fear that they can do false case against me of harassment and sexually and all the fake cases to earn money from me, let me clear you nothing happened she is my classmate we only talk class related talks on college she invited me for dinner that's all but I felt bad for going at her house and having dinner because I am afraid of false cases going these days( Ranchi, Jharkhand )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> charge_sheet -> PROC_SCST_COMPLAINT -> PROC_KIDNAPPING -> PROC_FIR_FILING,"Dear Sir,If any FIR was registered which is false then you have every right to approach High Court for staying and quashing of such baseless FIR.","If no incident occurred and there is no evidence of wrongdoing, filing a false case would be difficult. If a complaint is made, it would typically involve procedures like FIR filing and investigation under relevant sections. It's important to stay calm and seek legal advice if any legal action is initiated.",1.1539,51.5702,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
66,"One of my friends(ST) got into altercation with a muslim and scolded him couple of bad words and that muslim is threatening to give a police complaint ... what is the process regarding this and should my friend worry ?( Hyderabad, Telangana )",SATENDER_ANTIL_2022 -> SATENDER_ANTIL_BAIL_GUIDELINES_2022 -> PROC_SCST_COMPLAINT -> JOGINDER_KUMAR_1994,SATENDER_ANTIL_2022 -> SATENDER_ANTIL_BAIL_GUIDELINES_2022 -> PROC_SCST_COMPLAINT -> JOGINDER_KUMAR_1994 -> ART_21 -> CRPC_482 -> PROC_FIR_FILING -> bail,"Dear Sir,You need not bother since law will take its course. However, ask your friend to lodge counter complaint saying that the other party used abusive words touching the caste of your friend which is more serious.","If a police complaint is filed, the process generally involves filing an FIR. Your friend may need to consider bail guidelines like those in SATENDER_ANTIL_2022. It's advisable to stay informed about legal rights and procedures.",1.4761,50.0736,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
67,"What is uncertified copy in cross examination and why is it requires?( Bharatpur, Rajasthan )",CRPC_200 -> POCSO_RULES_2020 -> CRPC_161 -> JOGINDER_KUMAR_1994,CRPC_200 -> POCSO_RULES_2020 -> CRPC_161 -> JOGINDER_KUMAR_1994 -> ART_21 -> CRPC_482 -> PROC_SCST_COMPLAINT -> CRPC_154,"Hello,Uncertified copy means an unofficial copy of a registered vital record which is not printed on security paper and which does not contain any authentication by the issuing jurisdiction.",An uncertified copy in cross-examination refers to a document that hasn't been officially verified or authenticated. It may be required to challenge or verify the credibility of evidence or testimony. The fact-rule-chain does not provide specific details on its necessity.,2.4105,63.1643,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
68,"Informing about the extra marital affairs of a husband to his wife is comes under blackmailing?( Amritsar, Punjab )",IPC_494 -> IPC_182 -> SUBRAMANIAN_SWAMY_2016 -> HUSSAINARA_KHATOON_1979,IPC_494 -> IPC_182 -> SUBRAMANIAN_SWAMY_2016 -> HUSSAINARA_KHATOON_1979 -> ART_39A -> CRPC_125 -> maintenance -> bigamy,"Hello Sir,If someone is threatening the husband that he will tell his(husband) wife that he is having extramarital affair and asking for money or some favors by saying that he will not disclose his secrets then it is a blackmailing.","The fact-rule-chain does not directly address whether informing about a husband's extramarital affairs to his wife constitutes blackmailing. Blackmail typically involves threats or coercion for personal gain. Without more context, it's unclear if this situation fits that definition.",2.4318,80.3737,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
69,"Hi
What is the procedure to make settlement in 420 case.
There are 3 people named in FIR. I am in different state.all have come to consensus to compromise. No chargesheet is filed yet.What is the procedure to do settlement from here.can I execute compromise deed without visiting that state.please explain( Jaipur, Rajasthan )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> charge_sheet -> fir -> PROC_KIDNAPPING -> PROC_FIR_FILING,"You should appear alongwith the complainant before the comcerned magistrate court and file an application for permitting to compound the offence. Once permission is granted, court will aquitt you from the offence if only sec. 420 is levelled and no any other sections.","To settle a 420 case, parties can agree to a compromise, but it typically requires court approval. Since no chargesheet is filed yet, you may attempt to settle through legal counsel. It's advisable to consult a lawyer in Jaipur to understand if a compromise deed can be executed without visiting the state.",1.1649,45.5606,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
70,"sir, earthsquare phase-i developer pvt limited director sell a plot and handed over fake  registry to us it find when documents puts for mutation process  builder not return my money( Agra, Uttar Pradesh )",IPC_489A -> CRPC_195 -> IPC_200 -> CRPC_239,IPC_489A -> CRPC_195 -> IPC_200 -> CRPC_239 -> Code of Criminal Procedure 1973 -> Indian Penal Code 1860 -> counterfeiting -> charge_sheet,Dear ClientYou can complaint to the Real Estate Regulating Authority for this issueHope it helps.,"If a fake registry is involved, it may relate to counterfeiting under IPC_489A. You might consider reporting the issue to the police for investigation. Legal action could follow based on the findings and applicable laws.",2.2519,31.895,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
71,"Violation of fundamental rights:-
Entire village Boycotted Rajaka(dhobi) community for not washing their clothes and choosing another profession, in srikakulam district of Andhra pradesh.
There was a proclamation issued by sarpanch by beat of tom-tom.. and hence shopkeepers, villagers showed discrimination towards those people and stopped selling goods and helping them...can we approach courts for this matter as these issues are occurring in every villages to minority castes..( East Godavari, Andhra Pradesh )",IPC_489A -> JOGINDER_KUMAR_1994 -> ICA_73 -> IPC_499,IPC_489A -> JOGINDER_KUMAR_1994 -> ICA_73 -> IPC_499 -> Indian Penal Code 1860 -> criminal_breach_of_trust -> Indian Contract Act 1872 -> counterfeiting,"Respected sir/ma'am,You can file a writ petition in the Supreme Court or the High Court for violation of right to life, right against discrimination and right to equality.",The situation described may involve discrimination and violation of fundamental rights. Approaching the courts could be a way to address these issues. Legal advice from a professional may be necessary to proceed.,3.658,58.6017,18.5489,2.8405,16.3811,15.0562,30.6933,5.4553,1.6994,0.9075,0.2419,15.2347,48.6965,48.9737,84.4916
