sample_id,question,chain_q_orig,chain_q_extended,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu1,bleu2,bleu3,bleu4,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
42,"A criminal case was registered against me . Its compromised in lok Adalat. I eligible for govt jobs .if  eligibleis it necessary to mention those details application .eg are you involved any criminal cases yes or no( Hyderabad, Telangana )",criminal_intimidation -> IPC_503 -> criminal_conspiracy -> IPC_350,criminal_intimidation -> IPC_503 -> criminal_conspiracy -> IPC_350 -> assault -> Indian Penal Code 1860 -> PROC_CRIMINAL_INTIMIDATION -> IPC_120B,"Dear Client,If you are acquitted, and eligible for government jobs, you can mention that you were charged on a crime, however not convicted. You can request an expunction order from the court for complete removal of this particular record from the public eye.","If the case was compromised in Lok Adalat, it might not be considered a conviction. However, you should answer truthfully on job applications if asked about involvement in criminal cases. It's best to mention the compromise if required.",2.2669,50.6812,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
43,"Society people parking and blocking entrance of my shop. The place is public in front of my shop. Can IPC 339 or any other section applicable to prevent them.( Mumbai suburban, Maharashtra )",IPC_429 -> NI_ACT_AMENDMENT_2018 -> PROC_FIR_FILING -> IPC_499,IPC_429 -> NI_ACT_AMENDMENT_2018 -> PROC_FIR_FILING -> IPC_499 -> PROC_DEFAMATION -> Indian Penal Code 1860 -> mischief -> defamation,Hello. You can file for an injunction.,The fact-rule-chain provided does not directly mention IPC 339 or sections related to obstruction. It mainly covers topics like mischief and defamation. You may need to consult legal advice for specific sections applicable to obstruction in public spaces.,2.1297,28.4905,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
44,"My friend has got cheated by a person now he married to other girl but she is not listening she saying she want to stay with him only or else she lives alone after knowing that she is texting and calling to that person and and he forwarding that texts to her brother and her brother is mentally torchuring her she ran away from home also so many times even police also not helping becoz they are saying that she is contacting that person now they made house arrest and her family forcing her to agree to do marry to someone but she dont want she decided to live alone if she cant live with that person she want to marry him only even he is married is there any way, now her family is not giving privacy and freedom not sending outside she want to stay infront them only now what to do( Hyderabad, Telangana )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> fir -> PROC_SCST_COMPLAINT -> PROC_FIR_FILING -> PROC_CHEATING_FRAUD,"Hi,You can file a FIR in police station against family torture.",Your friend may consider filing a complaint under relevant sections if she feels harassed or her freedom is restricted. She can approach the police or a legal advisor for guidance on her rights and possible actions. It's important to seek help from authorities or legal professionals to address her situation.,0.9711,41.1423,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
45,"Respected sir , 
I , Chirla Lakshmana Reddy S/o Chirla Brahma Reddy resident of Arthamuru  
In 2009 , The AP Government sanctioned us the free loan for House Repair. but the Loan Amount was taken by My dad's Elder Brother ( Chirla Atchi Reddy ) illegally. 
Also , my dad Committed Sucides in June 2020 in Visakhapatnam. Without intimating to any officials in Visakhapatnam, Mr. Chirla Atchi Reddy and his wife brought My dad's dead body to Arthamuru Secretly. Also we didn't get any things of my dad. All my dad things are kept aside by My dad elder Brothers family only. Sir. Aslo they are harrassing my family very family sir. 
What is the best way to get Justice Sir( East Godavari, Andhra Pradesh )",IPC_415 -> IPC_417 -> IPC_419 -> IPC_420,IPC_415 -> IPC_417 -> IPC_419 -> IPC_420 -> cheating -> Indian Penal Code 1860 -> PROC_CHEATING_FRAUD -> IPC_120B,"Dear Client,To claim for justice in a fatherâs death controversy, ensure that you prepare all your borrowing statements, a report of a fatherâs death, texting or calling your uncle, and your family members. The Indian Succession Act, 1925 may be of help if you want to claim your fatherâs property after his demise if he left no will behind him. If your uncle and his family were abusive and harassing towards you, report it to the police. Seek the services of a family lawyer as well as a property law expert to get advice on the legal procedures to follow and the possibility of filing a civil case.  Issue a legal notice to your uncle and his family to return properties belonging to your father and stop harassing you. In case the situation does not get solved in negotiation or even with the intervention of the police, then you need to file a civil case in court to seek recovery of your fatherâs property and an award of damages.I hope this advice is fruitful.","You may consider reporting the matter to the local police, as the situation involves potential cheating and fraud, which could relate to IPC sections like 415, 417, 419, or 420. Additionally, if there is any conspiracy involved, IPC 120B might be relevant. Seeking legal advice from a lawyer in your area could also help you understand your options.",0.4622,28.6912,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
46,"I filed a complaint against my fiance last year, charges 306,307,376,377,etc.
An Fir was not lodged as the accuse and his family pleaded and begged like anything to withdraw the complaint. There was a lot of emotional drama and blackmailing.I had to compromise and we got married with family consent and understanding and promises of being there and the things abuse etc not being repeated.Post marriage everything changed. Family vanished,I was left all alone,so called husband moved to other City and forced me to come there.has been ill treating me, demeaning and torturing me mentally and emotionally now.what can I do?( Delhi, Delhi )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> fir -> PROC_SCST_COMPLAINT -> PROC_CHEATING_FRAUD -> PROC_KIDNAPPING,"A.Dear Madam,Now you can file multiple cases as a wife under section 498(A) of IPC,  domestic violence case etc....","You can consider filing a new complaint with the police, as the previous FIR was not lodged. If the police do not register an FIR, you may approach the magistrate under CRPC_200. It might also be helpful to seek legal advice for further steps.",1.2705,25.4358,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
47,"I have filed divorce petition against wife in 2020 before family court . In the same year of 2020, I have filed private complaint against wife and her parents  under section 156(3) for theft of golden ornaments and household material from locked house of mine before JMFC . In the year 2021, JMFC  ordered for registration of FIR under section 378, 379, 34  against wife and her parents and directed concerned police station for investigation. Thereafter, wife and parents moved application for quashing of FIR before High court. Thereafter, I have filed reply and objections against petition of quashing of FIR . This  Case in high court is pending.
Therefore, my question is if I withdraw divorce petition now  from family court and file restitution of conjugal rights petition in family court in the interest of future of kids , will that affect  my objections in high court for quashing of FIR against wife and parents? Please explain in detail.( Pune, Maharashtra )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> fir -> PROC_SEXUAL_ASSAULT_COMPLAINT -> PROC_CHEATING_FRAUD -> PROC_KIDNAPPING,"Dear Client,your withdrawal of the case will not have any effect on your ongoing issue in Hih Court.",Withdrawing the divorce petition and filing for restitution of conjugal rights in family court is a separate matter from the criminal case. The objections in the High Court regarding the quashing of the FIR are based on the criminal complaint and investigation. Changing your family court petition should not directly affect the High Court proceedings on the FIR.,1.7312,52.4185,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
48,"My bf utilized me physically in the name of love and pretext of mrge  and cheated me by flirting with some other girl. Now he broke up with me. When I told I will complaint, he told he will marry me but he will not stay with me after the mrge. Also he hav two elder bros. So he s saying he won't marry me until unless there bros r getting married and also he s saying I shud not contact him till his bros r getting married. I felt he agreed for mrge just to shut my mouth for time being. So I contacted his elder brother to convince him for register mrge... His entire family hav agreed for register mrge but my boyfrd s not agreeing for reg mrge as he s not interested to marry me. He told after his bros getting married only he will marry me... After few days my family contacted my bf regarding d mrge( my family doesn't know Dat we had physical relationship) .. My bf is saying he s not interested to marry me. And he will just marry me as we r threatening him. And he told after mrge he won't stay with me. I feel so much depressed for his cheating and utilizing me physically. Can I go legally for dis. Will the court accept it as a legal case?? Will I able to win in dis!? . I hav enuf proof of pictures calls chats etc. If he don't marry me, is dere any punishment for him for cheating me like dis??( Bangalore, Karnataka )",IPC_320 -> IPC_323 -> IPC_324 -> IPC_325,IPC_320 -> IPC_323 -> IPC_324 -> IPC_325 -> Indian Penal Code 1860 -> assault -> IPC_120B -> criminal_conspiracy,"A.Dear Madam,You may immediately threaten to file rape case against him then he may come down and agree for marriage. Please read the following section.Section 375 in The Indian Penal Code375. Rape.âA man is said to commit ârapeâ who, except in the case hereinafter excepted, has sexual intercourse with a woman under circumstances falling under any of the six following deÂ­scriptions:â(First) â Against her will.(Secondly) âWithout her consent.(Thirdly) â With her consent, when her consent has been obtained by putting her or any person in whom she is interested in fear of death or of hurt.Rate me Five Star*","Your situation involves personal and emotional issues, but based on the fact-rule-chain provided, it does not directly relate to any specific sections of the Indian Penal Code mentioned. Cheating in a relationship is not typically covered under criminal law unless it involves elements like criminal conspiracy or assault, which are not clearly indicated here. It may be helpful to consult with a legal professional for advice specific to your circumstances.",1.173,56.2973,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
49,"My senior citizen father (79) and mother are second floor of a Delhi house. There is a court lawsuit related to probate currently going on. However the opposite party, who live on ground floor and first  floor of the same house, are building unauthorized construction on the property, despite the ongoing court case. On Monday when my father protested against the construction, my relative (40) pushed him violently and verbally threatened to kill my mother and father. I am quite scared of their safety, since I live and work in a different city and am unable to come to their aid immediately when such incidents happen. How can I protect my parents against such violence and threatening incidents?( South Delhi, Delhi )",IPC_320 -> IPC_323 -> IPC_324 -> IPC_325,IPC_320 -> IPC_323 -> IPC_324 -> IPC_325 -> assault -> Indian Penal Code 1860 -> IPC_120B -> criminal_conspiracy,"Hi,Sir, you should first approach the nearest Police station and file the complaint against your relative for the concerned incident","You can consider reporting the incident to the local police, as it involves assault and threats. The Indian Penal Code has provisions like IPC_323 and IPC_324 for dealing with such situations. It might also be helpful to inform the court about the unauthorized construction and threats during the ongoing probate case.",1.0003,57.217,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
50,"Whatâs gonna be my fate in future? Iâm a google employee and my girlfriend has pressed charges . I was in jail for 3 months now got released and filed for dismissal. Yet Iâm confused and sacred abt my future. What is usually happens in this kinda of cases?? Itâs gonna be marriage or aqquaital? Pls guide me pls( Bangalore, Karnataka )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> fir -> PROC_SCST_COMPLAINT -> PROC_CHEATING_FRAUD -> PROC_KIDNAPPING,"share complete facts to get a prominent revert, however, from the available fact, i can say, a marriage may save you from such serious charges and 498a etc is less serious then SC/ST and 376.","Your future depends on the legal proceedings and the outcome of the charges against you. The fact-rule-chain suggests processes related to complaints and charges, but it doesn't specify outcomes like marriage or acquittal. It's best to follow legal advice and court decisions for clarity on your situation.",1.2374,42.5704,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
51,"Can resident of Gujarat play International lottery online?
Is it prohibited under FOREIGN EXCHANGE MANAGEMENT ACT.?",PROC_CHEATING_FRAUD -> PROC_CORRUPTION_COMPLAINT -> PROC_DEFAMATION -> PROC_MAINTENANCE,PROC_CHEATING_FRAUD -> PROC_CORRUPTION_COMPLAINT -> PROC_DEFAMATION -> PROC_MAINTENANCE -> CRPC_154 -> PROC_KIDNAPPING -> PROC_FIR_FILING -> fir,It can be played but it's legality can be known only when complaint lodged against you.,"The fact-rule-chain does not provide specific information about playing international lotteries online or the Foreign Exchange Management Act. It mainly covers procedures related to complaints and FIR filing. Without more details, it's unclear if playing international lotteries is prohibited under the act.",1.046,49.9599,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
52,"Hi - I am tenant staying in One of the apartment in gottigere , Bangalore . Last night I had a beer bottle in my car and I kept the empty bottle in the parking basement . There was no dustbin . So I kept it in one corner of the basement . CCTV captured this and they are imposing penalty on me . Which I am ready to pay because I made the mistake . But they are asking me to pay 10,000 for this . Should I pay such high amount ? Also they made this video Viral in the society what's app group where there are 200 members the the group . Now every one in the society are calling me and saying this is shameful act . People are making comments like I am a criminal . I think the society association should have talked to me personally and ask for penalty . But they put the video in what's app group . Isn't it a defamation ? Now I need to leave this society because of this . Please advice",IPC_499 -> IPC_500,IPC_499 -> IPC_500 -> Indian Penal Code 1860 -> PROC_DEFAMATION -> defamation -> IPC_120B,Just ignore the demand and write a reply letter with acknowledgement stating that whatever below Rs. 300/- only you can pay. Lets see what happens .,"If the video sharing caused harm to your reputation, it might be considered defamation under IPC_499 and IPC_500. Defamation involves making false statements that harm someone's reputation. You may consider discussing the situation with a legal professional to explore your options.",1.2521,17.5197,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
53,"If fIR is registered under sec 420,467,471,120b
For forging of wasiyat(will) and using it in nagar nigam office and civil suit is also pending regarding that wasiya(will).. i have following questions 
1) if the accused refused to give the ORIGINAL WILL FOR FSL investigation then what should police do??
2)If the accused said the he has lost the original will?but not FIR has loged for finding the original will
3)powers of I.O in the case( Barabanki, Uttar Pradesh )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> charge_sheet -> PROC_DOWRY_HARASSMENT -> PROC_FIR_FILING -> PROC_CHEATING_FRAUD,"Dear client,If the accused refuses to provide the original will for forensic examination, the I.O. can seek court orders under Section 91 of the CrPC to compel the accused to produce the document. The I.O. can also gather evidence from other sources, such as witness testimonies or related documents, and document the refusal to use as evidence in court. If the accused claims to have lost the will, the I.O. should investigate the claim, look for the will through other sources, and might consider filing a complaint for the missing document if there is suspicion of obstruction.The I.O. has several powers under the CrPC, including the ability to investigate the case, search and seize evidence, arrest individuals involved, examine witnesses, and file charge sheets. These powers allow the I.O. to conduct a thorough investigation and ensure that necessary evidence is collected, even if there are obstacles such as the accusedâs refusal to produce documents or claims of lost evidence. Hope this answer will help you","1) If the accused refuses to give the original will, the police can proceed with their investigation using available evidence and may seek court directions if needed.  
2) If the accused claims the original will is lost, the police can investigate the claim and circumstances around the loss.  
3) The Investigating Officer (I.O) has powers to investigate the case, gather evidence, and question involved parties as per CRPC provisions.",4.9813,73.6912,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
54,"whether defamation case can be filed both under civil and criminal law( Chennai, Tamil Nadu )",IPC_499 -> IPC_500,IPC_499 -> IPC_500 -> PROC_DEFAMATION -> Indian Penal Code 1860 -> defamation -> IPC_120B,"Dear Client,A person aggrieved by defamation has a right to proceed both in the civil Court as well as in the criminal Court. He can take either one or the other or both courses. Law does not debar him from enforcing civil and criminal rights at the same time. In India, defamation is categorized as either criminal or civil, and both types are covered by the Indian Penal Code (IPC) and the Code of Civil Procedure (CPC). In Civil Defamation, a person who is defamed can move the competent Court having pecuniary jurisdiction and seek damages in the form of monetary compensation. Under Section 19 of the Civil Procedure Code (CPC), a civil suit can be filed either where the Defendant resides or where the Defamatory statement was made/published. A defamation of a criminal nature has been codified under Sections 499 and 500 of the Indian Penal Code 1860 and to file a criminal suit under this Section, a person must have made an imputation about another person with either an intention, knowledge, or reason to believe that such an imputation will harm the reputation of the said person. Under criminal defamation, individuals can be charged with an offense punishable by imprisonment for two years or a fine. As per the Limitation Act, there is a limitation period of one year for filing a civil defamation suit and the limitation to file a criminal defamation complaint is 3 years from the period of knowledge of offense.","Yes, a defamation case can be filed under both civil and criminal law in India. The fact-rule-chain mentions IPC_499 and IPC_500, which relate to criminal defamation under the Indian Penal Code. Civil defamation can be pursued separately for damages.",0.1215,75.6286,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
55,"Is there any written Rule/Procedure, etc. exists in Allahabad High Courts that have made it mandatory for respondents in Application under 482 of Cr.P.C. to file their counter affidavits within a certain time frame after receipt of court notice? If yes, please mention it.( Allahabad, Uttar Pradesh )",PROC_FIR_FILING -> PROC_CHEQUE_BOUNCE -> PROC_ANTICIPATORY_BAIL -> PROC_DEFAMATION,PROC_FIR_FILING -> PROC_CHEQUE_BOUNCE -> PROC_ANTICIPATORY_BAIL -> PROC_DEFAMATION -> CRPC_154 -> PROC_CHEATING_FRAUD -> PROC_KIDNAPPING -> Code of Criminal Procedure 1973,"Dear Sir,It seems no Court has prescribed outer limit to file counter and it is at the discretion of the Honâble High Court and take such counter not filed and on merits your petition may be decided.","The fact-rule-chain provided does not mention any specific rule or procedure regarding the mandatory filing of counter affidavits within a certain time frame in the Allahabad High Court for applications under 482 of Cr.P.C. Without additional information, it is unclear if such a rule exists.",2.6067,60.9759,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
56,"Hi Team,
I have to ask some question I found one person who did two marriage both girls he took money and first wife not divorce. First marriage he did told anything about marriage single person got married and second girls also he found from matrimony site and got married. For second marriage he involved parents. afer marriage also he took new number and registered matrimony site and talking to dovorced girls. all thing we found and have proof about his first marriage and matrimony regirsted ID. He is trapping girls and taking money in the name of business. Paying interest to them. How many years punishment he will get, If we complaint aggainst him.( Nagpur, Maharashtra )",IPC_494,IPC_494 -> bigamy -> Indian Penal Code 1860 -> IPC_120B -> criminal_conspiracy,"Dearlegal consequences for the offense of bigamy (marrying someone while already legally married to another person) can include imprisonment and/or a fine, as per the Indian Penal Code (IPC) under Section 494 and Section 495. The severity of the punishment can vary based on the specific circumstances of the case and the evidence presented.Section 494 of the Indian Penal Code deals with the offense of bigamy and prescribes punishment for individuals who marry again during the lifetime of their spouse. The punishment can extend to imprisonment for up to 7 years and a fine. Additionally, Section 495 deals with the offense of marrying again during the lifetime of the former husband or wife, which can result in a punishment of up to 7 years of imprisonment and a fine.","If a person marries again without divorcing the first spouse, it may be considered bigamy under IPC Section 494. Bigamy is a criminal offense in India. The punishment can vary, and it is advisable to consult legal authorities for specific consequences.",1.1979,82.4646,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
57,"Is it sufficient only oral complaint of a complainant for proceed to appoint Witness 1 and 2 and to action of raid also? If yes, please specify rule.( Kolhapur, Maharashtra )",CRPC_200 -> PROC_DEFAMATION -> JOGINDER_KUMAR_1994 -> PROC_CHEATING_FRAUD,CRPC_200 -> PROC_DEFAMATION -> JOGINDER_KUMAR_1994 -> PROC_CHEATING_FRAUD -> PROC_FIR_FILING -> CRPC_41 -> Code of Criminal Procedure 1973 -> ART_21,"Hi,Please state complete facts of the case or consult a lawyer in this regard.","The fact-rule-chain does not clearly specify if an oral complaint alone is sufficient to appoint witnesses and conduct a raid. Generally, procedures like FIR filing and CRPC provisions guide such actions. It is advisable to refer to specific local rules or consult legal authorities for clarity.",1.8338,40.5279,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
58,Hello sir case is little different like others. I am a astrologer and I gave numbers according to ASTROLOGY to my friend for  playing. He plays online and goes in loss due to his own fault. Now he is saying that he played on borrowed money and the owner wants there money Back.and he is making pressure on me. What should I do :(,CRPC_210 -> IPC_489A -> ART_21 -> DP_3,CRPC_210 -> IPC_489A -> ART_21 -> DP_3 -> dowry_harassment -> CRPC_41 -> Code of Criminal Procedure 1973 -> counterfeiting,32,It seems your situation is not directly covered by the fact-rule-chain provided. The chain mainly relates to criminal procedures and specific offenses like dowry harassment and counterfeiting. You might consider discussing the issue with your friend to resolve it amicably or seek legal advice for more guidance.,0.0,6.1099,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
59,"A wife and her two children were abandoned by a husband . The wife and her two children created his death certificate and got some property to her name. The guy filed a complaint against her.how can the wife and kids get a clean chit here ?( Davanagere, Karnataka )",IPC_415 -> IPC_417 -> IPC_419 -> IPC_420,IPC_415 -> IPC_417 -> IPC_419 -> IPC_420 -> cheating -> Indian Penal Code 1860 -> PROC_CHEATING_FRAUD -> IPC_120B,"Dear Client,Since the wife has made a fake death certificate to obtain property unlawfully and has performed a fraud, the husband is well within his rights to file a complaint against the wife.Thank you so much I hope this answer helped you.","The wife and children might face charges related to cheating under IPC sections like 415, 417, 419, or 420. To get a clean chit, they would need to prove they did not intend to deceive or commit fraud. Legal advice from a lawyer would be necessary to navigate the specifics of their case.",1.1251,37.2083,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
60,"What is police station bail and what will effect in future ?( Bangalore, Karnataka )",CRPC_167 -> CRPC_397 -> CRPC_439 -> CRPC_482,CRPC_167 -> CRPC_397 -> CRPC_439 -> CRPC_482 -> fir -> PROC_ANTICIPATORY_BAIL -> PROC_SCST_COMPLAINT -> PROC_REGULAR_BAIL,"Dear Sir,In case of bailable offence police will take bail bound on a format and you have to sign it.","Police station bail allows a person to be released from custody at the police station itself, usually for minor offenses. Future effects depend on the case's progress and any conditions set by the police or court. The fact-rule-chain does not provide specific future implications.",1.2791,49.821,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
61,"How much time it takes for the police to expunge/dispose the case in police station if complainant is ready to give her statement/consent and affidavit mentioning she does not want this case to go any further investigation etc.

Already, FIR lodged, NBW issued, accused in HC for Anticipatory Bail.
But now complainant ready to finish the case.( Kochi, Kerala )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> fir -> PROC_FIR_FILING -> PROC_DEFAMATION -> PROC_CHEATING_FRAUD,Go to the high court and quashing FIR under section 482 of crpc,The fact-rule-chain does not specify the exact time it takes for the police to expunge or dispose of a case. The process may vary based on local procedures and the specifics of the case. It is advisable to consult with the local police station or legal counsel for more precise information.,0.9526,25.1494,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
62,"I was cheated by a guy for a online game big money payment..He told he will refund money but didnt return..So I complained to cyber crime and they took action and freezed/blocked his all bank accounts(around 3) to which I paid money.. Even after complaint he was threatening me like do wtever u want etc..Later after few days he started pleading that pls take back compliant , I'm poor,u did mistake and gave all reasons..He told he will give back my money somehow. I didn't want to go ahead with full investigation since it would take long time if at all my money is recovered and police said they recovered very little amount..Also I dint want to go to courts and spending lot again...So I decided to take back complaint and complaint was closed..When closing complaint police told this is like a false complaint but we are letting you go dont do it next time and case was closed..I asked that fraud guy to pay my money in installments at least but he says I will die ,i have no option etc..So now I stopped messaging completely and all blocked his number from 10 days.. The most important things is still his bank accounts are not unblocked by police..I'm expecting he will come back to me one day, so I have decided that let him pay my full money first, then he will have to contact the police to unblock his bank accounts..I don't want to involve in this.. My queries are
1) Case is closed from my end. But account unblocking not yet done..In case if I get my money back should I ask the culprit to approach police and unblock his account? I don't want to run behind police helping culprits again.Let culprits do it themselves? Is this better option?
2) I guess the culprit is locked/struck from all sides.If at all he commits suicide or anything will I be in trouble ?
3) I have not harassed him in anyway .. I even took back complaint which nobody will do and given time to pay in installments also..Still in anyway i will be in trouble?( Bangalore, Karnataka )",IPC_107 -> IPC_415 -> IPC_417 -> IPC_419,IPC_107 -> IPC_415 -> IPC_417 -> IPC_419 -> Indian Penal Code 1860 -> cheating -> PROC_CHEATING_FRAUD -> abetment,"Hi,You are at liberty to file a complaint with the police again since the factual circumstances surrounding your case might be true. Your interest in your due money would not be levelled up with the crime of abetment of suicide, so you need not worry about that. You may work out a negotiation with him on this matter.If you find my answer helpful then kindly rate me.","1) It is reasonable to let the culprit handle the unblocking of his accounts with the police. 2) If he commits suicide, it is unlikely you would be in trouble if you have not harassed him. 3) Since you have not harassed him and withdrew the complaint, you should not be in trouble.",3.5172,57.8511,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
63,"I am a new resident of mira road and have been booked under ipc 279 and 184. The situation - i was trying to take a u turn which passed few blocks when the police caught. They told me you have to pay fine at the police station and over there file a fir directly. Till date I have already paid 2500 rupees to the sub inspector they have not given a single piece of paper / receipt of anything. And have take my driving license. This happened on 12th April and about 2 months now. I keep visiting the police station but they say Kal ao hojayga.( Thane, Maharashtra )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> fir -> PROC_DOWRY_HARASSMENT -> PROC_FIR_FILING -> PROC_KIDNAPPING,"Hi,As per the sections that you are charged under you can only be charged up to Rs. 1000. Kindly consult a suitable advocate and take necessary action.Thank you.","It seems you have been asked to pay a fine without receiving a receipt, and your driving license has been retained. You may consider filing a formal complaint or FIR regarding the situation at the police station. It might also be helpful to seek legal advice to address the issue.",1.1978,22.7701,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
64,"What to do if a witness refuses to give a statement in a case( Chhindwara, Madhya Pradesh )",CRPC_41 -> CRPC_73 -> CRPC_160 -> CRPC_167,CRPC_41 -> CRPC_73 -> CRPC_160 -> CRPC_167 -> bail -> PROC_REGULAR_BAIL -> arrest -> Code of Criminal Procedure 1973,"Hi client,Once a person receives a summon to be a witness in any of the matter before the court he/ she cannot deny the same. Once denied the person will be charged with contempt of court and  a warrant can be issued for  arrest.There are specific vital grounds where a witness may not attend a case-1.Death2.Hospitalized3.Somebody in the family is dead/ illetc.Thanks and RegardsSimi Paul","If a witness refuses to give a statement, the police may issue a notice under CRPC_160 to require their attendance. The witness is legally obligated to comply with such a notice. If they continue to refuse, further legal action may be considered under the Code of Criminal Procedure 1973.",1.4642,56.9108,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
65,"I have a friend she and I are friends since 2 months in new year I visited her home to wish her and she invited me for dinner with her parents, I ate dinner her father and her mother was also there and then I came back home nothing happened I just talked with her parents wished them new year and came back home I have fear that they can do false case against me of harassment and sexually and all the fake cases to earn money from me, let me clear you nothing happened she is my classmate we only talk class related talks on college she invited me for dinner that's all but I felt bad for going at her house and having dinner because I am afraid of false cases going these days( Ranchi, Jharkhand )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> charge_sheet -> PROC_SCST_COMPLAINT -> PROC_CHEATING_FRAUD -> PROC_KIDNAPPING,"Dear Sir,If any FIR was registered which is false then you have every right to approach High Court for staying and quashing of such baseless FIR.","If no incident occurred and there is no evidence of wrongdoing, it is less likely for a false case to succeed. However, if you are concerned about potential false allegations, it may be helpful to document your interactions and seek legal advice if needed. Stay cautious and maintain clear communication.",1.1539,45.0546,18.8586,2.7611,16.4574,16.2359,28.0095,4.7494,1.3102,1.7171,0.5575,19.7191,49.1454,49.9085,84.9892
