question,answer
"My girlfriend and I have been in a relationship for the last 7 years. We both want to get married. For this very reason, she took me to her home to meet her parents. But they violently opposed the marriage and threw me out of their house. Since then, she has been confined to her house. Her phone has also been snatched. She had to resign from her job as well. She can neither go out nor call anyone for help.
After almost 2 weeks, I got a text from her on Instagram. She was using her sister's phone. She told me she has been beaten brutally by her father because she is not giving her consent to marry someone else. She begged me to get her out of there or she will die but she won't marry anyone else.
To protect her, I filed a complaint with NCW who directed the complaint to the police station of our area. I had complained against her parents regarding the right to exercise choice of marriage, the right to freedom and domestic violence. When I told her of the complaint, she said she is afraid that if any police come to her house to inquire, her parents may bribe and send them away. Then again she will be beaten brutally. So when the SHO of our area called me, I took the complaint back saying I was angry when they refused to let me marry her and in my anger I filed the complaint.
To escape from her parents and marry me, she wants to run away somewhere. But she is scared that if she takes such a step, her parents may file an FIR against me.
She has recorded a video of her where she is giving consent to marry me. In the video, she has also expressed the desire to not live with her parents and marry me. In the video, she has also explained about all the violence she has faced and she has also explained that it is her own will and no one is forcing her to take such steps.
I also have all the texts which she has sent me. My only concern is if her parents file a complaint against me, will these texts and videos save me from the arrest.
She will not be able to come immediately after the complaint since she is planning to go to a different state. She will be able to talk on the phone or on video calls to the police. So are these videos and texts sufficient to save me from the arrest or any police action?( South Delhi, Delhi )","Dear Client,You and your girlfriend are legally eligible to get married upon attaining the age of majority (i.e. 21 years and 18 years respectively). No persons, including your parents can restrain you from getting married. If your girlfriend is still experiencing mental and physical harassment from her parents, then she can file a compliant under Section 12 of Domestic Violence Act, 2005. If she is unable to do it, then a Protection Officer or any person on her behalf can seek relief for the same. Further, you can seek protection from police officer of the local station and get married legally. In case, your girlfriend's parents initiates legal action against you, then you can produce all the evidences in that regard and fight the case on merits to prove your innocence. If two individuals of legal age get married with their free consent, then the police officers cannot take any actions against such individuals. If required you can consult an advocate for any assistance.Hope this helps.Thank you."
"One of our relatives forged my Dad's Signature in a Promissory note affixed with a revenue stamp and claims that we owe Rupees Four Lakhs. And also filed a Civil Suit in the Lower court. My question is do Income Tax Act 269SS and ST apply here as it is written in the note that payment was done by cash.( Vijayawada, Andhra Pradesh )","Dear Sir,You may concentrate on getting expert report that signature is forged and accordingly on such report you may file police complaint or private complaint."
"My immovable property papers were confiscated by CBI during raid against a disproportionate property case. The judgement was pronounced by lower court 18 years ago. I had not applied for the property papers at the lower court post the judgement. On the other hand lower court judgement has been challenged by me in the High Court  The matter is now with the High Court (under hearing) . Can I get the property papers back during the trial at High court ?( Bhopal, Madhya Pradesh )","Dear Sir/Madam,Under the following provisions the Honâble Magistrate Court having ample powers to unfreeze the Bank accounts. Further, the Honâble Court has vast powers to hand over the properties/vehicles seized by the Police and other authorities to the owners of the properties/vehicles. Such interim orders normally will be made within Thirty days of such interim application and on such orders the Police and other authorities are bound to hand over the properties/vehicles to the persons in whose favour such orders are passed.Section 451 in The Code Of Criminal Procedure, 1973451. Order for custody and disposal of property pending trial in certain cases. When any property is produced before any Criminal Court during any inquiry or trial, the Court may make such order as it thinks fit for the proper custody of such property pending the conclusion of the inquiry or trial, and, if the property is subject to speedy and natural decay, or if it is otherwise expedient so to do, the Court may, after recording such evidence as it thinks necessary, order it to be sold or otherwise disposed of. Explanation.- For the purposes of this section,"" property"" includes-(a) property of any kind or document which is produced before the Court or which is in its custody,(b) any property regarding which an offence appears to have been committed or which appears to have been used for the commission of any offence.457. Procedure by police upon seizure of property.(1) Whenever the seizure of property by any police officer is reported to a Magistrate under the provisions of this Code, and such property is not produced before a Criminal Court during an inquiry or trial, the Magistrate may make such order as he thinks fit respecting the disposal of such property or the delivery of such property to the person entitled to the possession thereof, or if such person cannot be ascertained, respecting the custody and production of such property.(2) If the person so entitled is known, the Magistrate may order the property to be delivered to him on such conditions (if any) as the Magistrate thinks fit and if such person is unknown, the Magistrate may detain it and shall, in such case, issue a proclamation specifying the articles of which such property consists, and requiring any person who may have a claim thereto, to appear before him and establish his claim within six months from the date of such proclamation.Keeping seized vehicle in open air may harm it; petition for custody of vehicle under Section 457 CrPC allowedâ¢Madhya Pradesh High Court: A Single Judge Bench comprising of Anjuli Palo, J., addressed matter where petitioner was aggrieved by an impugned order passed by Ist Additional Sessions Judge Itarsi in a criminal revision whereby the application under Section 457 CrPC, 1973 was dismissed.The petitionerâs vehicle was seized by the police for crime under Sections 4, 6 and 9 of the M.P. GauvansVadhPratishedhAdhiniyam, 2004 and Section 11 of PashuKoortaAdhiniyam, 1960. This petition was filed under Section 482 of Code praying the release of petitionerâs vehicle by virtue of Section 457 of the Code on grounds that impugned orders seizing petitionerâs vehicle were illegal and arbitrary and the vehicle had been kept in open space which could damage the vehicle. Court relied on the case of Sunderbhai Ambalal Desai v. State of Gujarat, (2002) 10 SCC 290 where it was held that seized vehicle should be released as keeping it in open could cause harm to the vehicle. Therefore, Court set aside the impugned order as a result of which the vehicleâs interim custody was given to petitioner on furnishing of a personal bond."
"My relatives threat me to file false case against me to spoil my carrer( Una, Himachal Pradesh )","Dear Client,Based on a threat of filing a false against you does not attract legal action. Until and unless a cause of action arises, a person cannot opt for a legal remedy.  To address a false case or complaint filed against you, you can seek its quashing through a petition before the High Court under Section 482 of the Code of Criminal Procedure, 1973. Section 482 C.R.P.C provides inherent power to the High Court to interfere with proceedings of the subordinate court and quash of FIR to secure the end of justice. So, let there be a cause of action from the end of your relative to seek legal recourse and if so happens, reach out to an Advocate experienced in criminal cases for guidance and steps."
"This is bring to kind notice that CRPC SECTION 211 DETAILS OF THE SECTION( West Godavari, Andhra Pradesh )","Dear Sir,It is not so technically followed by the Judges.========================================================Section 211 in The Code of Criminal Procedure, 1973211. Contents of charge.(1)Every charge under this Code shall state the offence with which the accused is charged.(2)If the law which creates the offence gives it any specific name, the offence may be described in the charge by that name only.(3)If the law which creates the offence does not give it any specific name, so much of the definition of the offence must be stated as to give the accused notice of the matter with which he is charged.(4)The law and section of the law against which the offence is said to have been committed shall be mentioned in the charge.(5)The fact that the charge is made is equivalent to a statement that every legal condition required by law to constitute the offence charged was fulfilled in the particular case.(6)The charge shall be written in the language of the Court.(7)If the accused, having been previously convicted of any offence, is liable, by reason of such previous conviction, to enhanced punishment, or to punishment of a different kind, for a subsequent offence, and it is intended to prove such previous conviction for the purpose of affecting the punishment which the court may think fit to award for the subsequent offence, the fact, date and place of the previous conviction shall be stated in the charge; and if such statement has been omitted, the Court may add it at any time before sentence is passed.Illustrations(a)A is charged with the murder of B. This is equivalent to a statement that A's act fell within the definition of murder given in sections 299 and 300 of the Indian Penal Code (45 of 1860); that it did not fall within any of the general exceptions of the said Code; and that, if it did fall within any of the five exceptions to section 300, or that, if it did fall within Exception I, one or other of the three provisos to that exception applied to it.(b)A is charge under section 326 of the Indian Penal Code (45 of 1860), with voluntarily causing grievous hurt to B by means of an instrument for shooting. This is equivalent to a statement that the case was not provided for by section 335 of the said Code, and that the general exceptions did not apply to it.(c)A is accused of murder, cheating, theft, extortion, adultery or criminal intimidation, or using a false property-mark. The charge may state that A committed murder, or cheating, or theft, or extortion, or adultery, or criminal intimidation, or that he used a false property-mark, without reference to the definition of those crimes contained in the Indian Penal Code (45 of 1860); but the sections under which the offence is punishable must, in each instance, be referred to in the charge.(d)A is charged under section 184 of the Indian Penal Code (45 of 1860) with intentionally obstructing a sale of property offered for sale by the lawful authority of a public servant. The charge should be in those words."
"I have a flat on first floor in Bangalore with extended balcony which solely belongs to me . Our apt is of 22 floors . Now and then residents from top floor throw dirty things whichc falls in our balcony . Recently some resident threw big stone and next day huge lock . Luckily no one was there in balcony . If it would have fallen on our head serious injury would have happened or may be we would hav lost life . After repeated request to association to put fiber sheet or give some solution for our safety nothing is working out . Association is taking for granted . Can I file a police complaint against association that if any thing goes hay wire with life association will be held responsible . Plss guide me . 
Thank you in advance( Bangalore, Karnataka )","Dear Client,In a community living in a gated society, this kind of affair from co-residents regardless of the age and class of people staying in the housing complex is usually compromised and resolved on mutual understanding for peaceful co-existence and to protect common interests because every person either children or elders bears different perceptions and way of living. However, in case such affairs or incidents become unbearable, especially to Sr. Citizen, then you may bring the matter collectively through a mass protest petition to the notice of the Association for necessary action. In case your approach to the Association yields no results, you may inform the matter to the competent Authority appointed under the state-specific Apartment Ownership Act under whom the Association is registered to resolve the issue amicably."
"My mobile phone was confiscated by the police in a false case. The charge sheet is filed 6 months ago. The case is triable by sessions court. And the case is in compliance stage since 6 months in the lower court as no party is pursuing the case. Do I have to wait for the case to proceed to file for returning of my mobile phone?( Pune, Maharashtra )","Dear Client,Based on the limited facts that you have stated in your case,  the trial procedure has to be over thereafter if the mobile phone is not required as evidence in the case then the court can order for the release of the phone subsequently.Hope, it helps you.Thank You"
"police has submitted final report A to the megistrate stating that accused cannot be found . However address mentioned in FIR is correct and number of accused is active indicating police has filed report without proper investigation..what can I do?( Bhandara, Maharashtra )","Dear client, you can to file an application under section 173(8) of CRPC in the court for futher investigation as contending that the final report filed by IO is a flawed one."
"Can accused file documents along with statement in writing filed with sec 313 crpc? In that case will it be mandatory for him to stand as defence witness himself and mark those documents as defence exhibits? Or is it sufficient to ask court to summon other witnesses as defence witnesses based on the documents produced at sec 313 stage?

Now, in general, if accused decides to stand as defence witness himself, will help be cross examined based on the sec 313 submissions only, or a separate examination in chief has to be conducted for that accused. I know that in criminal case it is not mandatory for an accused to himself be a defence witness.

Finally, if accused is party in person, and also wants to be a defence witness himself, can his examination in chief be dispensed in lieu of sworn affidavit in chief (I understand that cross examination still happens)( Bangalore, Karnataka )","Dear Client,Under Order VIII Rule 9, the Court has the power to call upon both parties to file written statements at any time and this power should be freely used for elucidating the pleas when necessary, especially in complicated cases. The statement of the accused can be used to test the veracity of the exculpatory of the admission, if any, made by the accused. It can be taken into consideration in any inquiry or trial but still, it is not strictly evidence in the case. No provision in the Cr.. PC grants any right to the accused to file any material or document at the stage of framing of charge. As per Sub-Sec. 5 of Sec. 313 Cr. P.C, the Court may take the help of the Prosecutor and Defence counsel in preparing relevant questions which are to be put to the accused and the Court may permit the filing of a written statement by the accused as sufficient compliance of the section."
"I got this update from E court  may i know What is the status of this case( Chennai, Tamil Nadu )","Dear client, you can know the status of your case in the e-courts app. You have to enter the case no. and the details asked to get the status of the case."
"Hi,my uncle family put false case against my whole family father a1 mother a2 me a3 now I am working as a software employee it's effect to my career is it going to good for quashing the case remove my name or close whole case it's 506 and 509( Srikakulam, Andhra Pradesh )","Dear Client, For quashing the FIR, you have to file a petition under sec 482 if ipc in the high court of jurisdiction. Then accordingly the court will decide the issue."
"This is bring to kind notice that  One clinet(Lady) Liquour case will be filed almost one year.Witness 1. VRO 2.Excercise department.VRO not attaend the court till.How to rasie the Legal notice by VRO Kindly arrange the solution as soon possible.( West Godavari, Andhra Pradesh )","Dear Sir,You may request the concerned Public Prosecutor to get warrant against such witness through Court or get issue attachment of his properties or get NBW served or executed through his higher officers."
"I rented an apartment two months ago, paid the deposit, advance rent, and brokerage. However, after two day the owner wanted to make modular kitchen for which he asked the keys and i gave it to him. And then he was just delaying to return the keys back to me and after 10 days The owner wanted to cancel the deal, for which he  promised to return my money. and now after two months he have deducted two rents and one brokerage from the deposit i have paid him.
i have most of the things written on WhatsApp texts . will that be helpful.( Thane, Maharashtra )","Dear Sir,It is nothing but a transaction of cheating. You may approach the Police and if Police are not supporting you then file a private complaint and thus solve your problem."
"Police filed ncr in a case where victim got 6 stiches in head at multiple places and government hospital says he has been hit by sharp and hard object. Under which section shall victim make complaint to magistrate 156(3) or 155(2). What to do when police filed ncr in 323 instead of fir in 307? Please ssuggest. Please also suggest can we take action against investigating officer under section 166A IPC( Dehradun, Uttarakhand )","Dear Client,Once an NCR is registered at the Police station, it cannot be converted to FIR i.e. of a cognizable office. The Party who filed the NCR has to approach the Court of Judicial Magistrate and seek the cognizance of its complaint. The Court may act in two ways. First, after considering the facts in the complaint, the Court may direct the Police to register NCR and investigate the case as if an FIR has been filed at the Police station. This is done as per the provisions in section 156(3) of CrPC. Secondly, the Court may direct the Police to inquire into the charges in the complaint and file its final report. This is as per Section 202 of CrPC. After the Police inquiry and submission of the final report, the Court may take appropriate action based on the Police report. Reach out to an Advocate experienced in criminal law for guidance and steps."
"RESPECTED SIR/MA'AM,

I AM AN EMPLOYEE IN PSU COMPANY (A STATE GOVT. COMPANY).

IN APRIL 2021, AN FIR WAS LODGED AGAINST ME FOR WHICH I WAS SENT TO JUDICIAL CUSTODY.
DURING MY JUDICIAL CUSTODY PERIOD, MY H.O.D HIMSELF WENT TO POLICE STATION AND COLLECTED F.I.R COPY FROM PS AND INITIATED A NOTE FOR SUSPENSION OF ME.

IN MAY 2021, MY MOTHER AND SISTER APPROACHED THE H.O.D IN HIS OFFICE AND REQUESTED TO UPDATE MY LEAVES, SO I CAN GET SALARY. FOR WHICH HE NOT ONLY REFUSED BUT ALSO USED SOME FILTHY AND ABUSIVE LANGUAGE WITNESSED BY MY SISTER.
AS THE CASE WAS PENDING WE REMAINED SILENT.

IN JULY 2021, HE SERVED ME AN ORDER OF SUSPENSION STATING F.I.R. DETAILS WHICH ARE NOT RELATED TO ME.

IN JUNE 2022, I RESUMED TO MY DUTY 11 MONTHS LATER AFTER REVOCATION OF ORDER OF SUSPENSION THROUGH OUTCOME OF W.P. FROM HIGH COURT.

IN JULY 2023, THE CASE WAS DISPOSED IN JULY 2023 AQUITTING ME OF ALL THE CHARGES.

--IN NOTE  INITIATED BY HIM FOR MY SUSPENSION, HE MENTIONED THAT I DO NOT POSSESS GOOD CHARACTER WHICH IS NOTHING BUT AN ASSASSINATION OF MY CHARACTER.

--USING FILTHY WORDS ABOUT ME WHILE THE CASE WAS PENDING, I WAS ONLY ACCUSED (ACCUSED IS INNOCENT UNTIL PROVEN GUILTY) BUT HE DEFAMED ME PUBLICLY IN-FRONT OF MY FAMILY MEMBERS ON MAY 2021 CAUSING ASSASSINATION OF MY CHARACTER.

NOW PLEASE KINDLY LET ME KNOW AND GUIDE ME WHETHER  I CAN SUE HIM OR FILE A SUIT AGAINST HIM FOR HIS AFOREMENTIONED UNJUST ACTIONS AGAINST ME AS SUCH ACTIONS OF HIM NOT ONLY CAUSED ME FINANCIAL CRYSIS BUT ALSO SEVERE MENTAL AGONY.

I HAVE A COPY OF NOTE MENTIONING - I DO NOT POSSESS GOOD CHARACTER.
COPY OF SUSPENSION ORDER IN WHICH SECTIONS AND FIR DETAILS ARE NOT RELATED TO ME.( Hyderabad, Telangana )","Dear Sir,You are having a very good case to go for defamation cases both in Civil Court as well as Criminal Court. You may claim huge liquidated damages against all the concerned jointly and severally."
"Maine theke ke aage beer pee raha tha fir ek constable mujhe thane le gaya aur pabandi nama pe sign karwa liya aur chor diya ki aage aisa mat karna so anything to do after this( South West Delhi, Delhi )","Dear Sir,It is very simple petty case and there would be no repurcations or side effects. You should not disclose this in any of the applications for job or with your employers or with your friends."
"Back in 2021, I had a gambling case registered against me, in Gujarat. (Online betting)

Lawyer asked me to plead guilty and pay 200rs fine to get out quickly from the matter. I did what he told me back then. 

Now when I check the case status it shows as : Case Disposed - Pleaded Guilty. 

I just wanted to get a clarity wether it will affect my visa applications for any country in future.( Rajkot, Gujarat )","Dear Sir,It is petty case and it was ended in payment of fine as such it does not effect your VISA application. Further, you should not disclose anything about this and say that you are clean in criminal history."
"Hi Sir, my wife has put 498a case against me.. I have already taken anticipatory bail.. I wanted to know how will I come to know about the first hearing date. Will court send me summon about my first date of hearing or issue a arrest warrant through police( Pune, Maharashtra )","Dear Client,Section 498A IPC prescribes a non-bailable offense, and upon receiving summons, appearing and obtaining anticipatory bail is necessary. Unless the Trial Officer exempts, the accused must be present at every court date. Failure to attend may lead to the issuance of a Non-Bailable Warrant by the Judge/Magistrate to ensure the accused's presence in the next hearing."
"How will I come to know that I have to appear in court and which date for my 1st trial .. did court sends summon or will issue arrest warrant 
The case is for 498a..( Pune, Maharashtra )","Dear Client,Offense under Section 498A IPC is non-bailable and the Court issues summons to the accused. Once you appear upon receiving the summons without obtaining anticipatory bail, the Court may send you to custody. Unless specifically exempted by the Trial Officer (Magistrate or Judge), every accused has to always be present for every single court date,  otherwise, the Judge/Magistrate will issue a Non-Bailable Warrant in the name of the accused to compel attendance in the next date of hearing."
"Sir my husband accidentally hit a old lady who had her shop near the parking area.. while taking the car from parking.. police filed 279,338 and 308...he admitted the old lady in hospital and taken care of her hospital bills...but police remanded my husband under 308.. kindly help me on the issue and pls help( Chennai, Tamil Nadu )","Dear Client,Section 308 IPC deals with the serious offense of ""attempt to commit culpable homicide"" and is considered a non-bailable offense. The time for taking default bail/compulsive bail/statutory bail is only 60 days. If the investigating agency fails to file a chargesheet within 60 days from the date of the first remand, then the accused is entitled to get default bail. If the investigating agency files a chargesheet within the said stipulated time, then only regular bail may be sought which depends on the discretion of the court, unlike default bail. Section 482 Cr. P.C. provides inherent power to the High Court to interfere with proceedings of the subordinate court and quash an FIR lodged under Sec.308 IPC to secure the end of justice. The relief under this section can be invoked when there exists no other provision of law by which the party aggrieved could have sought relief, or there may be no other provision left for the party to seek relief. So, in the given situation, a petition under Sec.482 of Cr. PC may be filed before the High Court praying for the quashing of proceedings of the trial court initiated under Sec.308 IPC against the accused. Reach out to an Advocate experienced in criminal cases for guidance and steps."
"I sent someone a phone no. From facebook and the caller is a know who threatened the other person. I had nothing to do with this other than calling the person and let them know that someone wants to talk to them and I cut the call( West Delhi, Delhi )","Dear Client,In this situation, if you had no intention of causing harm and simply wanted to connect the two individuals, you may not be directly responsible for any threats made by the caller. However, it's crucial to prioritize safety and consider informing the person who received the threat about the situation. Additionally, exercise discretion in sharing personal details and be mindful of potential consequences in similar situations in the future. If the threat is serious, it may be advisable to involve law enforcement or report the incident to the relevant authorities."
"Can we make a Prayer to Issue a writ, order or direction in the nature of CERTIORARI quashing the impugned First Information Report and Charge Sheet to the 482 Cr.P.C application filed before the Honâble High Court later in the form of Supplementary Affidavit or not?( Allahabad, Uttar Pradesh )","Dear Sir,You cannot do like that as per my knowledge is concerned but you may make an amendment to the prayer column."
"My friend is murdered by her husband by hanging her. Father of deceased registered fir against deceased husband. In the statement of the complainant he say that father, mother and uncle of deceased saw deceased women husband hanging her and tied his hand....
My question is that she was my friend and I talked to her 16 days ago. Is deceased women husband empled my name in case....or prove any illicit relationship with cdr....( Allahabad, Uttar Pradesh )","Dear Client,Section 319 of Cr.PC  allows a trial court, in the course of inquiry or trial in a criminal case, to implead a person where it appears from the evidence that any person, not being the accused, has committed an offense for which such person could be tried together with the accused. Impleading a person as a necessary party is a person who ought to have joined as a party and in whose absence no effective decree could be passed at all by the court. If a necessary party is not impleaded, the suit itself is liable to be dismissed. Since it is difficult to have an eyewitness to prove an illicit relationship; it can be proved indirectly by showing evidence such as hotel bills or travel records. Also, their public display of affection or their letters, SMS's etc. can be used as evidence against the offending party. Call Details Records (CDRs) can be used as effective pieces of evidence to assist the court in ascertaining the facts of the particular case and inquiring about the commission of an offense, and according to the judicial pronouncements, it is made clear that CDRs can be used as supporting or secondary evidence in the criminal prosecution."
"We raised a case through court 144/107 then will we be called by the court or not( Dhubri, Assam )","Dear Client,Once a complaint under Sec,144 Cr. PC and Sec.107 of IPC filed before the Court of Executive Magistrate, the Court will send notice fixing a date of hearing of the case to both plaintiffs and defendants. If required, the Magistrate can take Cognizance is taken at the initial stage when the Magistrate applies his judicial mind to the facts mentioned in a complaint or to a police report or upon information received from any other person that an offense has been committed."
"An FIR lodged against a person in 2001 u/s 307ipc, and same gets  disposed off in 2004.
Now in 2024 he is applying for character certificate in police station, they asked him for 2001 case record. He went to the court but has not found any record. Means court has misplaced his case record.
How can he get his character certificate?( Jammu, Jammu and Kashmir )","Dear Client,A character certificate is a legal document issued by a government authority, police, or any gazetted officer. It is an important document stating that the individual does not have a criminal record or any court cases registered in their name.  A criminal case disposed of in the year 2004 and for non-availability of the Court's record and pending criminal case, you have to file a petition under Article 226 of the Constitution of India praying for the removal of criminal records and an order for the issue of a Character Certificate from the concerned police station. You can also approach the District Magistrate concerned for the purpose.  Reach out to an Advocate for guidance and steps."
"In a false SCST case where charge sheet not submitted since 2021, and case pending in district court due to CS, e-court service app shows : Business: awaiting Notice, next purpose: Final Form, next hearing date : 30/03/2024.We are released in AB by High court and No police contact till date. Applied for quashing in high court (no response in service notice by victim- 9 months). What to do next?And do the Notice awaited is a summon for us or to police who are not able to submit CS?( Dhanbad, Jharkhand )","Dear Client,A charge sheet is to be filed within 60 days from the date of arrest of the accused in cases triable by lower courts and 90 days in cases triable by the Court of Sessions. If the charge sheet is not filed within the prescribed time mentioned above, according to section 167 of the Cr. PC, an accused will be entitled to default bail if the investigating agency fails to file a charge sheet within the prescribed time limit from the date of remand. Anticipatory bail is granted under Section 438 of the Code of Criminal Procedure. Section 482 of Cr. PC. empowers the High Court to dismiss criminal proceedings against the accused. It is essential to prove before the court that the FIR was falsely lodged against you with malicious intent to cause harm or inconvenience and is devoid of truth. The burden of proof rests on the petitioner. An application for Quashing of FIR can also be filed before the High Court under Article 226 of the Constitution of India using a Criminal Miscellaneous Writ Petition invoking the extraordinary jurisdiction of the Court to quash an FIR. Apart from this, you can submit an online complaint before the Chairperson, National, and State Human Rights Commission on its official website (https://nhrc.nic.in/complaints/complaints/how-to-file-a-complaints) informing them of the harassment you have been facing for false allegations."
"Can I pray to the High Court in 482 application to issue the writ of ""Mandamus"" to quash the ""Chargesheet"" filed by the police or it should be covered under the writ of ""Certiorari"" which is also for quashing the FIR, if my case is fit for quashing of both - FIR and Chargesheet?( Allahabad, Uttar Pradesh )","Dear Client,In legal matters, the choice between filing a writ of ""Mandamus"" or ""Certiorari"" depends on the specific circumstances of your case and the relief you are seeking. Both writs have different purposes and are used in distinct situations.1. **Writ of Mandamus:**- This writ is issued by a higher court to a lower court, tribunal, or public authority to perform a specific duty that it is legally obligated to do but has failed to fulfill.- It is generally not used for quashing proceedings but rather to compel an authority to act according to law.2. **Writ of Certiorari:**- This writ is used to quash the orders, decisions, or proceedings of inferior courts, tribunals, or authorities that are found to be without jurisdiction or contrary to the law.- It is commonly employed for quashing FIRs, chargesheets, or other legal processes.If you want to quash both the FIR and the chargesheet, and your argument revolves around the lack of jurisdiction or violation of legal principles, the writ of ""Certiorari"" would be more appropriate. This writ is commonly used to seek judicial review and quash proceedings that are deemed illegal or against the principles of natural justice.In your 482 application before the High Court, you can specifically request the court to issue a writ of ""Certiorari"" to quash both the FIR and the chargesheet if you believe there are legal grounds for doing so. Ensure that your application clearly outlines the legal points supporting the quashing and provides relevant facts and evidence.It is advisable to consult with a legal professional who can assess the specifics of your case and guide you on the most appropriate course of action based on the legal principles applicable in your jurisdiction."
"Hi,
This is krishna Hyderabad Telangana. I filed a private compliant in court and after successful hearings honourable judge convinced and passed orders to Police station. After sometime I got to know that the Police station got bifurcated my locality comes under another police station and they returned the file to the concerened court what to do now.( Hyderabad, Telangana )","Dear Client,Section 156(2) of Cr.P.C. makes the position clear by providing that no proceeding of a police officer in any such case shall at any stage be called into question on the ground that the case was one which such officer was not empowered to investigate. Thus, this provision widens the powers of investigation of the police.  In terms of s. 154 of Cr.P.C, if any information relating to the commission of any cognizable offence is received by a Police Station, the Police is duty bound to register the FIR. However, if the crime does not occur within the jurisdiction of the said Police Station, the Police are still duty-bound to register an FIR where the information about a cognizable offence is received. Such an FIR is termed a 'Zero FIR.' After registration of the 'Zero FIR,' the same has to be transferred to the concerned Police Station where the offence has indeed been committed. Thus, a Zero FIR can be registered in any police station where information about a cognizable offence is received irrespective of whether it has territorial jurisdiction or not. Police can enquire or investigate the case on the basis of the Zero FIR that is registered and if the police officer is of the opinion that the offence did not take place within the limits of his jurisdiction, he can send/transfer the FIR to the appropriate police station, which has got the jurisdiction. Therefore, the place of crime and jurisdiction of the police station becomes irrelevant when a cognizable offence is disclosed, and the police station is obligated to instantly transfer the pertinent documents over to the police station vested with the jurisdiction which numbers the FIR and begins the investigation. When the Polisce Sation returns the case file to the Court on the ground of jurisdiction, you may file an application before the Court for an appropriate order in the matter."
"In a case of fraud, what should be the minimum amount of money taken by the other person?Because I have given some amount online, I have only that proof.. and that amount is very less.. The more amount I have given, I have given it to me in cash hand to handâ¦ Tell me the minimum amount in case of fraud. how much should it be..( Chhindwara, Madhya Pradesh )","Dear Client,It depends on several factors, including the severity of the fraud and the jurisdiction in which it occurred. In general, the police will investigate any case of fraud that is reported to them, regardless of the amount of money involved. So, if you believe you have been the victim of online fraud, regardless of the amount of money involved, you should report it to the police."
"Sir, me Hindu mera land Muslim ke pass sale kar raha hu  iske Karan 50-60 neighbours humare Ghar me ake mera absence pe mera mammi ke upar bohot Dara dhamka ke gaya. Aur mera mammi case diya  direct court pe lagvag 2 mahine pahele,crpc section 144/107 ke adhar par. To Mera question hai ki kya kya mera mammi ya fir mujhe court se bulawa ayega. Agar ayega to mujhe kya karna padega( Dhubri, Assam )",Dear sirYou may go to session court and get stay or set aside order against 144/107 of crpc. You may file permanent injuction suit.
"SHO of my concerning police station denied to lodge fir because vehicle registration on first owner but now i owned this vehicle and car is in my possession from past 7 years .....so now what i do to lodge an fir( Jammu, Jammu and Kashmir )",Dear sirSince it seems RC records standing in the name of first owner so police cannot register a case. First  get documents legalized.
"I was acquitted in IPC 420 by session court in year 2018. IN May 2022 opponent has filed a appeal against acquittal in highcourt in July 2018 and seeking condonation of delay. Is the appeal will be accepted after this span of time( Chandigarh, Chandigarh )",Dear sirIt is a worst case wherein such in ordinate delay may not be condoned. Hire a reputed lawyer and see that delay is not condoned.
"It is above the land dispute of temple land. One private organization filed a false affidavit and got the favorable order. The officer from temple side colluded with opposite party as well. Temple side went to supreme court and it got dismissed.. It seems to be stage managed.. How to proceed further?( Erode, Tamil Nadu )","Dear Client,The law governing affidavits in India is the Indian Evidence Act, 1872. Section 191 of the said Act states that any person who is legally bound by an oath or affirmation to state the truth of any matter and makes a false statement in his/her affidavit is guilty of the offense of perjury which carries with it the possibility of imprisonment of either description for a term which may extend to seven years and shall also be liable to fine. Further, Section 193 of the Indian Evidence Act, 1872 states that any person who makes a false statement in an affidavit or any other document, knowing it to be false, shall be punishable with imprisonment of either description for a term which may extend to three years, or with fine, or with both. Section 191 of the IPC deals with the filing of false evidence, while section 340 of the Cr. PC outlines the process for making a complaint for this offense. Perjury is defined as the filing of false evidence or a false affidavit before a court knowing that it is false. Reach out to an Advocate for guidance and for appropriate steps to navigate the matter in right way."
"I bought 4.5 khatas of land in 2019 from a person who had 13.75 khatas of land registered in his name. Later I fould out that he had already given registration to 3 people for a total of 10.50 khatas prior to me. So, he had only 3.25 khatas left with him when he had given registration of 4.5 khatas of land to me. What can I do?( Siliguri, West Bengal )","Dear Client,Section 191 of the Evidence Act, 1872 states that any person who is legally bound by an oath or affirmation to state the truth of any matter and makes a false statement in a document is guilty of the offense of perjury which carries with it the possibility of imprisonment of either description for a term which may extend to seven years and shall also be liable to fine. Further, Section 193 of the Evidence Act, 1872 states that any person who makes a false statement in any document, knowing it to be false, shall be punishable with imprisonment of either description for a term which may extend to three years, or with fine, or with both. Section 191 of the IPC deals with the filing of false evidence, while section 340 of the Cr. PC outlines the process for making a complaint for this offense. Perjury is defined as the filing of false evidence or a false affidavit before a court knowing that it is false. Apart, from this, you can file a criminal suit against the seller under Sec.415 for cheating. Reach out to an Advocate for guidance and steps."
