question,answer
"My wife filed a FIR against me two weeks back with 498a section, but now she is ready to take it back. Do I have to still take a anticipatory bail from court even if she is ready to come to police station and give her statement to take the FIR back? Will the police still arrest me saying as a part of there process? Please advice.( Pune, Maharashtra )","Dear Client,FIR filed cannot be taken back. If both you and your wife are willing to resolve the matter amicably, you can approach the High Court under Section 482 of CrPC to quash the FIR. To avoid arrest, you may consider applying for anticipatory bail."
"What is the process when a person is already in jail and another case was registered against him in another state during that period?( Mumbai City, Maharashtra )",Dear ClientThe process is that the second case will go on in that court and it will be recorded that the accused is already in jail for another case. whenever the presence of the accused is required in the second court the court will send a notice to the prison for the same.
"A fir file against me case under 506,406,420. This FIR is fake against me. No transaction is given in my account. Please remove my name against this.( Varanasi, Uttar Pradesh )","Dear Sir,You have to either manage the police to remove your name from charge sheet or approach High Court under section 482 of Criminal Procedure Code."
"Sir I'm Mohammad Javed from Visakhapatnam, Sir i have paid 150000 to Europe job consultancy in Hyderabad 10 months ago on March 2024 they said in 2 months we will be in Belarus, from March they giving me dates,  after 7 months on September she said the Belarus visa was rejected, and they applying for Georgia country and again made 2 months late after i asked my money and passport to return she returned my passport through courier to my home and said my money will return in 1 month from December they again giving me date by date whenever i call madam and her husband both saying they will return my money soon  just giving again dates only. Sir i have all proofs of chatting, call recording conversation, phonepe which i paid money to them. I was full of in debt with two kids sir, financiers are coming to my home and always shouting to return they money back even now i'm not able to pay they interest also. please help me im from Andhra Pradesh and they are from Telangana don't know what to do where to complaint.( Visakhapatnam, Andhra Pradesh )","Dear Client,In the absence of any agreement or contract executed between you and the placement agents based on which transaction of money was done to the agency, no legal remedy is feasible to recover the money from the so-called agents even through litigation."
"My wife has filed wrong DVC case 3 years back. In the affedevit she has falsely mentioned that she has no means of earning and obtained maintenance order from the court. I approached her company and obtained her experience letter.

Question:
1. Do we need to file a separate 193 ipc case against my wife in the lower court or can we give a 193 ipc petition to the same DVC case court.

2. What is the time limit or limitation for filing 193 ipc in the lower court. Since it is a criminal case I think there will be no time limit. Please confirm.( Hyderabad, Telangana )","Dear client,Hon'ble Supreme Court held that private complaint alleging offence under sec 193 IPC is not maintainable. You can file petition under section 340 Cr.PC read with 195 (1)(b) Cr.PC and then court proceed for case of false evidence.Thank You."
"Today I have received a bill on my WhatsApp number, in the bill there is a bill for the purchase of a computer printer, the bill is about 18000, I have not bought the goods written in the bill, yet the shopkeeper has made a confirmed bill in my name, which is The shopkeeper's Gst  number is also in the bill. The shopkeeper is doing something wrong by making a false bill in my name.
please help
thanking you
from bharti thakkar( Chandrapur, Maharashtra )",Dear ClientYou can complaint in writing to the nesrest police station about this act.I hope it helps
"I was into relationship with a person who promised to marry me and accept my daughter later on knowing that i was pregnant with is baby 5 months he abused me and ran away to UP after which my featus got spoiled . I went to police for help who filed a case of 376 against me and arrested him on 31st may but now he has got a bail and the case is in his favour. His lawyer and family now claims that it was not his baby as his medical  is not conducted .No proper investigation is done.I am not getting any timely update. His father payed 50k for his bail.( Mumbai, Maharashtra )","Dear Client,In the given scenario, you can file multiple cases against the person who cheated you with false promises of marriage if you can prove those allegations before the Court. Section 90 of IPC (Section 28 of BNS) and Section 375 of IPC(Section 63 of BNS) are what the person is charged with when he has a sexual relationship with a woman on false promise of marriage. Consent given by a victim based on a false assumption would be a violation of Section 375 IPC (Section 63 of BNS) and Section 90 IPC (Section 28 of BNS) respectively. The Supreme Court in the case of State of Uttar Pradesh v. Naushad, 2013 held that the defendant also obtained her consent under Section 90 of the IPC under the erroneous belief that he could marry her. Given the averments of the Apex Court and the given proposition of the relevant law, you should consult with an Advocate experienced in criminal cases to fight back for justice."
"Respondent has filed a counter affidavit in the name of IO of the case in which IO held the petitioner guilty of offence under section 376 and signed it. Can this counter affidavit lead to dismissal of my bail application?( Jamshedpur, Jharkhand )",since when 376 ipc have respondent and petitioner.there used to be accused and complainant.Advocate Ankur Goel(Complete Law Shield)  #YourLifeYourChoiceNote - This is just a small advice and final advice can be given only after going through your case in detail .
"Police arrested me and let me out with only warning they said. But the fir is filed against me with some stranger under 35(I) police didn't tell me about FIR. I checked in online . In my name there is spelling mistake in FIR. The FIR status is referred further action dropped. What can I do now? can I get govt job? How to delete or remove this FIR is it possible please someone tell me a solution. Please.( Chennai, Tamil Nadu )","Dear Client,As you have not said under which section you have been implicated so therefore I  am only suggesting the general question of yours.I am assuming you are talking about section 35(I) under section BNSS which state  that any police officer may without an order from a Magistrate and without a warrant, arrest any person.  So now you can take few steps to safeguard your self.First you can obtain a Certified copy of the FIR. If any FIR has been lodged against you the FIR must have been submitted before court so you can directly obtain a certified copy from their. After obtaining the Certified copy you can go for Quashing of FIR. Since the FIR is technically closed, it's advisable to file a petition for quashing in the High Court to ensure that the FIR is formally quashed to avoid any complications in the future.Now the question of Government job Yes, since the FIR is not under investigation and marked as ""action dropped,"" it should not be a hurdle in your  government job application.You can apply for a Police Clearance Certificate for a clean record.Moreover, consult a Advocate to ensure the legal steps are followed accordingly."
"Can an 19 year old boy kiss a 17 year old on the lips in India? Uttarakhand( Almora, Uttarakhand )",If it is consensual then no problem. But if it is done without the consent of female rhen it is a crime.
"Me and my friends were added in the FIR for a fight IPC 147,148,149,294(b),324,506(2). 3 of my friends were arrested along with 3 of the opposition. Same sections were filed for them also. After that all of them got bail, now the fir status is final report and charge sheet prepared. The police need to file it in the court but its actually been over a year now I have got a Job offer from Nigeria for that I need PCC.
my question is the chargesheet have not filed yet if I apply for PCC will I get one or not or should I move the case forward for hearing because both the  parties are ready to compromise.
I have only two months to process the visa and PCC 
What should I do?
In ecourt services site the for shows has dismissed because we only got bail and the police need to file the chargesheet yet.

Please give us solutiy( Kanchipuram, Tamil Nadu )","Dear client,In my humble suggestion, PCC can be allotted to you as no charge sheet has been filed yet."
"For second marriage what is the punishment by law to that person( Thane, Maharashtra )","Hi,Second marriage while first marriage exists will be rendered as void and it can be punishable with an imprisonment of seven years along with fine."
"How to give a Notice  to a doctor for  serious matter pertaining to his  involvement in issuing a false medical certificate and wrongfully attesting LIC policy document in the absence of the signatory( Mumbai, Maharashtra )","Dear client,Please engage a good advocate who will help you draft the notice. The notice must contain doctor's name and address, the dispute in brief, the remedy you seek etc"
"there is a system where you need to pay rs 2200 as help, donation, charity or beg to 6 people and you get enrolled in this system after that you will have to find 4 people to pay rs 2200 each, if these 4 people pay rs 2200 each then you can take back your investment of rs 2200 and rest of the amount will get distributed among 6 people as it keeps going at the last level you will receive a grand total of rs 57 Lacs as help, donation, charity or beg from the people....so my question is, is it illegal under prize chit and money circulation banning act 1978 ? or is legal ?( Mumbai City, Maharashtra )","Dear Client,You need to look the following for your benefit.The Prize Chits and Money Circulation Scheme(Banning) Act,1978,The Chit Fund Act,19823.Money Circulation Scheme(Banning) Rules, 2012They are available in Hindi.Shanti Ranjan Behera,Advocate"
"Sir i have filed a F.I.R my o.m.r sheet has been forged by college principal and staff under section 420,467,468,218 of IPC but police is taking unfair advantage from the accused and preventing the arrest of accused .How can i Approach high court to Cancel accussed Arrest Stay and Anticipatory bail( Firozabad, Uttar Pradesh )",Cancelling anticipatory bail by the private complainant without the state's indulgence and support is very difficult and therefore rather than focussing on cancelling of the bail one should direct the attention towards the progress if the investigation and if you have reasons to fear that the IO and the accused are hands in gloves with each other then you can first write to the SP and then file a writ petition to bring the matter before the concerned court.
"I jave given my phone number in public smoking issue.. Police have called me and asked to attend the court for paying fine . with my adhaar card is it.  Necessary to produce adhaar card before them( Hyderabad, Telangana )","Dear Sir,King can do no wrong, like that you cannot question the authority of police except before High Court. It being a petty issue just oblige them and close the matter to avoid side effect."
"Only on condition to marry I said yes to relationship he lied about his age said he is 18 bt he is 17 nd iam 18 after 8 month I got to know I tried to break up bt he creates drama cried nd threats me he will sucide nd viral my pics he loves me truely he wanted to marry in any condition his brother aslo convinced me that he will marry he really loves me they said at age 21 he will marry bt now dont leave be in relationship he will marry for sure iam sc he is obc he said his parents are open minded nd age doesn't matter he loves me when he turns 18 I gave him consent  for physical on condition he will marry bt after 1 month he leave me without a word saying his brother abused me nd threats me his father is police he can do anything if I contact him he will come my home no contact with bf only his brother contact me after that I told my parents we met his parents they said they will marry when he turns 21 nd they don't have any issue about me nd cast even they call me daughter in law bt month later my dad died I am very depressed nd tried to talk to bf bt his father refused nd start blaming me that he is 18 nd am 19 he is mentally sick nd bleam all on me  they started makin excuses when I call his mom only one time they complain about me to ngo that I am harrasing them ngo man call me nd insult ,threats me what should I do now if I go there home to talk they will again complain his father is police they said they can do anything nd not clearly told me what they mean  I only want to talk with peace bt they doing this what to do now I have proof pics what's app chat , call recording of promise to marry,ngo man cl record nd his brother aslo defame me in my frnd circles what to do now I want to talk to them in person bt they giving excuses/threats should I file case can his age make my case weak or I should wait for he turns 21 bt after he refused to marry can I file case on him( Aurangabad, Maharashtra )",Aap ko turant police me complaint file karni chahiye.Aap ke sath usne jhut bolkar aap ka vishvash prapt kiya hai.Vaise bhi aap minior haiAap unke ke khilaf SCST act ke antargat case bhi file kar sakte hai.
"My father were three brothers, Ramesh, Suresh and Kamalesh. My father Kamalesh was the Youngest of them. 

My mother first got married in 1967 to Suresh and birthed 2 sons Manjeet and Navjeet, of which the youngest one Manjeet was treated horribly and was kicked out of house in child age by my mother. His existence is unknown. The other son Navjeet (age 50) is married and works as a teacher.

The first husband died for reasons unknown. And then she was married (chudi-phenana, chadar-dalna) to my father (Kamalesh)(between 1977-78), who was once married but his wife passed away after few days of giving birth to only 1 son Mukul. She gave birth to me in 1979. My stepbrother Mukul is 7 years elder to me.

During this period we used to live in a joint family but at around age 3 we moved out I, Mukul, Navjeet, my mother and father. And lived separately in same city.

After we had moved out my mother kept in touch with the family of husband's side from where they left home. Mukul left home at age 17 because of my mother (his stepmother/chachi) treated him horribly. When I turned 14 my mother started making contacts with my fatherâs eldest brother or my Tau (Ramesh). (In 1988 my Tai commited sucide). Tau had 2 sons and 2 daughters. 1 daughter's mental condition wasn't good. My mother used this opportunity to make frequent contacts with Tau with pretext of helping his challenged daughter. Also during this period She made contacts with Tau's daughter in law as an entry way into the home. This went on for months. And soon enough when I was 14 Â½ we moved back into the same home we left when I was 3. I, Navjeet and my mother moved in. My father at the time was working in Delhi. 

My father agreed to it that we're moving to Tau's home. Realising our poor condition. That maybe Tau could fund our education and remove the burden of living in rent. 

And cunningly she started creating divisions between every family member of Tau. After few months my stepbrother Navjeet left home and started living with our aunt (Bua). After 5-6 months I too left home and moved to Delhi with my Father. 

Till I turned 18 I lived with my father. Soon my Tau and my mother married me off (kicked me out). Because of my father wasnât competent to take care of me. 

In between year 2001-2002 my mother and Tau sold off the home and it parts to Tauâs children. And moved to another city. Because of immense shame in the society.

After my mother and Tau (Ramesh) moved to another current city. She started developing the perception around the people that her current husband (Ramesh) was her second husband only and her first husband died (Navjeet father). Basically she neglected my father Kamalesh and me her daughter. 

And she also is lying with people in society, that her daughter (me) was an adopted one, stating her mother died.

After 2002 (year unknown) my mother forged a false marriage certificate with my Tau. In 2012 my Tau passed away. And since then my mother has been taking the Army pension as a wife.

I am a living proof of her second marriage. And she didnât take a divorce from my father.

My request is how can I stop the pension fraud? And to which authority should I write to? And what will be my role. Will I be a whistleblower or something else?( Aligarh, Uttar Pradesh )","Dear Sir,You may lodge complaint with the police and the department enclosing relevant documents.  If not worked out file a writ petition against the department to act upon your representation to stop pension to her."
"Copy of Judgement of Ranchi High Court: Ashok Kr Mujju reported in 2005 CrLJ 1795( Betul, Madhya Pradesh )","Hi,Soft copy of any judgment of Hight Court and Supreme Court can be downloaded from their respective websites.If you find this answer helpful, please rate us."
"meri wife or useke ghar wale hamare sat marpit karkar wife ko lekar gaye he 3 month ho gaye he to muje ye matter khatam karana he per uska kya destion he ye kaise patta chal sakata he or muje kya karana chiye( Pune, Maharashtra )","1)  Ladki ke ghar wale aapke ghar per Aakar kyon maarpeet karte aapke wife ko lekar jaate Hain teen mahine Tak ?2)  Abhi aapko yah matter khatm karna hai koi tension nahin chahie to aap le lijiyega Divorce3)  Aap aur kuchh jankari dekar hamen contact Karen taki ham aapke sare kagaj divorce ke liye banaa sakte hain aur aapko divorce dila dengeIf you realize my professional skills, the time & efforts put in by me needs to be truly appreciated, and then Please âCLICK MY LIKES/ THUMBS UP/GIFTâ button shown below this reply format & also CLICK/ WRITE a âREVIEWâ in 5 star as I have answered your query in detail. Do show me the entire set of documents & I shall be able to guide you more into this matter.Your query is answered in detail. We can help you in getting done the same & Complete Legal Documentation works. Hope this information is usefulADV. ANISH PALKAR (High Court)"
"Hi 
I am based out of Visakhapatnam , Andhra Pradesh. I came in touch with a person online and I have invested Rs Ten Lakh in a Investment Management Company of him called ""Revtrade"" based in Haldia (West Bengal).   The company policy is to return 6-8% i.e 60000 to 80000 per month by investing in stock market irrespective of the performance.

 I later came to know that this is not even a company. This is not registered and this is plain fraud.

I have never met them in person. I came to know of this person on Facebook and he has talked to him post that.  I take the blame in believing and luring me into the deal. That's a mistake on my part which I regret. 

 I have transferred the money via NEFT to the account and I also have an acknowledgment from them through email. Not only they stopped paying the returns every month. Now that I have asked my premium back - they are not returning it.  It's been already more than 2 years 6 months  now and still no response from him.

I have audio recordings, whatsapp chats , emails confirming to the same.

He has done this to many people in Haldia too. He got arrested and stayed in jail for 6 months last year and released on bail. That case is still running as well.

What would be the best way to go forward? 

Go to Haldia - Register a case with local police ? WIth this current situation of COVID - looks like travelling is not possible .

I tried to give complaint in my hometown but police are making me roam saying its a cyber case and not registering an FIR .  On what accounts can we file a case? 


What is the best way for me to get my money back?( Visakhapatnam, Andhra Pradesh )",the fraud is done to return money ?you will not get your money back.Advocate Ankur Goel(Complete Law Shield)  #YourLifeYourChoiceNote - This is just a small advice and final advice can be given only after going through your case in detail .
"My friend borrowed an amount of rs 4 lacs , which i inturn borrowed from my another friend in good faith, no it is 4 ,months , she is giving me all reasons and not answering my phone , to pay back the amount . 
I dont have any money to return to my friend , who gave the money , i am in total fix , please advice how to recover the amount ,

My friend had lot of outstanding from private banks and they had controls on her bank accounts , so my friend , made me deposit the 4 lacs cheque in my account and i issued cheques to her loan accounts from my account , so i dont have any proof that she took the amout( Mumbai suburban, Maharashtra )","Dear client,To recover the money, you can file a court summons against anyone. For example, you could send the intimation to a friend's dealer, bank, or other institution. When your sum is unpaid or not managed to recover from the person due to their misconduct, you must send a legal notice for recovery of money."
"I strongly contested the anticipatory bail of the accused, however, court has granted the AB to the accused. This accused's application for AB was u/s 438 of Cr.P.C.

After 2 days of granting AB, accused applied for relaxation/modification of conditions and within 12 days, final order was given and conditions were relaxed. However, I was not aware of this relaxation/modification since I was not party respondent but only the State/Police.

Shouldn't Judge be asking for my/complainant's SAY during relaxation application under 439(1)(b) since initially I already opposed/contested accused's anticipatory bail under 438 of Cr.P.C? Is there any Supreme Court case law supporting the same that says complainant should be given the chance to be heard before modifying the conditions as the conditions involve complainant that he should be threatened, induced, contacted etc?( Mumbai, Maharashtra )","Dear Client,Yes, the judge should have given you an opportunity to be heard before modifying the conditions of the accused's anticipatory bail under Section 439(1)(b) of the Code of Criminal Procedure (CrPC). This is because you are the complainant in the case and the conditions of the anticipatory bail directly affect your safety and security. Under Section 439(1)(b) of the Criminal Procedure Code, the court has the power to modify or revoke any conditions of bail at any time during the bail period. However, the court must give notice to the public prosecutor or the complainant of the hearing of the application for modification of bail conditions and hear their objections.The Supreme Court of India has held in several cases that the complainant should be given a chance to be heard before modifying the conditions of anticipatory bail. In the case of Lalita Kumari v. State of Uttar Pradesh, the Supreme Court held that ""the complainant has a right to be heard when the question of modification of conditions imposed on the grant of anticipatory bail arises."" In another case, Shashi Kant Jha v. State of Bihar, the Supreme Court held that ""the complainant should be given an opportunity to be heard before the conditions of anticipatory bail are modified, as the complainant is the person who is most affected by the modification of the conditions.""Therefore, you should file an application with the court to set aside the order modifying the conditions of the anticipatory bail. In your application, you should argue that you were not given an opportunity to be heard before the modification of the conditions."
"Sir/ madam, two year ago a girl propose me , and I agree , and after sometime we are in relationship , but now one month ago , I come know that , she is married 2 and half year ago, before she proposed me, and everyone in college and my frnd and her know that we are in relationship , but no one knows that she is married, but now slow slow all secret of her is open , because everyone knows that we are in relationship , and when everyone knows that she is married before we meet , and one-day this secert is goes to her husband and family. Now she blame me and told me that if this matter is goes to her husband and family from any one , she sucied and write my name, and one day some told to her family . What can I do , if she do any thing, am I victim of abedment of sucied charge. Help me.( Patna, Bihar )",you dont have to worry too much but you are right as you should act cautiously.She might not do anything as she is cheat and drama queen.but if she really does as per her threats then it will be definitely an issue for you and your career.
"One married women Asked me for dating,,  I said if there is no problem I'll come with you,,,, and we both are went to a date 2 time's,,, after 4 day's  the married woman whole family came to my house,, and all are was fighting with me,, they are all beated,,, is there any possible to raise a complaint against them through court...( Hyderabad, Telangana )",If that lady support you then go to the nearest police station and file complaint against them immediately otherwise keep mum
"I have a flat on first floor in Bangalore with extended balcony which solely belongs to me . Our apt is of 22 floors . Now and then residents from top floor throw dirty things whichc falls in our balcony . Recently some resident threw big stone and next day huge lock . Luckily no one was there in balcony . If it would have fallen on our head serious injury would have happened or may be we would hav lost life . After repeated request to association to put fiber sheet or give some solution for our safety nothing is working out . Association is taking for granted . Can I file a police complaint against association that if any thing goes hay wire with life association will be held responsible . Plss guide me . 
Thank you in advance( Bangalore, Karnataka )","Dear Client,In a gated community, disputes among residents are typically resolved through mutual understanding to maintain peaceful coexistence and safeguard common interests, irrespective of age or social class. However, if such issues become intolerable, particularly for senior citizens, residents can collectively raise their concerns with the association through a mass protest petition. If the association fails to address the matter satisfactorily, residents can escalate it to the competent authority designated under the state-specific Apartment Ownership Act, under which the association is registered, for resolution through amicable means."
"My home has been vandalised by the miscreants and also a threat to life was given to me..How and what proofs i have to submit in the court to substantiate my stand as police has investigated but has not provided any evidence on their part to the court...please let me know how i should move forward with the case( Madurai, Tamil Nadu )","Dear Sir,You may do any of the followingYes, calling a police if your neighbor harasses you is an option to go with. You have the option to call the police by just dialing the police number 100 and police will come to the place mentioned by you in the phone call. They will come to the spot and ask you the problem and then will take the action against them. And, when they will reach the spot you should be having sufficient proof to prove the harassment by neighbors.Harassment Through NuisanceYou may be living in an apartment or in a duplex, often it happens, when you hear loud music sound from the neighborâs house, you try to ignore that sound for as long as possible but sometimes, such noise may make life difficult. This type of nuisance is defined in Section 268 of the Indian Penal Act.Section 268 of the Indian Penal Code defines nuisance when the person is guilty of a public nuisance when he does any act which causes injury, danger or annoyance to the public or the people in general who live or occupy the property in the neighborhood.A common nuisance is not excused on the ground that it causes some convenience or advantage.If this type of harassment is faced by you from your neighbor then, you can file an application under Section 268 of IPC in the court of magistrate.Punishment of nuisance is defined in Section 290 of IPC, which is mere Rs. 200 but the court can do much more.As a matter of fact, calling 100 is most effective as, after a visit or two from the police, such nuisance is likely to stop. In extreme cases, police may even confiscate the instruments that are used to cause nuisance like â loudspeakers or sound boxes, or drones, cameras or such other tools.Sometimes, police does not intervene despite laws being there as they do not like extra work on their plate or because the other party is very influential. In such cases, you may need to take help of legal experts. We recommend you get in touch with ClikLawyer.com.Harassment Through MischiefWhen you live in a duplex, you are sharing a common wall. If your neighbor starts construction in that common wall you do not have the right to stop him from constructing because it is his legal right but if during the construction work your property gets damaged, you can ask him to compensate for the loss suffered by you but if your neighbor refuses to pay you the amount then you can file a case under âSection 425 of IPC which states that whoever with intent to cause, or knowing that he is likely to cause, wrongful loss or damage to the public or to any person, causes the destruction of any property, or any such change in any property or in the situation thereof as destroys or diminishes its value or utility, or affects it injuriously, commits mischief.You can file suit for declaration and mandatory injunction in a civil court as well.You can claim damages in the same suit.THE KARNATAKA POLICE ACT,(similar State Police Act also existing in each State)92. Punishment of certain street offences and nuisance.â(1) In any local area to which the Government by notification in the official Gazette from time to time extends this sub-section or any clause thereof, whoever, contrary thereto,â (a) without lawful excuse drives along, or keeps standing in, any street a vehicle of any description or drags or pushes in any street, a vehicle of any description other than a bicycle at any time between half an hour after sunset and one hour before sunrise without a sufficient light or lights; (b) without reasonable cause, drives, drags, or pushes any vehicle otherwise than on the near or left side of the road or passes any vehicle except on the right side of it and at any speed higher than what may be prescribed by notification by Government; (c) leaves in any street insufficiently tended or secured any animal or vehicle; (d) causes obstruction, injury, danger or alarm in any street, or mischief, by any misbehavior, negligence or ill-usage in the driving, management or care of any animal or vehicle, or drives any vehicle or animal laden with timber, poles or other unwieldy articles through a street, contrary to any regulation made in that behalf and published by a competent authority; (e) exposes for hire or sale any animal or vehicle, cleans any furniture or vehicle, or cleans, grooms, trains or breaks in any horse or other animal or makes or repairs any vehicle or any part of a vehicle in any street (unless when in the case of an accident repairing on the spot is necessary) or carries on therein any manufacture or operation so as to be a serious impediment to traffic or a serious annoyance to residents or to the public; (f) (i) causes obstruction in any street by allowing any animal or vehicle which has to be loaded or unloaded or has to take up or set down passengers, to remain or stand therein longer than may be necessary for such purpose; or by leaving any vehicle standing or by fastening any cattle therein, or using any part of a street as a halting place for vehicles or cattle, or by leaving any box, bale, package or other thing whatsoever in or upon a street for an unreasonable length of time; (ii) or causes obstruction by exposing anything for sale or setting out anything for sale or upon any stall, booth, board, cask, basket or in any other way whatsoever contrary to any regulation made and published by the Commissioner, or a District Magistrate; (g) causes obstruction on any foot-way, or drives, rides or leaves any animal or drives, drags or pushes any vehicle thereupon; (h) exhibits, contrary to any regulation made and notified by the Commissioner or a District Magistrate, as the case may be, any mimetic, musical or other performances of a nature to attract crowds or carries or places bulky advertisements, pictures, figures, or emblems in any street whereby an obstruction to passengers or annoyance to the inhabitants may be occasioned; (i) uses or operates at any place any apparatus for amplifying any musical or other sound, such as a megaphone or loudspeaker, any time between ten oâclock in the night and six oâclock in the morning, whereby any annoyance, disturbance, or discomfort is caused to the inhabitants in the vicinity; (j) obeys a call of nature or permits a child to do so or bathes or washes his person in or near to and within sight of a street or public place (except in some place set apart for the purpose by order of a competent authority) so as to cause annoyance to the neighbouring residents or to passers by; 52 (k) negligently lets loose any horse or other animal, so as to cause danger, injury, alarm or annoyance to the public, or suffers a ferocious dog to be at large without a muzzle, or sets on or urges a dog or other animal to attack, worry or put in fear any person or animal; (l) bathes or washes in or by the side of a public well, tank, or reservoir, not set apart for such purpose by order of a competent authority or in or by the side of any pond, pool aqueduct, part of a river, stream, nalla or other source or means of water supply in which such bathing or washing is forbidden by order of the competent authority; (m) defiles or causes to be defiled, the water in any public well, tank, reservoir, pond, pool, aqueduct or a part of a river, stream, nalla or other source or means of water-supply, so as to render the same less fit for any purpose for which it is set apart by the order of the competent authority; (n) obstructs or incommodes a person bathing at a place set apart for that purpose as aforesaid, by wilful intrusion or by using such place for any purpose for which it is not so set apart; (o) wilfully and indecently exposes his person, uses indecent language or behaves indecently or riotously or in a disorderly manner in a street or place of public resort, or in any public office; (p) is drunk and incapable of taking care of himself in a street or place of public resort; (q) wilfully pushes, presses, hustles or obstructs any passenger in a street, or disturbs the public peace or order, by violent movements, menacing gestures, wanton personal annoyance, screaming, shouting, wilfully frightening horses or cattle, or otherwise; (r) uses in any street any threatening, abusive or insulting words or behaviour or posts up or affixes or exhibits any indecent, threatening, abusive or insulting paper or drawing with intent to provoke a breach of the peace or whereby a breach of the peace may be occasioned; (s) begs importunately for alms, or exposes or exhibits, with the object of exacting charity, any deformity or disease or any offensive sore or wound in or near to and within sight of any street; (t) throws or lays down any dirt, filth, rubbish or any stones or building materials in any street, or causes any offensive matter to run from any house, factory, dung-heap or the like into any street (u) neglects to fence in or duly to protect any well, tank, or other dangerous place or structure; (v) without the consent of the owner or occupier, affixes or causes to be affixed any bill, notice or other paper upon any building, wall or fence, or writes upon or defaces or marks any such building, wall or fence; (w) without the consent of the Government or the public authority concerned, affixes or causes to be affixed any bill, notice or other paper upon any lamp-post, tree, letter-box, transformer, street or any other property belonging to Government or any public authority, or writes upon or defaces or marks or causes to be written upon or defaced or marked, any such lamp-post, tree, letter-box, transformer, street or other property; (x) spits or throws any dust, ashes, refuse or rubbish in or near to any street, public place or place of public resort so as to cause annoyance to any passerby; (y) 1 [xxx]1 or spits in any court, police station, public office or building occupied by Government or any public body, in contravention of a notice by a competent authority in charge of such place and affixed to such court, station, office or building, 53 1. Omitted by Act 2 of 2003 w.e.f â¦.. shall be punished with fine which may extend to one hundred rupees, provided that imprisonment in default of payment of such fine shall not exceed eight days notwithstanding anything in section 67 of the Indian Penal Code. 1 [(2) (a) The provisions of sub-section (1) or any clause or clauses thereof may be extended by the State Government by notification,â (i) to such local area as may be specified in such notification; or (ii) to such local area for such period as may be specified in such notification. (b) The State Government may at any time rescind any notification issued under subclause (i) or sub-clause (ii) of clause (a): Provided that the issue of a notification under this clause shall not preclude the issue of notification from time to time under sub-clause (i) or sub-clause (ii) of clause (a) in respect of the same local areaPunishment for cruelty to animals.âWhoever cruelly beats, goads, overworks, illtreats, or tortures or causes or procures to be cruelly beaten, goaded, overworked, ill-treated or tortured any animal shall, on conviction, be punished with imprisonment which may extend to one month or with fine which may extend to one hundred rupees, or with both. 94. Punishment for willful trespass.â(1) Whoever without satisfactory excuse willfully enters or remains in or upon any dwelling house or premises or any land or ground attached thereto, or on any ground, building, monument or structure belonging to Government or appropriated to public purposes, or on any vehicle or vessel, shall, on conviction, whether he causes any actual damage or not, be punished with fine which may extend to twenty rupees. (2) Any Police Officer may, on the information of any person in possession or in charge of any dwelling house, premises, or land or ground attached thereto, or of any ground, building, monument or structure belonging to Government, arrest without a warrant any person alleged to have committed therein or thereon any offence punishable under sub-section (1) of this section.For full procedure contact me on mobile through Vidhikarya.Rate me Five Star *Please visit the following link.https://vidhikarya.com/LawyerRating/9506c43f5d0b2d266a07"
"He started relationship by committing marriage with me . My boyfriend always cheated on me and after two years of relationship he forcely tried to sex with me . When I said No he don't want to marry me.( Kangra, Himachal Pradesh )","Dear client,Please file a complaint against your boyfriend under section 375 IPC. This false promise of marriage for obtaining consent for sexual intercourse is considered as misconception of fact within the meaning of Section 90 of Indian Penal Code, 1860. Thus, it is not considered as a valid consent in the eyes of the law and would be charged under Section 375 of the IPC."
"My Dad's advocate is asking me to pay 2 lakh rs. In judicial bonds to court for release of confiscated accounts by court. This is after my father's death. I feel he is scamming us. Kindly suggest( Bangalore, Karnataka )","Dear Client,It is crucial to exercise caution in such situations. If your instincts are signaling potential fraud, it's advisable to verify the legitimacy of the request. Firstly, confirm the details directly with the court to ensure that there is a legitimate process requiring the payment of judicial bonds for the release of confiscated accounts. Additionally, seek a second opinion from another legal professional to assess the situation independently. Scams can be prevalent, and it's essential to prioritize due diligence to protect your interests. Never hesitate to clarify doubts or seek assistance from trusted legal advisors or authorities to validate the authenticity of any financial requests associated with legal proceedings."
"She was my friend and we live in a room. We both given 8k and 8k to owner. I left the room after 10 days. But she is not written my 4k even after 1 month is passed. I told her to take my 4k also but I don't want to have any connection with her so I told her to leave the room and I will pay you extra. But she is not agreed. So to convince her I send one message that I will hurt myself and you will be responsible then also she abuse and tell that she will complain. What should I do now.( Indore, Madhya Pradesh )","Dear Client,Attempt to suicide is an offence under the Indian Penal Code so, it is recommended to not use this as an approach. If she is not vacating, then you can talk to the owner about this and ask for him any help if possible.Thank you"
