sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu4,bleu1,bleu2,bleu3,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
91,"At Bangalore office Premises my superior given a job but it struck technicaly I clearly explained him..he fired on me and ask me you can do or not ..I said I struck technicaly I can't do...then you get out from my office he shouted forcefully and purposely sent back to home..I went home Sent to resignation mail they accepted suddenly already they planned on me at Covid situation..now they are not releasing my salary and F and F though I was worked 4.5 years (office in Bangalore after accepting resignation I went Native place Andra Pradesh with Epass...now iam in AP) I requested them to clear my due they are telling that hand over the things at after 1.5 month..now I don't have money and job..( Bangalore, Karnataka )",Award Sent to Government Before Settlement → Conflict Between Settlement and Award,"Award Sent to Government Before Settlement → Conflict Between Settlement and Award → Section 17 of the Industrial Disputes Act, 1947 → High Court Found Publication Mandatory → Government Required to Publish Award → Settlement Reached Between Parties","I absconded the company with out any notice period.and also I didn't give any resignation also . i recieved a Mail after 20 days  l left the company, regarding termination letter. After 2 months i got the due to shortfall of notice period ,I have to pay  1 month salary.I left the company because of I didn't like the work culture.I tried to tell them regarding resignation but they are not in a mood to listen .so I left the company with any intimation.soi will really get any penalty for not serving notice period?.please hel me in this.do I have to pay money or no need to pay ? Is there anything I can do other than paying money?.please help me in this .( Hyderabad, Telangana )","Hi
My brother was railway employee and he was killed on duty hours 
My family consisting of father and mother both person are aged,  ex- employee or my brother is not married
I applied compassionate ground appointment
And finally authority is rejected 
Reason is 
My father and mother  is alive and  father   capable of earnings
Further  a sum... EGLC and WCA paid 

Now family pension received regularly

Any solution CGA. This is Genuine reason( Kozhikode, Kerala )","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )",You may approach Labor Commissioner and as per recent circulars your problem will be solved,"The primary legal issue here is the non-payment of salary and full and final settlement dues. Under the Payment of Wages Act, 1936, an employer is required to pay all wages due to an employee within a specified time frame after their employment ends. The user can file a complaint with the Labour Commissioner in Karnataka for non-payment of dues. Additionally, the user can send a formal legal notice to the employer demanding payment of the outstanding salary and settlement. If these steps do not resolve the issue, the user may consider filing a suit for recovery of dues in the appropriate labor court.",0.4173,54.6699,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
92,"My company is an OPC and took signature on bond papers stating that 50% of my salary for the first month or three consecutive months summing to 50% of my salary will be deducted as security deposit refundable upon completion of year and serving a 30days notice period. 2 days before my 1 year completion I seeked advise from my HR in a private space upon offering me a increment I said I will rather serve my notice period starting from two days onwards and serve my notice period to procure my deposit and all reliving documents as I don't intend to continue respecting the terms of the agreement signed. 
In next two hours the HR called me again in a private space and threaten to resign today or I will be terminated. I straight away questions the reasons for termination and the what evidence they have. The HR stated it was me talking bad about the company with no evidence. The next thing is my manager convincing me to forget everything and continue no body is going to terminate you. But I fear they are cultivating evidence against me to terminate me before I complete my Term so they can avoid returning the refund. I need urgent advise and assistance in a way that I walk out respectfully with all my documents and financial duties.( Hyderabad, Telangana )",Clause 9 of the Agreement → Agreement Terms Indicated No Segregation of Deposit,"Clause 9 of the Agreement → Agreement Terms Indicated No Segregation of Deposit → Section 282-B of the Companies Act → Indian Companies Act, No. VII of 1913 → Section 51 of the Indian Trust Act, No. 2 of 1882 → Court Found No Trust Established for Deposit","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","I absconded the company with out any notice period.and also I didn't give any resignation also . i recieved a Mail after 20 days  l left the company, regarding termination letter. After 2 months i got the due to shortfall of notice period ,I have to pay  1 month salary.I left the company because of I didn't like the work culture.I tried to tell them regarding resignation but they are not in a mood to listen .so I left the company with any intimation.soi will really get any penalty for not serving notice period?.please hel me in this.do I have to pay money or no need to pay ? Is there anything I can do other than paying money?.please help me in this .( Hyderabad, Telangana )","How to get back my original certificate( Coimbatore, Tamil Nadu )","Dear Client,It is never advisable to continue with a toxic or unethical work culture in a workplace, along with an apprehension of job insecurity that adversely affects one's skills and career. A service/employment bond itself does not create any relationship between an employer and an employee unless and until it is followed by the essential steps required to make the Bond valid and enforceable under the law. The validity of Employment bonds can be challenged based on Section 27 of the Indian Contract Act,1872, which prohibits any agreement in restraint of trade and profession. The law states that an agreement (employment bond) will be illegal only if it restrains someone from exercising a lawful profession/ trade/ business. As per the mandate of Section 27 of the Indian Contract Act,1872, any terms and conditions of an agreement that directly or indirectly compel the employee to serve the employer or put a restriction on them joining the competitor or other employer are not valid. The employee has the right to resign from employment even if he has agreed to the employment bond to serve the employer for a specific period. In the case where the employer can prove that the employee is joining the competitor to disclose the trade secret, then the court may issue an injunction order restricting the employee from joining the competitor. Further, Section 73 of the Act makes provision for un-liquidated damages (not stipulated in a contract), Section 74 deals with liquidated damages (stipulated in a contract), and no compensation is attracted for mere breach of contract u/s.73 and 74 of the Act unless such breach resulted in an actual loss or damage to the opposite party employer. So, in the prevailing situation, if you are not holding a position of manager or supervisor in the Company, but a workman as defined under Sec.2(s) of the Industrial Dispute Act, 1947. serving a legal notice to the Company reach out to the office of the concerned Labour Commissioner or the office of the Chief Inspector, Shops and Establishments, as the case may be, to file a complaint against the company over alleged unfair labour practice for redressal of your grievance, Apart from this, you can file an application under Sec.33C(2) of the Industrial Disputes Act, 1947 before the State Labour Court claiming your dues from the Company. Further, the SAMADHAN Portal was launched by the Ministry of Labour and Employment to facilitate the filing of industrial disputes by the workmen, employers, and trade unions under the Industrial Disputes Act, 1947. The online portal has a user-friendly interface and has enhanced transparency and efficiency of grievance resolution for all stakeholders. The workmen/trade unions/management can file their disputes and claims by logging into the portal through the UMANG app and also by visiting the nearest Common Services Centres. But, if you are holding the position of Manager or Administrator in the Company, you have to file a civil suit against the Company before the Civil Court seeking appropriate relief in the matter. If you are an employee of the IT Company then be informed that to restrict IT Companies from exploiting their employees by playing double standards, the Division Bench of the Karnataka High Court in the case of Commissioner of Income Tax v. Texas Instruments India Pvt Ltd (2021) 435 ITR unambiguously held that the IT sector employees considered to be ""workmen"" under Section 2(s) of the Industrial Dispute Act, 1947. Further, the Hon'ble Bombay High Court in the case of Godrej and Boyce Manufacturing Company Ltd. v. Shivkranti Kamgar Sanghatana, 2024 SCC OnLine Bom 938, decided on 28-03-2024 ruled out that the nature of duties and functions is the determining factor in ascertaining âworkmanâ under S. 2(s) of Industrial Disputes Act, 1947. If required, consult with an Advocate experienced in service matters to navigate the issue in the right way","The primary legal issue here is the potential wrongful withholding of your security deposit and termination under coercion. According to the Indian Contract Act, 1872, any agreement made under undue influence or coercion can be challenged (Section 19A). You have the right to serve your notice period and claim your security deposit as per the terms of the agreement, provided you comply with the stipulated conditions.

To address this, first, document all interactions with HR and management, including any threats or coercive statements. Next, send a formal written notice to the company, stating your intention to serve the notice period and request the return of your deposit and issuance of all relieving documents. If the company fails to comply, consider filing a complaint with the labor commissioner or pursuing legal action for breach of contract.",0.2718,41.4022,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
93,"I was about to join an organisation next week but today got an email stating the withdrawal offer. I will be out of job and have commitments to fullfill . I want to know what can be my approach so they do not play with anyones career.( Bangalore, Karnataka )",Employee Claims Back Wages for Period Out of Job → Employee Reinstated After Removal,Employee Claims Back Wages for Period Out of Job → Employee Reinstated After Removal → High Court Set Aside Removal Order → Employee Removed from Service → High Court Found Removal Violated Natural Justice → Article 19(1) of the Constitution of India,"I absconded the company with out any notice period.and also I didn't give any resignation also . i recieved a Mail after 20 days  l left the company, regarding termination letter. After 2 months i got the due to shortfall of notice period ,I have to pay  1 month salary.I left the company because of I didn't like the work culture.I tried to tell them regarding resignation but they are not in a mood to listen .so I left the company with any intimation.soi will really get any penalty for not serving notice period?.please hel me in this.do I have to pay money or no need to pay ? Is there anything I can do other than paying money?.please help me in this .( Hyderabad, Telangana )","How to get back my original certificate( Coimbatore, Tamil Nadu )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","Dear Sir,You may file representation before Labor Commissioner and get issue legal notice and save your job.","In India, an offer of employment can generally be withdrawn before acceptance without legal consequences, as employment contracts are governed by the Indian Contract Act, 1872. However, if the offer was accepted and the withdrawal caused you to incur expenses or suffer losses, you may have a claim for damages based on promissory estoppel, as seen in cases like ""Central Inland Water Transport Corporation Ltd. v. Brojo Nath Ganguly.""

You cannot legally compel the company to reinstate the offer, but you can send a formal legal notice demanding compensation for any losses incurred due to their withdrawal. Consider consulting with a lawyer to draft this notice and assess the viability of a claim for damages.",0.9531,40.0812,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
94,"Hi Legal Advisers ,
Now big scams going on UAN ?As Scammers   calling people and give adds as if you have any issue in pf please reach out to us so we can solve and taking Uan Numbers and Adding fake Companies and black mailing for money .
if this people refuse to give money. The Scammers Closing UAN and marking reason as Death?
So please give us solution for this ?( Hyderabad, Telangana )",Respondent Willing to Give Up Back-Wages for Reinstatement → Order of Reinstatement Granted,Respondent Willing to Give Up Back-Wages for Reinstatement → Order of Reinstatement Granted → High Court Left Award Undisturbed → Labour Court Found Continuous Service → Respondent Discontinued from Service → Appellant Challenged Labour Court Award,"Hi
My brother was railway employee and he was killed on duty hours 
My family consisting of father and mother both person are aged,  ex- employee or my brother is not married
I applied compassionate ground appointment
And finally authority is rejected 
Reason is 
My father and mother  is alive and  father   capable of earnings
Further  a sum... EGLC and WCA paid 

Now family pension received regularly

Any solution CGA. This is Genuine reason( Kozhikode, Kerala )","I have just quit my job on the very first day because the environment and work culture was horrible. I had filled 3 4 forms before joining.

Requisition for issue of photo identity card
Joining form
Salary account declaration
The Professional Confidentiality and Non Disclosure agreement.
And EPF form

There was no mention of notice period or any bond period in any of these forms.

Will there be any demand for money or compensation from the company ?( South Delhi, Delhi )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","Dear Client,Your Universal Account Number (UAN) is confidential and should not be shared with anyone except your employer or when required for legitimate purposes like accessing your EPF account online. The Employees' Provident Fund Organisation (EPFO) strongly advises against sharing your UAN, password, OTP, or any other personal or financial details with anyone, including over the phone, social media, or email. EPFO is warning members via its website and social media handles regarding fake phone calls and is also advising them not to share personal details like PAN, Aadhaar, bank account, or EPF account details like Universal Account Number (UAN). Till now it was mainly banks and other financial institutions that were warning their customers not to share their OTP, card and other personal details with anyone to avoid falling prey to fraudsters posing as bank employees. However, now EPFO has also issued a similar warning to its members. However, even if you find yourself a victim of any such scam using your UAN by default,  you should immediately file an online complaint using the EPF i-Grievance Management System (www. https://epfigms.gov.in/). or filing a complaint offline in the office of the Regional PF Commissioner concerned and additionally report the matter online at https://www.cybercrime.gov.in/ to the National Cyber Crime Reporting Portal(NCCRP), an initiative of the Government of India to facilitate victims/ complainants to report cybercrime scams or complaints online. Once a cybercrime scam is reported online to NCCRP and EPF i-Grievance Management System, the investigating team starts the routine process of investigation immediately to reach out to scammers and restore the status of the EPF members post-investigation. The length of time it takes to investigate a cybercrime can vary greatly depending on the complexity of the case, the resources available to the investigators, and the cooperation of the victim. If required, you may consult with a cybercrime expert to navigate the issue in the right way.","The issue involves fraudulent activity concerning the misuse of Universal Account Numbers (UAN) for Employees' Provident Fund (EPF) accounts. Under the Information Technology Act, 2000, and the Indian Penal Code, 1860, such actions may constitute offenses like identity theft and extortion. Victims can file a complaint with the Cyber Crime Cell in Hyderabad and report the matter to the Employees' Provident Fund Organisation (EPFO) for immediate action.

Legally, victims should not pay any money to scammers. Instead, gather all evidence of communication with the scammers and report it to the authorities. Additionally, consider freezing the UAN temporarily to prevent further unauthorized access.",1.4659,79.8728,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
95,"I had worked in a firm in Bangalore for a period of 3.5 years, during the end of my notice period, I had taken a leave, for an induction of my next firm. My Management thought I am working at two firm side by side and to which they abruptly told me not to come to office anymore and fired me. I tried to explain my situation to management and they were not willing to hear me, I did not get my experience certificate nor my settlement, The HR / management was not responding to me. Fast-forward 5 years from then when I contacted them for letter of recommendation or Experience certificate, they denied saying I had absconded from there and following my commitments they had to undergo lots of consumer cases and they had lost lakhs of rupees they did not file an FIR against me or blacklist me because they were indebted to my career. When I asked them why wasn't I informed about all this when I tried to contact, they said it was just  so that they wish me good, they did not want to spoil my career. My 3 years of dedication to the firm my best job and I rank myself in my career as the best experience is what I got from this firm. I do not want my 3 years to go missing from my profile. How can I get back to them for my experience certificate? Yes the only thing I am asking is my experience certificate I do not want even my settlement to be provided, after that Covid did make my bankrupt.( Bangalore, Karnataka )",Employee Claims Experience Certificate Validity → Appointment Terminated Due to Qualification Issues,"Employee Claims Experience Certificate Validity → Appointment Terminated Due to Qualification Issues → Section 3 of Haryana State Agricultural Marketing Board Service Rules, 1974 → Employee Lacked Required Experience at Time of Application","Hi
My brother was railway employee and he was killed on duty hours 
My family consisting of father and mother both person are aged,  ex- employee or my brother is not married
I applied compassionate ground appointment
And finally authority is rejected 
Reason is 
My father and mother  is alive and  father   capable of earnings
Further  a sum... EGLC and WCA paid 

Now family pension received regularly

Any solution CGA. This is Genuine reason( Kozhikode, Kerala )","I have just quit my job on the very first day because the environment and work culture was horrible. I had filled 3 4 forms before joining.

Requisition for issue of photo identity card
Joining form
Salary account declaration
The Professional Confidentiality and Non Disclosure agreement.
And EPF form

There was no mention of notice period or any bond period in any of these forms.

Will there be any demand for money or compensation from the company ?( South Delhi, Delhi )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","Dear Client,In such a situation, it's unfortunate that your previous employer is withholding your experience certificate. To address this issue, you can consider sending a formal written request to the HR department or management, explaining your perspective and emphasizing the importance of the certificate for your career. Clearly state that you are not seeking any financial settlement but only the experience certificate. If they remain unresponsive, you may explore legal avenues, such as approaching the labor department or seeking advice from a legal professional, to assert your right to the experience certificate based on the employment you served. Having a legal professional involved can guide you on the most appropriate course of action to resolve the matter and retrieve your essential documentation.Thankyou","The primary legal issue is the denial of the experience certificate, which could be addressed through employment law principles regarding wrongful termination and employee rights. Under Indian labor laws, if an employee has completed their notice period and fulfilled their obligations, they are entitled to receive an experience certificate. The Karnataka Shops and Commercial Establishments Act, 1961, may apply here, which mandates that employers provide a service certificate upon termination of employment.

The user can file a complaint with the Karnataka Labor Commissioner, asserting their right to receive the experience certificate. Alternatively, a legal notice can be issued to the former employer demanding the issuance of the certificate. If these steps do not resolve the issue, pursuing legal action in a civil court for breach of employment obligations may be considered.",5.8825,57.8692,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
96,"Recently my company  got to know about my side job that i do in free time and they are planning to terminate for that reason. Though there has been no conflict of interest or misuse of any information or resources but just because it was not informed they wanted to terminate. Can that be challenged( Bangalore, Karnataka )",Governing Body Has Power to Terminate → Principal Not Appointing Authority,"Governing Body Has Power to Terminate → Principal Not Appointing Authority → Writ Petition Filed Against Termination → High Court Quashed Resolution Abolishing Daily Wage Workers → High Court Found Termination of Appointments Erroneous → Section 25 FF of the Industrial Disputes Act, 1947","I have just quit my job on the very first day because the environment and work culture was horrible. I had filled 3 4 forms before joining.

Requisition for issue of photo identity card
Joining form
Salary account declaration
The Professional Confidentiality and Non Disclosure agreement.
And EPF form

There was no mention of notice period or any bond period in any of these forms.

Will there be any demand for money or compensation from the company ?( South Delhi, Delhi )","Hi
My brother was railway employee and he was killed on duty hours 
My family consisting of father and mother both person are aged,  ex- employee or my brother is not married
I applied compassionate ground appointment
And finally authority is rejected 
Reason is 
My father and mother  is alive and  father   capable of earnings
Further  a sum... EGLC and WCA paid 

Now family pension received regularly

Any solution CGA. This is Genuine reason( Kozhikode, Kerala )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","Dear client,In India, we donât have a blanket law covering âcan an individual works (freelance) while being employed full time with an organizationâ. There are lots of grey areas when it comes to multiple employment in India.Most organizations have their own rules n regulations regarding this. While some organizations do not allow this, some allow it under certain conditions like,The work should not be the same as what you are employed in or your primary skill- Cannot work for any competitor (direct or indirect)- Some might put a cap to the time and remuneration- Some might limit you from working in certain domain or using certain skill you acquired or are using for your primary employer.So the best thing to take care of the legal aspect is to speak to you manager and HR.Certain organizations have a binding contract an individual is supposed to sign before starting any freelance / additional job (for both time and self service). In that case, if you have agreed not to work or freelance anywhere else, then they can terminate you by providing a notice period with the valid reason.","Termination for engaging in a side job can be challenged if it violates the terms of your employment contract or applicable labor laws. In India, employment is generally governed by the terms of the employment contract and relevant labor laws, such as the Industrial Disputes Act, 1947. If your contract does not explicitly prohibit secondary employment or require disclosure of such activities, the termination may be considered wrongful.

Review your employment contract to check for any clauses related to secondary employment or conflicts of interest. If no such clauses exist, you may file a complaint with the labor commissioner or consider filing a writ petition in the High Court challenging the termination. It may also be beneficial to seek a legal opinion to assess the strength of your case based on the specific terms of your contract.",1.5984,62.8367,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
97,"In my previous company they'll hold my FnF amount, after 5 months from resignation they released my settlement amount, but they're not credited my salary for the notice period. What can I do?( Vijayawada, Andhra Pradesh )",Corporation Offered Settlement Amount → Employee Entitled to Claim Under Section 17-B,Corporation Offered Settlement Amount → Employee Entitled to Claim Under Section 17-B → Interim Order for Payment of Wages Issued → Article 32 of the Constitution of India → Southern Railway Administration Failed to Abolish Contract System → Petitioners Claimed Act Ultra Vires,"Hi
My brother was railway employee and he was killed on duty hours 
My family consisting of father and mother both person are aged,  ex- employee or my brother is not married
I applied compassionate ground appointment
And finally authority is rejected 
Reason is 
My father and mother  is alive and  father   capable of earnings
Further  a sum... EGLC and WCA paid 

Now family pension received regularly

Any solution CGA. This is Genuine reason( Kozhikode, Kerala )","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","I have worked 5.1 years  in an xxx organisation. They said, in the first year of my experience  I have probation period of six month. So, employer saying that am not eligible for gratuity you would be consider as 4.5 years experiences served in the organisation. So they saying you are not eligible for gratuity . Can you please confirm me whether am eligible for gratuity or not ? Is that training or probation period Iâll affect that gratuity?( Chennai, Tamil Nadu )","Dear Client, If your previous company has not credited your salary for the notice period despite the lapse of time since your resignation, you have several options to address the issue:Review Your Employment Contract: Start by reviewing your employment contract or offer letter to understand the terms and conditions regarding notice period and salary payments. This will help you determine if your employer is legally obligated to pay you for the notice period.Contact HR or Payroll Department: Reach out to the HR or payroll department of your previous company to inquire about the status of your salary for the notice period. Provide them with any relevant documentation, such as your resignation letter and proof of employment, to support your claim.Send a Formal Notice: If contacting HR or payroll does not yield results, consider sending a formal notice to your previous employer requesting payment for the outstanding salary. Clearly outline the details of your resignation, the notice period served, and the amount owed to you.Seek Legal Advice: If your employer continues to withhold your salary despite your efforts to resolve the issue amicably, consider seeking legal advice. A lawyer specializing in employment law can help you understand your rights and options under Indian labor laws and may assist you in taking legal action if necessary.Approach Labor Authorities: As a last resort, you can file a complaint with the appropriate labor authorities or the labor court in your jurisdiction. Provide them with all relevant documentation and evidence to support your claim, and they can investigate the matter and facilitate the resolution.It's important to act promptly and assert your rights to ensure that you receive the salary rightfully owed to you for the notice period served.","The primary legal issue is the non-payment of salary for the notice period, which may constitute a breach of contract under Indian employment law. According to the Payment of Wages Act, 1936, employers are required to pay all wages owed to an employee within a specified timeframe after termination. If the company has not fulfilled this obligation, you can file a complaint with the Labour Commissioner in Andhra Pradesh. Additionally, consider sending a formal demand letter to the employer requesting payment of the outstanding salary. If these steps do not resolve the issue, you may pursue legal action in a civil court for recovery of dues.",4.0206,79.2891,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
98,"The order passed in 2014 has not been executed till now . I have filed an execution case also but there is no outcome( Jamshedpur, Jharkhand )",Dismissal Order Passed → High Court Stayed Dismissal Order,"Dismissal Order Passed → High Court Stayed Dismissal Order → Article 16 of the Constitution of India → Teacher Not Considered Workman → Section 2(s) of the Industrial Disputes Act, 1947 → Maintenance Ordered for First Wife","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","How to get back my original certificate( Coimbatore, Tamil Nadu )","Not getting Full and Final settlement from the employer to whom I have to complaint and how?( Bangalore, Karnataka )","Hi,You can file an exectution petition in the court. As per Rule 2 (e) of Civil Rules of Practice âExecution Petitionâ means a petition to the Court for the execution of any decree or order.If you like my answer, please give a good review","The primary legal issue is the non-execution of a court order from 2014. Under the Code of Civil Procedure, 1908, you can file an application for execution under Order XXI if the execution case has not yielded results. Since the High Court stayed the dismissal order, ensure that the stay has been vacated or addressed. 

You can file a contempt petition under the Contempt of Courts Act, 1971, if there is willful disobedience of the court's order. Consult with your attorney to assess whether the stay order affects your execution proceedings and consider filing a petition to expedite the execution process if necessary.",3.8053,54.547,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
99,"I was working in one pvt comany and salary date was 10th of every month on 12th got mail to director for 15 ppl that we are working in other company via mail and they hold salary for all which is not right we were not working with other company. So on the basis of non payment of wages i resigned on 15th nov due to non payment of wages and they hold salary and not reverting anything on mail or phone till date....my 45 days salary is pending so what kind of course of action is require...in my appointment letter no notice period is mentioned so i can leave company immediate basis..i am staying in Ahmedabad and i was working in ahmedabad office only and their head office is at delhi so where i can submit notice or legal action is require in ahmedbad or in delhi...in ahmedbad office all employee left and no one is working now( Ahmedabad, Gujarat )",Grievance of Non-Payment of Dues Raised → Service Terminated on 16.5.1989,"Grievance of Non-Payment of Dues Raised → Service Terminated on 16.5.1989 → Section 33C(2) of the Industrial Disputes Act → Amounts Ordered by Statutory Authorities Received → Labour Court Directed Payment of Wages → Section 18 of the Delhi Shops and Establishments Act, 1954","I absconded the company with out any notice period.and also I didn't give any resignation also . i recieved a Mail after 20 days  l left the company, regarding termination letter. After 2 months i got the due to shortfall of notice period ,I have to pay  1 month salary.I left the company because of I didn't like the work culture.I tried to tell them regarding resignation but they are not in a mood to listen .so I left the company with any intimation.soi will really get any penalty for not serving notice period?.please hel me in this.do I have to pay money or no need to pay ? Is there anything I can do other than paying money?.please help me in this .( Hyderabad, Telangana )","I study in an engineering college and now I am in my second year going to start 3rd year in september my college has not given any holidays after semester end examinations and starts the new semester right the next day. This has happened for 4 continuous semesters now . In the academic calendar 1 month holiday is given but now they are going back on their words . Many of my classmates are depressed especially people from hostels who have not gone home.and I don't know what action to take ,pls tell me( Mysore, Karnataka )","Hi
My brother was railway employee and he was killed on duty hours 
My family consisting of father and mother both person are aged,  ex- employee or my brother is not married
I applied compassionate ground appointment
And finally authority is rejected 
Reason is 
My father and mother  is alive and  father   capable of earnings
Further  a sum... EGLC and WCA paid 

Now family pension received regularly

Any solution CGA. This is Genuine reason( Kozhikode, Kerala )","Hello Client,You may send a legal notice to the company if they fail to comply with the legal notice then you may file a suit against them in labour court.Thanks & Regards","Under the Payment of Wages Act, 1936, an employer is obligated to pay wages on time and cannot withhold wages without lawful justification. Since the salary was withheld without evidence of dual employment, you can file a claim for unpaid wages with the Labour Court in Ahmedabad, as you were working there and the cause of action arose in that jurisdiction. Additionally, Section 18 of the Delhi Shops and Establishments Act, 1954, which applies if the head office is in Delhi, mandates timely payment of wages, which strengthens your case. 

You can initiate legal action by sending a legal notice to the company's head office demanding payment of the pending salary. If there is no response, file a complaint with the Labour Commissioner or approach the Labour Court in Ahmedabad to seek redressal.",3.3952,43.6666,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
100,"I had applied  for junior engineer (electrical) recruitment-2016 in PH quota,they have rejected in medical exam ,because they are considered only one leg disability candidate,so I put the w.p in high court they also rejected,I am not having money to go for supreme court, kindly help me to get the justice.( Bangalore, Karnataka )",Writ Petition Filed in High Court,Writ Petition Filed in High Court,"I absconded the company with out any notice period.and also I didn't give any resignation also . i recieved a Mail after 20 days  l left the company, regarding termination letter. After 2 months i got the due to shortfall of notice period ,I have to pay  1 month salary.I left the company because of I didn't like the work culture.I tried to tell them regarding resignation but they are not in a mood to listen .so I left the company with any intimation.soi will really get any penalty for not serving notice period?.please hel me in this.do I have to pay money or no need to pay ? Is there anything I can do other than paying money?.please help me in this .( Hyderabad, Telangana )","How to get back my original certificate( Coimbatore, Tamil Nadu )","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )",If you are facing financial constraints to appeal to the Hon'ble Supreme Court then you can approach the Legal Aid Services department of the Supreme Court and they shall provide you a suitable Advocate to fight your case. You can go to this site https://sclsc.nic.in/ and download the application to apply for the legal aid.,"The primary legal issue is whether the rejection based on the specific disability criteria violates any statutory rights under the Rights of Persons with Disabilities Act, 2016. Under this Act, discrimination based on disability is prohibited, and reasonable accommodations must be provided. Since the High Court has already rejected your writ petition, and if you lack the financial means to approach the Supreme Court, consider filing a complaint with the State Commissioner for Persons with Disabilities in Karnataka, who can investigate and make recommendations. Additionally, explore legal aid services that may offer assistance for further appeals.",2.5696,51.6194,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
