sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu4,bleu1,bleu2,bleu3,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
119,"I am a govt employee who got beaten by a auto driver on road what to do?? i have his vehicle number( Kolkata, West Bengal )","Section 2(d) of the West Bengal Sales Tax Act, 1954 → Appellants Claimed Freight Charges Excluded from Sale Price","Section 2(d) of the West Bengal Sales Tax Act, 1954 → Appellants Claimed Freight Charges Excluded from Sale Price",Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,"A contract company has two partners.  One is authorized to sign in contract agreement. He wants to give corruption complaint in an officer  in VAC.  Should the company pass resolution and give him permission?( Chennai, Tamil Nadu )","Dear Sir,You would have lodged complaint immediately anyhow lodge complaint with higher police officers and get justice.I could have explained more if background is known to me. If background is made known in full then legal experts will be in position to understand correctly. Moreso, the background must be in brief.Please give me FIVE STAR if satisfied by my answers.","The primary legal issue is assault, which is a criminal offense under Section 351 of the Indian Penal Code (IPC). As a government employee who has been assaulted, you can legally file a First Information Report (FIR) against the auto driver at the nearest police station in Kolkata, using the vehicle number as identifying information. You cannot take personal retaliatory action against the driver, as this could lead to legal consequences for you. Next steps: Visit the police station to file an FIR and provide any evidence or witness information you have. Additionally, consider seeking medical attention for any injuries and obtaining a medical report to support your case.",0.6026,44.1523,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
120,"If i charge with section 34 police act,is it affect my police varification( Uttar Dinajpur, West Bengal )",Section 302 read with Section 34 IPC → Common Intention Not Established Among Accused,Section 302 read with Section 34 IPC → Common Intention Not Established Among Accused → Accused Attacked Victim with Weapons → Victim Died from Severe Injuries → Section 325 IPC → Civil Suit Filed for Declaration of Dismissal as Illegal,Is 2nd marriage is legal in ST without divorce.,"Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )",Today am signatured in section 41a what is the next proceedure and why ask me sign,"Dear Client,Section 34 of the Police Act, 1861 laid down punishment for certain criminal offenses on roads obstruction, inconvenience, annoyance, risk, danger or damage of the residents or passengers, etc., and on conviction before a Magistrate, be liable to a fine not exceeding fifty rupees, or to imprisonment with or without hard labour not exceeding eight days; and it shall be lawful for any police officer to take into custody, without a warrant, any person who within his view commits any of such offences. So, once the charge is proven against you and convicted by the Court, it may potentially affect your police verification.","Being charged under Section 34 of the Police Act in West Bengal can indeed affect your police verification process, as it involves a legal proceeding that may reflect on your criminal record. Section 34 typically deals with minor offenses related to public order, but any pending charges or convictions can influence background checks. You cannot ignore the charge; instead, you should address it promptly.

Next steps include attending all court dates and possibly seeking a legal resolution, such as a dismissal or acquittal, to clear your record. Consider consulting a local attorney to explore options for expungement or other remedies if the charge is resolved in your favor.",8.6703,62.9256,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
121,"I have taken personal loan and 2 credit cards, as my father got severe burnt due to this my financial situation become weak and now unable to pay. Today I got notice from the bank under sector 25 of pssa 2007( Faridabad, Haryana )",Loan Taken from Bank → Auction Conducted for Recovery of Dues,Loan Taken from Bank → Auction Conducted for Recovery of Dues,Is 2nd marriage is legal in ST without divorce.,"Hello, I am mother of a six year old and moved very recently from United States to India. My child is a US citizen and is still struggling to settle down in the new environment. 
The ground floor flat of my house was sold to a party and eventually that person had sold it to another party. This new party has made several illegal constructions blocking my way and sewerage system. Since we started filing complaints against them, they put up a false case against myself and my husband that we have beaten one of them. We are summoned by court to appear on a Saturday. But my child does not want to be alone, as he is still feeling insecured if I am not around. Only exception is the time when he is at school. 
Do I have any right as a mother to request court to ask for a different day and a weekday for my appearance, considering the mental situation of my child? If I leave him with someone else will be a trauma for him as he is not used to that.",Today am signatured in section 41a what is the next proceedure and why ask me sign,"Dear Client,Section 25 of the Payment and Settlement System Act 2007(PSSA), states that if an electronic transfer cannot be completed due to insufficient money or if an amount required to be paid out exceeds the limit on the credit card of the payer, the payer can be imprisoned or fined twice the amount or both similar to the dishonor of a cheque under the Negotiable Instruments Act 1881. Section 25 of the Act states that the payee, before filing a complaint under said Act to recover money, must inform the payer via a written notification/legal notice seeking payment of the dishonored amount. If the person initiating an electronic funds transfer does not pay the money to the beneficiary within 15 days of receiving the legal notice, a complaint is filed before the Court for recovery of dues/loan. So, on receipt of notice under Sec.25 of PSSA, you should try your best to negotiate the loan with the lender/financier. You can try to negotiate a debt settlement on your own (under OTS- One-time settlement scheme) if your pocket permits, but sometimes it's typically done through third parties like debt relief companies, which you may hire to negotiate the settlement matter with the lender on your behalf. With this method, you will make payments to the debt settlement company rather than your creditors/lenders, along with the payment of fees or service charges. Debt settlement is an agreement between a lender Bank and a borrower in which the borrower repays a portion of a loan balance and the lender forgives the balance. You may consider starting the negotiation by offering to pay 25% or 30% of your outstanding balance in return for forgiveness on the rest. But, it may be noted that while there are legitimate debt relief/settlement companies, there are also many fraud/scam operations. So, if you're considering one, the Consumer Financial Protection Bureau(CFPB) suggests contacting your state Attorney General's(AG) office and local consumer protection agency to ask if they have any consumer complaints pending on file about that company. Some states require that debt settlement companies be licensed, which may provide some added protection. Although a debt settlement can offload some of your financial burden, there are also a few potential risks and downsides to consider. First, a debt settlement will affect your credit score in CIBIL. That will make it more difficult for you to get credit or good interest rates in the future. Another potential drawback is that when you settle debt, you could face tax consequences. Finally, when you settle a debt with a credit card company, your account is closed once the settlement is complete. So you could potentially have no credit facility to use a credit card further owing to your poor credit score. Further, a quick counseling session with a certified credit counselor can help you discover your options and choose the right path forward.","The notice under Section 25 of the Payment and Settlement Systems Act, 2007 likely pertains to a demand for payment or a warning of further action due to default. Under this section, banks can initiate recovery proceedings if there is a failure to comply with the terms of a loan agreement. Legally, the user must respond to the notice to avoid further legal action, such as auctioning of assets or other recovery measures.

The user should immediately contact the bank to negotiate a repayment plan or seek a moratorium, explaining the financial distress due to unforeseen circumstances. Additionally, consider consulting with a financial advisor or legal counsel to explore options like restructuring the debt or filing for insolvency if applicable. Failure to address the notice can lead to further legal consequences, including asset seizure.",0.6365,63.3359,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
122,"Mr. X (his wife,& 3 friends) car and Mr. Y(carrying 12 members) auto had an accident. At the time of accident, mr. X (remaining people left)was only one there at the accident spot ,he was in a shock after the incident. The accident took place on an agency highway, so 20 people gathered and threatened mr. X that they will beat him till his death. They took mr. X to a lawyer, dt mr. X will get those injured persons (2 mem, nothing serious, just minor injuries, gets well in a week)get treated and will repair the damaged auto., In dt case they don't go to police station. The lawyer and the remaining persons threatened and frightened mr. X and they forcefully signed into an agreement(a4 sheet, no stamp paper). They demanded that mr. X should take them to a private hospital . Mr. X did al the treatment and they discharged. Now the problem is one of the patient filed a case against Mr. X in police station and FIR filed. Now mr. Y is asking money for the damaged auto. And the lawyer of mr. Y is threatening that he will file a cheating case if mr. X don't give money to mr. Y.
My ques: 1) can a lawyer threaten mr. X like this? He also threatened mr. X and forcefully signed an agreement on A4 sheet paper at the tym of accident.( Amaravati, Andhra Pradesh )",Police Personnel Took Court Officers to Police Station → Execution of Court Warrant Obstructed,Police Personnel Took Court Officers to Police Station → Execution of Court Warrant Obstructed,"Two lamd broker received 32lakhs for selling their land property but later I want to know that these Two man cheated me of Rs.32.00 lakh and not want to sell any property/land. They give me money receipt in 10 rupees stamp paper and one 30 lakh cheque. How can I get my money back? Please suggest me the proper way to get back my money( Bhubaneswar, Orissa )","I have given around amount of 13000/- rupees to the agent in Hyderabad for changing from yellow number board to white number board. It's been 6months, I have been following him on daily basis, he even not responding to my calls and not even opening his office from past 3months. All the original documents of my car are with the agent. How can I get my docs back, so that I can process accordingly( Hyderabad, Telangana )",Is 2nd marriage is legal in ST without divorce.,Any signatures taken in force or cohesion is not valid as it is done forcefully.,"A lawyer cannot legally threaten Mr. X or coerce him into signing an agreement under duress, as such actions may constitute criminal intimidation under Section 503 of the Indian Penal Code. The agreement signed under coercion may be voidable under Section 15 of the Indian Contract Act, 1872, due to the lack of free consent. Mr. X should report the lawyer's threatening behavior to the Bar Council of Andhra Pradesh, as it is a violation of professional conduct.

Mr. X can file a police complaint against the lawyer and others involved for criminal intimidation and coercion. Additionally, Mr. X should consult with a defense attorney to challenge the validity of the coerced agreement and address the FIR filed against him.",1.1286,30.8167,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
123,"dat tutna par konsi dara lagti ha?( Birbhum, West Bengal )","Section 2(d) of the West Bengal Sales Tax Act, 1954 → Appellants Claimed Freight Charges Excluded from Sale Price","Section 2(d) of the West Bengal Sales Tax Act, 1954 → Appellants Claimed Freight Charges Excluded from Sale Price",Is 2nd marriage is legal in ST without divorce.,"I have given around amount of 13000/- rupees to the agent in Hyderabad for changing from yellow number board to white number board. It's been 6months, I have been following him on daily basis, he even not responding to my calls and not even opening his office from past 3months. All the original documents of my car are with the agent. How can I get my docs back, so that I can process accordingly( Hyderabad, Telangana )","I had married a girl from kolkata in 2015 and due to dispute in marriage now she had filed DV act case so need proper guidance( Kolkata, West Bengal )","Dear Sir,Please write in English.","Under the Indian Penal Code, Section 427 deals with mischief causing damage to the amount of fifty rupees or more. If ""dat tutna"" refers to an act of breaking or damaging property, it could potentially fall under this section, which prescribes punishment for causing such damage. Legally, one cannot intentionally damage another's property without facing potential criminal charges.

To address this situation, gather evidence of the incident, such as photographs or witness statements. Consider filing a police report to formally document the damage and initiate legal proceedings if necessary.",0.4184,22.0147,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
124,"How many times and in front of whom does the woman victim have to give her statement and appearance after FIR for molestation has been lodged? Victim's family and police has discouraged the victim saying lots of up and downs and hassle will come for her if she choose police to continue inquiry.( Hissar, Haryana )",Incident Occurred in Front of Flour Mill,Incident Occurred in Front of Flour Mill,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,my cousin lockd my house forcely after breaking the lock of of my house and torturing me then waht should i do ?,"Dear Client,In this context, Standard Operating Procedure (SOP) for Investigation and Prosecution of victims of rape/sexual assault circulated by the Ministry of Home Affairs, Govt of India may be referred wherein it is stated that  1) The victim of such crime should be treated with honor and sensitivity.  The officer interacting with her (the victim) should be extremely courteous. No indecent questions should be put to the victim. Care should be taken to protect dignity and prevent embarrassing situations for the victim. The identity of the victim should not be made public and due care should be taken not to reveal her identity in print and electronic media. 2) A copy of the FIR shall be sent immediately within 24 hours to the Magistrate under Section 157, Cr.P.C. 3) Investigation of crime against women shall be conducted by a woman officer. There should be, at least, one lady officer on the investigating team. 4) As regards the recording of the statement of the victim under section 161, Cr.P.C, the victim should not be called to the police station. The statement of the victim should be recorded at the residence of the victim or in the place of her choice by a woman police officer in the presence of parents or guardians or a near relative or a social worker of the locality. 5) It shall be the duty of the investigating officer/SHO to inform the Judicial Magistrate for the recording of the statement of the person against whom such an offence has been committed, as soon as the commission of offence is brought to the notice of the police (as mandated under sub-section (5-A) of Section 164, Cr.P.C. A copy of the statement under Section 164, Cr.P.C. should be handed over to the investigating officer immediately with specific directions that the content of such statement under Section 164, Cr.P.C. should not be disclosed to any person till the charge sheet/report under Section 173, Cr.P.C. is filed. A copy of the report of the medical examination of the victim, if any, should be immediately handed over to the Magistrate who records Promptly the statement of the victim under section 164, Cr.P.C. In cases of a delay exceeding 24 hours in taking the victim to the Magistrate, the Investigating officer should record the reasons for the same in the case diary and hand over a copy of the same to the Magistrate. 6) Section 164(A),Cr.P.C. imposes an obligation on the part ofinvestigating officer to get the victim of rape medically examined within 24 hours from the time of receiving the information relating to the commission of such offense. The report of such medical examination should be immediately forwarded to the Magistrate by the I.O., who records the statement of the victim under section 164, Cr.P.C. The victim as well as the accused person should be sent for medical examination by the I.O. under a properly filled-in, medicalexamination sheet. The female victim shall be examined medically, only by a lady doctor or under her supervision. A Rape victim above 18 years of age can be examined only after obtaining her written consent. A copy of the report of such examination shall be furnished by the medical officer, or registered medical practitioner, as the case may be, to the victim or her parents/guardian. All offences against women shall be promptly investigated and charge sheets should be filed in the court of law within sixty days as per section 173 Cr.P.C. While briefing media about sex crimes, the identity of the victim should not be disclosed. Under no circumstances, should the victim be produced before the media. Authorized officers alone, should brief the media. Therefore, given the protocol or SPPs of the MHA, if any unethical issues are observed in the investigation by the police, you can file a complaint with the Chairperson, State Human Rights Commission or the State Police Complaint Authority, which are independent bodies empowered to investigate any complaints against police officials. If required, you can hire an Advocate to navigate the issues in the right way.","Under Section 164 of the Code of Criminal Procedure, 1973, a victim of molestation can give her statement before a Magistrate, which can be recorded at any stage of the investigation. This statement is crucial as it is recorded under oath and can be used as evidence in court. The victim is not required to repeatedly give her statement to the police after this, except possibly during trial or if further clarification is needed.

The victim should ensure her statement is recorded in a comfortable and safe environment, ideally in the presence of a female officer. If the victim faces intimidation or harassment, she can seek protection under Section 195A of the Indian Penal Code, which deals with threatening any person to give false evidence. The next step is to contact the investigating officer to schedule the statement recording with a Magistrate.",0.1127,79.4104,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
125,"I am a lady and filed a dowry case which is genuine against my in laws family. They had demanded for dowry after marriage but have never fulfilled that and it turned out violent. The things given by my parents and family at the time of marriage were without any demand. In the draft I attached that list of all those things as 'dahej ka saamaan' . We had no idea of difference between dahej(dowry) and streedhan. The case is at final stage and again my husband has sent a legal notice through lawyer to my parents that why did they have given dowry when giving and taking dowry is a crime. And asked us to reply within 15 days otherwise they will file a case. What should I do in that case?( Jaipur, Rajasthan )",Demand for Dowry and Torture Alleged → Marriage Relationship Established,Demand for Dowry and Torture Alleged → Marriage Relationship Established → Allegation of Cruelty by Husband → Deceased Suffered Severe Burns → Conviction Under Section 304B IPC Upheld,Is 2nd marriage is legal in ST without divorce.,"Two lamd broker received 32lakhs for selling their land property but later I want to know that these Two man cheated me of Rs.32.00 lakh and not want to sell any property/land. They give me money receipt in 10 rupees stamp paper and one 30 lakh cheque. How can I get my money back? Please suggest me the proper way to get back my money( Bhubaneswar, Orissa )",Today am signatured in section 41a what is the next proceedure and why ask me sign,"Dear Madam,Be informed that the Honâble Supreme Court kept at rest the question of giving dowry as a claim and such legal notice is illegal. Under forcible circumstances the parents of girl might have agreed to pay dowry and it is not an offence but taking dowry is an offence.","Under the Dowry Prohibition Act, 1961, both giving and taking dowry are illegal. However, items given to a woman at the time of her marriage, intended as gifts, are considered ""streedhan"" and are legally her property. In your situation, the distinction between dowry and streedhan is crucial. You should respond to the legal notice by clarifying that the items listed as 'dahej ka saamaan' were actually streedhan, not dowry. Consult with your attorney to draft a detailed reply to the notice, emphasizing the legal distinction and your rights under the law.",1.9027,66.2311,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
126,"I own a 200 sq yds plot at  Tigri village, GB Nagar, UP.  Mr.R has built a house and a bore well in front of the plot and locked the gate.( Amritsar, Punjab )",Incident Occurred in Front of Flour Mill,Incident Occurred in Front of Flour Mill,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,my cousin lockd my house forcely after breaking the lock of of my house and torturing me then waht should i do ?,"Dear Client,As the encroachment of land has already taken place, you will have to start with a title suit so that you can establish the title of your property. Along with the title suit you are adviced to file a case for eviction from your land against Mr.R.The proceeding for the same can be very lengthy and complicated so it is adviced consult a lawyer with detailed facts of the case before initating any legal actions.Thank You","The primary legal issue is unlawful encroachment and trespass on your property in Tigri village, GB Nagar, UP. Under the Transfer of Property Act, 1882, and relevant sections of the Indian Penal Code, such as Section 441 (criminal trespass), Mr. R's actions may constitute illegal occupation. You cannot forcibly remove Mr. R or his constructions without due process. 

File a civil suit for possession and an injunction in the appropriate civil court to remove the encroachment and restore access to your property. Additionally, lodge a police complaint for criminal trespass to initiate an investigation into Mr. R's actions.",3.3817,57.3248,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
127,"The petitioner in High Court has filed an affidavit referring an Order in EP which was dismissed 7 years before and obtained favourable orders from High Court( Hyderabad, Telangana )",Appellant Challenged Order in High Court → Article 226 of the Constitution of India,Appellant Challenged Order in High Court → Article 226 of the Constitution of India → High Court Quashed Sales Tax Assessment → Fresh Assessment Ordered → High Court Found Appellants Entitled to Service Benefits → Office Order Issued for Service Benefits,Is 2nd marriage is legal in ST without divorce.,"Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","I have given around amount of 13000/- rupees to the agent in Hyderabad for changing from yellow number board to white number board. It's been 6months, I have been following him on daily basis, he even not responding to my calls and not even opening his office from past 3months. All the original documents of my car are with the agent. How can I get my docs back, so that I can process accordingly( Hyderabad, Telangana )","Dear Client,The law governing affidavits in India is the Indian Evidence Act, 1872. Section 191 of the said Act states that any person who is legally bound by an oath or affirmation to state the truth of any matter and makes a false statement in his/her affidavit is guilty of the offense of perjury which carries with it the possibility of imprisonment of either description for a term which may extend to seven years and shall also be liable to fine. Further, Section 193 of the Indian Evidence Act, 1872 states that any person who makes a false statement in an affidavit or any other document, knowing it to be false, shall be punishable with imprisonment of either description for a term which may extend to three years, or with fine, or with both. Section 191 of the IPC deals with the filing of false evidence, while section 340 of the Cr. PC outlines the process for making a complaint for this offense. Perjury is defined as the filing of false evidence or a false affidavit before a court knowing that it is false.","The critical legal issue is whether the petitioner can rely on an outdated order in execution proceedings (EP) to obtain favorable orders from the High Court. Under Article 226 of the Constitution of India, the High Court has the power to issue writs for the enforcement of fundamental rights and for any other purpose. However, relying on an order dismissed 7 years ago may raise questions of material misrepresentation or suppression of facts, which could potentially invalidate the High Court's favorable order.

The petitioner should ensure that all facts presented to the court are current and accurate. If the favorable order was obtained through misrepresentation, the opposing party may file a review or appeal to have the order set aside. The petitioner should consult with legal counsel to assess the validity of the High Court order and consider filing a fresh affidavit with updated information if necessary.",1.0463,45.2063,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
128,"my husband retired from army without my singenture( Ganjam, Orissa )",Appellant Retired from Indian Army → General Court Martial Found Appellant Guilty,"Appellant Retired from Indian Army → General Court Martial Found Appellant Guilty → Pension Forfeiture Ordered by President → Writ Petition Dismissed by High Court → Exemption Claim for Cooperative Society Denied → Section 81(1)(c) of the Income Tax Act, 1961",Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,my cousin lockd my house forcely after breaking the lock of of my house and torturing me then waht should i do ?,"Dear Client,The process of retirement for defence personnel is primarily governed by the relevant service regulations and does not necessitate the spouse's consent for the personnel to retire. However, the spouse's details are required for family pension purposes, and the spouse can be a nominee for pension benefits.","In the context of your husband retiring from the army, your signature is not typically required for the retirement process itself. However, if the concern involves financial or pension matters, such as the allocation of pension benefits or family pension rights, it is crucial to ensure that you are recognized as a beneficiary. Under the Army Pension Regulations, family pension is generally payable to the spouse upon the death of the pensioner.

You can legally request information regarding the pension benefits and ensure your rights are protected. Consider contacting the Army's Pension Disbursing Authority or a legal professional specializing in military law to clarify your entitlements and take appropriate action if your rights are not being honored.",2.5292,62.7093,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
129,"Someone in my apartment wrote bad word on my wall.what action should I take?( Akola, Maharashtra )","Conviction Found Bad in Law → Section 18 of the Narcotic Drugs and Psychotropic Substances Act, 1985","Conviction Found Bad in Law → Section 18 of the Narcotic Drugs and Psychotropic Substances Act, 1985 → Provisions of Sections 50, 52, 55 and 57 Not Complied With",Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,my cousin lockd my house forcely after breaking the lock of of my house and torturing me then waht should i do ?,"Hi,You may complain to the association in your apartment and take action against such a person. You can also check the cctv footage if any is available to figure out the person. However, there is no law regarding such an issue so legality around this is ambiguous.If you like my answer, then please rate me.","Defacing property by writing on walls can be addressed under Section 427 of the Indian Penal Code, which deals with mischief causing damage. This section is applicable if the damage exceeds fifty rupees. The user can file a complaint with the local police station in Akola, Maharashtra, providing evidence such as photographs of the defacement and any potential witnesses. It is important to ensure that the complaint clearly states the nature of the damage and any known suspects. Legal action cannot be taken if the perpetrator is unknown and there is no evidence or witness to support the claim.",2.1196,35.2559,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
130,"My friend is murdered by her husband by hanging her. Father of deceased registered fir against deceased husband. In the statement of the complainant he say that father, mother and uncle of deceased saw deceased women husband hanging her and tied his hand....
My question is that she was my friend and I talked to her 16 days ago. Is deceased women husband empled my name in case....or prove any illicit relationship with cdr....( Allahabad, Uttar Pradesh )",Father of Deceased Filed Appeal,Father of Deceased Filed Appeal,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,my cousin lockd my house forcely after breaking the lock of of my house and torturing me then waht should i do ?,"Dear Client,Section 319 of Cr.PC  allows a trial court, in the course of inquiry or trial in a criminal case, to implead a person where it appears from the evidence that any person, not being the accused, has committed an offense for which such person could be tried together with the accused. Impleading a person as a necessary party is a person who ought to have joined as a party and in whose absence no effective decree could be passed at all by the court. If a necessary party is not impleaded, the suit itself is liable to be dismissed. Since it is difficult to have an eyewitness to prove an illicit relationship; it can be proved indirectly by showing evidence such as hotel bills or travel records. Also, their public display of affection or their letters, SMS's etc. can be used as evidence against the offending party. Call Details Records (CDRs) can be used as effective pieces of evidence to assist the court in ascertaining the facts of the particular case and inquiring about the commission of an offense, and according to the judicial pronouncements, it is made clear that CDRs can be used as supporting or secondary evidence in the criminal prosecution.","The primary legal issue is whether you are implicated in the murder case or accused of having an illicit relationship with the deceased. Under Indian law, mere mention of your name or call detail records (CDR) does not constitute evidence of an illicit relationship or involvement in the crime unless corroborated by substantial evidence. The Indian Evidence Act, 1872, requires concrete evidence to establish such claims.

You cannot be legally implicated without credible evidence directly linking you to any wrongdoing. It is advisable to check if your name appears in the FIR or any subsequent legal documents. If concerned about being implicated, consult with a local attorney who can help you obtain a copy of the FIR and advise on any necessary legal steps.",1.5436,53.6672,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
131,"I am Hinduism and selling my property to Muslim religion.  On the besis of religion can they injunction on our land?.... Actually they are very cruel and they are repeatedly threatening us by using such a word(injunction)( Dhubri, Assam )",Respondent Engaged in Manufacturing and Selling Filters → High Court Judgment Quashed Show Cause Notices,Respondent Engaged in Manufacturing and Selling Filters → High Court Judgment Quashed Show Cause Notices → Appeal Dismissed Based on High Court Findings,"I would like to know is there any way to appear  one of the accused to not to appear in the court physically in criminal case for 313 statement . Total accused are 6 out of them last accused is unable to attend the court in 304B case.( Bangalore, Karnataka )","Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","I faced a financial fraud from my supplier. But the police was not ready to file an FIR. After the court order, an FIR was made under section 409, 420 on 11dec 2017. But till inspite of 7 hearings the police has not attended the court with the report even after the show cause notice.

What do I do to get justice? Will court never be able to force the police to solve this. Is there anyway to force police to work on the FIR.( Mumbai suburban, Maharashtra )","Dear Client,No, they cannot file an injunction on your land on the basis of religion. In India, property transactions are generally governed by civil laws, and the right to buy or sell property is not usually restricted based on religion. Therefore, no one can prevent you from selling your property to a person of a different religion. If they are threatening you, you can file a police complaint against them.","In India, property transactions cannot be legally restricted based on the religion of the buyer or seller, as this would violate the constitutional right to equality under Article 14 and the right to freedom of religion under Article 25. An injunction cannot be granted solely on the basis of religious differences. The opposing party must demonstrate a legitimate legal interest or right to obtain an injunction.

If you are facing threats, file a police complaint under the relevant sections for criminal intimidation (Section 506 of the Indian Penal Code). To protect your rights, consider obtaining a temporary restraining order against those threatening you.",12.7105,88.6959,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
132,"I am skin doctor. My assistant and technician together have cheated lakhs of rupees from my patients for the last 3 years in my clinic. We got to know only after they absconded taking salary last month. Wen asked , they have admitted their cheating  but they say they have spent all that money robbed in my clinic. What should be next step. Please guide.( Bangalore, Karnataka )",Accused and Deceased Last Seen Together,Accused and Deceased Last Seen Together,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.",Dear ClientFirst of all send them a legal notice to recover all the money from them. After that lodge a police complaint for fraud and cheating as they have harmed not only your clients but also your profession and reputation.,"The primary legal issue here is criminal breach of trust and cheating under the Indian Penal Code (IPC). Sections 406 (criminal breach of trust) and 420 (cheating) are applicable, given the assistant and technician misappropriated funds. You can file a First Information Report (FIR) with the local police station in Bangalore, detailing the fraudulent activities and the admission of guilt by the accused. Legally, you cannot take any vigilante action against them, such as withholding their salaries or personal property, without a court order. It is advisable to gather all evidence, such as financial records and any written admissions, to support your case.",0.9788,58.6414,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
