sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,rouge1,rouge2,rougel,meteor,bertscore
177,"My brother signed in a sub magistrate court as witness for his friend's friend of not been violating a law for 2 years who was prisoned for 6 months under goonda section. My brother is a student of age 21 . Will there be any problem or issues on his future?( Pudukkottai, Tamil Nadu )",DP_3 → PROC_REGULAR_BAIL → IPC_489A → DK_BASU_GUIDELINES_1997,DP_3 → PROC_REGULAR_BAIL → IPC_489A → DK_BASU_GUIDELINES_1997 → CRPC_41 → Code of Criminal Procedure 1973 → counterfeiting → Dowry Prohibition Act 1961,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","What are the requirements to establish a case of ragging in an educational institution when no witnesses are available? Is the victim's statement and identification of the culprits by the victim enough for an institution to take penal action against the accused?( Ghaziabad, Uttar Pradesh )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Hi,no one can be punished for someone else's offence.you brother only signed as a witness, he did not commit the offence, so his future is secure.","Signing as a witness for someone who has been released under the Goonda Act (Tamil Nadu Act 14 of 1982) does not inherently create legal issues for your brother, provided he truthfully attests to the character or behavior of the individual in question. The Goonda Act allows for preventive detention of habitual offenders, and your brother's role as a witness is to vouch for the individual's compliance with the law post-release. 

Your brother should ensure that his testimony is honest and based on personal knowledge, as providing false testimony can lead to legal consequences under IPC Section 193 for giving false evidence. If any issues arise, he should maintain documentation of his testimony and any communications related to the case. If concerned, consulting with a legal professional for advice specific to his situation may be prudent.",20.714,4.4815,18.2267,21.2709,84.0604
178,"Wife and daughter are making wrong allegations on extra marital affairs and filing wrong police complaints for violence. Wife has also not allowing husband enter his own house and and not allowing meeting 12 year old son.  Husband wants to first issue a legal notice documenting all these points to legally remind her the provisions of the various acts and take action against her . After that this legal notice shall be used to file anticipatory bail. Husband also wants to put a defmation suit. Please advise  what should be done.( Mumbai suburban, Maharashtra )",IPC_499 → IPC_500 → CRPC_438,IPC_499 → IPC_500 → CRPC_438 → PROC_CRIMINAL_INTIMIDATION → Code of Criminal Procedure 1973 → PROC_ANTICIPATORY_BAIL → anticipatory_bail,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Son & his girlfriend abuse hit mother n now stays in live in...what case can file..what to do ... mother age 50 ..can she ask maintenance( Mumbai, Maharashtra )","Dear client,For instituting a complaint of defamation under section 499 of the IPC, the abusive words are required to be uttered against you in public. If the words have been uttered behind closed doors, it cannot be defamation. You can file suit for divorce","The husband can seek anticipatory bail under Section 438 of the Code of Criminal Procedure, 1973, to protect himself from arrest in light of the allegations. He can also file a defamation suit under Section 499 of the Indian Penal Code if the allegations are false and have harmed his reputation. To address the issue of being barred from his own house and meeting his son, he may file a petition under the Guardians and Wards Act, 1890, for custody or visitation rights, and seek relief under the Protection of Women from Domestic Violence Act, 2005, to regain access to his residence. 

The husband should first issue a legal notice to document these grievances and remind his wife of the legal repercussions of false allegations. This notice can serve as evidence in both the anticipatory bail proceedings and the defamation suit.",20.714,4.4815,18.2267,21.2709,84.0604
179,I give my salary certificate as surety to my friend for ksfe kury. He not pay the amount. I remit the amount and close the kury. Can i file a criminal case against him??? what is the procedure. How my money given back??,IPC_427 → SATENDER_ANTIL_BAIL_GUIDELINES_2022 → PROC_CHEATING_FRAUD → DP_3,IPC_427 → SATENDER_ANTIL_BAIL_GUIDELINES_2022 → PROC_CHEATING_FRAUD → DP_3 → Dowry Prohibition Act 1961 → mischief → dowry_harassment → Indian Penal Code 1860,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","What are the requirements to establish a case of ragging in an educational institution when no witnesses are available? Is the victim's statement and identification of the culprits by the victim enough for an institution to take penal action against the accused?( Ghaziabad, Uttar Pradesh )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )",Yes. You can demand by issuing notice & file a suit for recovery as per the  provisions of law.,"The primary legal issue here is whether a criminal case can be filed for the recovery of money paid on behalf of a friend. Under Indian law, this situation typically constitutes a civil matter rather than a criminal one. You cannot file a criminal case solely for recovery of money unless there is evidence of fraud or deceit, which might fall under IPC Section 420 for cheating. 

To recover your money, you should file a civil suit for recovery of money in the appropriate civil court. It is advisable to gather all relevant documents, such as the salary certificate used as surety and any communication with your friend regarding the payment, to support your claim.",20.714,4.4815,18.2267,21.2709,84.0604
180,my colleague had taken from me 1 lakhs of rupees on 12.2015.but still he did not return me the said amount.recently he give me a cheque on 03.05.18 which is also bounced from bank . can i file a case at consumer forum????,PROC_CHEQUE_BOUNCE → NI_ACT_AMENDMENT_2018 → IPC_199 → IPC_427,PROC_CHEQUE_BOUNCE → NI_ACT_AMENDMENT_2018 → IPC_199 → IPC_427 → Indian Penal Code 1860 → mischief → perjury → NIA_138,"Boy and girl were engaged in sexual activities for 2-3 days . At 4th day boy asks girl again for oral sex she denied. Boy requests her , thereafter she agrees and did it but uniwillingly. Is it offence under section 375?( East Delhi, Delhi )","My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","We are rebuilding our house. Because of this our neighbour harrassed us, physically assaulted my brother,abused my mother while constructing it (work is still not done) and he almost promised that he will take revenge again during future construction.\n\nHe along with his son ,son-in-law and his known persons are trying to capture our land. he threatened us , filed a false case.\nSo we want to file a criminal case against him,his son and son-in-law in indulging in this criminal matter of physically, verbally assaulting us.
He is trying to capture the land( Kolkata, West Bengal )","Listen it is a criminal case. steps are....1. Issue legal notice within 30 days to your friend through your advocate....2. After that file a criminal complaint under section 138 NI act, 420 IPC....nothing to do with consumer forum....","The primary legal issue here is the dishonor of a cheque, which falls under Section 138 of the Negotiable Instruments Act, 1881. Filing a case at a consumer forum is not appropriate for this situation, as it involves a financial transaction between individuals, not a consumer dispute. You can file a criminal complaint under Section 138 for cheque bounce, provided you have followed the mandatory procedure: issuing a demand notice within 30 days of the cheque bounce and allowing 15 days for repayment. If the amount is not paid within this period, you can initiate legal proceedings. Consider consulting a lawyer to ensure all procedural requirements are met for filing the complaint.",20.714,4.4815,18.2267,21.2709,84.0604
181,"My sister was harassed by one of her known friend. The boy use to stop her on roads, have broken her phone & was giving threats to her about her life and mine. 
we did fir in which sec 354, 427, 506 were applied. we have voice recording of this person in which he is continuously trying to harres ous. Further we have a written piece of paper on which the boy himself wrote that he will not do any thing in future, but he did tryed to contact my sister. 
I want this person to be in such a way that he is legally bound by law & can never contact ous.",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → charge_sheet → PROC_KIDNAPPING → PROC_FIR_FILING → PROC_SCST_COMPLAINT,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","We are rebuilding our house. Because of this our neighbour harrassed us, physically assaulted my brother,abused my mother while constructing it (work is still not done) and he almost promised that he will take revenge again during future construction.\n\nHe along with his son ,son-in-law and his known persons are trying to capture our land. he threatened us , filed a false case.\nSo we want to file a criminal case against him,his son and son-in-law in indulging in this criminal matter of physically, verbally assaulting us.
He is trying to capture the land( Kolkata, West Bengal )","We have small piece of land in our native which is in tamilnadu. My dad and his brother are the true heirs. Govt has allotted and provided all the original documents. We have the patta also. Even the land was surveyed and thasildhar has approved the survey. Now in that small piece of land my uncle who is close relation had put up a shed in one corner from past 7 years which we did not care since they are our close relatives, and thought they will vacate when we request. But they turned against us and this went into physical fight where dad and opposite person was hurt by pushing each other. Opposite person got injured in head and later dad went to police station and gave complaint( Tiruvannamalai, Tamil Nadu )","Hi,When FIR U/S 354,427 & 506 IPC is Registered you have to fallow the case with Criminal advocate. In Criminal case only punishment to the accused no Cost,Damages or Losses. You have to file a Civil Case in the respective jurisdiction.Advocate","The legal issue involves harassment and criminal intimidation under Indian Penal Code sections 354 (assault or criminal force to woman with intent to outrage her modesty), 427 (mischief causing damage), and 506 (criminal intimidation). Given the repeated harassment despite the FIR, consider seeking a restraining order or injunction from the court to legally prohibit the individual from contacting your sister. Additionally, file a petition under the Protection of Women from Domestic Violence Act, 2005, which provides for protection orders and can include prohibiting the offender from communicating with the victim. Present the voice recording and written admission as evidence to strengthen your case.",20.714,4.4815,18.2267,21.2709,84.0604
182,"A person came to my cousin marriage in 2016 nov 6 with my friend after that he sent a req on Fb I saw it on 17 nov 2016 after That daily he chatted about normal things we met first time normally on 31st dec 2017 for new yr after that In April 2017 he chatted about love and marriage I said Iâm elder than you and our caste are different will your family agree he Said there is no pblm He asked in your home I said they donât agree then We run away and get marry I asked after some days if u leave me then he said if u donât trust then leave it then i said if we got fight then u leave like that i said i asked about earning he said listen Iâm a designer till July he talking about u like me u trust me or not in aug he called me he talked about this and strongly said yes I want to marry you then Iâm confirmed Iâm loving him after that we met outside on oct17 2020 he kissed on my hand and I kissed on her cheek and he tried to lip to lip kiss but i stopped after next day normally we are talking and he normally said I dint met you I said normally slap with footwear for he got angry and block me after that Iâm contacting through texts After that Iâm trying to talk about this he talks to me but dint give clarity He asks me to meet but i dint in 2018 aug he saw me and called to meet so I met to talk him so he said nothing becoz of ur calling Iâm ignoring thatâs it I asked about marriage my brother is there after that i will marry will u wait I said yes after he kissed me lip to lip and touched my body after in 2019 he calls asks for going anywhere I said I canât whenever he calls he asks to meet in 2020 from Jan he is not talking when I called him continuously he called and said donât text me I donât like why what is the Reason I asked he said I donât say he know Iâm waiting for him after 2 yrs he said so I started enquiring about him with his friends so they inform him and he called me and giving warning Iâll go to police station or ill come to home I said do whatever u want but I wonât leave you Iâm asking if u donât want to marry y did u said love and marriage and promised Now he is lining and refusing I have proofs of fb chat what he talked to me no what should I do becoz I want to marry him if I do police complaint what will happen so Iâm stepping if I get clarity after giving complaint i get justice of get marry him means Iâll proceed please sugesst me what to do( Hyderabad, Telangana )",CRPC_125 → HMA_9,CRPC_125 → HMA_9 → PROC_MAINTENANCE → Code of Criminal Procedure 1973 → maintenance → Hindu Marriage Act 1955,"We have a joint property and which is given to Ramgarh college administration for college building (land is not yet legally transferred but college has build four wall around the land). This is a joint property and the property is in the name of my grand grandfather. I am writing this letter to you to find some help regarding some problem related to the same- my grandfather has 3 son- Sukumar Singh, Krishnabilash Singh and Rambilas Singh. My uncle Rambilas Singh faked some documents and sold some piece of land that we have given to the College Admininstration, he also produced wrong vansawali where he showed himself a single son and also mentioned in the sale deed that my grandfather is passed away (Seller details- Rambilas Singh S/o Lt. Anil Singh). My grandfather is still alive and healthy.
How can I tackle this situation? Please suggest. One hand he sold the joint property given to the College administration and on the other hand he faked the death of my grandfather. My grandfather is not aware about this situation and we donât want to let him know because he could not take it. Our financial position is not good whereas my uncle who has done this all has a strong financial backup. How can I punish him by adopting fair means? Please advice and oblige( Ramgarh, Jharkhand )","My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","What are the difficultied i will face if i file the case of rape, attmpt to murder and criminal conspiracy after 20 years?( Howrah, West Bengal )",If he's not ready to marry with you then need to approach local police station and register your complaint against them immediately.,"The primary legal issue here is whether the promise of marriage was made with the intention to deceive, which could potentially constitute a case of cheating under Section 415 of the Indian Penal Code. However, the mere breach of a promise to marry is not in itself sufficient to establish criminal liability unless it can be shown that the promise was made with no intention of being fulfilled from the outset. Legally, you cannot compel someone to marry you, even if promises were made.

If you believe there was deceit with the intention to exploit, you can file a complaint with the police for cheating. However, consider seeking a resolution through mediation or counseling to understand his intentions clearly. Collect and preserve all communications as evidence if you decide to pursue legal action.",20.714,4.4815,18.2267,21.2709,84.0604
183,"I was charged u/s 406/407/408/409/420/467/468/471/120B and sacked from my service. After 11 years I am aquitted from the court for  no evidence.  After dismissal from service I had filed case in Labour Court, but the judgement passed against me. I have challanged the judgment in High Court. Under many SC judgment, it was passed that after aquital in criminal case internal investigation was dropped. Can I file a case in the Lower Court for reinstatement ?( Purba Singhbhum, Jharkhand )",PROC_KIDNAPPING → PROC_SCST_COMPLAINT → PROC_CHEQUE_BOUNCE → PROC_REGULAR_BAIL,PROC_KIDNAPPING → PROC_SCST_COMPLAINT → PROC_CHEQUE_BOUNCE → PROC_REGULAR_BAIL → CRPC_154 → PROC_FIR_FILING → PROC_SEXUAL_ASSAULT_COMPLAINT → Code of Criminal Procedure 1973,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","What are the requirements to establish a case of ragging in an educational institution when no witnesses are available? Is the victim's statement and identification of the culprits by the victim enough for an institution to take penal action against the accused?( Ghaziabad, Uttar Pradesh )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )",The way judicial system works that you should first approach your organization with the court order and give a representation to reinstate. If they do not take you back then you can file a case against them. Without giving them a chance of redressal the court will not entertain your case.,"The key legal issue here is whether reinstatement is possible following acquittal in a criminal case, despite a previous adverse Labor Court judgment. Under Indian law, an acquittal in a criminal case does not automatically entitle an employee to reinstatement in service if the dismissal was based on departmental proceedings, as these are separate from criminal proceedings (see *Union of India v. Dalbir Singh*). However, if the departmental inquiry was solely based on the criminal charges, and no independent evidence was presented, you may have grounds to argue for reinstatement.

You cannot file a new case in the Lower Court for reinstatement if the matter is already under appeal in the High Court. Instead, focus on strengthening your appeal by citing relevant Supreme Court judgments that support your position. Consider consulting with your attorney to explore the possibility of filing a writ petition if procedural irregularities in the departmental inquiry can be demonstrated.",20.714,4.4815,18.2267,21.2709,84.0604
184,"I have filed a petition under 482 of CrPC to quash or set aside the charges against me on 30.01.2018.
The high court admit my petition and directed to the CBI to file counter affidavit with in four weeks. But CBI has not file counter affidavit and it is still pending . That after 30.01.18 the cas has been listed once in 17.05.18 but not heard by hobble court. After that two listing application has been filed and case listed on 31.07.18 and 24.08.18 but it is neither admitted not heard by court.
Being a innocent I am very depressed because advance bail may not taken in u.p.. kindly advice me what can I do in such circumstances sothat I can obtain justice. And what ground should be raised in listing application. I'll very thankful to you.( Lucknow, Uttar Pradesh )",CRPC_167 → CRPC_397 → CRPC_439 → CRPC_482,CRPC_167 → CRPC_397 → CRPC_439 → CRPC_482 → PROC_SCST_COMPLAINT → PROC_FIR_FILING → PROC_ANTICIPATORY_BAIL → bail,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Dear Sir,It is better to seek interim order in the High court itself restraining the police from arresting you, it has vast discretionary powers under section 482.","Under Section 482 of the Criminal Procedure Code (CrPC), the High Court has inherent powers to quash proceedings if it finds that the case is an abuse of the process of the court or that quashing is necessary to secure the ends of justice. Since the CBI has failed to file a counter affidavit within the stipulated time, you can file an application requesting the court to proceed with the hearing based on the merits of your petition and the absence of a response from the CBI. Highlight the undue delay and lack of response as grounds for expediting the hearing in your listing application. Additionally, consider requesting the court to pass interim orders to protect your interests until the petition is decided, especially since anticipatory bail is not available in Uttar Pradesh.",20.714,4.4815,18.2267,21.2709,84.0604
185,"om
 Hello sir. 
Some peoples atack on me 5 feb 2017. I had head injury and docters take opration . But today am disiable . Do not walk . And p.g.i give me disable certificate .  But police can not throw case in court . Chalan ni pesh hoeya hun tak. Naa police ne ipc 307 lagayi .. te naa ipc 34 ... Today am on bed full day ... But no body help me .. my fir numbr is 0027 f.i.r date - 5 feb 2017 . Police station - kurali district - mohali state - punjab 
Please advice me .. help me",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → fir → PROC_FIR_FILING → PROC_KIDNAPPING → PROC_SCST_COMPLAINT,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Nowadays victims of crime have many remedies after changes were made in CrPC in 2008.Firstly you can write a letter to  member secretary district legal services  authority mohali district  court complex for seeking legal help of a advocate at state expense free of cost .Also send a copy to secretary high court legal services committee punjab and haryana high court building ground floor sector 1 Chandigarh. In the letter addressed to member secretary district legal services authority u ask for medical assistannce u/s 357A crpc.In the letter addressed to secretary high court legal services committee u ask for legal aid to file a writ petition before the high court for speedy investigation.There will be requirement for you to attended court hearings compulsorily. But if u can go to high court, it will be better.After the high court issues notice on the writ petition, the police shall have to expedient filling of challan.","The primary legal issue is the police's failure to appropriately charge the assailants under IPC Section 307 (attempt to murder) and IPC Section 34 (acts done by several persons in furtherance of common intention), despite the severity of the injuries. Under CRPC Section 154, the police are required to investigate and file a charge sheet based on the FIR. If the police have not filed the charge sheet, a complaint can be made to the higher police authorities or a writ petition can be filed in the High Court under Article 226 of the Constitution of India, seeking a direction to the police to complete the investigation and file the charge sheet.

Next steps include: 
1. File a complaint with the Superintendent of Police or the relevant higher authority regarding the inaction.
2. Consider filing a writ petition in the Punjab and Haryana High Court to compel the police to take appropriate action and apply the correct charges.",20.714,4.4815,18.2267,21.2709,84.0604
186,"The mob of around 100 Scheduled caste persons buried a dead body which belongs to my own agriculture land,I have all the documents which are belongs to the land.
I filed a FIR against the persons involved,later one of the accused person who is in FIR filed SC atrocity case against my entire family.
Could you please Help me on this ,what we can do in this case according to law.( Nalgonda, Telangana )",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → fir → PROC_DOWRY_HARASSMENT → PROC_KIDNAPPING → PROC_FIR_FILING,"Boy and girl were engaged in sexual activities for 2-3 days . At 4th day boy asks girl again for oral sex she denied. Boy requests her , thereafter she agrees and did it but uniwillingly. Is it offence under section 375?( East Delhi, Delhi )","My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )",That is happening and misuing the provisions of Atrocity Act. You have hire senior criminal advocate and get stay in High Court saying it is counter blast fake FIR as your FIR is first one.Please give me Rank 5 if you feel my answer helped you,"The primary legal issue involves the filing of a false case under the Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989, against your family. Under Section 482 of the Code of Criminal Procedure, you can approach the High Court to quash the FIR if it is deemed to be false or malicious. Additionally, gather evidence proving your ownership of the land and any documentation or witnesses that support your claim of wrongful burial and the subsequent false allegations. File a counter-complaint or a petition for malicious prosecution if there is sufficient evidence to prove that the SC atrocity case was filed with malicious intent. Consult with a local attorney to ensure adherence to procedural requirements in your jurisdiction.",20.714,4.4815,18.2267,21.2709,84.0604
187,"What is the validity of Anticipatory Bail? Valid till chargesheet been filed ?( South Andaman, Andaman and Nicobar )",CRPC_173 → CRPC_205 → CRPC_210 → CRPC_216,CRPC_173 → CRPC_205 → CRPC_210 → CRPC_216 → Code of Criminal Procedure 1973 → charge_sheet → fir → Q_484,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","What are the requirements to establish a case of ragging in an educational institution when no witnesses are available? Is the victim's statement and identification of the culprits by the victim enough for an institution to take penal action against the accused?( Ghaziabad, Uttar Pradesh )","NBW issued in IPC 376, 315 and 420

Can we get a stay on this NBW, or we should do Anticipatory Bail?

What is the procedure for stay of NBW ?( Hyderabad, Andhra Pradesh )",It's valid till your presences in courtAsk vidhikarya,"Anticipatory bail remains valid until the accused is arrested, or the court grants regular bail, or the court cancels it. Under Section 438 of the Code of Criminal Procedure, 1973, anticipatory bail does not automatically expire upon the filing of a chargesheet. However, the court may impose conditions or specify a time limit when granting anticipatory bail. 

The user can continue to rely on anticipatory bail unless the court orders otherwise. It is advisable to apply for regular bail after the chargesheet is filed to ensure continued protection.",20.714,4.4815,18.2267,21.2709,84.0604
188,"Fraud Case/FIR was lodged in 376, 315 and 420, NBW was issued, accused is in HC for Anticipatory bail, complainant did medical and gave statements.

Now, Complainant ready to take down the case as its already 4-5 months and all are fed up.

Please advise what is the fastest/easiest legal way to finish this. This should be done from Police station or Court or both ?
Does the complainant needs to give the affidavit in court and police station or both?
For expunge, what will be the process ?( Hyderabad, Telangana )",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → fir → PROC_FIR_FILING → PROC_KIDNAPPING → PROC_SCST_COMPLAINT,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","Boy and girl were engaged in sexual activities for 2-3 days . At 4th day boy asks girl again for oral sex she denied. Boy requests her , thereafter she agrees and did it but uniwillingly. Is it offence under section 375?( East Delhi, Delhi )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Dear client,Withdrawal of case 8s not simply possible, bcz section 376 has been part of FIR, if girl has given consent that what has happened has been with her consent, and Fir has not been lodged by her by any body else. Then case may be dismissed before charge framed.You may take consultancy onlIne for more in detail discussion and legal advices.Thanks","The offenses under Sections 376 (rape) and 315 (act done with intent to prevent child being born alive or to cause it to die after birth) of the IPC are non-compoundable, meaning they cannot be legally withdrawn by the complainant. Section 420 (cheating) can be compounded with the permission of the court. The complainant should file an affidavit expressing their desire to withdraw the complaint for Section 420 in the court where the case is pending. For Sections 376 and 315, the accused may seek quashing of the FIR under Section 482 of the CrPC in the High Court, citing lack of evidence or any other legal grounds. The complainant's affidavit can support this application, but the final decision rests with the court.",20.714,4.4815,18.2267,21.2709,84.0604
189,"My friend wife filed a flase case about attempted to murder a women against him and also all his family members.How to deal with this case i want to close this case please give some suggestions what to do as we don't have any proof against his wife as she is very clever than us.( Howrah, West Bengal )",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → charge_sheet → PROC_FIR_FILING → PROC_KIDNAPPING → PROC_SCST_COMPLAINT,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.",Go to the high court under section 482 if crpc for   quashing FIR against u,"In cases of false allegations, such as attempted murder, the accused can file a counter-complaint under Section 211 of the Indian Penal Code (IPC) for false charges. It's crucial to gather any evidence that can disprove the allegations, such as alibis, witness statements, or any electronic evidence like CCTV footage. Legally, the accused cannot directly close the case; however, they can apply for anticipatory bail under Section 438 of the Criminal Procedure Code (CrPC) to prevent arrest.

Next steps include consulting with a criminal defense attorney to file for anticipatory bail and to prepare a defense strategy. Additionally, consider filing a defamation suit against the complainant if the allegations are proven false, as this can provide a legal remedy for damages to reputation.",20.714,4.4815,18.2267,21.2709,84.0604
