question,answer
"As an employer of 25-30 staff (proprietorship in Karnataka) how many paid leaves do staff on maternity leave get? Both before and after delivery, at what pay rate and for both( Mangalore, Karnataka )","Dear Client,The Maternity Benefit Act 1961 states that a woman employee can apply for Maternity leave if she has worked with the employer for 80 days in the last 12 months immediately preceding the date of her expected delivery. As per the provision of the Maternity Benefit Act, 1961, maternity leave is awarded to pregnant employees with full pay and the duration of maternity leave for both first and second-time mothers is 6 months or 26 weeks. This leave can be availed either before or within 6 months from the date of delivery of the child. and the leave period may be extended in emergency conditions on the recommendation of the treating Doctor or the Medical Board of the Hospital. Once a woman employee applies for maternity leave, the Company is dutybound to approve her leave and disburse her all the monetary benefits available under the Act."
"I want to know if maternity leave can be increased and since I am not well 
What steps do I need to follow ?( Kolkata, West Bengal )","Dear client,As per the maternity benefit act, you can claim a maximum of 26 weeks maternity leave. However, such period may be extended for an extra 30 days if you show a valid medical certificate as evidence.Please send a letter to the HR of your company stating the reasons for extension of maternity leave you are seeking"
"I was employed in a private limited company for a fixed period contract term of 1 year. In my offer letter CTC, there is gratuity of Rs 721. I resigned from service just 15 days before completing the contract tenure. And I have asked for gratuity amount to my employer. They replied I should complete 5 year of service inorder to withdraw gratuity. So my question is how can I complete 5 years of service with the employer as I'm only a fixed term employee of 1year and they have included gratuity in my CTC also. So I'm eligible to withdraw gratuity as per law?( Kochi, Kerala )","A.Dear Sir,You may approach Labor office or concerned office and atleast ask the contractor to transfer such amount to your new employers gratuity account."
"I was a field executive in a finance company.  From which I had an agreement of .8% incentive.  But the company did not give a copy of the agreement.  Then later they retracted their words.  The Labor Court states that the issue of incentives does not come under their jurisdiction.  As proof, I have nothing except hundreds of call recordings of 2 months which have details of all the things.( Allahabad, Uttar Pradesh )","Hi,You can file for a legal notice claiming your dues. You can then file for a recovery suit to claim the salary, incentive, reimbursement, and also the court fee in the same. Thank YouIf you found this helpful, do rate us."
"I have been hired by a company on 31st Aug 2020 on contract to hire basis where they have mentioned that I will be a permanent employee of their company and they will deploy me at their client site. Where I will work as a contract employee, But I will be a permanent employee of my hired company. Recently the company where I was deployed asked me to serve a notice period because the project is getting over. As soon as I got this news I  informed my parent company that they have asked to serve a notice period. I was shocked to see that the next day my parent send an email saying the ""your employment with our client getting over so as with us"". I don't know what to do. Even being the permanent employee they just kicked me out. Can anyone help with this. I would appreciate that.( New Delhi, Delhi )",HelloIf you are a permanent employee then you could initiate a civil suit against your parent company for illegal termination. Also go through the term and conditions of the employment and check all the clauses regarding termination of employee for a better understanding. Also contact a civil lawyer to initiate the suit.Thanks.
"Hi,
I am cheated by my employer by having my original marks sheet held for a years time. 
It was also my family members involved in getting me fit into the job purposefully, they are also having forceful allegations and supporting the employer, also I was jobless for a year after quit the company with no access to marks sheet, I was also framed to buy a car from doubtfully one of their friends, ending in having caught with financial crunch as the car was never in my hand paid EMI even when car was enjoyed by the owner himself and now my credit score is gone bad and also formed a gap in my carrear giving me no chance to Copeup as I have to start as an agent for a lesser salary and my parents harrse me mentally and support the employer they seem to be friends I ended loosing opurtinities of job and paid upto 1.5lks of unwanted EMI and loosing credit worthyness, I also was food poisoned several times and I am also loosing health over a period of time i seek to claim compensation from them as a waste of time, and also fooling me, please advise I look forward to have this sorted asap and if required I also want to separate from my family( Bangalore, Karnataka )",Your case is a complicated one. You should consult a vidhikarya lawyer.
"I am a government servent under assam  government. I wanted to know if it is legal to do any business continuing a state government permanent service? Also myself being a structural engineer i want to do design as well as execution of civil structures along with my state government job. Is it legal to do a business / private work being a government job holder.?( Dibrugarh, Assam )",You don't have any such authority but it will be run on your relatives name
"I worked for 2 years in this small, startup company. In my offer letter it was mentioned 30 days of notice period but due to so many employees leaving this company at once, the employer mailed us about an update of 60 days of notice period. Employees are leaving because of too toxic & abusive boss and office culture. 

I recently got a so much better offer and I requested a lot to the current employer to kindly waive off my notice period and settle the dues from the F&F. But she straight away cancelled my request and said your career is not my headache. You have to serve full notice or otherwise forget your relieving letter. 

Is there any law of any way to sort this thing out. I have to join my new company is 30 days. Or I'll miss that opportunity. New company is also not ready to negotiate.

Kindly help!( Bangalore, Karnataka )","Dear Client,In the given situation, you may file a Complaint before the Labour Commissioner concerned ASAP explaining therein the action of your employer that is literally termed as unfair trade practice and victimization and praying for their intervention into the matter for a resolution. No employer can be an opportunist to revise their policy outrightly that affects the career of an employee and as per terms of the contract they are dutybound to release the F & F settlement and relieving letter on submission of resignation by the employee."
"I applied 4 days leave in Feb 24 for last week of March and by mistake he sanctioned this Leave with remarks that he can't sanction at this moment. I did not see remarks and just sa leave approved and proceeded for home town but now after one-month he cancelled my leave and made me unauthorised and also for supporting he yesterday gave me a letter dated 5 days back.Ehat action can I take because every time he harrases me showing his boss attitude( Banaskantha, Gujarat )","Dear Client,Your oversight in failing to obtain proper leave approval leaves you vulnerable to disciplinary action for unauthorized absence. You can't blame someone else for your mistake. Dismissal for such an offense is typically disproportionate, considering principles of fairness. During the inquiry, admitting fault, you can request a less severe penalty. If still dismissed, you can send a legal notice to the company and seek intervention from the State Labour Commissioner for justice."
"Iâve been working in the organisation for last 3.5 years and last month Iâve given my notice period and now 5 days are left in completing that notice period today my manager asked me to stop all working. What will be the solution what legal action can i take?( Lucknow, Uttar Pradesh )","Dear Client,If after stopping work completely, on being asked by the manager to do so, you can proceed to file a complain in the Labour Court regarding the same."
"My institute not deduct my EPF funds.( Malkangiri, Orissa )","Hi,If your employer has not deducted EPF funds then you can file a complaint with either RPFC or else, write a complain to the chief vigilance officer that is appointed by the labour ministry.Thank you."
"After how many months pending salary, an employee cannot file the case in the court of law","Sir,First file complaint before the DCL/ACL then file case in Dist labour court."
"I m working in SBI bank from last 10 years, having balance of 204 Privilege Leaves. I applied for 3 months PL in last year October, 2019,after completion of maternity leave, narrating the reason for caring baby but employer refused to sanction for the said reason. HR manager said that PL can't be sanctioned for taking care of child. Branch Manager said that 3 months leave can't be sanctioned at once. In our HR manual, there is no description about maximum no. of PL and reason of PL. He compelled me to avail Sab batical leave, which is going to complete in Oct,20. Now I want to avail my 4 months PL to take care of child, but what if employer will again refuse? In the present scenario of Corona creche facility will not be available. Baby feeds me also. I m much worried. Is there any legal way to support me..( Kota, Rajasthan )",You may approach the High Court if your application for 4 months is rejected.
"I have already resigned from my current company. While joining this company, there is no any particular regarding notice period. Now my boss is asking that you will not be released unless we are not satisfied with your completed work. I have gone through the offer letter &amp; confirmation letter as well twice. There were not mentioned anything about notice period. What should I do now. I have to join other company soon.( Pune, Maharashtra )","Hello,As per the information you have mentioned you need not to worry , you can leave your current company and join other company without serving notice period but you will not get any relieving letter from there , rather i woukd suggest you to serve your notice period to avoid any dispute in future."
"I have been working at a Pvt. Ltd. Organisation for the past 2.5 years and i was recently posted at one of their client organisations. After few months I have resigned and while serving my notice period I applied for a job opening at the same client organisation I was working at. My employer threatens me that they will proceed legally since I have signed a non compete agreement with them which restricts me from seeking a job opportunity at any of their client organisations. This I feel is restricting me the fundamental right to earn livelihood. Also this is a great opportunity for my career. I need to take this job. Please advice me what may happen and what can be done( Hyderabad, Andhra Pradesh )",If it violates the terms of the contract then you shall be liable to pay the damages.You have two options1. Leave the job and abide by the contract.2. Prioritize your job opportunity and pay damages for breach and continue the job.
"Hello,
I would like to know how to retract a given job reference to a person(works in UK). The reference was given a year ago and upon receiving new information it was determined that the person did not work at the said company. Please let me know the procedure to retract the job reference.( Chennai, Tamil Nadu )","Dear Client,Rescinding or retracting an offer is the process of withdrawing an employment offer. Companies may rescind offers due to evolving internal resources or the failure of a candidate to demonstrate their competency for the role. In any case, retracting or rescinding a job offer may have legal implications or affect the employer's reputation. If a potential employee has suffered damages because of a rescinded job offer, they could bring legal action against the company. A lawsuit might help them receive compensation for economic or emotional harm. In most cases, employers can legally rescind or retract job offers as long as their actions don't involve discrimination or significant losses for the candidate. If the rescission is necessary and legally sound, inform the candidate either over the phone or consider sending them a formal letter rescinding the offer and providing the reason. This approach can help prevent miscommunications and discrepancies or litigations . Be as courteous as possible while retracting or rescinding a candidate's job offer."
"Respected  sir
 Sir mere papa bsnl me 2001me joining kiye Assam me waha se transfer huye bihar 2006 me.ab retirement hone wale hai june 2021me .ab tdm bsnl bihar ka bol raha hai apke papa ka galti se n asam se na hi bihar se confirmation letter bana jo three years me milta hai ab aplog ke cort jana hoga.
Lekin mere papa TSM ( tamprory) se RM (regular mazdoor)bane Assam me hi phir ATT bane bihar me salary pramament ka lete hai( enke batch ka sab ka pention ka paper bana hai )( Saran, Bihar )",You will have to immediately hire a good lawyer from Patna who can file a case in Patna High Court for your father. See BSNL is a PSU and hence you can file a writ petition in High Court for pension. Get in touch with a lawyer a soon as possible.
"Sir my father passed away in service but till now I am not able to join the job.... The corporation he was working with is closed now... The corporation has written a letter stating that you should ask directly to the government ie Karnataka Government ....( Dharwad, Karnataka )","Dear Client,Typically after the demise of your father you would have directly taken over his job at the corporation he worked. However, what is different in your case is that the corporation only has been shut down. That is why it is only reasonable to approach the State Government to provide you with an adequate alternative.Thanks."
"In my graduation 3rd year marksheet my date of birth 21-jun-1993, seen 21-jun-1983 from distance, but actual it 21-jun-1993 when seen by lens, in 1993 third digit 9 is likely shaped birthday candel 9, and shape is likely 9,. Qr code represent 21-jun-1993 also. 
Please suggest me that ...should I do apply reprint in University or not? Is there any problem in govt job?( Bundi, Rajasthan )",Yes you should apply for reprint of your marksheets as no one will see it through lens at the time of verifaction.
"an employee met an accident while going to duty on the way to his workplace.  whether he is covered in ESIC.   What are the formalities to be done by employer so that employee can get ESIC benefit.( Rohtak, Haryana )","Dear Sir,The employer must immediately inform the concerned authorities and built up all the records which are necessary to establish that your employee was on the way of his work place and met with accident etc. Such version must also be found in the complaint lodged before the Police etc."
"I joined a company on 8 oct 2018 and at the time of joining my manager said that i will be allocated 33 leaves in year (1 sick leave and 1 casual leave every month and 6 earned leaves in every six month). But after just 3 weeks of my joining they changed there policy of leaves and reduced it to only 20 leaves a year ( .5 sick leave and .5 casual leave every month and 4 earned leaves every 6 months). Now my question is that, does company allowed to make its own leave policy and if it is then can it reduce the number of leaves mentioned in the section 10 of UP shops and establishment act 1962. And also can i sue them for rduceing the number of leaves and also not approving my sick leave in the month of november which was a genuine leave. I had a bike accident and even sent pics of that to my manager. and also for mental harassment. Does it count as violation of my fundamental right.( Noida, Uttar Pradesh )","Yes, they can change the same."
"My current company asked me to ""let go"" and mentioned to leave company by end of Jan. They also said I will be paid 3 months compensation in lieu of Notice period by end of Feb. Just wanted to know legally, in how much time, I should get the disbursement of above mentioned compensation (in lieu)?( Mumbai City, Maharashtra )","Dear Sir,It is legal you can go ahead."
"I was working in a private company from last 15-16 months and they fired me in August without any notice and any proper reasoning for termination in the email. They didn't give me the salary of July as well and demanded some receivables/documents  related to work and told me that the dues will be cleared 45 days within/after the termination email (7th August). I submitted all files on 30th August and yet they aren't paying me my salary and saying that the 45 days count will start from the day of submission. Yesterday they gave me an update saying that I need to sign some documents before they pay me my remaining salary or give me experience letter. I am afraid that if I sign first, I may or may not get the actual amount and I won't be able to do anything after that. Is there any law that can help me with that?( Hyderabad, Telangana )","Dear Client,2 / 2I'm not a lawyer, but I can provide you with some general information that may help you understand your situation. When facing issues related to employment termination and salary dues, it's essential to consult with a legal expert who specializes in labor and employment law for specific advice tailored to your case.Here are some general steps you can consider taking:Review Your Employment Contract: Start by reviewing your employment contract, offer letter, and company policies. These documents may outline the terms and conditions related to termination, notice periods, and salary payments.Contact Your HR Department: Reach out to your company's HR department to inquire about the status of your pending salary and the reason for withholding it. Request clarification on the additional documents they are asking you to sign.Seek Legal Advice: Consult with an employment lawyer to understand your rights and options. They can advise you on how to proceed, including whether the documents the company wants you to sign are reasonable and in compliance with labor laws.Negotiate: If you are concerned about the documents they want you to sign, negotiate with the company to ensure that your rights and interests are protected. An attorney can help you with this negotiation.Document Everything: Keep records of all communications, including emails, messages, and documents related to your termination and pending salary. This documentation can be valuable if you need to take legal action.File a Complaint: If discussions with your employer and negotiations do not lead to a resolution, you may consider filing a formal complaint with the labor authorities or a relevant labor tribunal in your jurisdiction. Your attorney can guide you through this process.Mediation or Arbitration: Depending on your employment contract, you may explore mediation or arbitration as a means to resolve disputes without going to court. This can be a faster and less costly option.Labor Laws and Regulations: Familiarize yourself with the labor laws and regulations applicable in your jurisdiction. Different countries and states have specific labor laws that govern employment-related matters.Thank you."
"Dear Team, I was working with one edu tech company in Mumbai, My total year of experience was 2.5 years, and during this period I applied for a few leaves which were also approved by my reporting boss, Now during my F&F they deducted the amount which was for my leaves taken, the argument given by my company is that I have not taken the leave approval on time, and I am fighting with them that what is my mistake if my boss has not given approval on time and also if the date of the approval of the leaves had already passed then why did the system accept it when my boss approved my leaves?
I have all my approvals and arguments in email, please tell me what else can I do to put pressure on a company to give my pending salary.
also, let me know if I am rightly fighting or shall I leave this case.

Thank You
Rohit
8956079822( Mumbai, Maharashtra )","A.Dear Sir,Please approach the following authority or similar authority in a stateThe Office Commissioner of LabourSection 12 in The Industrial Disputes Act, 194712. Duties of conciliation officers.- (relevant section 12(2) of ID Act)(1) Where any industrial dispute exists or is apprehended, the conciliation officer may, or where the dispute relates to a public utility service and a notice under section 22 has been given, shall hold conciliation proceedings in the prescribed manner.(2) The conciliation officer shall, for the purpose of bringing about a settlement of the dispute, without delay, investigate the dispute and all matters affecting the merits and the right settlement thereof and may do all such things as he thinks fit for the purpose of inducing the parties to come to a fair and amicable settlement of the dispute.(3) If a settlement of the dispute or of any of the matters in dispute is arrived at in the course of the conciliation proceedings the conciliationofficer shall send a report thereof to the appropriate Government 1 or an officer authorised in this behalf by the appropriate Government] together with a memorandum of the settlement signed by the parties to the dispute.(4) If no such settlement is arrived at, the conciliation officer shall, as soon as practicable after the close of the investigation, send to the appropriate Government a full report setting forth the steps taken by him for ascertaining the facts and circumstances relating to the dispute and for bringing about a settlement thereof, together with a full statement of such facts and circumstances, and the reasons on account of which, in his opinion, a settlement could not be arrived at.(5) If, on a consideration of the report referred to in sub- section (4), the appropriate Government is satisfied that there is a case for reference to a Board, 2 Labour Court, Tribunal or National Tribunal,] it may make such reference. Where the appropriate Government does not make such a reference it shall record and communicate to the parties concerned its reasons therefor.(6) A report under this section shall be submitted within fourteen days of the commencement of the conciliation proceedings or within such shorter period as may be fixed by the appropriate Government: 3 Provided that, 4 subject to the approval of the conciliation officer,] the time for the submission of the report may be extended by such period as may be agreed upon in writing by all the parties to the dispute.]"
"Workers  working 10years, 15years on Ftc(fixed time contact) renewaling for every two years, but not regularising. No service  brake  is .can we appeal ?( Hyderabad, Telangana )","Dear clientIf youâre working in a government organisation, then you can file a petition in the High Court of that state where you work location is and seek regularisation of your contractual employment. In case youâre working in a private entity, then you can talk to the manager and if it does not work that way, then you can reach out to the labour commissioner with your grievance. You must also look at the agreement, if at all you have signed with the employer and try to act accordingly."
"Hi sir/madam, I have been working in a startup unicorn for 2years and 3 months and now they are asking me to put voluntary resignation for the compensation of 1 month notice period salary to which i have not agreed and asked for least 3 months salary but they are not agreeing. So, if they need to terminate me whats the procedure and outcome and what will be the compensation i will get.( Mysore, Karnataka )","Dear Sir,You may approach Labor Commissioner or get issue a legal notice.Rate me Five Star*"
"I am working for Sepa Cyber technologies ltd, Varna, Bulgaria on contract basis. The contract is signed between me and IT Run (every contract employee working for SEPA is have contract with IT Run, which has no physical address). As per my contract, I am entitled to get paid on 25th of every month, however, it has been observed that company often delays the payment by 2 weeks at least. What can I do, apart from reaching out to senior official and HR?( Thane, Maharashtra )","Dear client,You can send a legal notice to them asking for salary to be paid on the prescribed date as per the contract. If there is no reply from their end, then you can file a lawsuit against them."
"I have mentioned person reason and resigned but exemployer is giving remarks that she mentioned personal reason and resigned( Bangalore, Karnataka )","Dear Client,Many organizations conduct background verification (BGV) checks to verify the information provided by the candidate during hiring. Verification of EPFO records through UAN is critical for conducting employee background checks because it allows employers to confirm that their employees are not using false or stolen identities to gain employment. In case of a negative background verification check, an employer can even reject/terminate the employment of the candidate, following the establishment's service rules, which can potentially damage the candidate's service career. Unless you convince the reasons of leaving the earlier employment, there is no legal remedy to restore a clean service record."
"PLEASE LET ME KNOW AT THE TIME OF JOINING MY COMPANY TOLD ME ABOUT TO TAKE THE REPONSIBILITY OF 
EXPORT IMPORT NOW THEY HAVE CHANGE THEIR INTERNAL DECISION BECAUSE OF LOA AND REPORTING AUTHORITY 
AND THEY ARE DOING THE POLITICS AGAINST MY JOB ROLE TO FORCE ME INTERNALLY AND CHANGED MY LOA AND 
KRA KPI FORCEFULLY AS PER THEIR COMPANY POLICY THOUGH IT IS POLITICS OF AGM AND CFO. THE WORKING 
AREA FORCED MY IT IS OUT OF MY KNOWLEDGE AND IT IS NOT GIVEN AT THE TIME OF JOINING.


MAY I PROTEST THE TO THE MANAGEMENT ? OR IF THEY FORCE ME TO DO THIS MAY I DENY IT ? 
IF I DENY AND RESING AT THE TIME OF REGIGNATION CAN MY COMPANY CLAIM AND REMARKS ON ME ANY LEGAL OR OBJECTIONAL THING TO MY RELEASE LETTER ?( Kolkata, West Bengal )",Sir if you deny your company cannot claim and remark you on any legal or object on any thing on your release letter.
"Hii
I was working with private College as a lecturer, recently resigned from my position, but they denied to issue reliving letter and experience letter. Without relieving letter I will b unable to join another College. What to do??( Amritsar, Punjab )","Hi,They have an obligation to grant you those documents upon your resignation.Serve them with legal notice and then file a claim in civil Court for breach of contract. You can claim the income lost as damages.If you found this helpful, please rate us."
"Sir, I've been working as a Central Govt. group -C employee in Ordnance Factory. I seems Govt. iz likely to convert it to PSU on its will. Sir, will a worker of group-C who was recruited as a Central Govt. employee be given a option form for opt for absorption in PSU or retain in Central Govt. for further surplus rules?( Dehradun, Uttarakhand )",Please opt for the paid consultancy service as this question cannot be discussed in the free legal platform.
"Sir,
                I am working in  Dist Coop Central Bank Ltd., Vizianagaram as DGM. As per the superannuation age 60 I have to retire on 31.07.2024.  As the Government of Andhra Pradesh extended the retirement age from 60 to 62, I have approached the court as our Bank also in the State Government fold to pass the order to continue the service up to completion of 62 years of age.  The court has given an interim order to continue myself in the service up to completion of 62 age.
                  Therefore, as per court order I am continuing in my service and all the duties and responsibilities are discharging by me as like in my previous role. Even though my service is continuing, my monthly salary was not drawn. In the light of above I request you to clarify Is I am eligible to draw the salary, PF, other perks etc., increments and Is I am eligible for promotion if any selections are there.     since August 2024 no salary was drawn, and one increment is also due on Nov 24. Please send me any court judgments if any which will be helpful to me.

              P.V.RAMANA, 9885716070( Vizianagaram, Andhra Pradesh )","Dear Client,When you are continuing with your employment beyond 60 years of age following an interim order of the Court, you are equally eligible to draw your monthly salary and avail of other service-linked benefits like promotion as there is no brake in the tenure or in extended tenure of the service."
"Dear Sir, Due to some family crisis I left my company and could not serve notice period and they did not allow me to complete my notice period later. It's been now 3 months, they are demanding one month salary. I am not able to pay as I am unemployed so far. But after every month from salary, variable was being deducted which was more than my one month salary alltogether of six months. and they did not write on offer letter that it will be given after one year and no where mentioned in written. So I told them to adjust my notice period due in that variable amount but they refused and said that it will be given after one year, they never even told and explained me while joining that if I don't complete a year. I can't get  my variable amount. Please guide me for same.( Surat, Gujarat )","As per the facts which have been provided, you need to check the rules in in the employment agreement and of nothing related to the refund of the amount which gets deducted from your salary is given then you can send the company a legal notice asking to refund the balance amount.Hope this clarifies your doubt and requirement.Thank you."
"It's a small company with 5 to 6 employees. I have completed 4 months training but they haven't taught all the syllabus at that 4 months period as they promised. After that I joined there itself and worked for next 4 months. Every week we have 6 working days. Sometimes theyÂ  used to give work even on sundays. This made me mental stress and over a period of time I started crying daily for no reason. My salary is only 7k. But every month I used to get only 6k. Even if I take one day leave or if I come 1hour late to office they won't give me Salary for that day.1hour late means for example Monday if I go 15 mins late and it continues for 4 days means they won't give me one day salary. They won't give government holidays or other local holidays. Only 2 leaves. 7 days (including Saturday and Sunday)  for diwali and 7 days for Pongal. Orally they will say that my designation is FRONT END DEVELOPER. But there is no proof for that. They haven't even issued me an ID card in the past 4 months. For training they asked me to bring laptop. Even after training they didn't gave me office PC or my own server space. They don't haveÂ  stable rules written on anything. They used to change their rules according to their wish. Due to my mother's operation I need to resign my job immediately. So one morning I asked for my relieving orally.I'm not comfortable in sharing my family problems so I said that I got job in some other company with 22k salary for some other designation but it's not true. After few hours orally they said ok you may go. But they said that they won't give me Salary for that month. I have worked for 22 days in that month. Then they asked me to collect my experience letter after 15 days then 10 days then 2 days. After these two days they started complaining against me. 

Complaint 1 :
Â Â Â Â Â Â Â Â  They said that you have studied something using my WiFi and you got job in some other company. This is legally wrong and I can make complaint against you. Like that they are saying. 
Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  I don't know if this is legally wrong. I have studied something using office WiFi when I don't have any work at office hours.


Complaint 2:
Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â  One boy gave a Google review against the company. So they are saying that he is my friend and I only asked him to post reviews against the company.
 But I don't even know who he is.

Complaint 3: 
Â Â Â Â Â Â Â Â Â Â Â Â Â Â  When they said that they won't give salary for that month I started shouting at my MD and also for several other reasons like WiFi , reviews.
Not sure if this leads to mis-conduct.

I don't like to shake my head for whatever they say. If I'm wrong I will say sorry. If I'm not I will open up my mouth to prove myself.","Dear it is not clear from your post that what exactly are you looking forward to and what kind of legal advice you need. Anyways bear in mind then when you work for a company there are situations which puts the company at an advantageous stage as hence they can take possible actions which can harm your career to some extent. So, it is always advisable that while you are leaving a company you should try to leave the company on good notes. I understand from your post that the company has some not so good practices nevertheless you need be careful while you are leaving a company.Secondly on the complaints I do not see much and believe that they will not be taking any legal actions basis those complaints."
"à¤à¤à¤ªà¤¨à¥ à¤à¤à¤à¥à¤°à¥à¤®à¥à¤à¤ issues( South Goa, Goa )","Hi,Provide accurate and detailed information in order to provide a solution.If you find this answer helpful, please rate my answer. Thank You."
"I have signed a 3 year bond of Rs 70,000 in Karnataka Article 12 bond paper and I want to leave the jobIf they take legal action against me, the court will take some action against me if I do not come to court even once( Wayanad, Kerala )","Hi,The company can't force you to work for them if you have no interest. However, you have to pay the bond amount in case you resign prior to the prescribed period. If the matter reaches to the court, the court may order to pay the bond amount with other expenses incurred for the other party.Please rate my answerThank You"
"I am a Delhi resident, and was working in a private company. It was a CA Firm.

At the time of my interview, it was committed my employer that he will provide me an Appointment Letter after one week. My employer neither given me joining letter till my last working day, and nore any termination letter. Just terminated from job instantly. I thought that my salary will be released after few days. But it didnât happen so.

Due salary was not paid even after termination from my job. I have had telephonic conversation with the employer two-three times in which I was assured to release the payment of salary soon, and no specific date was told for this. It has been passed about one month and no satisfactory reply has been received yet. I think, my employer does not wish to pay my full salary. I was right.

The employer didnât release my full salary. He declared that I was not terminated and left my job without giving him any notice period.

I am cheated by the said employer where he didnât provide me any appointment or joining letter after his commitment. At the day of termination on 13th May, 2022, I was told that he does not wish to retain the employee like me in his office, take your full & final payment and leave right now from here.

I agreed and left the office. But my employer did not pay my due salary at the same time ever after terminating me.

After many phone calls made from my side, my employer transferred Rs.5968 in my bank account on 8th June, 2022 which is not as per my rate of salary decided. The transferred amount was at the rate of Rs.10,000 p.m. and my salary mutually decided at the time of interview was Rs.20,000 p.m.

My payable salary from the employer should be Rs.12,330 instead of Rs.5,968. 

I have been cheated and harassed. Please help me.( North Delhi, Delhi )","Dear Client,you can file  complaint and issue him legal notice for payment of salary through the consumer forum. as you are telling that you were cheated and harassed, you can lodge a complaint against them for cheating."
"After giving me Rs 70,000 training, I signed a clean bond paper. What will happen if I resign? They do not have a certificate of mine. This is not a company.( Malappuram, Kerala )","Hi,If you have signed the clean bond paper, then it is recommended to know the reason for it or record the evidence for the same. If they have any mala fide intentions then, they can use this in future to claim back the training amount when you resign.Thank you."
"i worked for a IT company from 11 may 2020 to 30 september 2020, (same day they shut down the company with out any notice) ,two weeks before i requested for original of experience and offer letter but they sent me copy its just A4 sheet paper and my name is different in first and last line (how can someone this lazy),i requested for corrected one, but they are not responding what can i do?( Pathanamthitta, Kerala )","Hi,You may send a complaint letter to the people who were managing the company.If no action is taken, then you may issue a legal notice."
"What is FNF (Full and final) processing time in India and if the clearance time crosses what are the legal remedies I can take against employer ?( Mumbai, Maharashtra )",Dear SirJust wait and get and if you go to court it will be delayed by further 3years .Please give me RANK FIVE(5) if my answer satisfies you
"I work for a global company with employee strength of 500+ people in Pune. They announced retrenchment globally including India. Our local HR is not sympathetic to employees who are working from many years. They are planning to forced resignations for 100 people with minimum severance by giving threat of termination. We group of people think that we should get 1 month salary per year as the compensation. If they terminate what should we do? We understand as per law IDA 25F Employer need to give 15 days per year, but IDA 25G says LIFO principle also need to follow. So if employer follows IDA 25F and ignore IDA 25G, because they wanted to retain selected people, can we fight for this?( Pune, Maharashtra )",Dear ClientSince you all work in a private firm wherein the relationship between the employer and employee is governed by employment contract and you will not be covered under the ID Act. It is suggested that you all should together give a representation to the Labour Officer. Else you will have to fight the matter legally in court of law for wrongful termination.
"I'm working from home and I'm in notice period ending on 1st September due to electricity issue in my home I'm not able to work 3 days employer makes me absent for the same and they are telling they will extend my notice period for the absenteeism 1 September to 4th September is it valid that they can extend my notice time due to absenteeism ?
How to go legally about this plz suggest....( Mumbai, Maharashtra )",dear clientwait from their side to intimate on extension of  notice period then you reply assigning your reason for such problem . After their reply on your representation you can take decision . you have also  option to intimate them to adjust your pending unused leave days.you have always right to defend in court of law however as it is matter of 3-4 days better to resolve this with  internal written  representation.
"where can we file complain on company for delaying in death claim settlement as its been 4years now  but still company staff is say it will delay by 6 months more that also not confirm( Daman, Daman and Diu )","Dear Client,By law, life insurers cannot delay payment of claims indefinitely. Generally, the law requires that a life insurance company provide a beneficiary with a claim decision within 30 to 60 days. In India, the Insurance Regulatory and Development Authority of India (IRDAI) has established the Insurance Ombudsman scheme to address grievances and complaints against insurance companies. You can file a complaint with the Insurance Ombudsman in the jurisdiction where the insurance company's office is located. You can also approach the Consumer Court if you believe that the insurance company's actions are unfair and violate consumer protection laws. The Consumer Protection Act, 2019, provides a platform for consumers to seek redressal for grievances."
"My mother was raped then i was born in short i am a rape kid. Then the husband of my mother or my non biological father raised me. Can i mention my non biological father's name in the place of name of my father while appling for a govt. Job?( Hooghly, West Bengal )","Dear Client,If your non-biological father adopted you legally under the Hindu Adoption and Maintenance Act, 1956 (or any other applicable law), you can mention his name as your father in official records."
"Sir 01/2014 society polytechnic lecturer in technical education department haryana advertisement came. After written and interview results came and joined. Electronics engineering lecturer results kept hold since 6years in the name of having surplus staff in this branch. Result is final but not declared and notified. They say we cannot recruit as staff is surplus in haryana in this branch. Please guide in this scenario.( Hissar, Haryana )","Hi,It is recommended to first send a legal notice to intimate them about their fault and then file a case against the branch for withholding results for 6 years and for conducting exams and denying in the name of staff surplus. Alternatively, write a complaint to district consumer forum about them.Thank you."
"If an employee resigns from the company and serves one month notice and offers to pay salary in lieu of notice for the remaining 2 months ( total 90 days notice period in contract), can the company demand the employee to pay salary for 90 days (and not 60)? Even if the employee has served 30 days notice.

The actual clause states this - ""You may also leave the employment of the Company by tendering 90 [ninety] days notice or 
salary in lieu of notice.""

Also, can they stop the relieving letter? And threaten to take me to court for the same?( Bangalore, Karnataka )","Hello,As per your facts company cannot sue you or cannot stop the relieving letter. Though, every company has different terms and conditions on which they operate"
"Actually I was in an employment bond for three years. And the bond amount was 2 Lakhs. But I completed only 2 years and resign from there. And also I have canceled the cheque I have submitted to them. Now I would like to know if there is any legal proceddings that could be happened against me.( South Delhi, Delhi )","Dear Sir,They may file cheque bounce case if you have not mentioned the date on it otherwise they may file money recovery suit for 2 lakhs. The Supreme Court says that the employer is entitled for only amount which was spent by him for your actual training.Please take PAID phone call with me through VIDHIKARYA and get more legal guidance."
