sample_id,question,chain_q_orig,chain_q_extended,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu1,bleu2,bleu3,bleu4,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
50,"We are working with a PSU organisation with a work order, but the work order is going to expire. As per their CLC both notice pay and retrenchment benefit to be given to the existing workers. But we have been assigned with new work order and we want to retain the same workers for the same. Is it necessary to give notice pay and retrenchment benefit to the same workers in order to close the previous work order ?( Rourkela, Orissa )",IDA_25F -> IDA_25H -> IDA_25N -> IRC_64,IDA_25F -> IDA_25H -> IDA_25N -> IRC_64 -> IRC -> Industrial Disputes Act 1947 -> PGA_4 -> PROC_GRATUITY_CLAIM,"Dear Client,Upon the issuance of an order or directive by the competent authority for the payment of retrenchment compensation to the retrenched workers, it is imperative to adhere to the said order. However, consideration should be given to Section 25H of the Industrial Dispute Act, 1947, addressing the re-employment of retrenched workers. This section mandates that when an employer intends to hire individuals, an opportunity must be provided, as prescribed, for retrenched workers who are Indian citizens to offer themselves for re-employment, with a preference granted to such retrenched workers.Additionally, the Explanation to Section 25M of the Act, pertaining to the prohibition of layoff, specifies that an employer does not lay off a worker if alternative employment is offered within the same establishment or another establishment of the same employer in the same town, village, or a reasonable distance away.Considering these legal provisions, an application for a review of the order can be made to the competent authority. The application may highlight the alternative provisions of the law that safeguard the benefits and interests of the workers. If the competent authority finds merit in the appeal, it may conduct a hearing, involving notices to both the workers and the employer. During the hearing, if the workers accept the alternative employment offer, the authority may reconsider its initial order.","If the work order is expiring and the workers are to be retained under a new work order, it may not be necessary to provide notice pay and retrenchment benefits. However, if the terms of the CLC or the Industrial Disputes Act 1947 require these payments upon the expiration of a work order, compliance might be necessary. It is advisable to review the specific terms of the CLC and the work order agreements.",0.8322,56.6804,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
51,"Within on year of termination can i join current organisations old client( Chennai, Tamil Nadu )",M_C_MEHTA_CHILD_LABOUR_1996 -> wrongful_termination -> ART_21_LABOUR -> IEA_90,M_C_MEHTA_CHILD_LABOUR_1996 -> wrongful_termination -> ART_21_LABOUR -> IEA_90 -> IEA -> ART_24 -> IDA_25F -> Industrial Disputes Act 1947,"It depends on the terms of your termination agreement and any non-compete or non-solicitation clauses that may have been included in your employment contract.If there are no restrictions on joining the old client of your current organization, then you may be able to do so without any issues. However, if you signed a non-compete or non-solicitation agreement, you may be prohibited from working with the old client for a certain period of time after leaving your previous employer.It's important to carefully review your employment contract and any termination agreements to determine whether there are any restrictions on your ability to work with the old client. If you are unsure, it's a good idea to seek legal advice to avoid any potential legal issues.Thank you",The fact-rule-chain provided does not directly address joining a former client's organization after termination. It mainly relates to child labor and wrongful termination issues. You may need to consider any specific employment contract terms or local laws for guidance.,0.3988,69.9447,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
52,I am working in the organisation and someone has stolen my 40k amount from purse and company people unable to find out the person. Is there any law through which I can claim on the company.,IEA_119 -> COMP_MA_8 -> BTC_4 -> COMP_MA_19,IEA_119 -> COMP_MA_8 -> BTC_4 -> COMP_MA_19 -> COMP_MA -> IEA -> BTC -> BTC_64,Write/complaint  to management & approach Police.,"Based on the fact-rule-chain, there is no direct indication that you can claim against the company for the stolen amount. The chain does not specify any law holding the company liable for theft by unknown individuals. You may need to explore other legal avenues or consult a legal expert for further guidance.",0.7716,22.4952,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
53,"Sir if any employee left a BPO 5 months back due to health reason with the notify by email to his manager. At the time of joining he signed a bond of 1 Year but after 10 month he faced seviour health issues, before that he requested for shift Chang on the basis of health issues but organization did not do that. After left the organization company called to the employee and took the interview for re-joining, but he did not re-joining the organization. Now company filed a case on the employee as absconding employee in his nearest meditation DC center and calling to his family members as well. What should he do. Please advise as soon as possible.( East Delhi, Delhi )",absconding -> BTC_50 -> BTC_54 -> KSEA_18,"absconding -> BTC_50 -> BTC_54 -> KSEA_18 -> Kerala Shops and Commercial Establishments Act, 1960 -> wages -> BTC -> BTC_64","What is your contact and terms & conditions of employment,there also a clause that both the management & Emplyee  have condition for severance with the company.You should contact with a Labour & Employment and Service matter Lawyer from this panel to take up the issue with the company under the Act & safeguard your interest quickly.","The situation involves absconding, which connects to various rules and acts like the Kerala Shops and Commercial Establishments Act, 1960. The employee should consider responding to the mediation center and clarify the health reasons and prior communication with the employer. Seeking legal advice might be beneficial to address the case filed by the company.",3.6622,47.3473,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
54,"I have not received my Full & Final Settlement including 3 months salaries ( notice period ) , Gratuity for 10 years of service & Travel + Other Reimbursements from my former employer. The CEO was making Covid as an excuse initially. Now he says that there are lots of gaps in my work due to which the company is facing losses. Can i get all my  money? How should I go about it?( Bangalore, Karnataka )",MEPS_26 -> MEPS_40 -> PGA_4 -> PGA_7,MEPS_26 -> MEPS_40 -> PGA_4 -> PGA_7 -> PROC_GRATUITY_CLAIM -> Payment of Gratuity Act 1972 -> labour_court -> notice_period,"Hi,You can serve them with legal notice to repay the amount they owe you, and then file a civil suit for money recovery. Maintain a record of all work receipts to serve as proof of your work. You can also claim damages against the employer for breach of your employment contract.","You may be entitled to your full and final settlement, including notice period salary and gratuity, under the Payment of Gratuity Act 1972. If your employer is not complying, you can consider approaching the labour court for resolution. It's advisable to gather all relevant documents and possibly seek legal assistance.",1.3644,57.451,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
55,Iam working in a company from last 3yrs . I applied for a loan and asked for a salary slip but director refused it giving some bogus reasons. ?So is it a legal right of an employee,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12 -> wages -> Industrial Disputes Act 1947 -> ISM -> Employees State Insurance Act 1948,dear client in your case Yes it is your right to have salary slip. Tell your employer that if he does not give you then he will be in problem.,"The fact-rule-chain does not directly address the right to a salary slip. Generally, employees have a right to receive proof of wages, but specific legal rights can vary. It might be helpful to check company policy or local labor laws for more clarity.",4.5491,67.415,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
56,"I am working in school , my school has not payed me my salary from last 6 months and now I have changed my school. Now they are saying that they will pay my 70% of the salary. They did not inform me initially that they will pay me 70% , now they are telling me that they cannot pay me more than 70% . I've given them in writing that I will not accept less than 100% . Now what can I do ? Kindly advice me.( Jodhpur, Rajasthan )",IDA_17B -> EPF_12 -> ESI_72 -> ISM_12,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12 -> wages -> Industrial Disputes Act 1947 -> Employees State Insurance Act 1948 -> ISM,"Hi,More specifications related to the terms of the contract are required in order to help you out.If the terms of the agreement are not against you, you can issue a legal notice to the school authorities.","You may consider discussing the issue with your school administration to seek a resolution. If that does not work, you might explore options under relevant employment laws like the Industrial Disputes Act 1947. Consulting with a local legal advisor could provide guidance specific to your situation.",2.8209,54.3981,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
57,"Hi ! I am Ashish, working in a private company in Delhi, Currently Serving Notice Period of 2 months(60 Days), I gave my resignation on 10th October 2020, the employer has given me Appraisal Letter on 13th Nov 2020 and increased my pay. but due to work level stress and not so well Health conditions, i wanted to stop working for a year or two after completing my notice period. I have completed more than half of the Notice period now on 15th nov my employer has given me suspension of 1 week, from 16th nov- 22nd Nov 2020, saying that you have not delivered a Graphic for Diwali that can be posted on company behalf on social media channels. there were unrealistic timelines and i got only 1 day to work on those Graphics, where he wanted me to create a video as well, but i at least delivered 2 graphics. i promised him that i will try my best to do it, but he's saying now that i falsely committed and i have been telling lies to him about the work and hence a suspension is in place for you which is unpaid. He's also not giving me last working date and acceptance on my resignation, and now when i asked for it, he's saying that you will have o serve up to 24th of Dec 2020. where as my notice period should end on 10th Dec. i even told him that i will support him in everything, even if i leave. i am now looking for a legal advice on what should be my next step or can this be legally challenged ? i am not sure currently.( South West Delhi, Delhi )",MEPS_26 -> MEPS_40 -> MBA_10 -> FA_79,MEPS_26 -> MEPS_40 -> MBA_10 -> FA_79 -> Factories Act 1948 -> notice_period -> leave -> MEPS,"Hello,You should send the legal notice to the company, Was there any clause in regard to this in the employment contract","It seems your situation involves issues related to notice period and leave, which might be covered under employment regulations like the Factories Act 1948. If your notice period is being extended without clear justification, you may want to discuss this with your HR or seek legal advice. Consider checking if your employment terms align with the MEPS guidelines.",1.0225,54.2615,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
58,"Sir, I am working in PSU as contract employee (officer category). Location of work is at Andaman island . Did I am eligible for getting hardship allowance(10% of basic salary as extra) as per 7th CPC rule?
Permanent employees are getting same benefit here at my office .( South Andaman, Andaman and Nicobar )",IDA_17B -> EPF_12 -> ESI_72 -> ISM_12,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12 -> wages -> Industrial Disputes Act 1947 -> Employees State Insurance Act 1948 -> ISM,"Dear Client,A contractual and fixed-term employee is governed by the contract of employment. If your letter of appointment makes you eligible to get that allowance, you may approach accordingly to the concerned authority for disbursement of hardship allowance payable under the 7th CPC Rules. Usually, risk and hardship allowance is available to defense personnel, Railways, Air force, employees attached to disaster management etc. who are on permanent roles of the deptt.",The fact-rule-chain provided does not mention hardship allowance or the 7th CPC rule. It mainly references acts related to industrial disputes and employee insurance. You may need to check specific employment terms or consult your HR for clarity on contract employee benefits.,2.3036,67.1564,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
59,"April-24 I got appraisal according to my performance and after three i resigned for that role but now they are recovered my appraisal Amount.Now what to do( Bangalore, Karnataka )",PGA_7 -> EPF_7D -> ESI_55 -> IRC_44,PGA_7 -> EPF_7D -> ESI_55 -> IRC_44 -> labour_court -> PROC_GRATUITY_CLAIM -> Payment of Gratuity Act 1972 -> IRC,"Dear Client,In case there exists any condition in your offer letter specifying that upon the resignation of an employee, payment made against the performance appraisal to him or her would be recovered or adjusted with his F & F settlement dues, then the action cannot be challenged or litigated. Otherwise, by serving a legal notice to the company, you can escalate your grievance to the concerned Labour Commissioner or the office of the Chief Inspector, Shops and Establishments, as the case may be, over alleged illegal and unfair labour practice for redressal of your grievance provided you are not holding the position of Manager/Supervisor but a workman as defined u/s.2(s) of the Industrial Dispute Act and simultaneously you can file an application u/s.33C(2) of the I D Act before the concerned Labour Court claiming dues from your employer receivable to you on resignation. But, if you are holding the position of Manager or Administrator in the Company, you have to file a civil suit before the Civil Court for desired relief in the matter.","You may consider checking if the appraisal recovery aligns with company policy or employment terms. If you believe it is unjust, you might explore options through the labour court or relevant authorities. Consulting with a legal expert could provide guidance based on the Payment of Gratuity Act 1972 and related rules.",0.1928,51.4464,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
60,"I put my resignation to my employer for an early release by deducting my salary lieu in against the notice period as per company separation policy, but my employer is not accepting my resignation and not reliving me and asking to serve the notice period. Kindly advice to proceed further.( Hyderabad, Telangana )",MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12,MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12 -> wages -> Industrial Disputes Act 1947 -> notice_period -> leave,need to check the terms and conditions mentioned in the Appointment letter. Unreasonable restrictions are not permitted under law. need to go through the entire documents/facts for detailed Legal Advice.,"Your employer may require you to serve the notice period as per the company policy and the Industrial Disputes Act 1947. If the policy allows salary deduction in lieu of notice, discuss this option with your employer. Consider seeking local legal advice if the issue persists.",1.263,33.1606,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
61,"Dear Sir,

I have recently resigned from my organisation after serving for 4yrs 8 months and 2 days. As I have checked on internet 4.8 yrs is eligible for grautity.  I have conveyed same to my HR but he is saying grautity is eligible only for 5 yrs or more.

Would just require an confirmation from an legal advisor for exact rule of Grautity as this is pending from 4 months from my old employer end.( Mumbai suburban, Maharashtra )",IDA_25F -> IDA_25H -> IDA_25N -> IRC_64,IDA_25F -> IDA_25H -> IDA_25N -> IRC_64 -> IRC -> Industrial Disputes Act 1947 -> PGA_4 -> PROC_GRATUITY_CLAIM,"Dear Client,According to Section 4(1) of the Payment of Gratuity Act of 1972, gratuity must be paid to an employee upon cessation of employment if he or she has rendered continuous service for five years or more. According to section 2A of the Act, an employee is said to be in continuous service for a period if he has for that period been in uninterrupted service including service which may be interrupted on account of accident, sickness, leave, absence from duty without leave, layoff, strike or a lock-out or cessation of work not due to any fault of employee. Section 4(2) of the Act provides that for every completed year of service or part thereof in excess of 6 months, the employer shall pay gratuity to an employee at the prescribed rates. So, when you worked for a period of 4 years 8 months & 2 days in the Company, you are eligible for payment of gratuity by the employer. Under Rule 7(1) of the Payment of Gratuity Rules, 1972, an employee who is eligible for payment of gratuity under the Act, or any person authorized, in writing, to act on his behalf, shall apply, within thirty days from the date the gratuity became payable, in Form 'I' to the employer who is duty bound to disburse the gratuity within 30 days of cessation of employment of employee or claim made by an employee. After the completion of 30 days, the employer has to pay you not only the gratuity amount but also the simple interest accrued for the delay in payment of the gratuity. In case of denial of gratuity by the employer, serving a legal notice to the company, reach out to the office of the concerned Labour Commissioner and the Controlling Authority under the Act to file a complaint against the employer over non-payment of gratuity despite your eligibility to redress the grievance. Under Sub-Sec.5 of Section 7 of the Act, the Controlling Authority is empowered with the Code of Civil Procedure, 1908 to try the claim of the applicant and pass an order/direction on the claim petition. If required, you may hire the service of an Advocate experienced in service matters to navigate the issue in the right way.","Under the Industrial Disputes Act 1947, gratuity is typically payable after completing 5 years of continuous service. However, some interpretations consider 4 years and 240 days as eligible. It is advisable to check with a local legal expert for clarity based on your specific situation.",0.0022,80.2491,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
62,"Hi,

I have served the full notice period and done with all the documentation of FNF but while submitting the ID card they said you are terminated and and we not provide your payouts( Lucknow, Uttar Pradesh )",IDA_2A -> ESI_73 -> MEPS_26 -> MEPS_40,IDA_2A -> ESI_73 -> MEPS_26 -> MEPS_40 -> notice_period -> wrongful_termination -> PROC_WRONGFUL_TERMINATION -> Industrial Disputes Act 1947,"Dear Client,When you tender your resignation from the service following the conditions of your contract of employment and serve your notice period, your relationship with the company is automatically seized. Moreover, in compliance of formalities with regard to the disbursement of F & F Settlement dues, the Company is dutybound to relieve you from service along with F & F settlement dues. The company cannot treat your resignation as termination from service in the absence of statutory compliance with the relevant provisions of relevant Acts, like  I D Act, the Shops & Establishment Act, the Industrial Employment(SO) Act etc. Such an action on the part of the Company is highly unjustified and illegal and needs to be challenged before the concerned authority/Court. So, in the prevailing situation, if you are not holding a position of Manager/Supervisor but a workman as defined u/s.2(s) of the Industrial Dispute Act then in the absence of compliance with the statutory provision law if you are terminated from the employment that will be termed as illegal termination and unfair labor practice. In that situation, you need to serve a legal notice to your employer/company and file a complaint against them before the concerned Labour Commissioner for redressal of your grievance failing which you may file an application u/s.33C(2) of I D Act before the concerned Labour Court directly claiming entire dues payable as compensation toward illegal termination. If you are not a workman as defined u/s.2(s) of the Industrial Dispute Act you have to approach Civil Court for recovery of dues from the employer and redressal of your grievance. In case you need any legal services/assistance in this regard, you may contact our legal team with all the relevant papers.","If you have served the full notice period and completed all documentation, withholding payouts may be considered wrongful termination. You might consider addressing this under the Industrial Disputes Act 1947. It could be beneficial to seek advice on wrongful termination procedures.",0.0068,57.3875,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
63,"I am actually having troubles with an employment bond I signed with my previous company. On the day of my resignation, I paid them liquidity damages through a dated cheque and in return got my experience certificate and relieving letter. After 7 months of leaving the HR calls me and requests the bond money. 

They admitted it was the finance team fault and that they forgot to credit into the company account. I politely told her I cannot arrange such a huge sum now. Kindly stop troubling me. I also asked them why was this not communicated much earlier. They asked me to talk with the accounts team and they would give me the number but I never heard from them. 

Now after 5 months, they are dropping an email requesting the same. What should I do in this case?( Bangalore, Karnataka )",ICA_73 -> ICA_74 -> SRA_14 -> SRA_16,ICA_73 -> ICA_74 -> SRA_14 -> SRA_16 -> Specific Relief Act 1963 -> employment_bond -> Indian Contract Act 1872 -> wages,"Hi,As per the facts stated by you,A complaint letter can sent to your previous company stating your grievance and requesting them to resolve the dispute as soon as possible.","You have already paid the liquidity damages as per the employment bond, and you received your experience certificate and relieving letter. Since the company admitted the mistake was on their part, you may remind them of this and provide any proof of payment you have. It might be helpful to communicate your position clearly in writing to avoid further misunderstandings.",1.8731,48.3289,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
64,"In my contract it was mentioned that I shall have 6 month of notice period later they increased it for 3 more moths without letting me know and I came to know about it when got fired  and they fired me after 9 months suddenly and saying you were not a confirmed employee and  would not get 60 days of notice period. But as per the contract or agreement  Probation shall be for first 6 months , they have given notice period for 29 days. And if se new policy comes for notice period it has to be signed from me or they can directly apply by themself?( Bangalore, Karnataka )",MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12,MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12 -> wages -> notice_period -> Industrial Disputes Act 1947 -> leave,"Dear Client,A probationary period may be extended by an employer if required based on your performance and ability to grasp the jobs assigned and an extension of the probation period must be informed to the probationer before extension. In the absence of notice of extension of probation, a Probationer may be treated as an employee of the Company on the expiry of the probation period,  An employer cannot terminate an employee and even probationer from a job or service without serving a 30-day notice in compliance with Clause 13(1) of model Standing Orders applicable in an establishment in the absence of certified Standing Orders under Industrial Employment(Standing Orders) Act, 1946 which amounts to illegal termination from service as defined under Sec.2A of the Industrial Dispute Act, 1947. So in the prevailing situation, it may be suggested that if you are not holding the position of Manager/Supervisor but a workman as defined u/s.2(s) of the Industrial Dispute Act then for such an arbitrary and illegal termination from employment, reach out to the office of the Labour Commissioner concerned for filing a complaint against the employer for redressal of your grievance failing which after serving a legal notice to the Company, you can raise an industrial dispute under Sec.2A of the Act directly before the Central/State Govm. Industrial Tribunal claiming your reinstatement in service with back wages.  Otherwise, if you belong to the position of Manager or Supervisor of the Company,  you have to file a civil suit before the Civil Court for appropriate relief in the matter serving a legal notice to the employer.","If your contract specified a 6-month probation and notice period, changes to the notice period should typically be communicated and agreed upon by both parties. If the employer changed the notice period without your consent, it may not be enforceable. You might want to seek clarification or assistance regarding the terms of your employment and any applicable laws.",0.1343,52.1474,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
65,"where can I complaint( Mumbai, Maharashtra )",IDA_2A -> ESI_73 -> IDA_25F -> IDA_25H,IDA_2A -> ESI_73 -> IDA_25F -> IDA_25H -> Industrial Disputes Act 1947 -> wrongful_termination -> PROC_WRONGFUL_TERMINATION -> PGA_4,"Dear Client,Termination without notice while an employee serving his notice period post-resignation amounts to illegal termination and is defined as an industrial dispute under Section 2A of the Industrial Dispute Act, 1947. In that scenario, the terminated employee/workman can raise an industrial dispute directly before the Industrial Tribunal/ Labourt Court concerned for adjudication within three years from the date of termination/retrenchment. So, in the prevailing situation, if you are not holding the position of Manager/Supervisor but a workman as defined u/s.2(s) of the Industrial Dispute Act then after serving a legal notice to the Company, reach out to the office of the Labour Commissioner concerned for filing a complaint against the company over alleged illegal termination and unfair labour practice to resolve the grievance failing which you should raise an Industrial dispute directly before the State Govt. Industrial Tribunal under Sec.2A of the I D Act. Otherwise, you need to file a civil suit against the Company in Civil Court seeking appropriate relief in the matter. In case you need our expert service, feel free to contact our legal team or avail of our paid consultation service to navigate the issue in the right way.","You can file a complaint under the Industrial Disputes Act 1947 for wrongful termination. In Mumbai, Maharashtra, you may approach the local labor court or tribunal. It's advisable to consult with a legal professional for guidance.",0.0572,70.6365,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
66,"Dear Sir
             I am a Student. But, I don't earn. My parents are retired Govt Primary and secondary school Teachers. The pensions of both my parents sums up to worth 80000 per month. My family doesn't have any other source of income apart from this. Then, how much income should I mention on the income certificate? Is I am eligible for the OBC-NCL Certificate? If yes, then What should I fill in the column of Parents Profession in the OB-NCL application form?( Nalanda, Bihar )",EPF_6 -> EPF_AT_2 -> CCS_ME_3 -> CCS_ME_5,EPF_6 -> EPF_AT_2 -> CCS_ME_3 -> CCS_ME_5 -> leave -> EPF_AT -> labour_court -> provident_fund,"Dear Client,The Non-creamy Layer (NCL) Certificate would be applicable to OBC candidates who are covered under the Income/Wealth Test criterion.   Neither salary nor income from other sources should cross Rs.8 lakhs in three consecutive years.    When your parents pension income is Rs.80,000/-per month then multiplying by 12 it comes to Rs.Rs.9,60,000/- per year that crosses the prescribed limit of income. So, you are not elligible to apply for OBC-NCL Certificate.  However, when your parents under Government employment, the status of the job (Group A/B/C/D) is more important than the salary. If your parents are earning more than 8 lakhs annually, but their rank is below that of group B officers, you are still come under the Non-Creamy Layer status. For more detailed information you may contact the office of the Tehsildar or SDM/DM who are the competent authority for issue of caste certificates.","Based on the fact-rule-chain, the income from pensions should be considered for the income certificate. You may mention the total pension amount as the family income. For the OBC-NCL application, you can fill ""Retired Teachers"" in the Parents Profession column.",0.242,77.2117,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
67,"I am working in UPPCL as assistant engineer. The term and condition mentioned in  ""Advertisement""  different from the ""U.P. State Electricity Board Engineers Service Regulations,1970"". Which one is apply to me ?( Ghaziabad, Uttar Pradesh )",LWF_4 -> Contract Labour Act 1970 -> GUJARAT_ELECTRICITY_1969 -> CCS_ME,LWF_4 -> Contract Labour Act 1970 -> GUJARAT_ELECTRICITY_1969 -> CCS_ME -> LWF -> CLA_10 -> contract_labour -> ART_39_D,First follow the Advt conditions.,"The applicable terms and conditions would generally be those outlined in the ""U.P. State Electricity Board Engineers Service Regulations, 1970"" as they are specific regulations. However, if the advertisement explicitly states different terms, it might create a conflict that needs resolution. It is advisable to seek clarification from your employer or legal advisor.",0.7446,27.7832,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
68,"I inadvertently mention in my obc ncl application during apply for it my own income instead of my parents that is respectively 1.5 lpa and 5.5 lpa. My father is businessman and they file income tax return. I joined Railway govt services level 1 post as unreserved category before 6 months before. There are two DV conduct one by RRC (Recruitment Agency) and 2nd stage by department. After first DV i realised mistake done by me then for 2nd dv i prepared new obc ncl with my parents income and submitted it to departmental dv. 

but i am afraid because 1st dv certificate not as per my parents income. 
Q1. In future department can take action against me. 
Q2. can i now cancel my reservation claim because my selection made through unreserved category at all stage of recruitment process and my age also under unreserved category. 
Q3. In future i have to return my all salary earn during service.( Muzaffarpur, Bihar )",IDA_17B -> EPF_12 -> ESI_72 -> ISM_12,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12 -> ISM -> Industrial Disputes Act 1947 -> wages -> Employees State Insurance Act 1948,"Dear Client,The eligibility for an OBC NCL certificate is determined based on the annual income of the applicant's parents if the income falls below Rs.8 lakh in a financial year. So, when your parent's income falls below the threshold limit of income, even if you wrongly mention it as your income that will not change your status quo which is determined based on the parent's income. Apart from the parent's income, if you meet the other eligible criteria required for the issue of an OBC NCL Certificate, then there is nothing to worry about any future consequences and more so when you are recruited against an unreserved category.","Q1. If the department finds discrepancies in your application, they might investigate further, but it depends on their policies.  
Q2. You can inform the department that you wish to cancel your reservation claim since you were selected as an unreserved candidate.  
Q3. Returning salary typically depends on the nature of the error and departmental policies, but if you were selected as unreserved, it might not be required.",1.5233,34.0846,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
69,"How to take legal action against my previous employer who is ignoring to clear my pending salaries?( Gwalior, Madhya Pradesh )",IDA_17B -> EPF_12 -> ESI_72 -> ISM_12,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12 -> wages -> Industrial Disputes Act 1947 -> Employees State Insurance Act 1948 -> ISM,"Dear Client,If your previous employer after many request is not granting you salary ,you can file the matter against him in the Labour commission where they will settle the matter or you can also file a case under section 33(c) of Industrial Dispute Act for the recovery of your salary from employer or case can be filed under payment of wages act, 1936 under the concerned authorities.Thank You.","You may consider addressing the issue under the Industrial Disputes Act 1947, which deals with disputes related to wages. You can approach the labor court or a relevant authority in Gwalior, Madhya Pradesh, for assistance. It might be helpful to consult with a local legal advisor for guidance.",1.5165,64.159,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
70,"As my health was not sound enough when i joined a company, in line when i asked or told to initiate quitting process, I was told to serve 3 months but the offer letter didn't mention any such as for trainees and primarily - i joined as a trainee. As 2 months i proceeded, i couldn't able to continue and was strong that my health over job so i asked them if i could resign. And in that process I was easily threatened, one of them treated me disrespectfully. after hours of waiting they asked us initially to pay then they again told ""you need not pay or compensate for the 3 months remaining"" - while all this was in the process my 2nd month salary was frozen. they promised that they will give me salary within weeks but its been 3 months since this happened and they didn't oblige. Secondly, now that I'm well and to search for a job if i proceed after three months, they mailed me ""we can't help you with BGV"". 
My doubt is, I have such an academic records as i got AIR 21 in CMA - I feel like my dream has been shattered. Is there any way possible that i can have my Dream to progress?( Chennai, Tamil Nadu )",MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12,MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12 -> wages -> notice_period -> Industrial Disputes Act 1947 -> MEPS,"Dear Client,The Labour Laws and other quasi-judicial laws govern the relationship between an employer and an employee. A Probationer/trainee is not treated as an employee in the permanent role of the Company, so standing rules or regulations do not apply to the probationer/trainee to regulate or resolve the dispute between a probationer and an employer. Moreover, in the absence of a specific stipulation in the appointment letter about the notice period required for resignation, the company cannot force a trainee who tendered his resignation on the grounds of adverse health conditions to serve a three-month notice period or pay in lieu of said notice. So, the action of the Company giving a threat of damaging career under BGV, prima facie, amounted to victimization and unfair labour practices. Although you are not a workman under I D Act, still you can approach the concerned Labour Commissioner of the State Govt. for redressal of your grievance against the unfair labour practice of the Company. Further, a background verification(BGV) check is a process many organizations carry out in order to verify the information provided by the candidate during hiring. Verification of EPFO records through UAN is a critical process for conducting employee background checks because it allows employers to confirm that their employees are not using false or stolen identities to gain employment. . A joint declaration form is used to correct Provident Fund (PF) member details. It is a combined form that the employee and employer jointly sign and submit to the regional PF commissioner to update the wrong information entered in the employeesâ PF accounts. So, it is the duty cast on the employer to rectify the anomaly in the PF records that affected the employee's record. An individual can file a complaint using the EPF i-Grievance Management System (www. https://epfigms.gov.in/). Once you succeed in wiping out the stigma of dual employment from your EPF records with the cooperation of your previous and present employer, your scope of employment with other companies will be restored with clean employment records.",It seems you faced issues with notice period and salary payment. The Industrial Disputes Act 1947 might offer some guidance on employment disputes. You may consider seeking advice from a local labor authority or legal expert to explore your options.,0.0011,44.3211,17.1247,2.1619,15.0874,13.2146,33.107,5.0697,1.0838,0.1998,0.07,11.4146,48.0634,48.5917,84.2027
