question,answer
"An employee who was working on site hurt himself on head on site while working and died company had also admitted him in a very good hospital later the company received a legal notice of paying a  compensation of around Rs. 23 lakhs with 12% interest what is the minimum and maximum compensation company can give to the employees family and any other advice which will be beneficial in the above matter please suggest( Thane, Maharashtra )","Dear Client,Under Employees Compensation Act, 1923. an employee or worker who sustained injury out of an accident in the course of and arising out of employment or engagement that led to his death or wholly/partial disability is entitled to compensation from his employer as per the provision of the Act once it is reported to the employer. However, employees/workers who qualify for ESI compensation do not fall under the scope of the Employee's Compensation Act of 1923. because the employer is the one who must cover the cost. Schedule IV of the Employees Compensation Act defines relevant factors for the computation of compensation. Age is the completed years of age, of the workman or employee on the last birthday. The last birthday is the latest birthday of the workman which immediately preceding the due date of compensation liability. By considering various factors and legal requirements, a fair and just settlement can be reached ensuring proper and fair compensation for the injured/deceased worker/employee. If the legal heirs of the deceased worker files an application in prescribed form as per Sec,22(2) of the Act before the Commissioner, Employees Compensation, then you have to pay compensation as admissible under the Act including interest/penalty for delay in payment of compensation to the legal heirs of the deceased worker who died for the injury sustained by him in an accident arising in the course of and out of employment. So, on receipt of a legal notice demanding death compensation in respect of deceased employee, you should initiate necessary action as prescribed under the Employees Compensation Act,1923 or settle the claim with all fairness as prescribed under the Act to save the interest/penalty before the matter is litigated in the Court."
"I was terminated from my job without giving any notice because the company management had selected me wrongly. My probation period was six months and I worked here for 1 yr one month. They also provided me increament after 1 year of joining. Now they told me i was in probation, so they can terminate me without giving any notice. But i never got any probation extension Letter from them. Also my performance during probation was good, told by my officer. What can i do now and how can I handle this problem please help me. They told me that it was completely their officers fault.( Guwahati, Assam )","Dear Client,When an employer intends to change the service condition of an employee, he is required to give a notice under Sec.9 of the I D Act, 1947 to the concerned employee. In the absence of such a notice, the employer cannot change ex-parte, the service condition or contents of the earlier offer letter outrightly, which will be treated as a violation or breach of mandatory provision of the Act and cannot be enforceable on the contest and also termed as unfair labour practice as defined u/s.2(r) and Fifth Schedule of I D Act, 1947. So, in absence of notice extension of your probation period, you are automatically absorbed in the permanent roll of the Company and moreover service linked increament is limited to permanent employee only. Regardless of status of employment probationer or permanent, an employee deserves a notice of termination or pay in lieu of notice either u/s.25N of the Industrial Dispute Act, 1947 or under clause 13(1) of the model standing orders applicable in an establishment in the absence of certified Standing Orders issued under the Industrial Employment Standing Order Act, 1946, Sec.25F or 25N of the I D Act that laid down the compliance of the conditions precedent to retrenchment or termination of an employee or workman who renders more than one year of service in an organization. Accordingly if you are not holding the position of Manager/Supervisor but a workman as defined u/s.2(s) of the Industrial Dispute Act then, in view of the said provision of relevant law you can raise an industrial dispute over alleged illegal termination against the employer directly u/s.2A(2) of the Act either before the Central Govt. Industrial Tribunal or before the State Govt. Industrial Tribunal based on the class or sector of organization you belong to and as per sub-sec,3 of Sec.2A industrial dispute shall be made to the Labour Court or Tribunal before the expiry of three years from the date of discharge, dismissal, retrenchment or otherwise termination of service as specified in sub-section (1) of Sec.2A of the Act. You alao need to file an application u/s.33C(2) of the I D Act before the concerned Labour Court claiming your F & F dues from your employer. Otherwise, you have to file a civil suit before the Civil Court for appropriate relief in the matter."
"I am working in 15 years old pvt ltd company in mumbai with more than 30 employees and approx 3 branches in Pan India. my company does not provide us PF, Bonus, incentives for working extra hours and Insurance or ESIC facility  and giving approx 5-8% hike every year and Basic salary is approx 26% of gross salary. our working hours is 8 hours every day with 20 paid leaves and 15 festival leaves and 1st and 3rd satyrday and all sunday holidays. is it justifiable for employees?( Mumbai, Maharashtra )","Dear Client,The following social security laws are applicable in any factory/industry or establishments. 1) The Employees Provident Funds and Miscellaneous Provisions Act, 1952(EPF) is applicable to factories engaged in any industry having 20 or more employees, and any other establishment employing 20 or more people or class of such establishments. 2) The Employees State Insurance Act, 1948(ESI) is applicable for any organization/establishment employing 10 (20 in individual states) or more persons. 3) The Payment of Bonus Act, 1965 applies to every factory and every other establishment with 20 or more employees drawing Rs. 21,000/- per month or less (basic + DA, excluding other allowances) and completed 30 working days in that financial year are eligible for payment of statutory bonus under the Act. 4) Apart from these social securities, The Payment of Gratuity Act, 1972 is also applicable to factories, mines, oilfields, plantations, ports, railway companies, shops, or other establishments with 10 or more employees. The employees who completed a minimum of 5(Five) years of continuous service or passed away or were disabled due to an accident or illness are eligible for payment of gratuity from their employer. The implementing Authorities of these social security laws in any factory/industry or establishment are the P F Commissioner, The Director-General, ESIC, Labour Commissioner(Central or State) for Payment of Bonus and Gratuity. In the given situation, you may collectively/jointly represent your grievance before these Authorities for the implementation of these Social Security Laws in your establishment which were exclusively enacted for the benefit and protection of interest and rights of the workmen/employees employed in a factory/industry or establishment across the country."
"I joined a organization with 2 years of bond, if i fail to serve 2 years i was suppose to pay 2 months gross and 2 months notice period. in 2nd year i was given with increment and market correction so the notice period was changed to 3months with other terms and condition remains same. I have successfully completed 2 years and came out of bond again they promoted me and in the promotion letter it was written as if i fail to stay in organization less then 1 year, I am liable to pay 2 months of gross pay and 2 month compulsory notice period. I have not been given any training after promotion or company has not spent on me for my grooming. And all the terms and condition of employment bond was written on company letter heard and I have signed. and presently i have put my paper and serving notice period of 2 months, so my question is still am i suppose to pay 2 months gross pay? which is 1,30,000 Rs.
Please help me out with any similar case to prove my organization guilty( Bangalore, Karnataka )","Dear Client,An employment bond is a contract and is subject to the provisions of the Indian Contract Act 1872.  Article 19(1)(g) of the Constitution of India guarantees that all citizens have the right to freely practice their profession and trade, subject to reasonable restrictions. The validity of Employment Bonds can be challenged on the basis of Section 27 of the Indian Contract Act,1872 which prohibits any agreement in restraint of trade and profession. As per the mandate of Section 27, any terms and conditions of an agreement/bond that directly or indirectly compels the employee to serve the employer or puts a restriction on them joining the competitor or other employer is not valid. The employee has the right to resign from the employment even if he has agreed to the employment bond to serve the employer for a specific period of time. In the case where the employer is able to prove that the employee is joining the competitor to disclose the trade secret then the court may issue an injunction order restricting the employee from joining the competitor. Hence, even if you want to leave before the stipulated bond period, you are not legally required to pay any amount to your employer being the bond itself is not enforceable under the law.  Further, Section 73 of the Contract Act makes provision for unliquidated damages (not stipulated in a contract) and Section 74 of the Contract Act deals with liquidated damages (stipulated in a contract), and no compensation is attracted for mere breach of contract u/s.73 and 74 of the Act unless such breach resulted in an actual loss or damage to the opposite party. In the context, the case of Superintendence Company v/s Krishna Murugai( 1980 Air 1717) of Delhi High Court and the case of Percept D' Mark v/s Zaheer Khan ( Appeal (Civil) 5573-5574 Of 2004) may be referred to. Normally an employment bond is executed at the time of joining employment that involves certain expenses incurred for training, and grooming of an employee, but the same terms of a bond cannot be reinforced at the time of promotion of an employee that he deserves by virtue of his skill, performance and dedicated service for the growth of the Company. When you tendered your resignation and now serving the notice period in terms of your employment, and on expiry of the notice period, if the company demands any compensation in terms of employment bond, then if you are not holding a position of manager or supervisor in the Company, but a workman as defined under Sec.2(s) of the Industrial Dispute Act, 1947. serving a legal notice to the Company reach out to the office of the concerned Labour Commissioner to file a complaint against the company over alleged unfair labour practice for redressal of your grievance, But, if you are holding the position of manager or supervisor in the Company, you have to file a civil suit against the Company before the Civil Court taking the recourse of the relevant law as explained hereinabove for desired relief in the matter."
"I had retired from service in August 2023.
Now, I had some incomplete paper works during service period. I also admitted the mistakes in writing to the management and completed most of them.  Still I had some incomplete paper works before retirement. 
I have got all my dues from the company.
Now my question is that â 
1) Can company take legal action against me for my incomplete paper works, showing my written admission of mistake in writing ?
2) Please also mention the time period, during which the company can take legal action against me.( Kolkata, West Bengal )","Dear Client,From the contents of your query, it is not clear whether you were employed in PSU or the Private Sector. However, regardless of your employment sectors, it is to inform you that incomplete paper works during the service period itself proves a dereliction on the part of an employee and amounts to misconduct which was admitted by you in the course of disciplinary proceedings while you were in employment and accordingly, you are accountable for the commission of said proven misconduct even after your retirement and receipt of retirement benefit. Depending upon the nature of the misconduct and injury caused to the department for the same, the employer can take legal action against the retired employee both under CPC and IPC following the provision of the Limitation Act, 1963 that specify the time limit for the prosecution that starts from the date of cause of action.. A bench of Justices U U Lalit, Indu Malhotra and Krishna Murari of the Supreme Court ruled out in an appeal arising out of an order of the Karnataka High Court that the requirement of sanction under Section 19 of the Prevention of Corruption Act is only for serving government employees and there is no bar to initiate prosecution after retirement for the offense committed during the service period.  The Orissa High Court in the case of  Tapan Narayan Mohanty v. Odisha State Seed Corporation Limited, 2023 SCC OnLine Ori 2404, Decided on: 11-05-2023 held that that even if the Departmental Proceeding was initiated prior to the superannuation of the delinquent employee, the same cannot be continued unless specifically provided under the Service Rules. So, in view of the aforementioned averments of the Apex Court and High Courts, if any legal action is initiated against you in the post-retirement period, you need to contact an Advocate having experience in service matters to defend the case suitably in the Court."
"Hi, I have resigned from company and have served my notice period completely. The problem is, we used to work with CONFEDERATION OF INDIAN INDUSTRY to conduct events and my manager told me to create a personal mail ID with CII mentioned in the ID to share the proposals/mails to clients. Now, since I have left the company and it's a personal mail ID with @gmail.com as it's domain, so I am not going to give it's access to the company as any problem could occur to me because of them still sharing proposals from the same mail with my name in it. So, they are threatening me that they will hold my full and final amount and also my relieving letter. Kindly suggest, what should I do?( West Delhi, Delhi )","Dear Client,First of all, you ought not to share or use your personal email ID for the purpose of the Company's job on the verbal instruction of your Manager. So, once you share your personal email ID for the company's purposes while in employment, then now being out of employment you should write to the company informing them to change the email ID or create another email ID afresh failing which you shall not be held liable for any discrepancy or dispute arising out of the use of your email ID for company's purpose in future. And despite your information, if the company did not change or create another email ID and continues with the same without releasing your F & F Settlement dues, then if you are not holding a position of manager or supervisor in the Company, but a workman as defined under Sec.2(s) of the Industrial Dispute Act, 1947. serving a legal notice to the Company reach out to the office of the concerned Labour Commissioner to file a complaint against the company over alleged unfair labour practice for redressal of your grievance, and apart, you should file an application u/s.33C(2) of I D Act before the concerned Labour Court claiming your F & F Settlement dues receivable on your resignation from the Company. But, if you are holding the position of manager or supervisor in the Company, you have to file a money suit before the Civil Court for recovery of your salary from the company."
"Whether statutory bonus is payable to an employee who is on maternity leave( Bangalore, Karnataka )","Dear Client,The Maternity Benefit (Amended) Act 2017 provides full compensation to women employees during their maternity leave. Compensation via the maternity leave policy is calculated based on their salary or daily wages in the three months before their maternity leave request. S.14 of the Payment of Bonus Act,1965 deals with the ""Computation of the number of working days"". For the purpose of computation of minimum bonus and maximum bonus payable to an employee, as per S.14(d) of the Act,  the period spent on maternity leave with salary or wage during the accounting year should be deemed as the days worked. There is no provision in the Payment of Bonus Act to make any deduction in the payment of a bonus on account of taking leave of any kind including maternity leave.  The amount of bonus payable to an employee for a year depends on the wage/salary earned in the respective accounting year. Leave salary is also earned by the employee with respect to the service and the other eligibility conditions. Accordingly,  an employee who is on maternity leave is eligible for payment of a statutory bonus from her employer."
"Past I worked in school for 6 years. now I applied for a gratuity and they said we don't have any rules to give a gratuity. is this any rule that the school does not come under the Gratuity Act? or what should I do to get my gratuity?( Gwalior, Madhya Pradesh )","Dear ClientThe Payment of Gratuity Act, 1972, is applicable to establishments employing 10 or more persons. Schools, both private and public, usually fall under the purview of this act. According to the act, an employee is eligible for gratuity if they have completed at least five years of continuous service in the organization. If the school management is refusing to provide gratuity without a valid reason, you have the option to take legal action. You can file a complaint with the Controlling Authority under the Payment of Gratuity Act in your respective state."
"My Old organization telling I can't join any other company within 400 km from the last office location.
And their legal team poking my previous company( Kolkata, West Bengal )","Dear Client,A service bond itself does not create any relationship between an employer and an employee unless and until it is followed by the essential steps required to make the Bond valid and enforceable under the law. The validity of Employment bonds can be challenged on the basis of Section 27 of the Indian Contract Act,1872 which prohibits any agreement in restraint of trade and profession. The law states that an agreement (employment bond) will be illegal only if it restrains someone from exercising a lawful profession/ trade/ business. As per the mandate of Section 27, any terms and conditions of an agreement that directly or indirectly compels the employee to serve the employer or puts a restriction on them joining the competitor or other employer is not valid. The employee has the right to resign from the employment even if he has agreed to the employment bond to serve the employer for a specific period of time. In the case where the employer is able to prove that the employee is joining the competitor to disclose the trade secret then the court may issue an injunction order restricting the employee from joining the competitor. Further, Section 73 of the Contract Act makes provision for unliquidated damages (not stipulated in a contract) and Section 74 of the Contract Act deals with liquidated damages (stipulated in a contract) and no compensation is attracted for mere breach of contract u/s.73. 74 of the Act unless such breach resulted in an actual loss or damage to the opposite party. So, if you are facing any action or threat from your ex-company, then if you are not holding a position of manager or supervisor in the Company, but a workman as defined under Sec.2(s) of the Industrial Dispute Act, 1947. serving a legal notice to the Company reach out to the office of the concerned Labour Commissioner to file a complaint against the company over alleged unfair labour practice for redressal of your grievance, But, if you are holding the position of manager or supervisor in the Company, you have to file a civil suit before the Civil Court for desired relief in the matter."
"If I have not shared any of my bank account details to comp and did not received any salary and PF (form 16 verifies it) .Still Comp has DOJ 19th May and DOE 13th July 2022. So Can I ask comp to change the DOJ and DOE to be same  19th May ? If comp denies that Can I raise issue with PF department ?( Jaipur, Rajasthan )","Dear Client,The contents of your query appear to be insufficient and cloudy to respond properly. In the absence of brief details of the terms of employment, i.e, whether you joined as probation or trainee on 19th May and absorbed on the permanent roll of the Company on completion of training or probation period, it may not be appropriate to respond to your query on the basis of half-hearted information. Moreover, there is no cause of action on the part of the Company denying your appeal for a change of DOJ and DOE and in the absence of any cause of action, remedies to your grievance are not called for. So, revert back with the details of your grievance as and when a cause of action arises."
"How can i get experience letter, as i haven't served notice period due to health issues and colleague politics?( Bhilai, Chhattisgarh )","Dear Client,When an employee tenders his resignation even in breach of the terms of employment, the employer cannot withhold his relieving or experience letter and his F & F dues. In the absence of a specific stipulation in the contract of employment, the employer cannot deduct or recover any amount from the F & F dues for breach of contract. As per Section 27 of the Indian Contract Act, 1872, any terms and conditions of an agreement/contract that directly or indirectly compels the employee to serve the employer or puts a restriction on them joining the competitor or other employer is not valid. So, regardless of the reasons behind the cessation of employment, an employee deserves a relieving letter, F & F dues for the period he served the company, and denial of the same by the company amounts to unfair labour practice. So, in the prevailing situation, if you are a workman as defined under Sec.2(s) of the I D Act. then, serving a legal notice to your employer/company, file a complaint against them for unfair labour practice before the concerned Labour Commissioner for redressal of your grievance, and apart, you can file an application u/s.33C(2) of I D Act before the concerned Labour Court claiming your F & F Dues dues receivable on your resignation from the employer/company."
"I have recently reigned from my first company and after serving the mandatory notice period, I have finally received the FNF document. After enquiring about the FNF document in which money withhold ( the money the hold from our monthly salary ), they are stating that.""The said is only payable when an employee has completed the entire year with us. It is based upon several reviews i.e. department manager, line manager, annual targets etc. Itâs clearly outlined in the offer of employment signed by you that âYou are entitle to receive performance-based incentive/ bonus at the end of the financial yearâ which means, though youâre entitled but is only on annual basis. No pro-rata payables are allowed. In payslip is solely for the accounting purpose. I hope this is clear. Additionally, the offer letter mentions a training cost recovery of 5% from your gross CTC. Weâre likely to revise the FNF as we need to address this component too."" Nowhere it is mentioned that they will deduct the 'withhold money ' if the employees before 1 Year. Also, neither they have mentioned the training period or the training cost nor have they provided any supporting document for this clause.
Please help me what shall I do here as this money is very important for me and I have worked tirelessly to earn it.( Noida, Uttar Pradesh )","Dear Client,As per the Payment of Bonus Act, 1965, an employee is eligible to receive a bonus under the act, on fulfillment of the following criteria: an employee who receives a salary/wage up to Rs. 21,000/- per month (As per Amendment of 2015) and the employee must have worked in the factory or establishment for not less than 30 days in a year.  Section 10 of the Act prescribes the minimum bonus(statutory bonus), that is 8.33% of the employeeâs Salary/wages, which is the least percent mandatorily to be paid by every establishment or organization covered by the Act, and as per Section 11 of the Act, the maximum amount of bonus shall not exceed, 20% of the salary/wages of the employees. For bonus calculation, only the employeeâs Salary/Wages and Dearness allowance are considered. The bonus shall be paid within 8 months from the end of the accounting year, or within a month from the date of enforcement of the Act. So, in view of the above provision of the relevant Act that has an overriding effect on any contract or agreement made in contrary to the provision of the Act shall be infructuous and unenforceable and the eligible employee can claim a statutory bonus once he fulfills the eligibility criteria regardless of their terms of employment. As regards the deduction or recovery of training costs from your gross CTC, it may be noted that in the absence of any specific stipulation in the offer letter Company cannot deduct or realize the same from F & F Settlement dues receivable on your resignation. Apparently, the actions of the Company may be treated as unfair labour practice and accordingly, if you are not holding a position of manager or supervisor in the Company, but a workman as defined under Sec.2(s) of the Industrial Dispute Act, 1947. serving a legal notice to the Company reach out to the office of the concerned Labour Commissioner to file a complaint against the company over alleged unfair labour practice for redressal of your grievance, and apart, you should file an application u/s.33C(2) of I D Act before the concerned Labour Court claiming your F & F Settlement dues receivable on your resignation from the Company. But, if you are holding the position of manager or supervisor in the Company, you have to file a money suit before the Civil Court for recovery of your salary and bonus from the company."
"My name is Sandeep and I am resigned from a private general insurance company serving the mandatory 60days notice period and also submitted my official belongings in the office. After one month when I enquired regarding my relieving letter to HR, they said my reporting manager didn't approved my exit clearance.i mailed and asked if there is any pending from my side.but there is no reply from his side. Now it's been almost 2 month. Is there any option going legally.( Kozhikode, Kerala )","Dear Client,When you tender your resignation following the terms of your contract of employment and served the notice period, then on the expiry of the notice period, the relationship between an employee and employer is seized and the employer is duty-bound to issue a relieving letter and disburse the F & F Settlement dues to the outgoing employee.  So, withholding of relieving letter of an ex-employee amounted to unfair labour practice as defined under Sec.2(r) of the Industrial Dispute Act. In the prevailing situation, you need to file a complaint against the Company for the alleged unfair labour practice before the concerned Labour Commissioner(Central) for redressal of your grievance. Additionally, you may file an application u/s.33C(2) of the I D Act before the Labour Court concerned claiming dues from your employer."
"I have been working remotely since 7 months in my company and it was a new project in our company. We have had issues with sudden firing of our colleagues earlier but no one raise voice now company is stating that we have lost the project and if we want to work we can come to chennai and work in other projects but on the same salary. They are indirectly firing all of our project employees. I want to file case against this injustice as we have had many issues in this company but we kept working. Where can I contact to get advice for this matter?( New Delhi, Delhi )","Dear Client,If an employee has an employment contract/bond, whether written or oral, express or implied, that contract may limit the employer's ability to terminate the employee. If an employment contract exists, an employer must treat the employee fairly and fire the employee only for ""good cause."" Regardless of what type of contract an employer has with the employee, that contract will obligate an employer to treat an employee fairly. This obligation is called the covenant of good faith and fair dealing. Irrespective of the nature of employment, an employee deserves notice from the employer before termination of employment under Clause 13 (1) of Schedule - I of Model Standing Orders under The Industrial Employment (Standing Orders) Rules, 1946 which has an overriding effect on the subject. As per Clause 13(1) of the said Act, for termination of employment, a notice in writing shall be given either by the employer or the workman/employee, one month's notice in case of monthly rated workmen and two weeks' notice in case of other workmen/employee. In view of the above, in the absence of any good cause and statutory notice before termination and withholding of salary and relieving letter will be treated as illegal termination and unfair labour practice on the part of the employer. So, in the prevailing situation, if you all are a workman as defined under Sec.2(s) of the I D Act. then, serving a legal notice to your employer/company, file a complaint against them for illegal termination before the concerned Labour Commissioner for redressal of your grievance failing which you can raise an industrial dispute directly before the concerned Industrial Tribunal under Sec.2A of the I D Act and apart, you can file an application u/s.33C(2) of I D Act before the concerned Labour Court directly claiming entire dues payable as compensation toward illegal termination. Or else an employee who belongs to the manager/supervisory category, then he has to pursue a civil suit before a Civil Court for redressal of his grievance. Reach out to an Advocate for serving legal notice to the Company for illegal termination and for further guidance and steps in the matter."
"How to send a legal notice for non-payment of Salary( Bangalore, Karnataka )","Dear Client,Since a legal notice is a part of the assignment that exclusively belongs to the legal fraternity, you need to visit a legal professional who practices law. A legal notice is an art or technique that requires enough skill, experience, cautiousness and sound knowledge of the presentation of any subject matter and power of enforceability which is made at the pre-litigation stage and sometimes a legal notice typically works/succeeds based on merits and resolves the dispute or differences between the parties as well. However, so far as your subject matter is concerned for which you want to send a legal notice, it is to inform you that here a legal notice has no substantial role to play in the matter. Instead, if you are not holding a position of manager or supervisor in the establishment, but a workman as defined under Sec.2(s) of the Industrial Dispute Act, 1947. then you simply need to file an application u/s.33C(2) of I D Act before the concerned Labour Court claiming your unpaid salary/dues from the employer/Company. But, if you are holding the position of manager or supervisor in the Company, you have to file a money suit before the Civil Court for recovery of your salary from the employer."
"I have been part of one IT organisation called Valuemomentum from hyderabad in between period of April 22,2019 to July 1,2019. Due to my family and personal situation at home I have informed them saying that i won't be able to visit office and Continue working for them. Upon saying they have terminated my services as a case of abandonment, and no clearance certificate like service or termination is not shared since then, when i asked the HR team in hyderabad they are saying it cannot be shared as per their policy which i don't find in any of my terms and conditions received in my offer.( Anantapur, Andhra Pradesh )","Dear Client,It appears from the contents of the query that you worked less than 3 months in the Company and left your job without notice and accordingly, the company terminated your service treating it as a case of abandonment. An employee can receive a relieving letter when he resigns, but he can also receive one when he leaves for other reasons, such as termination. A letter of job abandonment is a document written by a manager or supervisor in response to an employee's unauthorized and unexplained absences from work. A letter of job abandonment details the specific indiscretions/lapses perpetrated by an employee and provides the details surrounding the termination of his employment. Such a service certificate with a stigma may not serve any purpose for further employment elsewhere and also may not be a good show on your part to seek a better career prospect in the future. Issuing a relieving letter is not mandatory by law.  An employer can deny a relieving letter as they have the right to deny issuing a relieving and experience certificate following its own policy."
"i am have been working in the Pvt. Ltd company for 15 years. Our company do not pay statutory bonus. Can u let me if we are really eligible for bonus as per bonus act. Our company follows Shop and Establishment act Mumbai. Its a BPO company.( Mumbai suburban, Maharashtra )","Dear ClientAs per the Payment of Bonus Act, 1965, an employee is eligible to receive a bonus if they have worked for at least 30 working days in that financial year. The act applies to establishments employing 20 or more persons. The bonus amount payable to an eligible employee is determined based on the salary or wage of the employee and the profits of the establishment. The minimum bonus payable under the Act is 8.33% of the salary, subject to a maximum of 20% of the salary. The Act also mandates the payment of minimum and maximum bonus amounts regardless of the establishment's profit or loss.Therefore, if your company falls within the purview of the Payment of Bonus Act and meets the eligibility criteria, it is required to pay statutory bonus to its employees as per the provisions of the Act."
"I am working in indian software MNC from october 2008 till date from 2008-2018 I was medically fit from 2018 I suffering from asthma, hip joint bone AVN disorder but this is not affecting my office work at all my office work performance is good so currently I am asking for work from home so can my employer terminate me for medical health( Pune, Maharashtra )","Dear Client,Typically, termination on the grounds of medical unfitness is ideally known as discharged on medical grounds that attracts some additional service-linked benefits to compensate the employee who is being discharged at the premature stage on the grounds of an adverse health condition that puts him or her in forced idleness. An employer cannot terminate the service of an employee outrightly for any reason other than proven misconduct taken as a measure of disciplinary action.  Even in the absence of any expressed terms and conditions in your terms of employment, it is the implied condition and obligation on the part of an employer to compensate the outgoing employee who is forced to leave the service on a health issue other than any disciplinary action. Further, in case the disease or your medical unfitness arises out of the nature/style of employment or in the course of employment, then the employer is accountable for paying compensation to the employee as per the provision of the Employee Compensation Act, 1023. Section 3 of the Act states that for any personal injury caused to an employee while discharging his duty in the course of his employment, the employer shall be subject to reimbursement of the appropriate compensation. The occupational diseases are listed in Schedule - III, Part-A, B, and C under Sec.3 of the Act and factors for working out lump sum compensation in case of permanent disablement and death arising out of occupational diseases are mentioned in Schedule IV under Sec.4 of the Act.  A list of persons who are included in the definition of employee is mentioned in Schedule  II under Sec.2(1)(dd) of the Act. Amongst others, Occupational asthma is caused by recognized sensitizing agents inherent to the work process is listed as an occupational disease and mentioned in Sl. No.18, Part - B of Schedule III. So, when you are not facing any health problems affecting your job, you need not worry about discharge from service on medical ground until and unless your health issue is declared as occupational disease under the governing Act."
"Company not any full fill term and condition in employment agreement bond company already break the rules( Dhanbad, Jharkhand )","Dear Client,The employment contract/agreement is a legally binding agreement between employer and employee, setting out the terms and conditions that govern the working relationship, including the rights and responsibilities of the parties.The legal rights and remedies of employees alleging breach of employment contract by employers will primarily depend upon the nature of the breach alleged. However, the type of claim available to you and the manner in which this is pursued will also depend on whether you continue to work for your employer or whether your employment has come to an end. Where there has been a breach of employment contract, either express or implied, provided that you can prove youâve suffered a financial loss as a direct consequence of that breach, you may be able to sue your employer for damages. In some cases, a claim can be brought before the Industrial Tribunal/Labour, in others, before the civil courts claiming compensation for damages. So, in the prevailing situation, for the alleged breach of employment contract/agreement on the part of the employer, it may be suggested that if you are not holding the position of Manager/Supervisor but a workman as defined u/s.2(s) of the Industrial Dispute Act then for such an arbitrary breach of contract and unfair labour practice, reach out to the office of the Labour Commissioner concerned for filing a complaint against the employer for redressal of your grievance serving a legal notice to the employer. Otherwise, you have to file a civil suit for specific performance against the employer for the alleged breach of contract before the Civil Court for appropriate relief in the matter."
"I have signed 3 years of bond with a company on 500rs notarized stamp paper at the time of joining. After 10 moths of service including 3 months of notice period, i absconded the company.
Does the company can take any legal action?
Will it affect in any way for my next opportunity in abroad?( Pune, Maharashtra )","Dear Client,When you tender your resignation and serve the notice period in terms of the contract of employment, then on the expiry of the notice period, the relationship between an employee and employer is severed/seized and your absence cannot be treated as unauthorized abandonment or absconding from service that does not invoke any disciplinary action or legal action against you even for breach of conditions of employment bond. The validity of Employment bonds can be challenged on the basis of Section 27 of the Indian Contract Act,1872 which prohibits any agreement in restraint of trade and profession. The law states that an agreement (employment bond) will be illegal only if it restrains someone from exercising a lawful profession/ trade/ business. As per the mandate of Section 27, any terms and conditions of an agreement that directly or indirectly compels the employee to serve the employer or puts a restriction on them joining the competitor or other employer is not valid. The employee has the right to resign from the employment even if he has agreed to the employment bond to serve the employer for a specific period of time. In the case where the employer is able to prove that the employee is joining the competitor to disclose the trade secret then the court may issue an injunction order restricting the employee from joining the competitor. The following are the requirements of a valid employment bond agreement. 1) The agreement must be signed by the parties with free consent. 2) The conditions stipulated must be reasonable and 3) The conditions imposed on the employee must be proved to be necessary to safeguard the interest of the employer. 4) The employment bond is to be executed on a stamp paper of appropriate value in order to be valid and enforceable. Further, Section 73 of the Contract Act makes provision for unliquidated damages (not stipulated in a contract), and Section 74 deals with liquidated damages (stipulated in a contract) and no compensation is attracted for mere breach of contract u/s.73. 74 of the Act unless such breach resulted in an actual loss or damage to the opposite party Employer. If the Company takes any legal action against you or serves any legal notice,  get in touch with a Corporate Lawyer experienced in the subject of service matters for guidance and steps."
"Worked from 20-09-2018 to 10-07-2023 for 6 days in a week in an AICTE affiliated private college, Ahmedabad. They are refusing to pay the gratuity as I have not completed full 5 years of service. If eligible then what is the process for legal action against college.( Ahmedabad, Gujarat )","Dear Client,In India, the Payment of Gratuity Act, 1972, governs the payment of gratuity to employees. Gratuity is a retirement benefit provided to employees who have completed at least five years of continuous service with the same employer. The Act defines continuous service as working for at least 190 days in a year. It's calculated based on a specific formula, taking into account your last drawn salary and the number of years of service. In your case, if you have worked from 20-09-2018 to 10-07-2023, you've completed nearly 4 years and 10 months, which is short of the required 5 years. Therefore, the college's refusal to pay gratuity appears to be in accordance with the law."
"If an Indian employee who is posted in Africa as an employee is on leave to India and is working from home and he needs to be paid salary for that  month how can we pay his salary. can we show him as a consultant during this period with out resignation from his employee status? Can his salary be paid to him in INR or it has to be USD? what are the legal and tax mandates to be followed in this case?
thanks and regards( Delhi, Delhi )","Dear Client,Temporary placement of a permanent employee other than his permanent place of posting does not change his status or position of employment which is contrary to the interest of the employee so far as the terms of employment are concerned. You need to pay the salary following the terms of employment which is normally followed when the employee is posted abroad preferably considering the convenience of both employee and employer. There are no hard and fast rules for the disbursement of salary for his temporary placement other than his permanent place of posting that even does not have a major implication of tax on his annual income which is deducted at the source by the employer."
