sample_id,question,chain_q_orig,chain_q_extended,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu1,bleu2,bleu3,bleu4,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
65,"My father is Muslim R/O Uttar Pradesh has 4 brothers, their properties/land are in different areas, their circle rates are different, all the properties/land have the names of 4 brothers, so now all 4 brothers want partition.Farming is happening on the land .what is procedure of partition of land/property of different Circle Rate and after partition what will i do to get written partition without registery .
Thank you( Bareilly, Uttar Pradesh )",GUARDIANS_WARDS_ACT_1890_GUIDELINES -> PROC_DIVORCE_MUTUAL_CONSENT -> GITA_HARIHARAN_1999 -> ART_25,"GUARDIANS_WARDS_ACT_1890_GUIDELINES -> PROC_DIVORCE_MUTUAL_CONSENT -> GITA_HARIHARAN_1999 -> ART_25 -> SMA_13 -> Special Marriage Act, 1954 -> ART_14 -> DP_3","Dear client,Documents required for filing a partition suitFollowing are the documents required for filing a suit for property partition are mentioned as below:Identity proof of legal heirCertified copies of all title deeds of the property, including the description of the propertyValuation of propertyBirth and Residence proof of the legal heirDeath certificate of the deceased owner, in originalResidence certificate of the deceasedA partition deed divides the property between the co-owners of the property. This deed is executed in order to divide the property so that each co-owner gets an absolute title over his own part of the property. The divided property is then considered an independent unit, once mutated. As each co-owner becomes the owner of their share of the property, they can sell, transfer or gift it to anyone as they want. For a mutation to take place, it is mandatory that partition deed gets mutated.","To partition the land/property, the brothers can mutually agree on the division and document it. For a written partition without registry, they can create a family settlement deed. It's advisable to consult a local legal expert for specific guidance.",0.6042,63.5957,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
66,"My mom tortures me a lot. She is only concerned towards her son and my dad doesnât really care whatâs happening in the house, my parents arenât on good terms they keep fighting and my brother uses slangs knowing my mother wonât say anything to him and when I say something in return he hits me and my mother always supports him, she even lied to everyone about these fights and wants to prove to everyone in our family that Iâm psycho, Iâm suffering from these things since years she blackmails me about not giving me money or food( Jodhpur, Rajasthan )",CCS_54 -> GITA_HARIHARAN_1999 -> DP_3 -> PROC_CHILD_CUSTODY,CCS_54 -> GITA_HARIHARAN_1999 -> DP_3 -> PROC_CHILD_CUSTODY -> dowry_harassment -> PROC_INHERITANCE_SUCCESSION -> PROC_DOWRY_HARASSMENT -> ART_14,"Dear Madam,First stand on your legs financially then start to reside separately in PG center or with your friends thus you can avoid your mother and brother permanently. There is no law which protect on day to day basis.Rate me Five Star*","It sounds like you are experiencing a difficult family situation. If you feel unsafe or need support, consider reaching out to local authorities or support services for help. Legal options may be available, but it's important to seek guidance from a professional familiar with family law in your area.",1.2267,48.3729,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
67,"Husband sent a note to me that if he gets mentally disturbed or in the event of his untimely death, his mother in law is responsible. He says that she has always interfered in our lives by not been able to teach me right things.can this letter be treated as a suicide note putting my mother into trouble? If yes, what should I be doing to save my mother as after lot of deliberations also husband is not ready to listen to anything.( Bangalore, Karnataka )",GITA_HARIHARAN_1999 -> CCS_54 -> PROC_CHILD_CUSTODY -> DP_3,GITA_HARIHARAN_1999 -> CCS_54 -> PROC_CHILD_CUSTODY -> DP_3 -> dowry_harassment -> ART_14 -> DVA_18 -> PROC_DOMESTIC_VIOLENCE_COMPLAINT,"Dear Madam,You may lodge complaint against him.Rate me Five Star*",The letter could potentially be seen as a suicide note implicating your mother. It might be helpful to seek legal advice to understand the implications and explore options to protect your mother. Consider addressing the situation through legal channels to clarify and resolve the issue.,0.7605,14.8427,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
68,"Myself khushi 
I want to know that one of my family member is spreading rumours about my character  and now this is crossing the limits 
He is doing it because of property partition fight but my family is ready for it but his family is abusing us using false words and sometime they come to home and fight giving us threat and spreading bad image about me and my sister plz provide fast solution for this( Saharanpur, Uttar Pradesh )",IPC_499 -> IPC_500 -> BNS_227,IPC_499 -> IPC_500 -> BNS_227 -> Bharatiya Nyaya Sanhita -> defamation -> Indian Penal Code -> BNS_63,"Dear client,Is the rumor oral or written? If it is oral then that person to whom it was made or somebody else who heard it, should be ready to give evidence in your favour. Also the thing which the person said should not be true. Apart from it there are certain conditions which if fulfilled, you can file a case for civil as well as criminal defamation. The case will be instituted in the lower courts. You can file a complaint against a rumor monger under section 499-502 if his reputation has been defamed, and to curb the rumors spread by social media platforms,","Spreading false rumors about your character may fall under defamation, which is addressed in the Indian Penal Code under IPC_499 and IPC_500. You might consider reporting this behavior to the local authorities in Saharanpur for further action. It could also be helpful to seek legal advice for a more detailed approach.",0.9967,64.0644,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
69,"Our marriage happened 8 months back 2022. My wife is 2 months pregnant.

 I did one mistake of hiding information that I have one sister who has eloped and did love marriage 2010. Our family has deserted my sister.

I told this truth to my wife after marriage. She suddenly started blackmailing me that I should support her family financially.
Otherwise she tortures me that she will not tolerate my family members and relatives.

Also I have my own house. Still my wife fights and mentally frustrates me to buy new house, new car against my will.

She has started controlling my salary income and spending. She is trying to separate me from my parents.

We had a discussion with wife parents and my parents relatives on the above issues.

After this discussion, my in laws and wife got angry and went to before marriage house.

Now she is doing cruelty and torture to buy new house and separate from my parents.
Else she will do abortion. And also says she will never come back if I dont follow her decisions.

I am confused what action can I take ?( Pune, Maharashtra )",IPC_498A -> BNS_217 -> HMA_13 -> HMA_13B,IPC_498A -> BNS_217 -> HMA_13 -> HMA_13B -> PROC_DIVORCE_MUTUAL_CONSENT -> PROC_DOMESTIC_VIOLENCE_COMPLAINT -> dowry_harassment -> PROC_DOWRY_HARASSMENT,"Dear Client,In the given situation, either you can go for counseling with an expert counselor to resolve the dispute or the difference between you both to resolve the matter or you may file a case of divorce against your wife for mental cruelty that made the relationship irretrievable. Consult with an Advocate if the counseling fails for proper guidance and steps","You may consider discussing the situation with a legal professional to understand your options. If you feel subjected to cruelty or harassment, you might explore filing a complaint under relevant provisions like IPC_498A or PROC_DOMESTIC_VIOLENCE_COMPLAINT. Seeking mediation or counseling could also be a step to address the marital issues.",1.1302,70.7485,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
70,"I wake up in the morning my dad call me loudly and said to me i warn you, the i immediately wakeup and i talk to my mom and said that ""i get hard to job but you ( mom) said its not good for me but i (myself ) said that i wont listen i will do any job just leave this house soon as can. so my dad heard and my dad said to me along with my mom that He (dad) will Hang and do suicide because i am direct of it .
my dad said it to me along with my mom because i refuse to obey him because i am not happy with my dad what he want always , he do thing for him when i ask i want to live my life as i want myself so he said thing like that my mom even support my dad because he feed family the only person.
whenever my dad said about i will die because my son mean me. so, my mom said that i will call people to kick you from house, i am ready to leave my home happily i am ready to beggar but i cant because they always do that , when i said i will call the cops , talk front of them because i am not responsible of dad die because its his choice not mine but my mom said no even my mom said today that your dad has good links.
So i am done with all, i wish to leave my family
i dont have job
i am not married man
age 30
i just wanted always to live my life as i want not as my father want because my father has an affair with other woman who already married and my father fulfill their own dream and said i am doing for , i am not happy with my father decision so i wish to live as per i want but when i denied and refuse him so this all happen every time .
i am tired. i will india i dont how but i will i am tired.( Central Delhi, Delhi )",DVA_18 -> DVA_23,"DVA_18 -> DVA_23 -> domestic_violence -> PROC_DOMESTIC_VIOLENCE_COMPLAINT -> Protection of Women from Domestic Violence Act, 2005 -> protection_order","Dear Client,In this situation, you can file a complaint in the police station against your father on the ground of mental harassment. You can seek for a protection order. A Protective Order from the court orders the person who has been harassing, stalking, or abusing you to stop doing so or be punished by the court. Or you can seek restraining order. A restraining order is a legal mandate issued by a court that restricts an individual or entity from engaging in certain activities or behaviors. Keep all the evidences of mental harassment by your father. Submit all the evidences to back your case, when necessary. In T.S.Ramesh vs V.Krithika, the Madras High Court held that a child is bound to have father's love and guidance and mother's care and affection, which are the birth rights of every child. No parent has got any right to interfere with the said inherent right of the child/children. We hope our responses is helpful to you.","If you are experiencing domestic violence, you may consider filing a complaint under the Protection of Women from Domestic Violence Act, 2005. This can lead to a protection order. It might be helpful to seek support from local authorities or organizations that assist with domestic issues.",0.5674,47.1729,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
71,Hi. I m a girl above 20yrs n my parents don't let me go for studies becoz my sister loves someone. N they think if I'll go thn I will definitely do the same. So I want to leave the house without their permission infact I want to separate. What should I do first???,PROC_DOMESTIC_VIOLENCE_COMPLAINT -> PROC_DIVORCE_MUTUAL_CONSENT -> CCS_54 -> PROC_PARENTS_SENIOR_CITIZENS_MAINTENANCE,"PROC_DOMESTIC_VIOLENCE_COMPLAINT -> PROC_DIVORCE_MUTUAL_CONSENT -> CCS_54 -> PROC_PARENTS_SENIOR_CITIZENS_MAINTENANCE -> PROC_INHERITANCE_SUCCESSION -> family_pension -> CCS (Pension) Rules, 1972 -> HSA_10",Just send a letter to your parents that they need not search for you. A copy of same may be marked to local police otherwise on the complaint of your parents police may harass someone else.,Consider seeking advice on your rights and options for independence. You may explore legal avenues related to domestic issues or family matters. It might be helpful to consult with a legal professional for guidance specific to your situation.,2.7425,32.8148,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
72,"Im from SC they from OPEN. her fathe take her mobile,and documents and lock her in room for 7, 10  days.  later on she told me that she tried to comited suiside on road and also she will come on 14/02/2020 or 30/03/2020 againt her family to marry me. ..... she is ready to give speach againt to police that she not being forced by boy (me) to marry.  what should i do and should be my future step to prevent us. ...she is being torqure for get marry in her relatives so she is very feared and ready to escape even without document. my family ready to accept her. she taken 181 and 1091 number as if family her make more burden.  as for my side i told her to 1st take written proof from police that she left her home with her choice and only then i will  allow her.......what should our next step that will make my family safe if they file compalin agints us for kidnaping girl...also if she left without document how we can get back it from her family by legal way.( Gandhinagar, Gujarat )",CCS_54 -> RAJNESH_V_NEHA_2020 -> SENIOR_CITIZENS_MAINTENANCE_RULES_2009 -> PROC_INHERITANCE_SUCCESSION,"CCS_54 -> RAJNESH_V_NEHA_2020 -> SENIOR_CITIZENS_MAINTENANCE_RULES_2009 -> PROC_INHERITANCE_SUCCESSION -> family_pension -> MWPSC_23 -> inheritance -> CCS (Pension) Rules, 1972","Hi,I would suggest you to calm down first. Before taking any step in haste, make sure that you both really want to marry each other. Since you both are above 21 years of age, you should first try to make efforts of girl's safety. If only she is safe and in a condition to marry, you would get married to her. Since you both are above 21 years of age and the girl is willing to marry you without any force, it would not fall under either kidnapping or abduction. So, please do not worry about it.Regards#family #intercastemarriage","If she is an adult and willing to leave on her own, she can inform the police of her decision to avoid future issues. It might be helpful for her to get a written statement from the police confirming her choice. For retrieving her documents, she may need to seek legal assistance or file a complaint with the authorities.",1.0786,27.159,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
73,"My brother called off the marriage because he didnt like the girl's education and now girl's father is threatening to send legal notice in fake dowry case.( South Delhi, Delhi )",DP_3 -> IPC_415 -> IPC_420 -> BNS_318,DP_3 -> IPC_415 -> IPC_420 -> BNS_318 -> cheating -> PROC_DOWRY_HARASSMENT -> dowry_harassment -> Bharatiya Nyaya Sanhita,"Dear Sir,Refund cost if you call off engagement, says SC â FIR Quashed.New Delhi: After three years of litigation, a Delhi man's family realised on Friday that breaking a marriage alliance after enjoying the engagement party made them liable to reimburse the cost.In 2012, a government doctor finalized the marriage of his son, who was in the real estate business, with a girl from Thane in Maharashtra. The 'roka' (engagement ceremony) took place in Delhi on June 8, 2012. The girl's parents spent lavishly in entertaining the prospective groom's family and friends.But the boy's family later called off the alliance claiming that the girl's family had suppressed facts about her. Infuriated by the turn of events, the girl's parents filed a case under Section 420 (cheating) of IPC against the boy and his father in Thane.The father and son sought anticipatory bail from a Thane court, which after mediation proceedings asked them to pay Rs 1.50 lakh to the girl's parents towards the expenses they incurred on the ceremony. The boy's family claimed they had spent Rs 4.50 lakh for the ceremony. But the trial court asked them to compensate the girl's family.The boy's family paid up but the girl's family did not withdraw the case. The boy moved the Bombay HC seeking quashing of the case. The HC refused, saying a case of cheating was made out.Appearing for the boy's family in the SC, senior advocate Rana Mukherjee told a bench of Justices J S Khehar and Arun Mishra that once the girl's family was compensated for their expenses, there was no question of any cheating in the matter, which was a case of a prospective matrimonial alliance going sour.","If the girl's father sends a legal notice alleging dowry harassment, it may involve procedures under PROC_DOWRY_HARASSMENT. Dowry harassment is a serious allegation, and it's important to address any legal notice properly. Consulting a legal professional for guidance on the situation might be helpful.",0.0184,47.5602,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
74,"My relation and his wife got married in 1985/86 as per proper hindu system.Both are retired and senior citizens-Husband private job and wife state govt job.Their marriage was not registered.Will it create problems now in any manner  be it inheritance/Govt Pension or any othe matter,if one outlives the other. What can be done  to avoid the problem if any in future.document or photos  are damaged with time.Please advise.regards( Bhubaneswar, Orissa )",HSA_8 -> HSA_10 -> MWPSC_23 -> ISA_37,"HSA_8 -> HSA_10 -> MWPSC_23 -> ISA_37 -> PROC_INHERITANCE_SUCCESSION -> Hindu Succession Act, 1956 -> inheritance -> Indian Succession Act, 1925","Dear Client,Even if they got married in 1985/86 as per the proper Hindu system, it is not too late to register their marriage. They can visit the local Sub-Registrar's office and complete the registration process. This will provide legal proof of their marriage. To safeguard their interests, they should consider creating legal documents, such as a will, to clearly specify their wishes regarding property, assets, and inheritance. They can consult with a lawyer to draft these documents. If the wife is eligible for a government pension, she should ensure that the necessary nomination and beneficiary details are up to date. This will help in the smooth transfer of pension benefits to the surviving spouse in case of the other's demise.","If the marriage was conducted as per Hindu customs, it is generally considered valid under the Hindu Marriage Act, even if not registered. For inheritance, the Hindu Succession Act, 1956, will apply, and for pensions, relevant government rules will apply. To avoid future issues, consider registering the marriage now if possible.",1.5306,76.3677,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
75,I am a christian and from Tamil nadu and from nadar community. Can I marry my parallel second cousin? We don't share same grandparents.,"IPC_495 -> Protection of Women from Domestic Violence Act, 2005 -> ART_25 -> PROC_INHERITANCE_SUCCESSION","IPC_495 -> Protection of Women from Domestic Violence Act, 2005 -> ART_25 -> PROC_INHERITANCE_SUCCESSION -> PROC_BIGAMY_COMPLAINT -> bigamy -> SMA_13 -> Special Marriage Act, 1954",You are a Christian (RC) and interested in Church marriage better to consult your parish priest. If seek Marriage under the Act you are free to choose.,"The fact-rule-chain does not directly address marriage between parallel second cousins. Generally, marriage laws can vary based on personal laws and community practices. It is advisable to check specific legal provisions or consult a legal expert for clarity on this matter.",1.3225,27.8301,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
76,"Hi Sir,
My wife has put 498A false case against me 3 years back. Now since police has removed my parents, they went for protest petition. 
I got certified copies recently and i could see in FIR all pages it is addressed as 'I' by my wife and it was finally signed by police and not by my wife. The same is valid for her father, her witnesses, it starts the address with ""I"" but ends in police sign and could not find their sign. So i feel the 498|A case will be made invalid as the respected signatures are not there in the FIR but only police signature from Women's police station. Can this case be dismissed on the above criteria ? Please advise.( Hyderabad, Telangana )",IPC_498A -> BNS_217 -> CRPC_154 -> CRPC_482,IPC_498A -> BNS_217 -> CRPC_154 -> CRPC_482 -> fir -> PROC_DOWRY_HARASSMENT -> dowry_harassment -> PROC_DOMESTIC_VIOLENCE_COMPLAINT,HelloThe ground you have provided doesn't seems a valid ground to State that case filed by your wife against you is false. In order to prove this you'll need strong evidence which shows that the case filed by your wife is completely frivolous. Otherwise you'll have to fight the case.Thanks.Please rate if you find this advice helpful.,"The absence of signatures from your wife and her witnesses on the FIR might raise questions about its validity. However, the decision to dismiss the case depends on the court's interpretation of the procedural requirements and evidence. It is advisable to consult a legal professional for guidance based on the specifics of your situation.",2.1834,54.2683,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
77,"My 125 CRPC maintenance case has reached its conclusion, and I intended to appeal this decision in the High Court, but one of my crucial documents was not exhibited in family court. Will the high court now accept that same documentâwhich was not exhibitedâas proof? If not, how can I use that document, and what are my other options moving forward?(The document I am referring to is a generic income statement for my husband that I obtained from online&nbsp;RTI).( Bilaspur, Chhattisgarh )",HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128,"HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128 -> maintenance -> PROC_LEGAL_AID_ACCESS -> Code of Criminal Procedure, 1973 -> PROC_MAINTENANCE_CLAIM","Dear Client,In the given situation, you can file a petition before the High Court praying for a review of the order passed by the Court under Sec.125 of CrPC mentioning the document left for consideration before the trial Court. Based on the merit in your appeal, HC may allow the review petition or may reject the petition bereft of any merit.","The High Court may not accept new evidence that was not exhibited in the family court. You might need to file an application to present additional evidence, explaining why it wasn't submitted earlier. Consulting a legal aid service could help explore your options.",1.5235,47.1831,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
78,"Hello,
i am umesh karkera.i married in the year 2014 and i have a son which is 3years old.i live abroad and my wife lives with my mother in my mother's house.after 2years of marriage she started arguing with me and there after with my mother.i give her more then enough money for her and my son's  expenses.she started harrasing my mother physically and used to throw all the important property documents and blackmail me and my mother that she would kill her self and my son. she has some mental illness and im even consulting her to the doctor whereas i was unware about this before marriage.she does this because she doesnt want me to share my money with my mother and for the maintenance of my mothers house where she lives.she only misbehaves with my family and not with others.i even complained about this in the nearest police station.i have a flat in mumbai and my sister is the nominee of the house and i pay my loan every month  that is 17lakhs and my mother's house is in karnataka.my wife is not working but she is capable enough to work by her own. as she has passed her bcom.now she doesnt live with us she lives with her parents.
1)does she has any right over my house or my mothers house??
2) do i have to pay any alimony after giving divorce???
3)what if she is not willing to give divorce???
4) in who's custody will be my son?( Mumbai City, Maharashtra )",HMA_26 -> HAMA_20 -> HMGA_6 -> HMA_13,"HMA_26 -> HAMA_20 -> HMGA_6 -> HMA_13 -> divorce -> Hindu Adoption and Maintenance Act, 1956 -> child_custody -> maintenance","Yes, rest depends on court's orders.","1) Your wife does not have a direct right over your or your mother's house. 2) You may have to pay maintenance or alimony after divorce under the Hindu Adoption and Maintenance Act, 1956. 3) If she is not willing to give divorce, you may need to seek legal proceedings under the Hindu Marriage Act. 4) Child custody decisions will consider the child's best interests, and the court will decide based on various factors.",0.5573,25.4461,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
79,"After more than 20 years of marriage my wife file a case against me and my mother  in section 498A, 323,506,406
after FIR the case goes in mediation but  she refused to talk
now file is again at IO 
1. now what i have do now
2. after charge sheet what happens( Kanpur, Uttar Pradesh )",CRPC_154 -> CRPC_482 -> BNSS_528 -> IPC_498A,CRPC_154 -> CRPC_482 -> BNSS_528 -> IPC_498A -> PROC_DOMESTIC_VIOLENCE_COMPLAINT -> dowry_harassment -> PROC_BIGAMY_COMPLAINT -> PROC_DOWRY_HARASSMENT,"Dear Client,For proving your innocence, collect all evidence that can help your case including any communication between you and your wife, financial records, and witnesses who can testify on your behalf. You can apply for an anticipatory bail, if you anticipate arrest. Connect with the Investigation Officer responsible for handling your case. Provide any evidence or information that may be relevant to the investigation. A charge sheet is a final report prepared by an investigative or law enforcement agency to prove an allegation of a crime in a criminal court. It outlines the charges against you and provides evidence that the prosecution will use to try to prove the case in court. The case will proceed to trial. Witnesses from both sides will be cross-examined. Both the prosecution and defense will present their evidence. After hearing both sides, the court will deliver its judgment. We hope that our response is helpful to you.","You should cooperate with the investigation and follow any instructions from the investigating officer (IO). After the charge sheet is filed, the case will proceed to trial where evidence will be presented. It's advisable to consult a lawyer for guidance through the legal process.",1.3435,65.0901,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
80,"Dear Sir/ Madam,
My wife has left me/matrimonial house around 4 years back without any reason (No Domestic violence /Dowry or any other police complaint or Court Petition while leaving).

Before this she has made false complaints of Dowry and DV two times and then withdrawn the complaints being done by mistaken.
Once she left my house in 2009 on her own consent (giving in written to Panchayat Pradhan) without any reason. At that time section 9 case was filed by me and she compromised after six months with the commitment of not leaving company further in such way.
Last year she has filed 125crpc case against me for maintenance. thereafter I filed again section 9 Case but her reply is still awaited.
Now I want to file divorce petition. Kindly advise me what are the chances that I can get divorce and do I need to pay any compensation to her for that?
She looks not to give me divorce at any cost since her only purpose is to harrass  and spoil my life. I have no earning on records. 
Thanks( Solan, Himachal Pradesh )",DP_3 -> DVA_12 -> DVA_17 -> DVA_18,DP_3 -> DVA_12 -> DVA_17 -> DVA_18 -> domestic_violence -> PROC_DOMESTIC_VIOLENCE_COMPLAINT -> dowry_harassment -> PROC_LEGAL_AID_ACCESS,Dear ClientAs per the details provided by you in this case you should directly consult an Advocate for this matter. Under section 125 CrPC your case is strong.Hope it helps.,"Based on the fact-rule-chain, issues related to domestic violence and dowry harassment can involve legal processes like domestic violence complaints and legal aid access. Since your wife has previously made and withdrawn complaints, and you have filed a Section 9 case, the situation may be complex. It is advisable to consult a legal professional to understand your chances for divorce and any potential compensation obligations.",0.9047,32.7422,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
81,"I'm 23 year old women who wants to pursue her post graduation but my father has refused to fund in any manner for my education although he has a government job( Chandigarh, Chandigarh )",HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128,"HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128 -> maintenance -> PROC_LEGAL_AID_ACCESS -> Code of Criminal Procedure, 1973 -> PROC_MAINTENANCE_CLAIM","Dear Client,Young girls depend on their fathers for security and emotional support. Biological fathers may have the financial responsibility of paying for various items the child needs as he or she grows up which can include caretaking, providing for a child's needs, nurturing, education, and financial support.  Under Section 20(3) of the Hindu Adoption and Maintenance Act, 1956, an unmarried Hindu daughter can claim maintenance from her father till she is married provided, she pleads and proves that she is unable to maintain herself. the right given to an unmarried daughter under Section 20 of the Act to claim maintenance from her father when she is unable to maintain herself is an absolute and is a right granted under personal law, which can be enforced by her against her father. When you are not getting moral and financial support from your father who is a public servant to pursue higher studies to build up a good career in life, before going into litigation, you may represent your plight before the Chairperson, of the National Commission for Women who is empowered to investigate complaints related to issues faced by women/girl under distress by sending an email to[emailÂ protected]or filing an online complaint. Further, you can also approach the State Commission of Women situated in your state, and ask them for help.","Under the Code of Criminal Procedure, 1973, there are provisions for maintenance claims. However, these typically cover basic needs and not necessarily education expenses. You may need to explore legal aid options for further assistance.",0.0114,36.4783,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
82,"If one has TB during pregnancy of two month.. Husband not wanted child in this condition but wife's parents has force to keep it.. They ignore and refuse all requests of husband . And also wife's behaviors not good to husband he is frustrate.. So if husband  wanted seperate or divorce in this condition is right according to law?( Washim, Maharashtra )",HMA_26 -> HAMA_20 -> HMGA_6 -> HMA_13,"HMA_26 -> HAMA_20 -> HMGA_6 -> HMA_13 -> divorce -> Hindu Adoption and Maintenance Act, 1956 -> child_custody -> guardianship","Dear Sir,On such grounds divorce may not be available because both the spouses are bound to face all the eventualities in the life.","The fact-rule-chain mentions divorce under the Hindu Marriage Act. If the husband is frustrated and wants a divorce, he may consider filing under the grounds provided by the Act. However, specific legal grounds and processes must be followed, and it is advisable to consult a legal professional.",1.2211,55.9232,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
83,"My friend is married to a married man and they have a child aged 6years and they are married for 10+ years. Not divorced his 1st wife. The 1st wife came to know they have a child. She is going torturing them since she knows their address. What can be done to stop her coming to their home and torture. The 1st wife was aware of their relationship since 10+ years but she did not know their address. Not taken any legal action. Can the second wife get any help legally so that the husband has the right to visit his second wife and their child. Please guide. Thank you.( Bangalore, Karnataka )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> Code of Criminal Procedure, 1973 -> divorce -> PROC_DIVORCE_MUTUAL_CONSENT -> Hindu Marriage Act, 1955","Hi,The second marriage without divorce is void and invalid. The second wife can take legal action against the husband. If you found this helpful, please rate us.","The situation involves complex legal issues related to marriage and divorce under the Hindu Marriage Act, 1955. Legal advice from a qualified professional is recommended to address the harassment and visitation rights. The parties may need to explore legal options for protection and visitation through appropriate legal channels.",2.192,50.2505,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
84,"My parents are being tortured by my real brother. I think he's mentally sick he doesn't understand anything at all.( Agra, Uttar Pradesh )",HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128,"HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128 -> maintenance -> PROC_LEGAL_AID_ACCESS -> Code of Criminal Procedure, 1973 -> Hindu Marriage Act, 1955",Sir you can file for a complaint of harassment against your brother with the permission of your parents,"If your parents are facing issues with your brother, they may seek legal aid or protection under relevant laws. The Code of Criminal Procedure, 1973, and the Hindu Marriage Act, 1955, provide mechanisms for maintenance and legal aid access. It might be helpful for them to consult with a legal professional for guidance.",2.0588,53.5939,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
85,"ONE OF MY UNCLE  HAS  CHEATED AND CONVERTED OUR GRANDMOTHERS LAND INTO HIS NAME AND PAANI EVERYTHING IS COMING IN HIS NAME WHAT IS THE SOLUTION FOR IT( Bangalore, Karnataka )",IPC_415 -> IPC_420 -> BNS_318 -> IPC_506,IPC_415 -> IPC_420 -> BNS_318 -> IPC_506 -> criminal_intimidation -> cheating -> Bharatiya Nyaya Sanhita -> Indian Penal Code,"Hi,File a suit for declaration of title and complain to the police about cheating and fraud under Sections 415 and 420 IPC.If you found this helpful, please rate us.","Your uncle's actions may involve cheating, which is covered under IPC_415 and IPC_420. You might consider reporting the matter to the police for investigation. Consulting a legal professional for advice on property disputes could also be helpful.",5.0084,56.6135,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
