sample_id,question,chain_q_orig,chain_q_extended,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu1,bleu2,bleu3,bleu4,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
55,Iam working in a company from last 3yrs . I applied for a loan and asked for a salary slip but director refused it giving some bogus reasons. ?So is it a legal right of an employee,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12 -> wages -> Industrial Disputes Act 1947 -> Employees State Insurance Act 1948 -> ISM,Yes it is your right to have salary slip. Tell your employer that if he does not give you then he will be in problem.,"The fact-rule-chain does not directly address the right to a salary slip. Generally, employees may have a right to receive salary details, but specific legal rights can depend on local laws and company policies. It might be helpful to check the company's policy or consult a local labor authority.",4.029,74.1326,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
56,"I am working in school , my school has not payed me my salary from last 6 months and now I have changed my school. Now they are saying that they will pay my 70% of the salary. They did not inform me initially that they will pay me 70% , now they are telling me that they cannot pay me more than 70% . I've given them in writing that I will not accept less than 100% . Now what can I do ? Kindly advice me.( Jodhpur, Rajasthan )",IDA_17B -> EPF_12 -> ESI_72 -> ISM_12,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12 -> wages -> Industrial Disputes Act 1947 -> Employees State Insurance Act 1948 -> ISM,"Hi,More specifications related to the terms of the contract are required in order to help you out.If the terms of the agreement are not against you, you can issue a legal notice to the school authorities.","You may consider addressing this issue under the Industrial Disputes Act 1947, which deals with employment disputes. It might be helpful to seek assistance from a local labor authority or legal advisor to explore your options for recovering the full salary. They can guide you on the appropriate steps to take in your situation.",1.2317,14.8376,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
57,"Hi ! I am Ashish, working in a private company in Delhi, Currently Serving Notice Period of 2 months(60 Days), I gave my resignation on 10th October 2020, the employer has given me Appraisal Letter on 13th Nov 2020 and increased my pay. but due to work level stress and not so well Health conditions, i wanted to stop working for a year or two after completing my notice period. I have completed more than half of the Notice period now on 15th nov my employer has given me suspension of 1 week, from 16th nov- 22nd Nov 2020, saying that you have not delivered a Graphic for Diwali that can be posted on company behalf on social media channels. there were unrealistic timelines and i got only 1 day to work on those Graphics, where he wanted me to create a video as well, but i at least delivered 2 graphics. i promised him that i will try my best to do it, but he's saying now that i falsely committed and i have been telling lies to him about the work and hence a suspension is in place for you which is unpaid. He's also not giving me last working date and acceptance on my resignation, and now when i asked for it, he's saying that you will have o serve up to 24th of Dec 2020. where as my notice period should end on 10th Dec. i even told him that i will support him in everything, even if i leave. i am now looking for a legal advice on what should be my next step or can this be legally challenged ? i am not sure currently.( South West Delhi, Delhi )",MEPS_26 -> MEPS_40 -> MBA_10 -> FA_79,MEPS_26 -> MEPS_40 -> MBA_10 -> FA_79 -> Factories Act 1948 -> notice_period -> leave -> MEPS,"Hello,You should send the legal notice to the company, Was there any clause in regard to this in the employment contract","Your situation involves issues related to notice period and leave, which are generally governed by employment contracts and company policies. If your employer is not adhering to the agreed notice period or is imposing unfair suspension, you may consider discussing the matter with HR or seeking legal advice. It might be possible to challenge the employer's actions if they violate the terms of your employment agreement or relevant labor laws.",1.4735,57.6743,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
58,"Sir, I am working in PSU as contract employee (officer category). Location of work is at Andaman island . Did I am eligible for getting hardship allowance(10% of basic salary as extra) as per 7th CPC rule?
Permanent employees are getting same benefit here at my office .( South Andaman, Andaman and Nicobar )",IDA_17B -> EPF_12 -> ESI_72 -> ISM_12,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12 -> wages -> Employees State Insurance Act 1948 -> Industrial Disputes Act 1947 -> ISM,"Dear client,Those employees will get hardship allowances who will be posted in the hardship stations to perform tasks which need extra efforts or involve some risks. Every govt. employee can get this hardship allowance if their posting is in such an area where it is very high altitude like as in Siachen, or they also get hardship allowance for staying in metropolitan city where living costs are sky high. A major portion of the hardship allowance given by the govt. goes to the civil servants and the paramilitary forces. They are often posted in several tough terrains and are exposed to several hazards.",The fact-rule-chain provided does not mention specific rules about hardship allowance for contract employees. It mainly references acts related to employment and insurance. You may need to check specific employment terms or consult with your employer for clarity on the 7th CPC rule application to contract employees.,1.1545,61.9935,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
59,"April-24 I got appraisal according to my performance and after three i resigned for that role but now they are recovered my appraisal Amount.Now what to do( Bangalore, Karnataka )",PGA_7 -> EPF_7D -> ESI_55 -> IRC_44,PGA_7 -> EPF_7D -> ESI_55 -> IRC_44 -> labour_court -> Payment of Gratuity Act 1972 -> PROC_GRATUITY_CLAIM -> IRC,"Dear Client,Read your employment contract, clauses related to appraisals, bonuses, and resignation. Check the company policy, which might require employees to return a portion of bonuses or appraisals if they resign within a short period after receiving them. Reach out to your HR department for an explanation and ask to provide a detailed breakdown of the recovery.  If you believe that the recovery is not justified with your contract, try to negotiate with HR or appeal the decision. We hope that our response is helpful to you.","You may consider checking if the appraisal recovery aligns with the terms of your employment contract or company policy. If you believe it is unjust, you might explore options like discussing with HR or seeking advice from a labor court. The Payment of Gratuity Act 1972 and related procedures might offer some guidance on employment benefits and claims.",5.0665,67.4841,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
60,"I put my resignation to my employer for an early release by deducting my salary lieu in against the notice period as per company separation policy, but my employer is not accepting my resignation and not reliving me and asking to serve the notice period. Kindly advice to proceed further.( Hyderabad, Telangana )",MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12,MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12 -> wages -> Industrial Disputes Act 1947 -> MEPS -> leave,If you are not in hurry to join anywhere then serve the notice period otherwise you quit and go. You don,"Your situation involves company policy and possibly the Industrial Disputes Act 1947. If your employer is not accepting your resignation as per the policy, you may need to discuss further with them or seek advice based on the specific terms of your employment contract. Consider consulting a local labor expert for guidance.",1.0554,34.7477,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
61,"Dear Sir,

I have recently resigned from my organisation after serving for 4yrs 8 months and 2 days. As I have checked on internet 4.8 yrs is eligible for grautity.  I have conveyed same to my HR but he is saying grautity is eligible only for 5 yrs or more.

Would just require an confirmation from an legal advisor for exact rule of Grautity as this is pending from 4 months from my old employer end.( Mumbai suburban, Maharashtra )",IDA_25F -> IDA_25H -> IDA_25N -> IRC_64,IDA_25F -> IDA_25H -> IDA_25N -> IRC_64 -> IRC -> Industrial Disputes Act 1947 -> PGA_4 -> Payment of Gratuity Act 1972,"Dear Client,According to Section 4(1) of the Payment of Gratuity Act of 1972, gratuity must be paid to an employee upon cessation of employment if he or she has rendered continuous service for five years or more. According to section 2A of the Act, an employee is said to be in continuous service for a period if he has for that period been in uninterrupted service including service which may be interrupted on account of accident, sickness, leave, absence from duty without leave, layoff, strike or a lock-out or cessation of work not due to any fault of employee. Section 4(2) of the Act provides that for every completed year of service or part thereof in excess of 6 months, the employer shall pay gratuity to an employee at the prescribed rates. So, when you worked for a period of 4 years 8 months & 2 days in the Company, you are eligible for payment of gratuity by the employer. Under Rule 7(1) of the Payment of Gratuity Rules, 1972, an employee who is eligible for payment of gratuity under the Act, or any person authorized, in writing, to act on his behalf, shall apply, within thirty days from the date the gratuity became payable, in Form 'I' to the employer who is duty bound to disburse the gratuity within 30 days of cessation of employment of employee or claim made by an employee. After the completion of 30 days, the employer has to pay you not only the gratuity amount but also the simple interest accrued for the delay in payment of the gratuity. In case of denial of gratuity by the employer, serving a legal notice to the company, reach out to the office of the concerned Labour Commissioner and the Controlling Authority under the Act to file a complaint against the employer over non-payment of gratuity despite your eligibility to redress the grievance. Under Sub-Sec.5 of Section 7 of the Act, the Controlling Authority is empowered with the Code of Civil Procedure, 1908 to try the claim of the applicant and pass an order/direction on the claim petition. If required, you may hire the service of an Advocate experienced in service matters to navigate the issue in the right way.","Under the Payment of Gratuity Act 1972, gratuity is typically payable after completing 5 years of continuous service. The interpretation of 4 years and 8 months as eligible can vary, but generally, 5 years is the standard requirement. It is advisable to check with a local legal expert for specific guidance.",0.0237,81.8798,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
62,"Hi,

I have served the full notice period and done with all the documentation of FNF but while submitting the ID card they said you are terminated and and we not provide your payouts( Lucknow, Uttar Pradesh )",IDA_2A -> ESI_73 -> MEPS_26 -> MEPS_40,IDA_2A -> ESI_73 -> MEPS_26 -> MEPS_40 -> leave -> wrongful_termination -> PROC_WRONGFUL_TERMINATION -> MEPS,"Dear Client,When you tender your resignation from the service following the conditions of your contract of employment and serve your notice period, your relationship with the company is automatically seized. Moreover, in compliance of formalities with regard to the disbursement of F & F Settlement dues, the Company is dutybound to relieve you from service along with F & F settlement dues. The company cannot treat your resignation as termination from service in the absence of statutory compliance with the relevant provisions of relevant Acts, like  I D Act, the Shops & Establishment Act, the Industrial Employment(SO) Act etc. Such an action on the part of the Company is highly unjustified and illegal and needs to be challenged before the concerned authority/Court. So, in the prevailing situation, if you are not holding a position of Manager/Supervisor but a workman as defined u/s.2(s) of the Industrial Dispute Act then in the absence of compliance with the statutory provision law if you are terminated from the employment that will be termed as illegal termination and unfair labor practice. In that situation, you need to serve a legal notice to your employer/company and file a complaint against them before the concerned Labour Commissioner for redressal of your grievance failing which you may file an application u/s.33C(2) of I D Act before the concerned Labour Court directly claiming entire dues payable as compensation toward illegal termination. If you are not a workman as defined u/s.2(s) of the Industrial Dispute Act you have to approach Civil Court for recovery of dues from the employer and redressal of your grievance. In case you need any legal services/assistance in this regard, you may contact our legal team with all the relevant papers.",It seems there might be an issue related to wrongful termination. You may need to explore procedures for wrongful termination claims. Consider seeking further assistance to address the payout issue.,0.0004,45.426,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
63,"I am actually having troubles with an employment bond I signed with my previous company. On the day of my resignation, I paid them liquidity damages through a dated cheque and in return got my experience certificate and relieving letter. After 7 months of leaving the HR calls me and requests the bond money. 

They admitted it was the finance team fault and that they forgot to credit into the company account. I politely told her I cannot arrange such a huge sum now. Kindly stop troubling me. I also asked them why was this not communicated much earlier. They asked me to talk with the accounts team and they would give me the number but I never heard from them. 

Now after 5 months, they are dropping an email requesting the same. What should I do in this case?( Bangalore, Karnataka )",ICA_73 -> ICA_74 -> SRA_14 -> SRA_16,ICA_73 -> ICA_74 -> SRA_14 -> SRA_16 -> employment_bond -> Indian Contract Act 1872 -> Specific Relief Act 1963 -> wages,"Hi,As per the facts stated by you,A complaint letter can sent to your previous company stating your grievance and requesting them to resolve the dispute as soon as possible.","You have already paid the bond amount through a cheque, and the company acknowledged it by providing your experience certificate and relieving letter. The issue seems to be an internal error on their part. You may want to communicate this to them again and keep records of all communications for your reference.",1.2321,32.1092,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
64,"In my contract it was mentioned that I shall have 6 month of notice period later they increased it for 3 more moths without letting me know and I came to know about it when got fired  and they fired me after 9 months suddenly and saying you were not a confirmed employee and  would not get 60 days of notice period. But as per the contract or agreement  Probation shall be for first 6 months , they have given notice period for 29 days. And if se new policy comes for notice period it has to be signed from me or they can directly apply by themself?( Bangalore, Karnataka )",MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12,MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12 -> wages -> Industrial Disputes Act 1947 -> leave -> notice_period,"Dear Client,A probationary period may be extended by an employer if required based on your performance and ability to grasp the jobs assigned and an extension of the probation period must be informed to the probationer before extension. In the absence of notice of extension of probation, a Probationer may be treated as an employee of the Company on the expiry of the probation period,  An employer cannot terminate an employee and even probationer from a job or service without serving a 30-day notice in compliance with Clause 13(1) of model Standing Orders applicable in an establishment in the absence of certified Standing Orders under Industrial Employment(Standing Orders) Act, 1946 which amounts to illegal termination from service as defined under Sec.2A of the Industrial Dispute Act, 1947. So in the prevailing situation, it may be suggested that if you are not holding the position of Manager/Supervisor but a workman as defined u/s.2(s) of the Industrial Dispute Act then for such an arbitrary and illegal termination from employment, reach out to the office of the Labour Commissioner concerned for filing a complaint against the employer for redressal of your grievance failing which after serving a legal notice to the Company, you can raise an industrial dispute under Sec.2A of the Act directly before the Central/State Govm. Industrial Tribunal claiming your reinstatement in service with back wages.  Otherwise, if you belong to the position of Manager or Supervisor of the Company,  you have to file a civil suit before the Civil Court for appropriate relief in the matter serving a legal notice to the employer.","If your contract initially stated a 6-month notice period, any change to this should typically be communicated and agreed upon by both parties. If the notice period was increased without your consent, it may not be enforceable. Generally, changes to employment terms should be signed by the employee to be valid.",0.0739,41.8671,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
65,"where can I complaint( Mumbai, Maharashtra )",IDA_2A -> ESI_73 -> IDA_25F -> IDA_25H,IDA_2A -> ESI_73 -> IDA_25F -> IDA_25H -> Industrial Disputes Act 1947 -> wrongful_termination -> PROC_WRONGFUL_TERMINATION -> PGA_4,"Dear Client,The company cannot terminate your services once you have given your resignation and already serving your notice period. However, your boss has the power to exempt you from serving the notice period if he really wants you out of the office. In your case you cant get terminated as you have served your resignation.In case the company has terminated you post your resignation and denies any of the benefits to which you were eligible at the time of leaving the company, then this action of the company can be challenged in the Court of law.","You can file a complaint under the Industrial Disputes Act 1947 for wrongful termination. In Mumbai, Maharashtra, approach the local labor court or tribunal. They handle disputes related to employment issues.",0.4511,41.1484,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
66,"Dear Sir
             I am a Student. But, I don't earn. My parents are retired Govt Primary and secondary school Teachers. The pensions of both my parents sums up to worth 80000 per month. My family doesn't have any other source of income apart from this. Then, how much income should I mention on the income certificate? Is I am eligible for the OBC-NCL Certificate? If yes, then What should I fill in the column of Parents Profession in the OB-NCL application form?( Nalanda, Bihar )",EPF_6 -> EPF_AT_2 -> CCS_ME_3 -> CCS_ME_5,EPF_6 -> EPF_AT_2 -> CCS_ME_3 -> CCS_ME_5 -> leave -> EPF_AT -> provident_fund -> labour_court,"Dear Client,The Non-creamy Layer (NCL) Certificate would be applicable to OBC candidates who are covered under the Income/Wealth Test criterion.   Neither salary nor income from other sources should cross Rs.8 lakhs in three consecutive years.    When your parents pension income is Rs.80,000/-per month then multiplying by 12 it comes to Rs.Rs.9,60,000/- per year that crosses the prescribed limit of income. So, you are not elligible to apply for OBC-NCL Certificate.  However, when your parents under Government employment, the status of the job (Group A/B/C/D) is more important than the salary. If your parents are earning more than 8 lakhs annually, but their rank is below that of group B officers, you are still come under the Non-Creamy Layer status. For more detailed information you may contact the office of the Tehsildar or SDM/DM who are the competent authority for issue of caste certificates.","Based on the fact-rule-chain, the income from pensions should be considered for the income certificate. Eligibility for the OBC-NCL certificate depends on specific criteria not detailed in the chain. For the application form, you can mention ""Retired Teachers"" as the parents' profession.",0.257,77.9269,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
67,"I am working in UPPCL as assistant engineer. The term and condition mentioned in  ""Advertisement""  different from the ""U.P. State Electricity Board Engineers Service Regulations,1970"". Which one is apply to me ?( Ghaziabad, Uttar Pradesh )",LWF_4 -> Contract Labour Act 1970 -> GUJARAT_ELECTRICITY_1969 -> CCS_ME,LWF_4 -> Contract Labour Act 1970 -> GUJARAT_ELECTRICITY_1969 -> CCS_ME -> LWF -> CLA_10 -> contract_labour -> ART_39_D,By advocate Rameshwor dadhe dear sir you should maintion the brief fact,"The applicable terms and conditions would generally be those outlined in the ""U.P. State Electricity Board Engineers Service Regulations, 1970"" as they are specific regulations. However, if the advertisement explicitly states different terms, it might create a conflict that needs resolution. It is advisable to seek clarification from UPPCL for the specific situation.",0.5658,6.2515,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
68,"I inadvertently mention in my obc ncl application during apply for it my own income instead of my parents that is respectively 1.5 lpa and 5.5 lpa. My father is businessman and they file income tax return. I joined Railway govt services level 1 post as unreserved category before 6 months before. There are two DV conduct one by RRC (Recruitment Agency) and 2nd stage by department. After first DV i realised mistake done by me then for 2nd dv i prepared new obc ncl with my parents income and submitted it to departmental dv. 

but i am afraid because 1st dv certificate not as per my parents income. 
Q1. In future department can take action against me. 
Q2. can i now cancel my reservation claim because my selection made through unreserved category at all stage of recruitment process and my age also under unreserved category. 
Q3. In future i have to return my all salary earn during service.( Muzaffarpur, Bihar )",IDA_17B -> EPF_12 -> ESI_72 -> ISM_12,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12 -> wages -> Industrial Disputes Act 1947 -> Employees State Insurance Act 1948 -> ISM,"Dear Client,The eligibility for an OBC NCL certificate is determined based on the annual income of the applicant's parents if the income falls below Rs.8 lakh in a financial year. So, when your parent's income falls below the threshold limit of income, even if you wrongly mention it as your income that will not change your status quo which is determined based on the parent's income. Apart from the parent's income, if you meet the other eligible criteria required for the issue of an OBC NCL Certificate, then there is nothing to worry about any future consequences and more so when you are recruited against an unreserved category.","Q1. If the department discovers the discrepancy, they might investigate, but since you corrected it in the second DV, it may not lead to action.  
Q2. You can choose not to claim the reservation if your selection was through the unreserved category.  
Q3. Returning salary is unlikely if your selection and work were legitimate and based on unreserved criteria.",1.8086,39.5619,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
69,"How to take legal action against my previous employer who is ignoring to clear my pending salaries?( Gwalior, Madhya Pradesh )",IDA_17B -> EPF_12 -> ESI_72 -> ISM_12,IDA_17B -> EPF_12 -> ESI_72 -> ISM_12 -> wages -> Industrial Disputes Act 1947 -> Employees State Insurance Act 1948 -> ISM,"A.Dear Sir,You may first approach Labor Commissioner under Section 12 of Industrial Disputes Act if not settled then issue legal notice and file a suit for recovery along with interest.","You may consider addressing the issue under the Industrial Disputes Act 1947, which deals with disputes related to wages. You can approach the labor court or a relevant authority in Gwalior, Madhya Pradesh, for assistance. It might be helpful to consult with a local legal advisor for guidance on the process.",3.925,71.1635,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
70,"As my health was not sound enough when i joined a company, in line when i asked or told to initiate quitting process, I was told to serve 3 months but the offer letter didn't mention any such as for trainees and primarily - i joined as a trainee. As 2 months i proceeded, i couldn't able to continue and was strong that my health over job so i asked them if i could resign. And in that process I was easily threatened, one of them treated me disrespectfully. after hours of waiting they asked us initially to pay then they again told ""you need not pay or compensate for the 3 months remaining"" - while all this was in the process my 2nd month salary was frozen. they promised that they will give me salary within weeks but its been 3 months since this happened and they didn't oblige. Secondly, now that I'm well and to search for a job if i proceed after three months, they mailed me ""we can't help you with BGV"". 
My doubt is, I have such an academic records as i got AIR 21 in CMA - I feel like my dream has been shattered. Is there any way possible that i can have my Dream to progress?( Chennai, Tamil Nadu )",MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12,MEPS_26 -> MEPS_40 -> IDA_17B -> EPF_12 -> wages -> Industrial Disputes Act 1947 -> leave -> MEPS,"Dear Client,The Labour Laws and other quasi-judicial laws govern the relationship between an employer and an employee. A Probationer/trainee is not treated as an employee in the permanent role of the Company, so standing rules or regulations do not apply to the probationer/trainee to regulate or resolve the dispute between a probationer and an employer. Moreover, in the absence of a specific stipulation in the appointment letter about the notice period required for resignation, the company cannot force a trainee who tendered his resignation on the grounds of adverse health conditions to serve a three-month notice period or pay in lieu of said notice. So, the action of the Company giving a threat of damaging career under BGV, prima facie, amounted to victimization and unfair labour practices. Although you are not a workman under I D Act, still you can approach the concerned Labour Commissioner of the State Govt. for redressal of your grievance against the unfair labour practice of the Company. Further, a background verification(BGV) check is a process many organizations carry out in order to verify the information provided by the candidate during hiring. Verification of EPFO records through UAN is a critical process for conducting employee background checks because it allows employers to confirm that their employees are not using false or stolen identities to gain employment. . A joint declaration form is used to correct Provident Fund (PF) member details. It is a combined form that the employee and employer jointly sign and submit to the regional PF commissioner to update the wrong information entered in the employeesâ PF accounts. So, it is the duty cast on the employer to rectify the anomaly in the PF records that affected the employee's record. An individual can file a complaint using the EPF i-Grievance Management System (www. https://epfigms.gov.in/). Once you succeed in wiping out the stigma of dual employment from your EPF records with the cooperation of your previous and present employer, your scope of employment with other companies will be restored with clean employment records.","It seems you faced issues with your resignation and salary. You might consider discussing the situation with a legal advisor to explore options regarding your salary and employment records. Pursuing your dream is still possible, and focusing on future opportunities could be beneficial.",0.0037,33.1257,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
71,"Can I get regular BA degree course while Im in service as a DEd teacher?( Jalgaon, Maharashtra )",ESI_51A -> MEPS_1 -> MEPS_2 -> MEPS_25,ESI_51A -> MEPS_1 -> MEPS_2 -> MEPS_25 -> leave -> working_hours -> MEPS -> Employees State Insurance Act 1948,"Dear Sir,You cannot get your regular BA Degree since you are working as Teacher. You may get BA Degree through distance mode and it is equivalent to regular BA Degree.","The fact-rule-chain does not provide specific information about pursuing a degree while in service. Generally, pursuing further education while working depends on your employer's policies and your ability to manage working hours and leave. You may need to check with your employer or relevant authorities for specific guidance.",3.4306,51.2729,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
72,"My employer is a private bank and it is doing Discrimination in profile allocation to me since October 2019, means I am in the organisation without any profile and work without any reason. Which deprived me of my career growth and financial benefits and growth. Eventhough the profile were available I wasn't alloted any, and when I complained about it to management the HR gave me a punishment transfer to Assam. But management didn't answered or replied to any complaint. I had done a whistle blower for a fraud at Wankaner Branch since then HR is doing this Discrimination and mental harassment to me please guide for legal action( Rajkot, Gujarat )",CCS_ME -> ESI_46 -> MHA_21 -> ESI_16,CCS_ME -> ESI_46 -> MHA_21 -> ESI_16 -> Employees State Insurance Act 1948 -> MHA -> PROC_ESI_CLAIM -> esi,Hello Client!It seems that your superior and HR People are acting together against you as you had opened up the fraud for which you are being targeted.You need to serve legal notice to the management and the HR Department for such discrimination against you and also put the complaint before the local labour commissioner office,"It seems your situation involves workplace discrimination and harassment. The fact-rule-chain provided does not directly address these issues, but you may consider seeking advice from a legal professional familiar with employment law in your area. They can guide you on possible actions based on your specific circumstances.",1.779,60.6849,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
73,"Sir i want to ask that byjus trainer say that its day one salary training process but after 21 days firstly thay say that your job location will change approx 50 km in other city, but i maild him that i am ready but i want few time to relocate but after these day they maild me that i am regected or not shortlisted for this position. and thay run away to give me my salary and they say that we are not responsible. what should i do?( Azamgarh, Uttar Pradesh )",IDA_12 -> IRC_41 -> IRC_42 -> IRC_43,IDA_12 -> IRC_41 -> IRC_42 -> IRC_43 -> IRC -> Industrial Disputes Act 1947 -> dispute_resolution -> IRC_47,"Dear Client,If you possess any documentary evidence from Byjus offering employment post-training period, then for breach of contract of employment, you can file a complaint against Byjus for the commission of unfair labour practice before the concerned Labour Commissioner to resolve the issue. But, typically, a Probationer/Trainee is not treated as an employee in the permanent role of the Company, so standing rules or regulations do not apply to the probationer/trainee to regulate or resolve the dispute between a probationer/trainee and an employer. So, relief cannot be ensured even if your complaint is made before the authority.",You may consider addressing this issue through the dispute resolution mechanisms outlined in the Industrial Disputes Act 1947. It might be helpful to seek assistance from a local labor office or a legal advisor familiar with employment disputes. They can guide you on the appropriate steps to take in your situation.,0.9378,44.2268,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
74,"I am a vice president in a foundry in Coimbatore. I have a signed appointment letter where my employer had agreed during my recruitment to pay 3% of gross profits on revenues generated above a target threshold. Now I have resigned and during settlement, the employer is flatly refusing to pay any incentive without giving any reason. He is just saying don't ask I will not pay, let's part in good terms. What can I do now? He has already signed and provided my relieving letter, but has not provided settlement yet.( Coimbatore, Tamil Nadu )",PGA_7 -> EPF_7D -> ESI_55 -> IRC_44,PGA_7 -> EPF_7D -> ESI_55 -> IRC_44 -> labour_court -> Payment of Gratuity Act 1972 -> PROC_GRATUITY_CLAIM -> IRC,"Dear client,First you go through  the agreement explicitly states the incentive terms and conditions. If the document clearly defines the incentive payment based on gross profits exceeding the target threshold, it will strengthen your position and next Send a formal written request to your employer, asking for a detailed explanation as to why the incentive payment is being not paid. Again your employer is not paying 3% gross profit. If your employer does not respond to your formal request, you can have your lawyer send a legal notice demanding payment of the incentive. This step often prompts employers to reconsider their stance due to the potential legal consequences. Next you can you can file a complaint with the appropriate Labour tribunal or the Labour commissioner.Thank you","You may consider approaching the labour court for resolution, as the Payment of Gratuity Act 1972 and related procedures might be relevant. The fact-rule-chain suggests there could be a process for claims like yours. Consulting with a legal expert could help clarify your options.",0.3781,54.1988,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
75,"how to proceed further if the company doesnot give the  immediate relieving  even when we are ready to pay penalty...?( Visakhapatnam, Andhra Pradesh )",SEEDS_19 -> BOCW_12 -> SPE_9 -> relieving_letter,SEEDS_19 -> BOCW_12 -> SPE_9 -> relieving_letter -> SPE -> BOCW -> SEEDS -> SEEDS_17,Dear ClientYou can send them a legal notice asking them to relieve you as per the employment offer letter and term and conditions or else you will be forced to file a case against them for breach of terms of contract and seek compensation from them.Hope it helps.,"If the company does not provide an immediate relieving letter despite your readiness to pay a penalty, you may need to refer to the terms outlined in your employment contract or company policy. Consider discussing the issue with HR or seeking advice from a legal professional. It might also help to document your communication and attempts to resolve the matter.",1.903,47.6023,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
76,"My father is working as doctor in State government. He has applied for VRS in july 2019 and opted for VRS on 31 oct 2019 after completing 3 month notice period. But the department didn't give him any information regarding reliving. So he continued his service. He has also received the salery for the month of april 2020. Also he was not on duty from 25 feb 2020 as he was stuck in my location due to lockdown. 
Now his department is saying that you will not be given salery from this month. Also your previous salery will be recovered. Is it legal. Can we go to court. In which court should we go.( Sidhi, Madhya Pradesh )",MEPS_26 -> MEPS_40,MEPS_26 -> MEPS_40 -> leave -> MEPS -> notice_period -> retrenchment,Court expenses will be more and get terminal benefits smoothly.,"It seems there might be an issue with the notice period and the department's response. If your father was not officially relieved, the department might argue he was still employed. You may consider consulting a legal professional to explore the option of going to court, possibly in a local court in Madhya Pradesh.",0.8237,20.1848,17.7365,2.4449,15.5493,14.4945,30.177,4.8774,1.3136,0.5364,0.176,13.3953,47.5674,47.8752,84.4873
