sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,rouge1,rouge2,rougel,meteor,bertscore
83,"my Father died in 2001 during his service period as a School teacher. That time I was a kid. Now I am adult and mature to claim his job as a compensation. 
Kindly suggest how can I take it forward( Hooghly, West Bengal )",compensation → GST_143 → RPSR_156B → FIN_A_244A,compensation → GST_143 → RPSR_156B → FIN_A_244A → FIN_A → probation → RPSR → GST,"Widow daughter can get family pension of panchayat taj dept employees.( North 24 Parganas, West Bengal )","Hello Sir/Mam,

I was worked for a private IT company 5 days working a week for 4 years, 7 months and 24 days. Now when i asked company to pay the gratuity amount. They deny it saying i need to complete 5 years to become eligible for gratuity. But as per my research and finding a one should be eligible after 4 years, 190 days. Please help me out how to proceed further.( Jaipur, Rajasthan )","In my graduation 3rd year marksheet my date of birth 21-jun-1993, seen 21-jun-1983 from distance, but actual it 21-jun-1993 when seen by lens, in 1993 third digit 9 is likely shaped birthday candel 9, and shape is likely 9,. Qr code represent 21-jun-1993 also. 
Please suggest me that ...should I do apply reprint in University or not? Is there any problem in govt job?( Bundi, Rajasthan )","Yes, you can apply and do as soon as possible","Under the West Bengal Government's Die-in-Harness Scheme, a dependent family member of a deceased government employee may be eligible for a compassionate appointment if the death occurred during the service period. However, applications for such appointments are typically subject to a time limit and must be made within a certain period after the employee's death. Given that your father passed away in 2001, it is likely that the time limit has expired.

You cannot claim the job as compensation now due to the lapse of time. However, you can verify if any exceptions or extensions apply by consulting the relevant department or legal counsel. As a next step, contact the school or education department where your father worked to confirm the specific policies and any potential recourse available.",19.7689,3.914,17.6851,20.1372,84.1461
84,"The company i am working with, wants to introduce alternate saturday off.  In the same premises, there is factory and corporate office. 
Can we have 48 hour week for factory workers and 54 hour week with alternate saturdays off for supervisory, managerial and administrative staff.( Pune, Maharashtra )",IRC_67 → DPDP_31 → IDA_25C → ESI_17,IRC_67 → DPDP_31 → IDA_25C → ESI_17 → Employees State Insurance Act 1948 → DPDP → Industrial Disputes Act 1947 → IRC,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","No, it cann't be","The legal issue involves compliance with the working hours stipulated under the Factories Act, 1948. Under Section 51 of the Factories Act, the maximum permissible working hours for factory workers are 48 hours per week. For supervisory, managerial, and administrative staff, different rules may apply, as they are often exempt from certain provisions of the Factories Act, allowing for a 54-hour workweek if specified in their employment contracts and compliant with other labor laws.

Legally, the company can implement a 48-hour workweek for factory workers and a 54-hour workweek with alternate Saturdays off for supervisory staff, provided it adheres to applicable labor laws and any relevant state-specific amendments. The company should ensure that the employment contracts reflect these terms and consult with a labor law expert to verify compliance with all statutory requirements.",19.7689,3.914,17.6851,20.1372,84.1461
85,"I am working with a company , In which I have not signed any bond. I m serving the notice period of 1 month but as per company I have to serve notice period of 3 months. When I asked HR for the same he said we have our own policy. Many of my friends get relieved in 10-20 days from system. How to get early relieve from system.( East Delhi, Delhi )",MEPS_26 → MEPS_40,MEPS_26 → MEPS_40 → MEPS → notice_period → leave → retrenchment,"Dear Sir/Ma'am,
I was worked in pvt ltd. company for 32 days (21 days in January and 11 days in February) when i asked for salary via mail (there is no HR team) they reply to me we will pay salary in 60 days if you r comfortable then ok other wise we will terminate you, so that i resigned from my job, now they are not pay salary.( Hyderabad, Telangana )","I was sick with covid in the month of April. So I didnt work for April, May and June, but marked the attendance on the company portal. I recieved salary for all these months with salary slips. Now they mailed me not to mark attendance for july and saying they will adjust april, may and june salary when I start working again. Can they do that? Should I mark july's attendance? Can they take any legal action against me? I have marked the attendance on the portal, is anything wrong in that?( New Delhi, Delhi )","I have joined in my current company in April 2022, but in  september i received an offer from another company for part-time work. initially i said yes but after 1 week i left that company. but they have created a pf account under my UAN and marked DOj and date of exit as same date. now though i left the later company, it still showing as current company in epfo. does it cause any problem in my next company BGV? Can I change my current company details in EPFO?( Hyderabad, Telangana )","Dear Sir,If company owe any amount to you then  you can come out of the job and they cannot do anything.","The key legal issue is the enforceability of the notice period without a signed contract specifying its duration. Under Indian contract law, specifically the Indian Contract Act, 1872, employment terms must be mutually agreed upon by both parties. If no written agreement or contract exists specifying a three-month notice period, the company's policy alone may not be enforceable. You can legally argue that without a signed agreement, the one-month notice you are serving is sufficient. 

To expedite your release, consider negotiating directly with HR or management, citing the lack of a signed agreement and the precedent set by your colleagues. If negotiations fail, you may send a formal letter reiterating your position and your intention to leave after one month.",19.7689,3.914,17.6851,20.1372,84.1461
86,"I was relieved from my service (resignation accepted) on 7th January to contest state assembly election. I wish to withdraw my resignation. Can I withdraw resignation and join my service?( Churachandpur, Manipur )",MBA_10 → FA_79 → SPE_4 → MTW_24,MBA_10 → FA_79 → SPE_4 → MTW_24 → leave → Factories Act 1948 → SPE → wages,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","Widow daughter can get family pension of panchayat taj dept employees.( North 24 Parganas, West Bengal )","Past I worked in school for 6 years. now I applied for a gratuity and they said we don't have any rules to give a gratuity. is this any rule that the school does not come under the Gratuity Act? or what should I do to get my gratuity?( Gwalior, Madhya Pradesh )","Dear Client,Unfortunately your employer can refuse your retracted resignation, so prepare yourself for that scenario if you can. If your employer refuses to accept your retraction, then you will be legally obliged to work your notice and then leave.Thanks","Once a resignation has been formally accepted and the employee has been relieved from their duties, it generally cannot be unilaterally withdrawn. The ability to withdraw a resignation depends on the employer's policies and discretion. Under the legal doctrine of estoppel, once an employee has acted upon their resignation, the employer is not obligated to reinstate them unless they choose to do so.

The user should immediately contact their former employer to discuss the possibility of rejoining, as the employer may allow withdrawal of the resignation if the position has not been filled. If the employer is amenable, a formal request should be made in writing, and any terms of re-employment should be clearly documented.",19.7689,3.914,17.6851,20.1372,84.1461
87,"I am an emoloyee of central govt. PSU. I requested permission from my organziation for 24 months extraordinary leave for study purpose. It was duly forwarded by my competent authority, HoD but it did not get sanctioned from Head HR. I sent multiple reminders all in vain. Initially, I was sick so left my station on medical ground. Since there was too much delay from organization, I proceeded with my studies. Everytime I mentioned ""Leave without pay"" still management credited salary to my account for 9 months since I left station. One fine day, they send me ""unauthorised absence"" notice. I replied. Such notice came two times more, I replied to each plus again sent reminder to HR for considering my absence as EOL for study prupose. Now, I want to resign from the service outright due to personal and family reasons. Even my family reasons are very well known to my organization. I want to resign with immediate effect. They are telling, if I join, they will hold disciplinary action, which will take a lot of time like typical govt. Organization. One suggestion came of resigning while still on the so called ""absence"". My query is will I be called for disciplinary action if I resign with immediate effect. ? I am totally okay with paying the financial obligations which the authorities paid due to their lack of promptness. If I am okay with paying dues, and if they want they can also reduce my work experience( Dhanbad, Jharkhand )",MBA_10 → FA_79 → SPE_4 → MTW_24,MBA_10 → FA_79 → SPE_4 → MTW_24 → leave → SPE → Factories Act 1948 → wages,"Joined TCS Mumbai on 4th June 2021 as consultant with joining bonus. Due to profile mismatch, overtime, verbal harassment and no response from higher management, i resigned and sent an email on 3-Aug (within probation), requesting them to relieve on 31-Aug. They were delaying and asked me to contact this and that person. Later, by 7-Aug, they blocked my laptop access. I could not work within notice period. In offer letter, appointment letter, internal policy - notice period after probation or confirmation only mentioned.
I returned company laptop. Got my salary, variable pay too.
Now after 1.5 years- they have sent me legal notice asking recovery of bonus and 2 months shortfall basic salary, within a week- else legal action. ( No calls or emails- they had my old defunct hotmail ID).meanwhile, i shifted to different city twice, but my phone number was same. Never ever they called me. They used very bad language- ""you had fraudulent intentions to dupe company etc.""

Please advise.( Pune, Maharashtra )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","I am working in a Pvt Ltd Biotechnology company &amp; signed a bond for 5 years. But the work pressure &amp; environment is so toxic and painful. Even I am forced to work everyday approximately 10-12 hours which includes holidays &amp; weekly offs since 1.8 years. When I have resigned recently, they are not ready to relive me and asked me that they have trained me on work and I can's leave. However as a experienced person I haven't learned a single new thing from this organization whereas I have trained their fresher to work properly. What is the legal rights for me to sue the company and get relieve smoothly ?( Bhubaneswar, Orissa )","Dear Sir,You cannot anticipate about the penalties which may be imposed during disciplinary action which may be initiated against you. Take a wise decision.","Under the Central Civil Services (Leave) Rules, 1972, unauthorized absence can lead to disciplinary action, but resignation can be submitted at any time. However, resignation does not automatically absolve you from disciplinary proceedings if initiated before acceptance of resignation. You can submit your resignation with immediate effect, but the organization may still pursue disciplinary action for the period of unauthorized absence.

To proceed, formally submit your resignation citing personal and family reasons, and express willingness to settle any financial dues. Simultaneously, negotiate with the HR department to resolve any outstanding issues, potentially avoiding disciplinary proceedings.",19.7689,3.914,17.6851,20.1372,84.1461
88,"I Joined the company and 2 days later I resigned. Now they are asking me to serve the notice period of 2 months or else to pay the notice pay.
Can I leave immediately if I do not want the experience letter or will it put me in any legal trouble?( Hyderabad, Telangana )",MEPS_26 → MEPS_40 → MBA_10 → FA_79,MEPS_26 → MEPS_40 → MBA_10 → FA_79 → leave → MEPS → Factories Act 1948 → notice_period,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","I was sick with covid in the month of April. So I didnt work for April, May and June, but marked the attendance on the company portal. I recieved salary for all these months with salary slips. Now they mailed me not to mark attendance for july and saying they will adjust april, may and june salary when I start working again. Can they do that? Should I mark july's attendance? Can they take any legal action against me? I have marked the attendance on the portal, is anything wrong in that?( New Delhi, Delhi )",It should not put you in any legal trouble  but you need to look thoroughly into your employment terms and conditions to be sure.,"Under Indian labor law, the terms of employment, including notice periods, are generally governed by the employment contract and the applicable state Shops and Establishments Act. If your contract specifies a notice period of two months, you are legally obligated to either serve this period or compensate the employer with notice pay, unless otherwise agreed upon. Leaving immediately without fulfilling these obligations could result in legal action for breach of contract.

To avoid legal issues, review your employment contract for any clauses regarding notice periods and potential penalties for non-compliance. Consider negotiating with your employer for a waiver or reduction of the notice period or notice pay.",19.7689,3.914,17.6851,20.1372,84.1461
89,"1.Is Visa type required for the determination of International worker for PF contribution? 2.What is the definition of PF wages for international workers? 3.Is there any minimum period to be considered for PF coverage? 4.Is Aadhaar is mandatory for UAN generation for IW? 5.Is there any restriction for EPS wages for IW?( Thiruvallur, Tamil Nadu )",EPF_6 → EPF_AT_2 → CCS_ME_3 → CCS_ME_5,EPF_6 → EPF_AT_2 → CCS_ME_3 → CCS_ME_5 → leave → EPF_AT → provident_fund → labour_court,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I am working in indian software MNC from october 2008 till date from 2008-2018 I was medically fit from 2018 I suffering from asthma, hip joint bone AVN disorder but this is not affecting my office work at all my office work performance is good so currently I am asking for work from home so can my employer terminate me for medical health( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","Hi,PF is available for any foreign worker working with an institution which is liable to contribute towards EPF. Yes, visa type would be required. There is no distinction between foreign workers and Indian workers for PF. No, foreign worker is required to register with EPF from the day he starts working. No, aadhar is not mandatory.If you like my answer, please rate me.","1. Yes, the visa type is relevant for determining whether an individual qualifies as an International Worker (IW) under the Employees' Provident Fund (EPF) scheme. According to the EPF Scheme, an IW is a foreign national working in India who holds a valid work visa.

2. PF wages for international workers are defined as basic wages, dearness allowance, retaining allowance, and any cash value of food concessions, as per the EPF Act.

3. There is no minimum period required for PF coverage; all eligible employees, including IWs, must be covered from the first day of employment.

4. Aadhaar is not mandatory for UAN generation for International Workers. The EPFO allows alternative documentation for IWs.

5. There is no restriction on EPS wages for International Workers; however, contributions are calculated based on the actual salary without any wage ceiling.

Next steps: Verify the visa status and ensure proper documentation is maintained for PF compliance. Contact the EPFO or a legal expert specializing in labor law for assistance in setting up or verifying PF accounts for international workers.",19.7689,3.914,17.6851,20.1372,84.1461
90,"Raised immediate resignation(40 days notice period, company policy 90 days) in current company X due to personal reason, but got offer from Company Y. Accepted the offer and joining date is May 17. But Current company X informed me that the release me from the current client project on May 16th, but they will release me only after 90 days(July 5). They are going to consider remaining date as LOP. I have informed about this to New Company Y, they have no issue on it. My doubt is whether will it cause any trouble in future( Delhi, Delhi )",MEPS_26 → MEPS_40,MEPS_26 → MEPS_40 → notice_period → leave → MEPS → retrenchment,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","Dear Sir/Ma'am,
I was worked in pvt ltd. company for 32 days (21 days in January and 11 days in February) when i asked for salary via mail (there is no HR team) they reply to me we will pay salary in 60 days if you r comfortable then ok other wise we will terminate you, so that i resigned from my job, now they are not pay salary.( Hyderabad, Telangana )","I was sick with covid in the month of April. So I didnt work for April, May and June, but marked the attendance on the company portal. I recieved salary for all these months with salary slips. Now they mailed me not to mark attendance for july and saying they will adjust april, may and june salary when I start working again. Can they do that? Should I mark july's attendance? Can they take any legal action against me? I have marked the attendance on the portal, is anything wrong in that?( New Delhi, Delhi )","Dear Sir,You have to make arrangements with both the companies and see that the misunderstandings are removed thus you can make the confusion cleared.","The primary legal issue is the enforceability of the notice period stipulated in the employment contract with Company X. Under Indian Contract Law, specifically Section 27 of the Indian Contract Act, 1872, an agreement in restraint of trade is void, but reasonable notice periods are generally enforceable. If the employment contract specifies a 90-day notice period, Company X can legally enforce this unless mutually agreed otherwise.

You cannot legally compel Company X to release you before the notice period ends unless they agree to a shorter period. However, since Company Y has no issue with the overlap, there is no immediate legal trouble unless Company X takes action for breach of contract. Consider negotiating with Company X for an earlier release or offering to compensate for the notice period shortfall.",19.7689,3.914,17.6851,20.1372,84.1461
91,"At Bangalore office Premises my superior given a job but it struck technicaly I clearly explained him..he fired on me and ask me you can do or not ..I said I struck technicaly I can't do...then you get out from my office he shouted forcefully and purposely sent back to home..I went home Sent to resignation mail they accepted suddenly already they planned on me at Covid situation..now they are not releasing my salary and F and F though I was worked 4.5 years (office in Bangalore after accepting resignation I went Native place Andra Pradesh with Epass...now iam in AP) I requested them to clear my due they are telling that hand over the things at after 1.5 month..now I don't have money and job..( Bangalore, Karnataka )",IDA_17B → EPF_12 → ESI_72 → ISM_12,IDA_17B → EPF_12 → ESI_72 → ISM_12 → wages → Industrial Disputes Act 1947 → Employees State Insurance Act 1948 → ISM,"Joined TCS Mumbai on 4th June 2021 as consultant with joining bonus. Due to profile mismatch, overtime, verbal harassment and no response from higher management, i resigned and sent an email on 3-Aug (within probation), requesting them to relieve on 31-Aug. They were delaying and asked me to contact this and that person. Later, by 7-Aug, they blocked my laptop access. I could not work within notice period. In offer letter, appointment letter, internal policy - notice period after probation or confirmation only mentioned.
I returned company laptop. Got my salary, variable pay too.
Now after 1.5 years- they have sent me legal notice asking recovery of bonus and 2 months shortfall basic salary, within a week- else legal action. ( No calls or emails- they had my old defunct hotmail ID).meanwhile, i shifted to different city twice, but my phone number was same. Never ever they called me. They used very bad language- ""you had fraudulent intentions to dupe company etc.""

Please advise.( Pune, Maharashtra )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","I am working in a Pvt Ltd Biotechnology company &amp; signed a bond for 5 years. But the work pressure &amp; environment is so toxic and painful. Even I am forced to work everyday approximately 10-12 hours which includes holidays &amp; weekly offs since 1.8 years. When I have resigned recently, they are not ready to relive me and asked me that they have trained me on work and I can's leave. However as a experienced person I haven't learned a single new thing from this organization whereas I have trained their fresher to work properly. What is the legal rights for me to sue the company and get relieve smoothly ?( Bhubaneswar, Orissa )",You may approach Labor Commissioner and as per recent circulars your problem will be solved,"Under the Industrial Disputes Act, 1947, the non-payment of salary and full and final settlement can be contested as an industrial dispute if you are classified as a ""workman."" You can file a complaint with the Labour Commissioner in Bangalore, as the office is located there, to initiate a conciliation process. Additionally, under the Payment of Wages Act, 1936, an employer is required to pay all wages due to an employee before the expiry of the second working day after the day on which his employment is terminated.

You should send a formal legal notice to your employer demanding payment of your dues, including salary and full and final settlement. If they fail to comply, consider filing a case in the Labour Court for recovery of wages and any other benefits owed. Collect all relevant documents, such as your resignation email, communication regarding dues, and any evidence of work performed, to support your claim.",19.7689,3.914,17.6851,20.1372,84.1461
92,"My company is an OPC and took signature on bond papers stating that 50% of my salary for the first month or three consecutive months summing to 50% of my salary will be deducted as security deposit refundable upon completion of year and serving a 30days notice period. 2 days before my 1 year completion I seeked advise from my HR in a private space upon offering me a increment I said I will rather serve my notice period starting from two days onwards and serve my notice period to procure my deposit and all reliving documents as I don't intend to continue respecting the terms of the agreement signed. 
In next two hours the HR called me again in a private space and threaten to resign today or I will be terminated. I straight away questions the reasons for termination and the what evidence they have. The HR stated it was me talking bad about the company with no evidence. The next thing is my manager convincing me to forget everything and continue no body is going to terminate you. But I fear they are cultivating evidence against me to terminate me before I complete my Term so they can avoid returning the refund. I need urgent advise and assistance in a way that I walk out respectfully with all my documents and financial duties.( Hyderabad, Telangana )",ICA_73 → ICA_74 → SRA_14 → SRA_16,ICA_73 → ICA_74 → SRA_14 → SRA_16 → employment_bond → Specific Relief Act 1963 → Indian Contract Act 1872 → wages,"Joined TCS Mumbai on 4th June 2021 as consultant with joining bonus. Due to profile mismatch, overtime, verbal harassment and no response from higher management, i resigned and sent an email on 3-Aug (within probation), requesting them to relieve on 31-Aug. They were delaying and asked me to contact this and that person. Later, by 7-Aug, they blocked my laptop access. I could not work within notice period. In offer letter, appointment letter, internal policy - notice period after probation or confirmation only mentioned.
I returned company laptop. Got my salary, variable pay too.
Now after 1.5 years- they have sent me legal notice asking recovery of bonus and 2 months shortfall basic salary, within a week- else legal action. ( No calls or emails- they had my old defunct hotmail ID).meanwhile, i shifted to different city twice, but my phone number was same. Never ever they called me. They used very bad language- ""you had fraudulent intentions to dupe company etc.""

Please advise.( Pune, Maharashtra )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","Dear team
I resigned on 5th July  and my notice period was 3 months, I served till 24th September and as per 3 months notice period my last working day was 2nd October.... But since I had to join other organization on 27th September I sent multiple mails for relieving me just 5 days earlier from my last working day. 

When I didn't get any confirmation I myself sent declaration mail for my last working day as 24th September and also wrote that I am ready to compensate against my remaining notice period as per HR policy. I joined other organization on 27th September but my previous organization intentionally mentioned last working day as 2nd October

After getting relieving also I sent multiple mails for correction of date but didn't get any help

Please suggest what steps can be taken against my previous employer for this unethical behavior...( Udaipur, Rajasthan )","Dear Client,It is never advisable to continue with a toxic or unethical work culture in a workplace, along with an apprehension of job insecurity that adversely affects one's skills and career. A service/employment bond itself does not create any relationship between an employer and an employee unless and until it is followed by the essential steps required to make the Bond valid and enforceable under the law. The validity of Employment bonds can be challenged based on Section 27 of the Indian Contract Act,1872, which prohibits any agreement in restraint of trade and profession. The law states that an agreement (employment bond) will be illegal only if it restrains someone from exercising a lawful profession/ trade/ business. As per the mandate of Section 27 of the Indian Contract Act,1872, any terms and conditions of an agreement that directly or indirectly compel the employee to serve the employer or put a restriction on them joining the competitor or other employer are not valid. The employee has the right to resign from employment even if he has agreed to the employment bond to serve the employer for a specific period. In the case where the employer can prove that the employee is joining the competitor to disclose the trade secret, then the court may issue an injunction order restricting the employee from joining the competitor. Further, Section 73 of the Act makes provision for un-liquidated damages (not stipulated in a contract), Section 74 deals with liquidated damages (stipulated in a contract), and no compensation is attracted for mere breach of contract u/s.73 and 74 of the Act unless such breach resulted in an actual loss or damage to the opposite party employer. So, in the prevailing situation, if you are not holding a position of manager or supervisor in the Company, but a workman as defined under Sec.2(s) of the Industrial Dispute Act, 1947. serving a legal notice to the Company reach out to the office of the concerned Labour Commissioner or the office of the Chief Inspector, Shops and Establishments, as the case may be, to file a complaint against the company over alleged unfair labour practice for redressal of your grievance, Apart from this, you can file an application under Sec.33C(2) of the Industrial Disputes Act, 1947 before the State Labour Court claiming your dues from the Company. Further, the SAMADHAN Portal was launched by the Ministry of Labour and Employment to facilitate the filing of industrial disputes by the workmen, employers, and trade unions under the Industrial Disputes Act, 1947. The online portal has a user-friendly interface and has enhanced transparency and efficiency of grievance resolution for all stakeholders. The workmen/trade unions/management can file their disputes and claims by logging into the portal through the UMANG app and also by visiting the nearest Common Services Centres. But, if you are holding the position of Manager or Administrator in the Company, you have to file a civil suit against the Company before the Civil Court seeking appropriate relief in the matter. If you are an employee of the IT Company then be informed that to restrict IT Companies from exploiting their employees by playing double standards, the Division Bench of the Karnataka High Court in the case of Commissioner of Income Tax v. Texas Instruments India Pvt Ltd (2021) 435 ITR unambiguously held that the IT sector employees considered to be ""workmen"" under Section 2(s) of the Industrial Dispute Act, 1947. Further, the Hon'ble Bombay High Court in the case of Godrej and Boyce Manufacturing Company Ltd. v. Shivkranti Kamgar Sanghatana, 2024 SCC OnLine Bom 938, decided on 28-03-2024 ruled out that the nature of duties and functions is the determining factor in ascertaining âworkmanâ under S. 2(s) of Industrial Disputes Act, 1947. If required, consult with an Advocate experienced in service matters to navigate the issue in the right way","The primary legal issue here is the potential wrongful termination and withholding of the security deposit, which may be governed by the Indian Contract Act, 1872, and the Specific Relief Act, 1963. Under the Indian Contract Act, any contract that involves coercion or undue influence, such as forcing resignation without valid grounds, can be challenged. The company must adhere to the terms of the employment bond and cannot terminate employment without just cause, especially if it is to avoid refunding the security deposit.

You should document all interactions with HR and management, including dates, times, and content of discussions. Immediately send a formal written notice to the HR department and your manager, stating your intention to serve the notice period and request confirmation of your employment status and the return of your security deposit. If the company attempts to terminate you unjustly, consider filing a complaint with the local labor court or a legal notice through an advocate to enforce your rights under the employment bond.",19.7689,3.914,17.6851,20.1372,84.1461
93,"I was about to join an organisation next week but today got an email stating the withdrawal offer. I will be out of job and have commitments to fullfill . I want to know what can be my approach so they do not play with anyones career.( Bangalore, Karnataka )",GST_143 → BTC_365 → BTC_187 → EC_RULES_8,GST_143 → BTC_365 → BTC_187 → EC_RULES_8 → EC_RULES → BTC → GST → BTC_64,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","I am working in a company but it is not adding any value to my personal development & career development. I am in the end of probation period. Can my company take action against me if I resign from the job or will have to face consequences. I want to know how they will handle me.( Bangalore, Karnataka )","Dear Sir,You may file representation before Labor Commissioner and get issue legal notice and save your job.","The withdrawal of an employment offer before the start date may constitute a breach of contract if a formal offer was accepted and there was reliance on that offer. Under Indian Contract Act, 1872, if an offer is accepted, it becomes a binding agreement, and revocation can lead to legal consequences if it causes detriment to the offeree. You may consider sending a legal notice to the organization demanding compensation for any losses incurred due to the withdrawal. If the issue is not resolved, filing a suit for damages in a civil court could be an option. Ensure all communications and documents regarding the offer and acceptance are preserved as evidence.",19.7689,3.914,17.6851,20.1372,84.1461
