question,answer
"i have applied divorce case in court from my wife and case is just getting dates from last 2 years, now my wife had signed divorce papers and gave to me now what is the procedure to process further( Mumbai, Maharashtra )",You have to withdraw   the current divorce case and then have to file  divorce under mutual consent.
"Can a hindu ageold widow adopt a muslim man legally ? And if yes does he hold a right in property of ancestral property ?( Mumbai, Maharashtra )","Hi,No, adoption only covers minors.She cannot transfer ancestral property to someone who is not a legal heir.If you found this helpful, please rate us."
"Deceased and his wife doesn't hav children.deceased had an illegal affair.he wrote will in favour of illegal affair and children from illegal relation.is will legal.what is position of his legal wife( Vijayawada, Andhra Pradesh )","You have not stated here, whether the WILL is registered or not.?  if the registered will can do any person as he desires, If not one, you can challenge said WILL."
"I recently married ( 5months). I am an IT Engineer and my wife working in a Bank. .I did not took any Dowry,Gold ,Silver, Any Assets . We both quarrelled on home expenses using salary. Before marriage , i informed to her father \\\""I need support. So that only i am willing to marry your daughter( working woman)\\\"". My father-in- law remained silent till marriage. My marriage completed successfully. In the 1st month of my marriage , i only beared fully home expenditure. From 2nd month onwards,i asked my wife to share amount on our home expenses( Rent, Electricity, Grocessories, Clothes, Travelling..etc) She also shared her amount in the monthly expenditure. At the end of 5th month, I asked her to give remaining salary after payment of her Tax related policies( LIC) and take some amount for your daily expenses. She accepted to give. The next day, she met her parents and returned my home. The next day , i asked her salary amount as discussed earlier. She refused to share her salary , because of loosing her freedom. She told that, each time i have to beg you for single rupee.( i.e she is feeling guilty, to ask her husband for need in money.). After 2 weeks, i asked her Payslip. She shown to me. I asked her to explain the payslip. She told that , i am having loans before marriage. These loans will continue till retirement. Then again i asked her transfer the rest of the amount after loan payments. At that time, we both quarelled.Her answer is same\\\"" I do not give money. i will loose my freedom. Each time , i have to beg you for single rupee\\\"".

The next day, she informed to her father. Her father told her, return to their home. After 2 days, i rang her mobile and asked her to return my home. Till now she did not came y home. Till now 38 days completed.

My Wife is only employee in my father-in-law house. Her father do not do any work . All her parents are dependent on her. Before marriage, she gave her salary to thier parents. After marriage, their life became difficulty. Limited money is receiving from her. My wife having a younger sister. She borrow money from her and never return full amount. But provide gifts like Gold Ring, bags for her future needs. My Mother- in - law also dependent on her salary.

Due to for their family needs ( Father-in-law, Mother-in-law and her sister),they are keeping my wife in their house for money purpose and completing their needs. They are not trying to make together of her daughter and me. 
My wife also not returning , even invited her throough phone. Till now, 38 days completed. Still she did not came.

My own expectations :

I think her parents demand is : Keeping her full salary with her and can utilise her amount till their death. Making full financial burden on me till my death. Gaining my assets after my death.

They are giving training on me negatively. Making her to fear through virtual thoughts. Spoiling her heart. Not making a good relation with me.


I am getting confused . The time is wasting. 

Please give any suggestions.

Awaiitng for your reply.( Hyderabad, Andhra Pradesh )",You can send a legal notice.
"What are the chances to succeed in contesting will by excluded child ? 
On what ground can the child context the will?( Lucknow, Uttar Pradesh )",Dear ClientThe excluded child can contest the will mostly on the ground of illegality or invalidity of the will. Try to see if the will was created by coercion or fraud. Also check the validity of will from this angle also  whether the maker (testator) was capable enough to make a will on the property or not.
"I and my husband not living together from past 2years he has send me legal notice of RCR through advocate on Oct 2023   I have replied to his notice on Nov 2023 he has filed   RCR in court got to my notice through his advocate showing the status as await report what does that mean( Hyderabad, Telangana )","Dear Sir,You have to physically check the file so that know the actual status of the case. You should not believe the online narrations which are very brief."
"Can legally live a married man with a married woman without divorce and her divorce ??( Bijnor, Uttar Pradesh )","Dear client,It is legal in India. The Supreme Court has held that a live-in relationship comes within the ambit of the right to life enshrined under Article 21 of the Constitution of India and live-in relationships are permissible and that the act of two adults living together, in any case, cannot be considered illegal or unlawful.But according to Hindu Law, a married man having an extramarital affair is not allowed. So, it depends upon the knowledge and consent of the wife of the man. If they have the intention of getting separated, it won't be a problem."
"Can I file a case against my boyfriend who has been living with me on and off for the past 3 years and now refuses to marry me and is also cheating on me( North West Delhi, Delhi )","Dear Madam,You may immediately lodge a complaint with Police otherwise he may marry another girl then you lose all hopes."
"I need a lawyer based at Kukatpally to represent an on going family dispute of my wife demanding a divorce and me RCR.
Matter is most urgent.
Lawyers details may be sent to my email( Hyderabad, Andhra Pradesh )",Check it from Search option Available on vidhikarya
"My wife used to be an earning lawyer 13 years back when we married.Now if I seek divorce..can she claim alimony ? I am asking she did not practise on her own and capable of doing legal practice..mwhy she would claim dlimony( South West Delhi, Delhi )","Dear Client,Hope this reply answers your query. The alimony, also known as spousal support, takes into account a number of variables, thus your wife's prior employment as a lawyer does not automatically exclude her from requesting alimony. Your wife may be entitled to alimony regardless of whether she is now in need of money, maintains a certain level of living, or has the opportunity to return to the legal profession."
sir i (wife) not intrstd to liv wt husband bcz he attempted to murder me.bt now he given false statements regarding our marriage and marital life and he only having faults but he is not redy to accept it. but for formality he sent notice of rejoining but if i messaged also he is not giving any response. so wt i do now. how to avoid filing case becz ours is traditional family so we thinking about our family respect.in notice he given dat what are the statements v givn are false and this is last chance to rejoin next we dnt send notice v ll take ligal action. so wt i do as reply in order to make him to not file any case and he should only accept all his mistakes.,dear client in your case It is a legal strategy to sending notice.First you have to send reply notice and consult the lawyer.
"I am a single male citizen of India, I am looking forward to starting my family as a single father by opting surrogacy program for single male. Is there any amendment passed in Indian law that is prohibiting Single male to have a child by surrogacy.( Chennai, Tamil Nadu )","Dear client,the Surrogacy (Regulation) Bill, 2020, was passed by the Indian Parliament to regulate surrogacy in India. The bill does not specifically prohibit single males from opting for surrogacy, but it imposes certain restrictions and eligibility criteria.According to the Surrogacy (Regulation) Bill, 2020, only Indian heterosexual couples who have been married for at least five years and are unable to conceive a child naturally are eligible for surrogacy. The bill prohibits surrogacy for singles, homosexuals, live-in partners, and foreign nationals, among others.Therefore, a single male is not allowed to go for surrogacy and it is applicable only for couples."
"My grandmother made new 3 tola mangalsutra snd given to my mother. My brother is alcoholic and under too much of pressure had forced my mother to present it to his wife during tola wedding. Post which my dad had asked to take it back which his wife returned without a say. She was also given replacement for it by my mother on the spot. After my dad's death in 2020 they both are torturing my mother to return it back as shreedhan. They are also threatening my mom for property. I and my sister are unmarried and stay with my mother where as this 2 stay at lonavala where she has a job. Of 5 yrs of their marriage in covid my brother stayed with us and mentally tortured us against hom many NC are done. They are been harassing us alot. Please help( Mumbai City, Maharashtra )",Dear ClientThis is really awful on the part of a brother to do and act in this manner. Anyways since the said streedhan was replaced with another one hence I do not think the original jewelry remains to be called as streedhan for her.Let your sister in law file a case to recover the said jewelry then you can defend that in the court of law. If brother does not stop crating nuisance then ask him too leave the house or else you can lodge a police complaint against him.
"My Dad was serving in NMDC central govt undertaking. He was retired from his service was getting minimal pension. Prior to Dad's death , my mother passed away. Now I am unmarried 48 years old . The amount of pension withheld by govt , is there is any possiblites me getting the amount.( Bangalore, Karnataka )","Dear Client,As per Office Memo No.F. No. 1/1(1))/2022-P&PW (E) Dated: 26.10.2022 issued by  Ministry of Personnel, PG & Pensions, Department of Pension & Pensionersâ Welfare, Government of India, an unmarried or widowed or divorced daughter of a deceased Government servant/pensioner, who is not earning her livelihood, is eligible for family pension beyond the age of twenty-five years for life or until she gets married or re-married or until she starts earning her livelihood, whichever is the earliest, In accordance with Rule 50(9) of the Central Civil Service (Pension) Rules, 2021, subject to the following conditions - (i) The family pension shall be initially payable to the children below the age of twenty-five years or to a disabled child eligible to receive family pension in accordance with Rule 50. (ii) The unmarried or widowed or divorced daughter was dependant on her parent or parents when he or she or they were alive; (iii) Where a deceased Government servant or pensioner leaves behind more than one unmarried or widowed or divorced daughter beyond the age of twenty-five years, family pension shall first be payable to such daughter, who fulfill the eligibility conditions for grant of family pension, in the order of their birth;  (iv) The elder daughter shall be entitled to the family pension till she has got married or remarried or has started earning her livelihood, whichever is earlier and the younger of the daughters will be eligible for family pension after the elder next above her has got married or remarried or has started earning her livelihood or has died; In reference to aforesaid notification, you can apply to the concerned pension disbursing authority for disbursement of family pension to you along with arrears of pension. Hope this may serve your purpose."
"An unmarried women in a relationship with a married man is entitled to evoke privisons of Domestic violence act, 2005( Amritsar, Punjab )","Dear Client,An unmarried woman in a relationship with a married man may indeed be entitled to invoke the provisions of the Domestic Violence Act, 2005, provided she can demonstrate that she was in a domestic relationship with the man and has been subjected to domestic violence.The Supreme Court of India, in various rulings, has acknowledged that women in live-in relationships are entitled to claim protection under the Act.moreover if you want any help regarding filling any legal process against any one you can take help from a lawyer for further process."
"I feel mentally torcherd by my so called husband(we did court marriage but still living seperate due to financial issues fr which family consulted us to get married legally in front of every one once we get setteled) he keeps on ignoring and denys me all the time, also does domestic violence and use of abusing words to hurt my sentiments. We also had abortion after which he started ignoring me completely. Because of such kind of nature i feel mentally depressed and ending up everything.( Mumbai, Maharashtra )","Hi,You can file a domestic abuse complaint in the nearest police station. On the same basis, you can also file for a divorce."
"my father has 3 sons , 2sons got their property from mother will deed , i got from my father . due to error mistake of will deed, half part of property is not entitled to me. my brother taking advantage of this , they created a fake will deed of my father before 3 months of his death. my father died, they claimimg property . will they get property. what i have to do to get my full property, 
in fake will deed 1 witness is favour of me  out of 2 . ??????( Visakhapatnam, Andhra Pradesh )","A.Dear Sir,You have to file suit for declaration and convince the court."
"My wife left me 10 months back due to heavy debts I had and she also borrowed and helped me gave me some money as my financial condition was not good i did not gave them back on time and so she left house. Later we sold our own house and cleared every debts which I received with her relatives/friends. Before clearing she was saying that clear the amount and I may come back, But after clearing she turned back that she will not come back and not comfortable to continue the marriage life as I did not enjoyed most of her marriage life. So 1 month back she sent a notice and also few days back she invited me for mutual consent divorce. My wife is also teacher and taking 19000 salary and we have 11 year daughter.  I answered the divorced notice denying all allegations she sent and ignored mutual consent divorce also. I am in confusion state keeping my daughter in mind because before sending notice she scolded me with bad words saying indecent words which i cannot explain that words and later she sent notice. For that reason I do not want to give divorce. Please suggest me what to do next?( Bangalore, Karnataka )","Hi,You can file a petition for restitution of conjugal rights and then try marriage counselling.If this does not work out, the smoothest option will be a mutual consent divorce.If you found this helpful, please rate us."
"Actually my mother is no more nd now my father is not taking care of my brother nd mine nd my whole expenses are taken care by my grandma (nani) ....nd now what should I do( Patna, Bihar )","Hello,Can you please provide more details, also, what is the age of you both?"
"Hi, 
My parents brought up both my sister and myself through lot of hardwork and sacrifice. However my father spent a lot of money on my sister for education , marriage (later divorced), reselling the house at the time of her marriage to incur sizeable loss and huge notional loss. However by the time,it was my time to pursue higher education abroad, like her, he did not give a single penny saying that he doesn't want to spend his retirement corpus. certain facts are stated below: 
Sisters MBA in Canada - Year 2007 - Myself 13 years of age 
Sisters marriage 2012 - Huge expense - Father retired - Sister divorced in 2 weeks - Myself in 12th grade 
I graduated in 2015 from a very prestigious university and wanted to pursue masters at a top college abroad. He refused and laughed me off saying he was retired. Fun fact: My sister was below average in studies throughout and I put in extremely hardwork and topped the class always. 

My question is : 
When my father knew that he was going to retire in 2012 and didn't have money to send his currently 7th bright son for masters, why did he spend a lot of money on his low iq daughter in 2007 and spent a lot of money in 2012 when he was about to retire. 

In such circumstances, do I have any legal remedy to sue him for finishing off my dream of pursuing top quality education when I worked so hard for it ? 
I know it's immature and defeatist from my side to ask this. 
But any relevant opinion would be highly appreciated. 
Thank you( Mumbai, Maharashtra )","A.Dear Sir,You may file a maintenance case claiming maintenance charges and quality education as per the status of your parents."
"I have filed RCR section 9 in July 2019, till now wife have not filed counter reply. Kindly advise me whether Supreme Court had issued any guidelines or any law that explains that counter has to be filed within certain time limits. Kindly suggest, shall I file a MEMO to court to push the respondent to file her counter reply.( Karur, Tamil Nadu )","Hi, if you don't receive a reply to the legal notice regarding marriage problems (Restitution of Conjugal Rights) under section 9, then the aggrieved party can approach the Court for restitution of conjugal rights. This will take the procedure forward.If you found this helpful, please rate me."
"Dad is a grade 4 clerk holding the position of Office Supritendent in INDIAN OIL CORPORATION LIMITED. Our surname CHHETRY is included in the central and well as state list of obc. My dadâs income from salary is 8lakhs+ however income from other sources is below 8lakh. Am I elegible for NCL?( Tinsukia, Assam )","Dear Client,The eligibility for an OBC NCL certificate is determined based on the annual income of the applicant's parents if the income falls below Rs.8 lakh in a financial year. Regardless of employment sectors, either public or private, if the parent's income exceeds the threshold income limit, his son/daughter is not considered eligible for an OBC NCL Certificate. However, as per DOPT circular no. 36033/5/2004-EStt(Res) dated 14/10/2004 Group C and Group D employees, even if their income exceeds eight lacks, can apply for an OBC NCL certificate and reservation because the salary and agriculture income are not counted as income. It is clarified in the said circular that if the parents of sons or daughters are directly recruited in Class - III/Group C or Class - IV/Group D employees and get into Class - 1/Group -A at the age of 40 or earlier his sons or daughters shall not be treated to be falling in creamy layer category regardless of the income that exceeds the threshold limit of Rs.8 lakh p.a. In case your father's income status comes under the ambit of the said circular then you can apply for OBC NCL Certificate to the concerned authorities."
"Can adult children of single mother take the caste benefit of mother's, as they were brought up by mother in her hometown and cultural upbringing?( Barpeta, Assam )","Hello Client,Yes, a child brought up by a single other can adopt the taste of the mother. Hope this helps."
"I am a 32 year old independent woman working in an MNC and also a divorcee. I fell in love with a foreigner and even asked for my parents' permission. But they outrightly rejected and now are forcing me to marry a guy of their choice. I even tried to run away from home but they caught in the middle . I dont know what to do ? Please help( Bangalore, Karnataka )","Hello Mam,In India forced marriages are illegal .So, if parents force you for marriage it is violation of human rights and gender violence. Force marriage also amounts to coercion as defined under section 15 of the Indian contract Act 1872.Thank You."
"My name is Reesha, I am 18 years old. I love a guy named Araf. We have known each other since 2021. Now we wanna marry each other. I told my parents about him last year in October. I asked them whatever they wanted to search about him, they could. Everything has been normal since I said in May that we wanna marry each other you should go to his house for confirmation and whatever you wanted to talk to his family. But when he went there he started making chaos so much that from their side the relationship broke. But he fails. He doesn't want me to marry him at any cost he just wants to give his instructions this time too. From childhood I have been living like I am in a prison. Never allowed to go alone anywhere. Just a hell life. Now he is defaming me  in the family whoever is talking to him in this matter he is saying ill words about me he is defaming Araf saying he wants his property. He is mentally torturing me whenever I try to ask what he wants he never tells me. He is just defaming me putting false accusations on me and my mother saying she has supported me so I got this courage to do so. Why should I not make my decisions. He is just mentally disturbing me I am suffering from illness but he doesn't care. I have been staying in my grandma's house for more than 3 months. Nobody in the family could solve this. I want to marry him now. What should I do please suggest he defamed me everywhere nobody would listen to me I wanted to take legal action against my father.( Howrah, West Bengal )","Dear Client,If your father's behavior amounts to mental harassment, you can file a complaint with the local police. You can seek protection under the Protection of Women from Domestic Violence Act, 2005. Defamation is a crime under section Section 356 of BNS.  If your father is defaming you, making false statements that damage your reputation, you can send a legal notice for defamation. If the defamation continues, you can file a civil or criminal defamation case. Moreover, you can seek help from NGOs or local women organization that support individuals facing domestic harassment. We hope that our response is helpful to you."
"My mom got some money as her inheritance from her family and was deposited in her account.My mother wanted to divide that money equally between her two daughters.Upon maturity, my sister convinced my mother of higher interest rate and tax rebates in her account and transferred the money to her account promising to give back later. Also,she took the gold belonging to my mom and some gold bought for me to keep in her locker convincing about security issues. Now she is refusing to give back the money and gold. How can my mother recover money and gold from my sister?( Guntur, Andhra Pradesh )",Your mother can file money recovery suit against her sister if her will then only. Or  there must be having evidence to prove it.
"My Wife's Brother verbally abuses my wife and my 5 yr old daughters when they visit my in laws place. He asks them to act his way else verbally abuses them using foul language. My in-laws try to stop but they are also abused. What legal action is available?( Vadodara, Gujarat )","Dear Client,It is advisable to take police recourse in this situation and file a complain in this regard."
"I want to seperate my daughter from me as she is ruining my mental peace - I am a mother and my husband died two years ago, I have two daughter and two son. One of my daughter is creating ruckuss in house on daily basis and ruims my mental peace on daily basis. My husband was a government employee and our source is income is his pension. i want to disown my daughter due to above mention reason as she is an adult now. I am ready give some amount of money in once for her survival.
Please tell me some legal ways to disown her so that i have no connection with her legally ad cannot claim any Ancestral or my husband hard earned property.( Meerut, Uttar Pradesh )","Dear Client,The parents can disown their adult children from their self-acquired property, but not from the ancestral property. Even if the parents evict a child from their house, there is no legal concept of disowning an adult child in India. In the case of self-acquired property, the parents can disinherit a child by cutting him out of the WILL. However, in the case of ancestral property, the parents have no control over it since the child has a right to it by birth. Even if the parents die intestate, the self-acquired property will go to the legal heirs. So, even if the parent-child relationship is bad or toxic and the child has been evicted, he/she can acquire the property left intestate by the parent as a legal heir following the law of inheritance/succession. So, neither parents nor children can disown each other, as there is no concept of disowning in Indian Society."
"A family have father, mother and two sons. Elder son got married and expired after 1 year. Now father applied for family member certificate by including mother, elder son and his wife, younger son. VRO ( village revenue officer) reject the application and suggested to apply without elder son wife as they come as another family. After father applying accordingly he got family member certificate and elder son wife got separate family member certificate with her and her husband(elder son). 

 Now elder son wife complained to MRO ( mandal revenue officer) that, the certificate given to father should be cancel as he is her family only. Now MRO cancelled the family member certificate given to father.

Now how much it is fair to cancel the family member certificate given to father and call him as fraud..? How father can get family member certificate again and prove as he is innocent..?( Kadapa, Andhra Pradesh )",Your brother's wife also becomes family so she has to be included as successor after his death. Law will help more if u get Succession certificate to that effect
"My brother torched me and my mother to sign on property papers. If sister need property she has to take parents( Pune, Maharashtra )","Dear Client,In the given scenario,  your mother and sister can file a complaint against your brother under Section 12 of the MWDV Act, 2005. Under Sec.12(1) of the Act, an aggrieved person or a Protection Officer or any other person on behalf of the aggrieved person may present an application directly to the Magistrate seeking one or more reliefs under this Act including the right to reside in a shared household, prohibitory and residence order. Apart from this, your mother and sister can make a complaint online to the Chairperson, the National Human Rights Commission, New Delhi (https://nhrc.nic.in/complaints/complaints/how-to-file-a-complaints) and the State Human Rights Commission along with the Chairperson, National Commission for Women and State Commission for Women who are empowered to investigate complaints related to issues faced by women in distress by sending an email to[emailÂ protected]or filing an online complaint. Further, she can also approach the State Commission of Women situated in your state, and seek help from the local NGOs who rendered dedicated service to the women in distress. If you are not financially sound enough to afford litigation expenses, your wife can apply before the Member Secretary, State Legal Services Authority or Dist. Legal Services Authority seeking free legal aid services available to women under Sec.12(c) of the Legal Services Authority Act, 1987 to contest the cases before the Court for appropriate relief. Reach out to an Advocate for necessary advice and action/steps."
"I reside in Mumbai and have been married for 26 years. My mother in law stays in Pune and has been doing black magic on me since my husband and I left the house as she used to visit Babas frequently. In addition to that she used to mentally harrass and torture as well as insult me publicly and at home as well. I used to have difficulty in conceiving and had many health issues all along.
Whenever I see her in my dreams I fall sick. I had thought that with time she would leave whatever she is doing but now she has only increased the attacks through black magic. 
This has gone to the extent that now even my kids are getting affected and I'm constantly ill without any medical reason.
Now I am getting a scary feeling that she may harm me even further by taking my life.
Please advice!( Mumbai, Maharashtra )",You can approach to the local police station and file complaint against them immediately
"Dear Sir/Madam,
I have filed RCR in July 2019 , my wife had filed FIR 498a in Mar 2020 and DV . She had mentioned date of last incident happened on Feb 2019 , I have filed counter in DV and FIR is challenged in HC for quash and pending . In DV , I have filed child visitation ( male 2.5 yrs ) and wife filed Interim maintenance both IA's still pending . 
Clarifications needed : 
1.Once I get any order for child visitation in DV , after that I want to apply : daily video call with child , Child birthday , other festivals , shall I use sec 26 of HMA in my RCR case as IA or to use CPC - 151 
2. Shall I use CPC 151 in Dv case also for any child related visit or documents request like child health chart, vaccine report, schooling etcc.
3. My wife is holding my educational certificates and not agreed to give to me , I have mentioned in my RCR case before 2 years , also gave complaint against her in PS , she said not having . Now | don't want to apply for certificates missing complaint in police station , because everywhere I said she is holding - so shall I use CPC 151 in RCR case to request Judge to retrieve Certificates from wife or get order to issue for duplicate certificates.
4. She is holding other valuable items in her custody and not ready to return, in addition to that I have registered 2 plots in her name half  in my name (Joint property) I paid complete amount in 40 days of marriage I bought. So shall I file section 27. Of HMA(Disposal of properties) as a IA in RCR case.
5. Child age is 2.5 years now, when he attain 3 years I have to arrange schooling in Anganwadi pre-school for kids, how to proceed mutual agreement with wife for child education. She definitely want to Harrase me and extract money in the name of child, she would want to join the child in economically rich school . How to avoid that.
6. I wan to apply GWA sec 25 , shared parenting - shall I ?( Karur, Tamil Nadu )","Hi,Since Restitution of Conjugal Rights under Section 9 of the Hindu Marriage Act cannot be imposed on an unwilling partner, you can file a case under Section 151 Civil Procedure Code for visitation rights. In addition, visitation rights are determined by the courts based on the circumstances. You may file a petition under Section 26 of the Hindu Marriage Act and provide a request for documentation here. Since domestic violence cases are criminal in nature, the Civil Procedure Code will not apply.You cannot demand any jewelry the wife got as a result of her marriage. Section 27 of the Hindu Marriage Act governs jointly owned land. You can file a lawsuit under the Guardianship and Wards Act, but you'll have to pay maintenance if the mother wishes the child to attend a better school. In the event of a disagreement, you will go to court to get the maintenance cap determined based on your financial situation. When it comes to financial abuse on your wife's part, you'll have to prove it in court.If you find this answer helpful, please rate my answer. Thank You."
"My uncle not give my parents part in my grandfather grandmother property. He says that he will never let part happen. And They torture my parents that we leave the house. And takeing possession of my part. Please help me( Firozabad, Uttar Pradesh )","Hi,If the property is ancestral property, then you have right in that property and can claim your share in that property."
"I my grandmother give a property to my name when I was young she was guardian. After my age of 21 my mother emotional cheet me and change her name. Now am married SO am asking my property she is not giving so now how can i get my property?( Chennai, Tamil Nadu )","Dear Sir,You have to file a suit for cancellation of any deed which was executed by you in favour of your mother under forcible circumstances thus there are chances of getting back of your property."
"We got married in Jul, 2017 My age (31) wife (30) this was an arrange marriage. We are based in Mumbai but I'm working in Chennai from last 5 years.
She has younger brother and father who works in a small firm and house wife mother.
Before marriage we had come to an understanding that no kids for at least 2 years meanwhile we spend good time together save money and get our own house in Chennai. 
In all our conversations from our engagement time till November 2017 I've always realised She's bit immatured and cannot take ANY decisions on her own and she's very introvert.
She's always depended on her mother for any small decision in her life. After marriage we moved to Chennai and started having small misunderstandings 
She's become more dominating and tried to implement whatever her mother says. Her mother dominates her entire family nobody dares to speak against her not even her father.
So she wanted her daughter(my wife) to do the same and make me dance to her tunes but I'm completely against her wishes which annoyed her and her mother.
As this continued for certain time she decided to go back to her Maternal home (Mumbai) and she closed all communications with me after she reached there.

My family arranged couple of meetings with her family and few well wishers to sort out these issues everybody understood that her mother is the real culprit behind all her wrong behaviour
Now MY Wife is refusing to come back so I sent a normal notice through my lawyer (NOT court) to come back and lead a normal marriage life.
In reply to my letter she sent a notice through her lawyer (NOT court) quoted with baseless allegations like dowry & sexual harrasment and we forcefully thrown her out from my home (all are baseless allegations)

I didn't respond to her notice which has all false allegations

So wanted your help on below questions

1) Sending (RCR) Restitution of Conjugal Rights (Through Court) is the best option or filing Divorce ? If I file RCR, Can she file Domestic Voilence meanwhile without any concrete proof ?
2) Will her lawyer charge any money to come to court after I file RCR ? what exact charges ? (Apprximate charges ??)
3) While RCR is going on can she ask for interim maintainence ?
4) If she denies to comeback after court counselling through RCR what are the next steps ? Any Grace period given to her ? and when can I file for divorce ? 
5) If she comes back can I get an approval from court to install CCTV @ my home in Hall (to avoid future problems) ?
6) If I file for Divorce after how long she can ask for interim maintainence ?
7) If I file for Divorce and after counselling if she asks for reconcilation and she repeats same things again can I file for Divorce again
8) If she refuses for Divorce petition can I take petition back and can court order her to come back and stay with me, if yes after what time duration she's supposed to come

- The reason I'm thinking of RCR is I don't want to pay interim maintainence (I can pay lumpsum / total money in the final agreement)
My questions maybe confusing whether I want this marriage or not ?? But I'm decided that I don't want to stay with her any more, just to clarify whether I should go for RCR or divorce? if she & her family pleads to take her back then I may give it a thought

As her family is very cunning I want to ensure my moves are more accurate and prepared for everything. 
We are not in talking terms since Nov 2017 & as far as I know she doesn't want to come back but if I initiate and file for divorce she may play smart.

Thanking you in advnace for taking your time out and guiding me in proceeding further in my case


Regards,
Nani","File a petition for restitution of conjugal rights immediately otherwise if filed after your wife files a case , your  case may become week."
"I got divorce 6 months back.

MoU was signed b/w me and my ex wife that we,  our family members,  relatives will not file cases against each other in future.

My mother did not sign any where. 

my mother wants to  file DV case or defamation case against my ex wife because she written name of my mother and Sister in false 498a etc cases that spoiled her reputation.

This will be called breach of agreement ?
MoU signed be me and my ex wife is binding on my mother? 
Can i surrender the rights of my mother regarding filing of case ?( Central Delhi, Delhi )",Your mother can file any case
"My husband took loans in my name and used my credit cards for his and his brother business .Hello keep saying there is no profit and he is not paying any loan emi or credit card.is lost job a year back.i went to police station and there my husband agreed to pay all loans in one month, but it never happened. He says he have recordingS AND MESSAGES of abuse words I used .I have 2 years old son from marriage of 4 years.( Hyderabad, Andhra Pradesh )",Its all about what you want. If you are able to continue with such person then just talk to him but if you are not willing to continue with him you can legally get separate from him by way of Divorce. Its all up to you that what you want .
"I have cleared my exams but due to external influence they are not letting me to enroll in a college as they say im a girl and also they are sometimes talking to get me married, but i want to study( Morena, Madhya Pradesh )",If you are major above 18 years of age you can take and implement your own decisions and you can't be forced otherwise. Take help of relatives or close family friends first and if it doesn't work out then u will have to take Legal approach.
"Hello sir, We are both from different castes, and we are determined to convene our parents for our love marriage. After talking with my girlfriend's parents, they are house arresting my girlfriend, and they are not ready to talk with me and my parents. I decided to file a police complaint, but they are ready to buy local police with their influence. She is anxious and decided to suside. Please advise me on what to do.( Nellore, Andhra Pradesh )","Dear Sir,You should not have given such chance to the parents. In normal course of things the parents will do the same thing. You can approach police with some influential person and if your girl friend give consent then your marriage can be done in the police station."
"Hi,

Our joint family, which includes My father and his brother's families. They both were earned properties and registered in their names.
In 2014, they decided to separate and divided their self-acquired properties like how they wish by executing the partition deed.  I [Son] purchased property on 2013 [before family divided 2014] with my own earnings and not mentioned in the partition deed. I am working in different state with my wife and children. My question is: My uncle [father's brother] or his childrens have any right to ask share in my self-acquired property.?( Chittoor, Andhra Pradesh )","Hi,No, they cannot claim an share of your self-acquired property. You can do with it as you wish.If you found this helpful, please rate us."
"My grandmother and aunty is not able to walk and in hospital. She is having 2 more daughters and they're responsible to take care . Now need to withdraw cash from my grandmother bank and her property also to distributed later after my grandmother demise. What is the procedure( Mysore, Karnataka )","You have to make a self declaration from your grandmother that she is giving you the right and liberty to withdraw fund from her account since she is completely bedridden and admitted in the hospital therefore she must be granted the permission to access her account. kindly attach all the relevant medical documents along with that self declaration and get her signed on that declaration. For further queries, you need to have a proper consultation because the whole procedure as per your query cannot be explained in this domain."
"Which are the Advocates dealing in ancestral property settlement  in Vasco( South Goa, Goa )","Dear Sir,You may check online or approach bar association of your local Court and get to know about the credentials of such Senior Advocates practicing in civil matters."
"My relatives have been actively selling and using the family assets without any say of ours. Most of those assets were of my late grandfather. We have no clue if he has written a will or not. We are totally dependent on the other members of family who act like we're beggars , what should be our next step?( Amritsar, Punjab )","Dear Sir,You may file partition suit immediately and get stay order on such proposed transfers.Rate me Five Star *"
"My father who is now in his late 50s has been mentally unstable for almost past 15 years. Over the years, he has had psycosis, shrizophrenia and depression. He is still working in a job but every year for some months he is just on leaves due to his condition. My mother has been his caregiver since 15 years back the first time he had major depression and psycosis. She is also growing old now and it becoming near to impossible for her to take care of him anymore. We have treated him to one of the best institutes in the country but every year he again has the same issue. Lately, the extent of the issues have increased. I residing in another city cannot control the issue much and I would not want to spoil my future to become my father's caregiver. I am also not as mentally strong as my mother to take care of him. Is there any law in the country in which the state can help to take care of such a person? Financially, we will support it to your best of the resources, but we are not able to physically support him anymore. What can be done legally on this issue?( Asansol, West Bengal )","Dear Client,In the given scenario, you can arrange for a full-time caregiver for your ailing father. You can also seek help from an NGO that renders dedicated service to the needy and ailing persons."
"SC ST CASE A/G FIR TO ME IN POLICE STATION. AND AFTER I APPEAL IN HIGH COURT .AND MATTER PENDING IN HINGH COURT . WHAT PROBLEM IN POLICE VERIFICATION FOR GOV JOB.( Jaunpur District, Uttar Pradesh )",your police verification will get affected and you may be refused to join the Government job
